Elapsed Time (SECOND),Delivered Fuel Volume(mm3),Engine Load Factor(%,Engine Speed(rpm),Fuel Rail Temperature(Deg F),Fuel Temperature(Deg F),Intake Manifold #2 Air Temperature(Deg F),Intake Manifold #2 Pressure(psi),Intake Manifold Air Temperature(Deg F),Intake Manifold Pressure(psi),Left Exhaust Temperature(Deg F),Right Exhaust Temperature(Deg F),Throttle Position(%),Ambient Air Temperature(Deg F),Engine Coolant Temperature(Deg F),Battery Voltage(Volts),Fuel Consumption Rate(gal/h),Ground Speed(mph),Truck Payload(ton),Tank Fuel Level(%)
12:45:59 PM,62.25,7,702,108.9,66,75.7,0,67.8,0,288,288,0,63,129,27.5,0,0,0,84
12:46:00 PM,61.875,7,701,108.9,66,75.7,0,67.8,0,288,286,0,63,129,27.5,0,0,0,84
12:46:01 PM,62.625,7,700,108.9,66,75.7,0,67.8,0,288,286,0,63,129,27.5,0,0,0,84
12:46:02 PM,63.625,7,699,108.9,66,75.9,0,67.8,0,288,286,0,63,129,27.5,0,0,0,84
12:46:03 PM,64,7,700,108.9,66,75.7,0,67.8,0,286,286,0,63,129,27.5,0,0,0,84
12:46:04 PM,62.75,7,699,108.9,66,75.7,0,67.8,0,286,286,0,64,129,27.5,0,0,0,84
12:46:05 PM,62.625,7,700,108.9,66,75.7,0,67.8,0,286,286,0,64,129,27.5,0,0,0,84
12:46:06 PM,62.75,7,701,108.9,66,75.9,0,67.8,0,286,284,0,64,129,27.5,0,0,0,84
12:46:07 PM,62.125,7,700,108.9,66,75.9,0,67.8,0,286,284,0,64,129,27.5,0,0,0,84
12:46:08 PM,63,7,700,108.9,66,75.7,0,67.8,0,286,284,0,64,129,27.5,0,0,0,84
12:46:09 PM,63,7,700,109,66,75.9,0,67.8,0,284,284,0,64,129,27.5,0,0,0,84
12:46:10 PM,64.125,7,700,109,66,75.9,0,67.8,0,284,284,0,64,129,27.5,0,0,0,84
12:46:11 PM,63.375,7,701,109,66,75.7,0,67.8,0,284,282,0,64,129,27.5,0,0,0,84
12:46:12 PM,63.75,7,700,109,66,75.9,0,67.8,0,284,282,0,64,129,27.5,0,0,0,84
12:46:13 PM,62.75,7,700,109,66,75.9,0,68,0,284,282,0,64,129,27.5,0,0,0,84
12:46:14 PM,62.875,7,700,109,66,75.9,0,68,0,282,282,0,64,129,27.5,0,0,0,84
12:46:15 PM,63.375,7,700,109,66,75.9,0,68,0,282,282,0,64,129,27.5,0,0,0,84
12:46:16 PM,62.75,7,700,109,66,75.9,0,68,0,282,282,0,64,129,27.5,0,0,0,84
12:46:17 PM,63.625,7,700,109,66,75.9,0,68,0,282,282,0,64,129,27.5,0,0,0,84
12:46:18 PM,64.5,7,700,109,66,75.9,0,68,0,282,282,0,64,129,27.5,0,0,0,84
12:46:19 PM,64,7,700,109,66,75.9,0,68,0,282,282,0,64,129,27.5,0,0,0,84
12:46:20 PM,63.25,7,700,109,66,75.9,0.1,68,0,282,282,0,64,129,27.5,0,0,0,84
12:46:21 PM,62.875,7,700,109,66,75.9,0,68.2,0,282,282,0,64,129,27.5,0,0,0,84
12:46:22 PM,62.75,7,699,109,66,75.9,0,68.2,0,282,280,0,64,129,27.5,0,0,0,84
12:46:23 PM,64,7,700,109,66,75.9,0.1,68,0,280,280,0,64,129,27.5,0,0,0,84
12:46:24 PM,63.75,7,700,109,66,75.9,0,68.2,0,280,280,0,64,129,27.5,0,0,0,84
12:46:25 PM,63,7,700,109,66,75.9,0,68.2,0,282,280,0,64,129,27.5,0,0,0,84
12:46:26 PM,62.875,7,701,109,66,75.9,0,68.2,0,282,280,0,64,129,27.5,0,0,0,84
12:46:27 PM,63,7,700,109,66,75.9,0,68.2,0,280,280,0,64,129,27.5,0,0,0,84
12:46:28 PM,63.625,7,700,109,66,75.9,0,68.2,0,280,280,0,64,129,27.5,0,0,0,84
12:46:29 PM,63.5,7,700,109,66,75.9,0,68.2,0,280,280,0,64,129,27.5,0,0,0,84
12:46:30 PM,64.875,7,699,109,66,75.9,0,68.2,0,280,280,0,64,129,27.5,0,0,0,84
12:46:31 PM,62.625,7,701,109,66,75.9,0,68.2,0,280,280,0,64,129,27.5,0,0,0,84
12:46:32 PM,61.875,7,701,109,66,75.9,0,68.2,0,280,280,0,64,129,27.5,0,0,0,84
12:46:33 PM,62.625,7,700,109,66,75.9,0,68.2,0,280,280,0,64,129,27.5,0,0,0,84
12:46:34 PM,63.75,7,699,109,66,75.9,0,68.2,0,280,279,0,64,129,27.5,0,0,0,84
12:46:35 PM,65,7,699,109,66,75.9,0.1,68.2,0,280,279,0,64,129,27.5,0,0,0,84
12:46:36 PM,64.875,7,700,109,66,75.9,0,68.2,0,280,279,0,64,129,27.5,0,0,0,84
12:46:37 PM,63.875,7,700,109,66,75.9,0,68.2,0,280,279,0,65,129,27.5,0,0,0,84
12:46:38 PM,62.375,7,701,109,66,75.9,0,68.2,0,280,279,0,65,129,27.5,0,0,0,84
12:46:39 PM,62.5,7,701,109,66,75.9,0,68.4,0,280,279,0,65,129,27.5,0,0,0,84
12:46:40 PM,62.25,7,700,109,66,75.9,0,68.4,0,280,279,0,65,129,27.5,0,0,0,84
12:46:41 PM,63.375,7,700,109,66,75.9,0,68.4,0,280,279,0,64,129,27.5,0,0,0,84
12:46:42 PM,64.75,7,699,109,66,75.9,0,68.4,0,280,279,0,64,129,27.5,0,0,0,84
12:46:43 PM,62.125,7,701,109,66,75.9,0,68.4,0,280,279,0,64,129,27.5,0,0,0,84
12:46:44 PM,61.25,7,701,109,66,75.9,0.1,68.4,0,279,279,0,64,129,27.5,0,0,0,84
12:46:45 PM,62.125,7,700,109,66,76.1,0,68.4,0,280,279,0,64,129,27.5,0,0,0,84
12:46:46 PM,63.25,7,698,109,66,75.9,0,68.4,0,280,279,0,64,129,27.5,0,0,0,84
12:46:47 PM,63.125,7,699,109,66,76.1,0,68.4,0,280,279,0,64,129,27.5,0,0,0,84
12:46:48 PM,62.625,7,700,109,66,76.1,0,68.4,0,279,279,0,64,129,27.5,0,0,0,84
12:46:49 PM,61.5,7,700,109,66,76.1,0,68.4,0,279,279,0,64,129,27.5,0,0,0,84
12:46:50 PM,61.875,7,700,109,66,76.1,0,68.4,0,279,279,0,64,129,27.5,0,0,0,84
12:46:51 PM,61.5,7,700,109,66,76.1,0,68.4,0,279,279,0,64,129,27.5,0,0,0,84
12:46:52 PM,62.125,7,699,109.2,66,76.1,0,68.4,0,279,279,0,64,129,27.5,0,0,0,84
12:46:53 PM,62.625,7,700,109.2,66,76.1,0,68.4,0,279,279,0,64,129,27.5,0,0,0,84
12:46:54 PM,62.875,7,701,109.2,66,76.1,0.1,68.4,0,279,279,0,64,129,27.5,0,0,0,84
12:46:55 PM,61.625,7,701,109.2,66,76.1,0,68.4,0,279,279,0,64,129,27.5,0,0,0,84
12:46:56 PM,60.75,7,700,109.2,66,76.1,0,68.4,0,279,279,0,64,129,27.5,0,0,0,84
12:46:57 PM,62.125,7,700,109.2,66,76.1,0,68.4,0,279,279,0,64,129,27.5,0,0,0,84
12:46:58 PM,63.25,7,700,109.2,66,76.1,0,68.5,0,279,279,0,64,129,27.5,0,0,0,84
12:46:59 PM,62.75,7,699,109.2,66,76.1,0.1,68.5,0,279,279,0,64,129,27.5,0,0,0,84
12:47:00 PM,62.75,7,700,109.2,66,76.1,0,68.5,0,279,279,0,64,129,27.5,0,0,0,84
12:47:01 PM,60.875,7,701,109.2,66,76.1,0,68.5,0,279,279,0,64,129,27.5,0,0,0,84
12:47:02 PM,60.875,7,700,109.2,66,76.1,0,68.5,0,279,277,0,64,129,27.5,0,0,0,84
12:47:03 PM,62.25,7,699,109.2,66,76.1,0,68.5,0,279,277,0,64,129,27.5,0,0,0,84
12:47:04 PM,63,7,699,109.2,66,76.1,0,68.5,0,279,277,0,64,129,27.5,0,0,0,84
12:47:05 PM,62.625,7,699,109.2,66,76.1,0.1,68.5,0,279,277,0,64,129,27.5,0,0,0,84
12:47:06 PM,63,7,700,109.2,66,76.1,0,68.5,0,279,277,0,65,129,27.5,0,0,0,84
12:47:07 PM,61.5,7,701,109.2,66,76.1,0,68.5,0,279,277,0,65,129,27.5,0,0,0,84
12:47:08 PM,62.875,7,699,109.2,66,76.1,0.1,68.5,0,277,277,0,65,129,27.5,0,0,0,84
12:47:09 PM,65,7,699,109.2,66,76.1,0,68.5,0,277,277,0,65,129,27.5,0,0,0,84
12:47:10 PM,65.625,7,699,109.2,66,76.1,0.1,68.5,0,277,277,0,65,129,27.5,0,0,0,84
12:47:11 PM,64.625,7,700,109.2,66,76.1,0,68.5,0,279,277,0,65,129,27.5,0,0,0,84
12:47:12 PM,64.25,7,701,109.2,66,76.1,0.1,68.5,0,279,279,0,65,129,27.5,0,0,0,84
12:47:13 PM,62.625,7,701,109.2,66,76.1,0,68.5,0,279,277,0,65,129,27.5,0,0,0,84
12:47:14 PM,63.75,7,700,109.2,66,76.1,0,68.5,0,279,279,0,65,129,27.5,0,0,0,84
12:47:15 PM,64.625,7,700,109.2,66,76.1,0,68.5,0,279,279,0,64,129,27.5,0,0,0,84
12:47:16 PM,63.625,7,700,109.2,66,76.1,0,68.5,0,279,279,0,64,129,28,0,0,0,84
12:47:17 PM,61.625,7,701,109.2,66,76.1,0.1,68.5,0,279,279,0,64,129,27.5,0,0,0,84
12:47:18 PM,60.375,7,701,109.2,66,76.3,0,68.5,0,279,279,0,64,129,27.5,0,0,0,84
12:47:19 PM,61,7,700,109.2,66,76.1,0,68.5,0,279,279,0,64,129,27.5,0,0,0,84
12:47:20 PM,63.375,7,700,109.2,66,76.3,0.1,68.5,0,279,279,0,64,129,27.5,0,0,0,84
12:47:21 PM,63.625,7,699,109.2,66,76.1,0,68.5,0,277,279,0,64,129,27.5,0,0,0,84
12:47:22 PM,63.5,7,700,109.2,66,76.3,0,68.5,0,279,279,0,64,129,27.5,0,0,0,84
12:47:23 PM,63.625,7,700,109.2,66,76.1,0.1,68.5,0,279,279,0,64,129,27.5,0,0,0,84
12:47:24 PM,61.125,7,701,109.2,66,76.3,0,68.5,0,279,279,0,64,129,27.5,0,0,0,84
12:47:25 PM,61.25,7,701,109.2,66,76.1,0.1,68.5,0,279,279,0,64,129,27.5,0,0,0,84
12:47:26 PM,75.125,7,692,109.2,66,76.1,0,68.5,0,279,277,0,64,129,27.5,0,0,0,84
12:47:27 PM,79,9,693,109.2,66,76.3,0.1,68.5,0,279,279,0,64,129,27.5,0,0,0,84
12:47:28 PM,79.125,9,697,109.2,66,76.3,0.1,68.5,0,279,279,0,64,129,27.5,0,0,0,84
12:47:29 PM,67.625,8,707,109.2,66,76.3,0.1,68.5,0,280,279,0,64,129,27.5,0,0,0,84
12:47:30 PM,58.375,6,709,109.2,66,76.3,0,68.5,0,280,280,0,64,129,27.5,0,0,0,84
12:47:31 PM,60.375,6,709,109.4,66,76.3,0,68.5,0,280,280,0,64,129,27.5,0,0,0,84
12:47:32 PM,62.75,7,698,109.4,66,76.1,0,68.7,0,280,280,0,64,129,27.5,0,0,0,84
12:47:33 PM,62.125,7,700,109.4,66,76.3,0,68.7,0,280,279,0,64,129,27.5,0,0,0,84
12:47:34 PM,61.75,7,700,109.4,66,76.3,0,68.7,0,280,280,0,64,129,27.5,0,0,0,84
12:47:35 PM,64.125,7,699,109.4,66,76.3,0,68.7,0,279,279,0,64,129,27.5,0,0,0,84
12:47:36 PM,65.75,7,699,109.4,66,76.3,0,68.7,0,279,279,0,64,129,27.5,0,0,0,84
12:47:37 PM,64.75,7,700,109.4,66,76.3,0,68.7,0,279,279,0,64,129,27.5,0,0,0,84
12:47:38 PM,62.875,7,701,109.4,66,76.3,0,68.7,0,280,279,0,63,129,27.5,0,0,0,84
12:47:39 PM,62.125,7,701,109.4,66,76.3,0,68.7,0,279,280,0,64,129,27.5,0,0,0,84
12:47:40 PM,61.5,7,700,109.4,66,76.3,0,68.7,0,279,279,0,63,129,27.5,0,0,0,84
12:47:41 PM,62.375,7,701,109.4,66,76.3,0,68.9,0,279,279,0,63,129,27.5,0,0,0,84
12:47:42 PM,63.25,7,700,109.4,66,76.3,0,68.9,0,279,279,0,63,129,27.5,0,0,0,84
12:47:43 PM,63.125,7,700,109.4,66,76.3,0,68.9,0,279,279,0,63,129,27.5,0,0,0,84
12:47:44 PM,61.625,7,700,109.4,66,76.3,0,68.9,0,279,279,0,63,129,27.5,0,0,0,84
12:47:45 PM,61.5,7,702,109.4,66,76.3,0,68.9,0,279,279,0,63,129,27.5,0,0,0,84
12:47:46 PM,84.75,7,689,109.4,66,76.3,0,68.9,0,279,279,0,63,129,27.5,0,0,0,84
12:47:47 PM,86.75,10,691,109.4,66,76.3,0,68.9,0,279,279,0,63,129,27.5,0,0,0,84
12:47:48 PM,72.875,10,708,109.4,66,76.3,0.1,68.9,0,280,280,0,63,129,27.5,0,0,0,84
12:47:49 PM,52.875,6,715,109.4,66,76.3,0,68.9,0,280,280,0,63,129,27.5,0,0,0,84
12:47:50 PM,62.25,7,700,109.4,66,76.3,0,68.9,0,280,282,0,63,129,27.5,0,0,0,84
12:47:51 PM,59.375,7,702,109.4,66,76.3,0,68.9,0,280,280,0,63,129,27.5,0,0,0,84
12:47:52 PM,58.375,6,702,109.4,66,76.3,0,68.9,0,280,280,0,63,129,27.5,0,0,0,84
12:47:53 PM,61.5,6,697,109.4,66,76.3,0,68.9,0,280,280,0,63,129,27.5,0,0,0,84
12:47:54 PM,65.375,7,698,109.4,66,76.3,0,68.9,0,280,280,0,63,129,27.5,0,0,0,84
12:47:55 PM,67.875,7,698,109.4,66,76.3,0,68.9,0,280,280,0,63,129,27.5,0,0,0,84
12:47:56 PM,66.375,7,699,109.4,66,76.3,0.1,68.9,0,280,280,0,63,129,27.5,0,0,0,84
12:47:57 PM,63.25,7,701,109.4,66,76.3,0,68.9,0,280,280,0,63,129,27.5,0,0,0,84
12:47:58 PM,62.125,7,702,109.4,66,76.3,0,68.9,0,280,280,0,63,129,27.5,0,0,0,84
12:47:59 PM,60.25,7,702,109.4,66,76.5,0.1,68.9,0,279,280,0,63,129,27.5,0,0,0,84
12:48:00 PM,61.25,7,700,109.4,66,76.5,0,68.9,0,279,280,0,63,129,27.5,0,0,0,84
12:48:01 PM,62.875,7,699,109.4,66,76.5,0,68.9,0,279,280,0,63,129,27.5,0,0,0,84
12:48:02 PM,63.875,7,699,109.4,66,76.5,0,68.9,0,279,279,0,64,129,27.5,0,0,0,84
12:48:03 PM,63.375,7,700,109.6,66,76.5,0,68.9,0,279,279,0,64,129,27.5,0,0,0,84
12:48:04 PM,61.875,7,700,109.6,66,76.5,0.1,68.9,0,279,280,0,64,129,27.5,0,0,0,84
12:48:05 PM,61.25,7,701,109.6,66,76.5,0,68.9,0,279,279,0,64,129,27.5,0,0,0,84
12:48:06 PM,61.5,7,700,109.6,66,76.5,0.1,68.9,0,279,279,0,64,129,27.5,0,0,0,84
12:48:07 PM,61.625,7,699,109.6,66,76.5,0.1,68.9,0,279,280,0,64,129,27.5,0,0,0,84
12:48:08 PM,62.125,7,699,109.6,66,76.5,0,68.9,0,279,279,0,64,129,27.5,0,0,0,84
12:48:09 PM,62.875,7,701,109.6,66,76.5,0.1,68.9,0,277,280,0,64,129,27.5,0,0,0,84
12:48:10 PM,62.125,7,700,109.6,66,76.5,0,68.9,0,279,279,0,64,129,27.5,0,0,0,84
12:48:11 PM,63,7,700,109.6,66,76.5,0,68.9,0,279,280,0,64,129,27.5,0,0,0,84
12:48:12 PM,62.625,7,699,109.6,66,76.5,0,69.1,0,277,280,0,64,129,27.5,0,0,0,84
12:48:13 PM,62.625,7,700,109.6,66,76.5,0,68.9,0,279,280,0,64,129,27.5,0,0,0,84
12:48:14 PM,61.5,7,701,109.6,66,76.5,0,68.9,0,277,279,0,64,129,27.5,0,0,0,84
12:48:15 PM,62.125,7,700,109.6,66,76.5,0,68.9,0,277,279,0,64,129,27.5,0,0,0,84
12:48:16 PM,62.5,7,699,109.6,66,76.5,0,69.1,0,277,279,0,64,129,27.5,0,0,0,84
12:48:17 PM,62.375,7,701,109.6,66,76.5,0,69.1,0,277,279,0,64,129,27.5,0,0,0,84
12:48:18 PM,62.75,7,700,109.6,66,76.5,0,69.1,0,277,279,0,64,129,27.5,0,0,0,84
12:48:19 PM,63,7,701,109.6,66,76.5,0,69.1,0,277,279,0,64,129,27.5,0,0,0,84
12:48:20 PM,61,7,701,109.6,66,76.5,0,69.1,0,277,279,0,64,129,27.5,0,0,0,84
12:48:21 PM,61,7,700,109.6,66,76.5,0,69.1,0,277,279,0,64,129,27.5,0,0,0,84
12:48:22 PM,62.125,7,700,109.6,66,76.5,0,69.1,0,277,279,0,64,129,27.5,0,0,0,84
12:48:23 PM,63,7,700,109.6,66,76.5,0.1,69.1,0,277,279,0,64,129,27.5,0,0,0,84
12:48:24 PM,62.875,7,700,109.6,66,76.5,0,69.1,0,277,279,0,65,129,27.5,0,0,0,84
12:48:25 PM,61.75,7,700,109.6,66,76.5,0,69.1,0,277,279,0,64,129,27.5,0,0,0,84
12:48:26 PM,61.625,7,700,109.6,66,76.5,0,69.1,0,277,279,0,64,129,27.5,0,0,0,84
12:48:27 PM,62.375,7,700,109.6,66,76.5,0,69.1,0,277,279,0,65,129,27.5,0,0,0,84
12:48:28 PM,62.625,7,700,109.6,66,76.5,0.1,69.1,0,277,279,0,65,129,27.5,0,0,0,84
12:48:29 PM,61.125,7,701,109.6,66,76.5,0,69.1,0,277,279,0,64,129,27.5,0,0,0,84
12:48:30 PM,61.25,7,700,109.6,66,76.5,0,69.1,0,277,279,0,65,129,27.5,0,0,0,84
12:48:31 PM,62.75,7,700,109.6,66,76.5,0,69.1,0,277,279,0,65,129,27.5,0,0,0,84
12:48:32 PM,62.5,7,700,109.6,66,76.5,0,69.1,0,277,279,0,65,129,27.5,0,0,0,84
12:48:33 PM,63.375,7,700,109.6,66,76.5,0,69.1,0,277,279,0,65,129,27.5,0,0,0,84
12:48:34 PM,64.25,7,699,109.6,66,76.5,0,69.1,0,277,279,0,65,129,27.5,0,0,0,84
12:48:35 PM,61.875,7,700,109.6,66,76.5,0,69.1,0,277,279,0,65,129,27.5,0,0,0,84
12:48:36 PM,60.75,7,702,109.6,66,76.5,0,69.1,0,277,279,0,65,129,27.5,0,0,0,84
12:48:37 PM,60.75,7,701,109.8,66,76.5,0,69.1,0,277,279,0,65,129,27.5,0,0,0,84
12:48:38 PM,60.375,7,700,109.8,66,76.5,0,69.1,0,277,279,0,65,129,27.5,0,0,0,84
12:48:39 PM,62.875,7,699,109.8,66,76.6,0,69.1,0,275,279,0,65,129,27.5,0,0,0,84
12:48:40 PM,64.75,7,699,109.8,66,76.6,0,69.1,0,277,279,0,65,129,27.5,0,0,0,84
12:48:41 PM,64,7,700,109.8,66,76.6,0.1,69.1,0,277,279,0,65,129,27.5,0,0,0,84
12:48:42 PM,82.875,7,700,109.8,66,76.6,0,69.3,0,277,279,0,65,129,27.5,0,0,0,84
12:48:43 PM,168,21,653,109.8,66,76.6,0.1,69.3,0,277,280,0,65,129,27.5,0,0,0,84
12:48:44 PM,173.875,23,678,109.8,66,76.6,0.1,69.1,0,280,282,0,65,129,27.5,0,0,0,84
12:48:45 PM,173.25,23,691,109.8,66,76.6,0.1,69.3,0,288,289,0,65,129,27.5,0,0,0,84
12:48:46 PM,172.875,23,699,109.8,66,76.6,0.1,69.3,0,295,297,0,65,129,27.5,0,0,0,84
12:48:47 PM,175,23,700,109.8,66,76.6,0.1,69.3,0,306,306,0,65,129,27.5,0,0,0,84
12:48:48 PM,173.625,23,700,109.8,66,76.6,0.2,69.3,0.1,309,309,0,65,129,27.5,0,0,0,84
12:48:49 PM,160.75,22,709,109.8,66,76.6,0.2,69.3,0,322,320,0,65,129,27.5,0,2.5,0,84
12:48:50 PM,112.625,16,722,109.8,66,76.6,0.3,69.3,0.1,329,327,0,65,129,27.5,0,2.5,0,84
12:48:51 PM,169.875,19,680,109.8,66,76.6,0.3,69.3,0.1,334,331,0,65,129,27.5,0,2,0,84
12:48:52 PM,188.625,24,679,109.8,66,76.6,0.2,69.3,0.1,340,338,0,65,129,27.5,0,2,0,84
12:48:53 PM,169.5,25,703,109.8,66,76.6,0.2,69.3,0.1,347,345,0,65,129,27.5,0,2,0,84
12:48:54 PM,142.625,20,717,109.8,66,76.6,0.3,69.3,0.1,356,352,0,65,129,27.5,0,2.5,0,84
12:48:55 PM,166,19,692,109.8,66,76.6,0.3,69.3,0.1,361,358,0,65,129,27.5,0,2,0,84
12:48:56 PM,183.375,24,680,109.8,66,76.6,0.3,69.3,0.1,365,361,0,65,129,27.5,0,1,0,84
12:48:57 PM,182.25,24,696,109.8,66,76.6,0.3,69.3,0.1,370,367,0,65,129,27.5,0,0,0,84
12:48:58 PM,185.625,25,697,109.8,66,76.6,0.3,69.3,0.1,378,374,0,65,131,27.5,0,0,0,84
12:48:59 PM,171.125,24,702,109.8,66,76.6,0.3,69.3,0.1,385,379,0,65,131,27.5,0,2.5,0,84
12:49:00 PM,132.125,21,724,109.8,66,76.6,0.3,69.3,0.1,392,385,0,65,131,27.5,0,2.5,0,84
12:49:01 PM,103.75,16,730,109.8,66,76.6,0.2,69.3,0.1,394,388,0,65,131,27.5,0,2.5,0,84
12:49:02 PM,97.875,10,707,109.8,66,76.6,0.2,69.3,0.1,397,390,0,65,131,27.5,0,2.5,0,84
12:49:03 PM,103,13,697,109.8,66,76.6,0.2,69.3,0.1,396,390,0,65,131,27.5,0,2.5,0,84
12:49:04 PM,91.125,12,707,109.8,66,76.6,0.1,69.3,0,396,388,0,65,131,27.5,0,2.5,0,84
12:49:05 PM,60.75,11,717,109.8,66,76.6,0.1,69.3,0,394,388,0,65,131,27.5,0,3,0,84
12:49:06 PM,64,6,703,109.8,66,76.6,0.1,69.3,0,390,387,0,65,131,27.5,0,3,0,84
12:49:07 PM,52,6,706,109.8,66,76.6,0.1,69.3,0,387,383,0,65,131,27.5,0,3,0,84
12:49:08 PM,61,6,699,109.8,66,76.6,0.1,69.3,0,381,378,0,65,131,27.5,0,3,0,84
12:49:09 PM,72.375,8,692,109.8,66,76.6,0.1,69.3,0,376,374,0,65,131,27.5,0,2.5,0,84
12:49:10 PM,126.375,11,668,109.8,66,76.6,0.1,69.3,0,370,370,0,65,131,27.5,0,2.5,0,84
12:49:11 PM,145.25,19,674,109.8,66,76.6,0.1,69.3,0,369,369,0,66,131,27.5,0,2.5,0,84
12:49:12 PM,148.75,19,692,109.8,66,76.6,0.1,69.3,0,369,369,0,66,131,27.5,0,2.5,0,84
12:49:13 PM,148.25,19,697,109.8,66,76.6,0.1,69.3,0,370,370,0,65,131,27.5,0,2.5,0,84
12:49:14 PM,137.75,18,705,109.9,66,76.6,0.2,69.3,0,372,372,0,65,131,27.5,0,2.5,0,84
12:49:15 PM,140.125,18,699,109.9,66,76.6,0.2,69.3,0,376,376,0,65,131,27.5,0,2.5,0,84
12:49:16 PM,140.875,18,700,109.9,66,76.6,0.2,69.3,0.1,378,378,0,65,131,27.5,0,2.5,0,84
12:49:17 PM,144.125,19,698,109.9,66,76.6,0.2,69.3,0.1,379,379,0,65,131,27.5,0,2,0,84
12:49:18 PM,363.125,19,741,109.9,66,76.6,0.2,69.3,0,383,383,100,65,131,27.5,47.7,2,0,84
12:49:19 PM,172.25,35,1019,109.9,66,76.6,0.6,69.3,0.4,405,401,26.8,65,131,27.5,0,2.5,0,84
12:49:20 PM,84.875,0,770,109.9,66,76.6,0.7,69.3,0.6,430,424,0,65,131,27.5,0,2.5,0,84
12:49:21 PM,360.125,11,688,109.9,66,76.6,0.5,69.3,0.4,437,430,75.2,66,131,27.5,42.9,2,0,84
12:49:22 PM,12.375,52,859,109.9,66,76.6,0.6,69.4,0.5,442,437,1.2,66,131,27.5,0,2.5,0,84
12:49:23 PM,125.625,12,680,109.9,66,76.6,0.5,69.4,0.4,457,446,0,66,131,27.5,0,2,0,84
12:49:24 PM,159.125,20,678,109.9,66,76.6,0.4,69.4,0.3,457,448,0,66,131,27.5,0,0,0,84
12:49:25 PM,191.125,24,680,109.9,66,76.6,0.4,69.4,0.2,457,450,0,66,131,27.5,0,0,0,84
12:49:26 PM,196.375,25,691,109.9,66,76.6,0.4,69.4,0.2,460,453,0,66,131,27.5,0,0,0,84
12:49:27 PM,199.625,27,692,109.9,66,76.6,0.3,69.4,0.2,462,455,0,66,131,27.5,0,0,0,84
12:49:28 PM,187.125,27,698,109.9,66,76.6,0.3,69.4,0.2,468,459,0,66,131,27.5,0,0,0,84
12:49:29 PM,104,24,719,109.9,66,76.6,0.3,69.4,0.1,471,462,0,66,131,27.5,0,2.5,0,84
12:49:30 PM,38.375,4,745,109.9,66,76.6,0.2,69.4,0.1,471,464,0.4,65,131,27.5,0,3,0,84
12:49:31 PM,48.25,4,711,109.9,66,76.6,0.2,69.4,0,464,459,0.4,65,131,27.5,0,3,0,84
12:49:32 PM,49.125,5,702,109.9,66,76.6,0.1,69.4,0,460,453,0,65,131,27.5,0,3,0,84
12:49:33 PM,40.75,4,706,109.9,66,76.6,0.1,69.4,0,450,446,0,65,131,27.5,0,3,0,84
12:49:34 PM,37.125,3,704,109.9,66,76.6,0,69.4,0,442,439,0,65,131,27.5,0,3,0,84
12:49:35 PM,103.875,6,668,109.9,66,76.6,0.1,69.4,0,428,428,0,65,131,27.5,0,2,0,84
12:49:36 PM,188.75,15,630,109.9,66,76.6,0.1,69.4,0,423,424,0,65,131,27.5,0,1.5,0,84
12:49:37 PM,202.875,27,665,109.9,66,76.6,0.1,69.4,0,419,421,0,66,131,27.5,0,1,0,84
12:49:38 PM,191.5,27,694,109.9,66,76.6,0.2,69.4,0.1,423,423,0,66,131,27.5,0,1.5,0,84
12:49:39 PM,179.25,24,709,109.9,66,76.6,0.2,69.4,0.1,426,428,0,66,131,27.5,0,1.5,0,84
12:49:40 PM,176.625,24,706,109.9,66,76.6,0.3,69.4,0.1,430,430,0,67,131,27.5,0,1.5,0,84
12:49:41 PM,181.375,24,698,109.9,66,76.6,0.3,69.4,0.1,433,433,0,67,131,27.5,0,1,0,84
12:49:42 PM,160.375,24,708,109.9,66,76.6,0.2,69.4,0.1,435,435,0,68,131,27.5,0,0,0,84
12:49:43 PM,143.5,20,715,109.9,66,76.6,0.3,69.6,0.1,439,439,0,68,131,27.5,0,0,0,84
12:49:44 PM,142.125,18,707,109.9,66,76.6,0.3,69.4,0.1,439,439,0,69,131,27.5,0,0,0,84
12:49:45 PM,141.625,18,704,109.9,66,76.6,0.2,69.6,0.1,441,441,0,69,131,27.5,0,0,0,84
12:49:46 PM,142.5,19,699,109.9,66,76.6,0.3,69.6,0.1,441,441,0,69,131,27.5,0,0,0,84
12:49:47 PM,143,19,700,109.9,66,76.6,0.3,69.6,0.1,442,441,0,69,131,27.5,0,0,0,84
12:49:48 PM,143.375,19,700,109.9,66,76.6,0.2,69.6,0.1,442,441,0,70,131,27.5,0,0,0,84
12:49:49 PM,143.25,18,701,109.9,66,76.6,0.3,69.6,0.1,442,441,0,70,131,27.5,0,0,0,84
12:49:50 PM,144,19,700,109.9,66,76.6,0.2,69.6,0.1,442,442,0,70,131,27.5,0,0,0,84
12:49:51 PM,144.125,19,700,109.8,66,76.6,0.3,69.6,0.1,442,442,0,71,131,27.5,0,0,0,84
12:49:52 PM,144.25,19,700,109.8,66,76.6,0.2,69.6,0.1,444,442,0,71,131,27.5,0,0,0,84
12:49:53 PM,143.375,19,701,109.8,66,76.6,0.3,69.6,0.1,444,442,0,72,131,27.5,0,0,0,84
12:49:54 PM,143.625,19,700,109.8,66,76.6,0.2,69.6,0.1,444,442,0,72,131,27.5,0,0,0,84
12:49:55 PM,144,19,699,109.8,66,76.6,0.2,69.8,0.1,444,442,0,72,131,27.5,0,0,0,84
