,testo_COppm
2015-04-12 15:28:18,27.8
2015-04-12 15:28:19,27.8
2015-04-12 15:28:20,28.3
2015-04-12 15:28:21,28.3
2015-04-12 15:28:22,28.35
2015-04-12 15:28:23,28.4
2015-04-12 15:28:24,28.4
2015-04-12 15:28:25,28.6
2015-04-12 15:28:26,28.6
2015-04-12 15:28:27,28.7
2015-04-12 15:28:28,28.7
2015-04-12 15:28:29,28.7
2015-04-12 15:28:30,28.8
2015-04-12 15:28:31,28.8
2015-04-12 15:28:32,28.8
2015-04-12 15:28:33,29.2
2015-04-12 15:28:34,29.2
2015-04-12 15:28:35,29.2
2015-04-12 15:28:36,29.2
2015-04-12 15:28:37,29.2
2015-04-12 15:28:38,29.3
2015-04-12 15:28:39,29.3
2015-04-12 15:28:40,29.55
2015-04-12 15:28:41,29.8
2015-04-12 15:28:42,29.8
2015-04-12 15:28:43,29.8
2015-04-12 15:28:44,29.8
2015-04-12 15:28:45,29.6
2015-04-12 15:28:46,29.6
2015-04-12 15:28:47,29.6
2015-04-12 15:28:48,29.9
2015-04-12 15:28:49,29.9
2015-04-12 15:28:50,29.9
2015-04-12 15:28:51,30.1
2015-04-12 15:28:52,30.1
2015-04-12 15:28:53,30.1
2015-04-12 15:28:54,30.3
2015-04-12 15:28:55,30.3
2015-04-12 15:28:56,30.4
2015-04-12 15:28:57,30.4
2015-04-12 15:28:58,30.45
2015-04-12 15:28:59,30.5
2015-04-12 15:29:00,30.5
2015-04-12 15:29:01,30.3
2015-04-12 15:29:02,30.3
2015-04-12 15:29:03,30.2
2015-04-12 15:29:04,30.2
2015-04-12 15:29:05,30.2
2015-04-12 15:29:06,30.2
2015-04-12 15:29:07,30.3
2015-04-12 15:29:08,30.3
2015-04-12 15:29:09,30.4
2015-04-12 15:29:10,30.4
2015-04-12 15:29:11,30.4
2015-04-12 15:29:12,30.6
2015-04-12 15:29:13,30.6
2015-04-12 15:29:14,30.9
2015-04-12 15:29:15,30.9
2015-04-12 15:29:16,30.85
2015-04-12 15:29:17,30.8
2015-04-12 15:29:18,30.8
2015-04-12 15:29:19,30.8
2015-04-12 15:29:20,30.8
2015-04-12 15:29:21,30.8
2015-04-12 15:29:22,30.8
2015-04-12 15:29:23,30.8
2015-04-12 15:29:24,30.8
2015-04-12 15:29:25,30.9
2015-04-12 15:29:26,30.9
2015-04-12 15:29:27,30.8
2015-04-12 15:29:28,30.8
2015-04-12 15:29:29,30.8
2015-04-12 15:29:30,30.8
2015-04-12 15:29:31,30.8
2015-04-12 15:29:32,30.8
2015-04-12 15:29:33,30.9
2015-04-12 15:29:34,30.8
2015-04-12 15:29:35,30.7
2015-04-12 15:29:36,30.7
2015-04-12 15:29:37,30.7
2015-04-12 15:29:38,30.6
2015-04-12 15:29:39,30.7
2015-04-12 15:29:40,30.7
2015-04-12 15:29:41,30.7
2015-04-12 15:29:42,30.7
2015-04-12 15:29:43,30.9
2015-04-12 15:29:44,30.9
2015-04-12 15:29:45,30.8
2015-04-12 15:29:46,30.8
2015-04-12 15:29:47,30.8
2015-04-12 15:29:48,30.9
2015-04-12 15:29:49,30.9
2015-04-12 15:29:50,30.9
2015-04-12 15:29:51,30.8
2015-04-12 15:29:52,30.75
2015-04-12 15:29:53,30.7
2015-04-12 15:29:54,30.7
2015-04-12 15:29:55,30.7
2015-04-12 15:29:56,30.8
2015-04-12 15:29:57,31.0
2015-04-12 15:29:58,31.0
2015-04-12 15:29:59,31.0
2015-04-12 15:30:00,31.0
2015-04-12 15:30:01,31.0
2015-04-12 15:30:02,31.0
2015-04-12 15:30:03,30.8
2015-04-12 15:30:04,30.8
2015-04-12 15:30:05,30.8
2015-04-12 15:30:06,30.75
2015-04-12 15:30:07,30.7
2015-04-12 15:30:08,30.7
2015-04-12 15:30:09,30.7
2015-04-12 15:30:10,30.9
2015-04-12 15:30:11,31.1
2015-04-12 15:30:12,31.1
2015-04-12 15:30:13,31.1
2015-04-12 15:30:14,31.1
2015-04-12 15:30:15,31.1
2015-04-12 15:30:16,31.05
2015-04-12 15:30:17,31.0
2015-04-12 15:30:18,31.0
2015-04-12 15:30:19,31.1
2015-04-12 15:30:20,31.1
2015-04-12 15:30:21,31.2
2015-04-12 15:30:22,31.2
2015-04-12 15:30:23,31.2
2015-04-12 15:30:24,31.2
2015-04-12 15:30:25,31.2
2015-04-12 15:30:26,31.2
2015-04-12 15:30:27,31.0
2015-04-12 15:30:28,31.0
2015-04-12 15:30:29,31.0
2015-04-12 15:30:30,31.1
2015-04-12 15:30:31,31.1
2015-04-12 15:30:32,31.2
2015-04-12 15:30:33,31.2
2015-04-12 15:30:34,31.3
2015-04-12 15:30:35,31.4
2015-04-12 15:30:36,31.4
2015-04-12 15:30:37,31.4
2015-04-12 15:30:38,31.4
2015-04-12 15:30:39,31.4
2015-04-12 15:30:40,31.4
2015-04-12 15:30:41,31.4
2015-04-12 15:30:42,31.4
2015-04-12 15:30:43,31.5
2015-04-12 15:30:44,31.5
2015-04-12 15:30:45,31.5
2015-04-12 15:30:46,31.5
2015-04-12 15:30:47,31.5
2015-04-12 15:30:48,31.6
2015-04-12 15:30:49,31.6
2015-04-12 15:30:50,31.7
2015-04-12 15:30:51,31.7
2015-04-12 15:30:52,31.55
2015-04-12 15:30:53,31.4
2015-04-12 15:30:54,31.4
2015-04-12 15:30:55,31.4
2015-04-12 15:30:56,31.5
2015-04-12 15:30:57,31.7
2015-04-12 15:30:58,31.7
2015-04-12 15:30:59,31.7
2015-04-12 15:31:00,31.7
2015-04-12 15:31:01,31.7
2015-04-12 15:31:02,31.7
2015-04-12 15:31:03,31.8
2015-04-12 15:31:04,31.8
2015-04-12 15:31:05,31.8
2015-04-12 15:31:06,31.9
2015-04-12 15:31:07,31.9
2015-04-12 15:31:08,31.9
2015-04-12 15:31:09,31.9
2015-04-12 15:31:10,31.85
2015-04-12 15:31:11,31.8
2015-04-12 15:31:12,31.8
2015-04-12 15:31:13,31.8
2015-04-12 15:31:14,31.9
2015-04-12 15:31:15,32.1
2015-04-12 15:31:16,32.1
2015-04-12 15:31:17,32.1
2015-04-12 15:31:18,32.1
2015-04-12 15:31:19,32.0
2015-04-12 15:31:20,32.0
2015-04-12 15:31:21,32.0
2015-04-12 15:31:22,32.0
2015-04-12 15:31:23,32.0
2015-04-12 15:31:24,32.1
2015-04-12 15:31:25,32.1
2015-04-12 15:31:26,32.1
2015-04-12 15:31:27,32.4
2015-04-12 15:31:28,32.45
2015-04-12 15:31:29,32.5
2015-04-12 15:31:30,32.5
2015-04-12 15:31:31,32.5
2015-04-12 15:31:32,32.6
2015-04-12 15:31:33,32.8
2015-04-12 15:31:34,32.8
2015-04-12 15:31:35,32.8
2015-04-12 15:31:36,32.8
2015-04-12 15:31:37,33.0
2015-04-12 15:31:38,33.0
2015-04-12 15:31:39,32.8
2015-04-12 15:31:40,32.8
2015-04-12 15:31:41,32.8
2015-04-12 15:31:42,32.8
2015-04-12 15:31:43,32.8
2015-04-12 15:31:44,32.8
2015-04-12 15:31:45,32.9
2015-04-12 15:31:46,33.05
2015-04-12 15:31:47,33.2
2015-04-12 15:31:48,33.2
2015-04-12 15:31:49,33.2
2015-04-12 15:31:50,33.3
2015-04-12 15:31:51,33.3
2015-04-12 15:31:52,33.25
2015-04-12 15:31:53,33.2
2015-04-12 15:31:54,33.2
2015-04-12 15:31:55,33.3
2015-04-12 15:31:56,33.3
2015-04-12 15:31:57,33.6
2015-04-12 15:31:58,33.6
2015-04-12 15:31:59,33.6
2015-04-12 15:32:00,33.5
2015-04-12 15:32:01,33.5
2015-04-12 15:32:02,33.5
2015-04-12 15:32:03,33.5
2015-04-12 15:32:04,33.5
2015-04-12 15:32:05,33.5
2015-04-12 15:32:06,33.6
2015-04-12 15:32:07,33.6
2015-04-12 15:32:08,33.5
2015-04-12 15:32:09,33.5
2015-04-12 15:32:10,33.65
2015-04-12 15:32:11,33.8
2015-04-12 15:32:12,33.8
2015-04-12 15:32:13,34.0
2015-04-12 15:32:14,34.0
2015-04-12 15:32:15,33.9
2015-04-12 15:32:16,33.9
2015-04-12 15:32:17,33.9
2015-04-12 15:32:18,33.8
2015-04-12 15:32:19,33.8
2015-04-12 15:32:20,33.8
2015-04-12 15:32:21,33.8
2015-04-12 15:32:22,33.8
2015-04-12 15:32:23,33.8
2015-04-12 15:32:24,34.0
2015-04-12 15:32:25,34.0
2015-04-12 15:32:26,34.0
2015-04-12 15:32:27,34.0
2015-04-12 15:32:28,34.0
2015-04-12 15:32:29,34.0
2015-04-12 15:32:30,34.4
2015-04-12 15:32:31,34.4
2015-04-12 15:32:32,34.5
2015-04-12 15:32:33,34.5
2015-04-12 15:32:34,34.6
2015-04-12 15:32:35,34.7
2015-04-12 15:32:36,34.7
2015-04-12 15:32:37,34.6
2015-04-12 15:32:38,34.6
2015-04-12 15:32:39,34.7
2015-04-12 15:32:40,34.7
2015-04-12 15:32:41,34.7
2015-04-12 15:32:42,34.7
2015-04-12 15:32:43,34.7
2015-04-12 15:32:44,34.7
2015-04-12 15:32:45,34.8
2015-04-12 15:32:46,34.8
2015-04-12 15:32:47,34.8
2015-04-12 15:32:48,35.0
2015-04-12 15:32:49,35.0
2015-04-12 15:32:50,35.2
2015-04-12 15:32:51,35.2
2015-04-12 15:32:52,35.2
2015-04-12 15:32:53,35.2
2015-04-12 15:32:54,35.2
2015-04-12 15:32:55,35.2
2015-04-12 15:32:56,35.2
2015-04-12 15:32:57,35.3
2015-04-12 15:32:58,35.3
2015-04-12 15:32:59,35.3
2015-04-12 15:33:00,35.3
2015-04-12 15:33:01,35.2
2015-04-12 15:33:02,35.2
2015-04-12 15:33:03,35.1
2015-04-12 15:33:04,35.1
2015-04-12 15:33:05,35.1
2015-04-12 15:33:06,35.4
2015-04-12 15:33:07,35.4
2015-04-12 15:33:08,35.6
2015-04-12 15:33:09,35.6
2015-04-12 15:33:10,35.45
2015-04-12 15:33:11,35.3
2015-04-12 15:33:12,35.3
2015-04-12 15:33:13,35.3
2015-04-12 15:33:14,35.3
2015-04-12 15:33:15,35.5
2015-04-12 15:33:16,35.5
2015-04-12 15:33:17,35.5
2015-04-12 15:33:18,35.5
2015-04-12 15:33:19,35.4
2015-04-12 15:33:20,35.4
2015-04-12 15:33:21,35.3
2015-04-12 15:33:22,35.3
2015-04-12 15:33:23,35.3
2015-04-12 15:33:24,35.4
2015-04-12 15:33:25,35.4
2015-04-12 15:33:26,35.4
2015-04-12 15:33:27,35.4
2015-04-12 15:33:28,35.3
2015-04-12 15:33:29,35.2
2015-04-12 15:33:30,35.2
2015-04-12 15:33:31,35.2
2015-04-12 15:33:32,35.3
2015-04-12 15:33:33,35.3
2015-04-12 15:33:34,35.3
2015-04-12 15:33:35,35.3
2015-04-12 15:33:36,35.3
2015-04-12 15:33:37,35.1
2015-04-12 15:33:38,35.1
2015-04-12 15:33:39,34.9
2015-04-12 15:33:40,34.9
2015-04-12 15:33:41,34.9
2015-04-12 15:33:42,34.9
2015-04-12 15:33:43,34.9
2015-04-12 15:33:44,34.9
2015-04-12 15:33:45,34.7
2015-04-12 15:33:46,34.65
2015-04-12 15:33:47,34.6
2015-04-12 15:33:48,34.6
2015-04-12 15:33:49,34.6
2015-04-12 15:33:50,34.5
2015-04-12 15:33:51,34.5
2015-04-12 15:33:52,34.4
2015-04-12 15:33:53,34.3
2015-04-12 15:33:54,34.3
2015-04-12 15:33:55,34.2
2015-04-12 15:33:56,34.2
2015-04-12 15:33:57,33.8
2015-04-12 15:33:58,33.8
2015-04-12 15:33:59,33.8
2015-04-12 15:34:00,33.6
2015-04-12 15:34:01,33.6
2015-04-12 15:34:02,33.6
2015-04-12 15:34:03,33.5
2015-04-12 15:34:04,33.35
2015-04-12 15:34:05,33.2
2015-04-12 15:34:06,33.2
2015-04-12 15:34:07,33.2
2015-04-12 15:34:08,33.0
2015-04-12 15:34:09,33.0
2015-04-12 15:34:10,32.9
2015-04-12 15:34:11,32.8
2015-04-12 15:34:12,32.8
2015-04-12 15:34:13,32.7
2015-04-12 15:34:14,32.7
2015-04-12 15:34:15,32.4
2015-04-12 15:34:16,32.4
2015-04-12 15:34:17,32.4
2015-04-12 15:34:18,32.1
2015-04-12 15:34:19,32.1
2015-04-12 15:34:20,32.1
2015-04-12 15:34:21,31.9
2015-04-12 15:34:22,31.9
2015-04-12 15:34:23,31.9
2015-04-12 15:34:24,31.7
2015-04-12 15:34:25,31.7
2015-04-12 15:34:26,31.4
2015-04-12 15:34:27,31.4
2015-04-12 15:34:28,31.3
2015-04-12 15:34:29,31.2
2015-04-12 15:34:30,31.2
2015-04-12 15:34:31,30.8
2015-04-12 15:34:32,30.8
2015-04-12 15:34:33,30.4
2015-04-12 15:34:34,30.4
2015-04-12 15:34:35,30.4
2015-04-12 15:34:36,30.4
2015-04-12 15:34:37,30.3
2015-04-12 15:34:38,30.3
2015-04-12 15:34:39,30.1
2015-04-12 15:34:40,30.1
2015-04-12 15:34:41,30.1
2015-04-12 15:34:42,29.9
2015-04-12 15:34:43,29.9
2015-04-12 15:34:44,29.6
2015-04-12 15:34:45,29.6
2015-04-12 15:34:46,29.45
2015-04-12 15:34:47,29.3
2015-04-12 15:34:48,29.3
2015-04-12 15:34:49,29.3
2015-04-12 15:34:50,29.0
2015-04-12 15:34:51,28.9
2015-04-12 15:34:52,28.9
2015-04-12 15:34:53,28.9
2015-04-12 15:34:54,28.9
2015-04-12 15:34:55,28.7
2015-04-12 15:34:56,28.7
2015-04-12 15:34:57,28.4
2015-04-12 15:34:58,28.4
2015-04-12 15:34:59,28.4
2015-04-12 15:35:00,28.2
2015-04-12 15:35:01,28.2
2015-04-12 15:35:02,28.2
2015-04-12 15:35:03,28.0
2015-04-12 15:35:04,27.85
2015-04-12 15:35:05,27.7
2015-04-12 15:35:06,27.7
2015-04-12 15:35:07,27.7
2015-04-12 15:35:08,27.5
2015-04-12 15:35:09,27.2
2015-04-12 15:35:10,27.2
2015-04-12 15:35:11,27.2
2015-04-12 15:35:12,27.2
2015-04-12 15:35:13,27.0
2015-04-12 15:35:14,27.0
2015-04-12 15:35:15,26.7
2015-04-12 15:35:16,26.7
2015-04-12 15:35:17,26.7
2015-04-12 15:35:18,26.3
2015-04-12 15:35:19,26.3
2015-04-12 15:35:20,26.3
2015-04-12 15:35:21,26.2
2015-04-12 15:35:22,26.2
2015-04-12 15:35:23,26.2
2015-04-12 15:35:24,26.2
2015-04-12 15:35:25,26.2
2015-04-12 15:35:26,26.0
2015-04-12 15:35:27,25.5
2015-04-12 15:35:28,25.5
2015-04-12 15:35:29,25.5
2015-04-12 15:35:30,25.5
2015-04-12 15:35:31,25.1
2015-04-12 15:35:32,25.1
2015-04-12 15:35:33,25.0
2015-04-12 15:35:34,25.0
2015-04-12 15:35:35,25.0
2015-04-12 15:35:36,24.85
2015-04-12 15:35:37,24.7
2015-04-12 15:35:38,24.7
2015-04-12 15:35:39,24.5
2015-04-12 15:35:40,24.45
2015-04-12 15:35:41,24.4
2015-04-12 15:35:42,24.4
2015-04-12 15:35:43,24.4
2015-04-12 15:35:44,24.1
2015-04-12 15:35:45,24.1
2015-04-12 15:35:46,24.05
2015-04-12 15:35:47,24.0
2015-04-12 15:35:48,24.0
2015-04-12 15:35:49,23.9
2015-04-12 15:35:50,23.9
2015-04-12 15:35:51,23.8
2015-04-12 15:35:52,23.8
2015-04-12 15:35:53,23.8
2015-04-12 15:35:54,23.6
2015-04-12 15:35:55,23.6
2015-04-12 15:35:56,23.6
2015-04-12 15:35:57,23.2
2015-04-12 15:35:58,23.2
2015-04-12 15:35:59,23.2
2015-04-12 15:36:00,22.9
2015-04-12 15:36:01,22.9
2015-04-12 15:36:02,22.9
2015-04-12 15:36:03,22.9
2015-04-12 15:36:04,22.9
2015-04-12 15:36:05,22.9
2015-04-12 15:36:06,22.9
2015-04-12 15:36:07,22.7
2015-04-12 15:36:08,22.7
2015-04-12 15:36:09,22.5
2015-04-12 15:36:10,22.5
2015-04-12 15:36:11,22.5
2015-04-12 15:36:12,22.5
2015-04-12 15:36:13,22.1
2015-04-12 15:36:14,22.1
2015-04-12 15:36:15,21.8
2015-04-12 15:36:16,21.8
2015-04-12 15:36:17,21.8
2015-04-12 15:36:18,21.8
2015-04-12 15:36:19,21.8
2015-04-12 15:36:20,21.7
2015-04-12 15:36:21,21.7
2015-04-12 15:36:22,21.55
2015-04-12 15:36:23,21.4
2015-04-12 15:36:24,21.4
2015-04-12 15:36:25,21.2
2015-04-12 15:36:26,21.2
2015-04-12 15:36:27,20.9
2015-04-12 15:36:28,20.9
2015-04-12 15:36:29,20.9
2015-04-12 15:36:30,20.9
2015-04-12 15:36:31,20.7
2015-04-12 15:36:32,20.7
2015-04-12 15:36:33,20.7
2015-04-12 15:36:34,20.7
2015-04-12 15:36:35,20.7
2015-04-12 15:36:36,20.6
2015-04-12 15:36:37,20.6
2015-04-12 15:36:38,20.5
2015-04-12 15:36:39,20.5
2015-04-12 15:36:40,20.4
2015-04-12 15:36:41,20.3
2015-04-12 15:36:42,20.3
2015-04-12 15:36:43,20.3
2015-04-12 15:36:44,20.1
2015-04-12 15:36:45,19.9
2015-04-12 15:36:46,19.9
2015-04-12 15:36:47,19.9
2015-04-12 15:36:48,19.9
2015-04-12 15:36:49,19.5
2015-04-12 15:36:50,19.5
2015-04-12 15:36:51,19.3
2015-04-12 15:36:52,19.3
2015-04-12 15:36:53,19.3
2015-04-12 15:36:54,19.2
2015-04-12 15:36:55,19.2
2015-04-12 15:36:56,19.2
2015-04-12 15:36:57,19.3
2015-04-12 15:36:58,19.1
2015-04-12 15:36:59,18.9
2015-04-12 15:37:00,18.9
2015-04-12 15:37:01,18.9
2015-04-12 15:37:02,18.7
2015-04-12 15:37:03,18.6
2015-04-12 15:37:04,18.6
2015-04-12 15:37:05,18.6
2015-04-12 15:37:06,18.6
2015-04-12 15:37:07,18.4
2015-04-12 15:37:08,18.4
2015-04-12 15:37:09,18.2
2015-04-12 15:37:10,18.2
2015-04-12 15:37:11,18.2
2015-04-12 15:37:12,18.1
2015-04-12 15:37:13,18.1
2015-04-12 15:37:14,18.1
2015-04-12 15:37:15,18.0
2015-04-12 15:37:16,17.9
2015-04-12 15:37:17,17.8
2015-04-12 15:37:18,17.8
2015-04-12 15:37:19,17.8
2015-04-12 15:37:20,17.8
2015-04-12 15:37:21,17.8
2015-04-12 15:37:22,17.85
2015-04-12 15:37:23,17.9
2015-04-12 15:37:24,17.9
2015-04-12 15:37:25,17.6
2015-04-12 15:37:26,17.6
2015-04-12 15:37:27,17.6
2015-04-12 15:37:28,17.6
2015-04-12 15:37:29,17.6
2015-04-12 15:37:30,17.8
2015-04-12 15:37:31,17.8
2015-04-12 15:37:32,17.8
2015-04-12 15:37:33,17.6
2015-04-12 15:37:34,17.6
2015-04-12 15:37:35,17.6
2015-04-12 15:37:36,17.5
2015-04-12 15:37:37,17.5
2015-04-12 15:37:38,17.4
2015-04-12 15:37:39,17.4
2015-04-12 15:37:40,17.3
2015-04-12 15:37:41,17.2
2015-04-12 15:37:42,17.2
2015-04-12 15:37:43,17.3
2015-04-12 15:37:44,17.3
2015-04-12 15:37:45,17.2
2015-04-12 15:37:46,17.2
2015-04-12 15:37:47,17.2
2015-04-12 15:37:48,17.0
2015-04-12 15:37:49,17.0
2015-04-12 15:37:50,17.0
2015-04-12 15:37:51,16.9
2015-04-12 15:37:52,16.9
2015-04-12 15:37:53,16.9
2015-04-12 15:37:54,16.8
2015-04-12 15:37:55,16.8
2015-04-12 15:37:56,16.7
2015-04-12 15:37:57,16.7
2015-04-12 15:37:58,16.7
2015-04-12 15:37:59,16.7
2015-04-12 15:38:00,16.7
2015-04-12 15:38:01,16.8
2015-04-12 15:38:02,16.8
2015-04-12 15:38:03,16.6
2015-04-12 15:38:04,16.6
2015-04-12 15:38:05,16.6
2015-04-12 15:38:06,16.6
2015-04-12 15:38:07,16.5
2015-04-12 15:38:08,16.5
2015-04-12 15:38:09,16.5
2015-04-12 15:38:10,16.5
2015-04-12 15:38:11,16.5
2015-04-12 15:38:12,16.3
2015-04-12 15:38:13,16.3
2015-04-12 15:38:14,16.2
2015-04-12 15:38:15,16.2
2015-04-12 15:38:16,16.2
2015-04-12 15:38:17,16.2
2015-04-12 15:38:18,16.2
2015-04-12 15:38:19,16.2
2015-04-12 15:38:20,16.2
2015-04-12 15:38:21,16.2
2015-04-12 15:38:22,16.15
2015-04-12 15:38:23,16.1
2015-04-12 15:38:24,16.1
2015-04-12 15:38:25,16.1
2015-04-12 15:38:26,16.1
2015-04-12 15:38:27,16.0
2015-04-12 15:38:28,16.0
2015-04-12 15:38:29,16.0
2015-04-12 15:38:30,15.9
2015-04-12 15:38:31,15.9
2015-04-12 15:38:32,15.9
2015-04-12 15:38:33,16.1
2015-04-12 15:38:34,16.05
2015-04-12 15:38:35,16.0
2015-04-12 15:38:36,16.0
2015-04-12 15:38:37,16.0
2015-04-12 15:38:38,15.9
2015-04-12 15:38:39,15.9
2015-04-12 15:38:40,15.75
2015-04-12 15:38:41,15.6
2015-04-12 15:38:42,15.6
2015-04-12 15:38:43,15.5
2015-04-12 15:38:44,15.5
2015-04-12 15:38:45,15.5
2015-04-12 15:38:46,15.5
2015-04-12 15:38:47,15.5
2015-04-12 15:38:48,15.6
2015-04-12 15:38:49,15.6
2015-04-12 15:38:50,15.6
2015-04-12 15:38:51,15.4
2015-04-12 15:38:52,15.3
2015-04-12 15:38:53,15.2
2015-04-12 15:38:54,15.2
2015-04-12 15:38:55,15.2
2015-04-12 15:38:56,15.3
2015-04-12 15:38:57,15.3
2015-04-12 15:38:58,15.3
2015-04-12 15:38:59,15.3
2015-04-12 15:39:00,15.3
2015-04-12 15:39:01,15.2
2015-04-12 15:39:02,15.2
2015-04-12 15:39:03,15.2
2015-04-12 15:39:04,15.15
2015-04-12 15:39:05,15.1
2015-04-12 15:39:06,15.1
2015-04-12 15:39:07,15.1
2015-04-12 15:39:08,15.1
2015-04-12 15:39:09,15.4
2015-04-12 15:39:10,15.45
2015-04-12 15:39:11,15.5
2015-04-12 15:39:12,15.5
2015-04-12 15:39:13,15.5
2015-04-12 15:39:14,15.4
2015-04-12 15:39:15,15.4
2015-04-12 15:39:16,15.55
2015-04-12 15:39:17,15.7
2015-04-12 15:39:18,15.7
2015-04-12 15:39:19,15.7
2015-04-12 15:39:20,15.7
2015-04-12 15:39:21,15.7
2015-04-12 15:39:22,15.6
2015-04-12 15:39:23,15.5
2015-04-12 15:39:24,15.6
2015-04-12 15:39:25,15.6
2015-04-12 15:39:26,15.6
2015-04-12 15:39:27,15.7
2015-04-12 15:39:28,15.7
2015-04-12 15:39:29,15.7
2015-04-12 15:39:30,15.8
2015-04-12 15:39:31,15.8
2015-04-12 15:39:32,16.0
2015-04-12 15:39:33,16.0
2015-04-12 15:39:34,16.0
2015-04-12 15:39:35,16.0
2015-04-12 15:39:36,16.0
2015-04-12 15:39:37,16.1
2015-04-12 15:39:38,16.1
2015-04-12 15:39:39,16.1
2015-04-12 15:39:40,16.1
2015-04-12 15:39:41,16.1
2015-04-12 15:39:42,16.1
2015-04-12 15:39:43,16.3
2015-04-12 15:39:44,16.3
2015-04-12 15:39:45,16.3
2015-04-12 15:39:46,16.4
2015-04-12 15:39:47,16.5
2015-04-12 15:39:48,16.4
2015-04-12 15:39:49,16.4
2015-04-12 15:39:50,16.4
2015-04-12 15:39:51,16.4
2015-04-12 15:39:52,16.4
2015-04-12 15:39:53,16.4
2015-04-12 15:39:54,16.8
2015-04-12 15:39:55,16.8
2015-04-12 15:39:56,17.0
2015-04-12 15:39:57,17.0
2015-04-12 15:39:58,17.05
2015-04-12 15:39:59,17.1
2015-04-12 15:40:00,17.1
2015-04-12 15:40:01,17.3
2015-04-12 15:40:02,17.3
2015-04-12 15:40:03,17.3
2015-04-12 15:40:04,17.4
2015-04-12 15:40:05,17.5
2015-04-12 15:40:06,17.5
2015-04-12 15:40:07,17.7
2015-04-12 15:40:08,17.7
2015-04-12 15:40:09,17.6
2015-04-12 15:40:10,17.6
2015-04-12 15:40:11,17.6
2015-04-12 15:40:12,17.8
2015-04-12 15:40:13,17.8
2015-04-12 15:40:14,17.9
2015-04-12 15:40:15,17.9
2015-04-12 15:40:16,18.0
2015-04-12 15:40:17,18.1
2015-04-12 15:40:18,18.1
2015-04-12 15:40:19,18.1
2015-04-12 15:40:20,18.4
2015-04-12 15:40:21,18.4
2015-04-12 15:40:22,18.45
2015-04-12 15:40:23,18.5
2015-04-12 15:40:24,18.5
2015-04-12 15:40:25,18.6
2015-04-12 15:40:26,18.6
2015-04-12 15:40:27,18.6
2015-04-12 15:40:28,18.6
2015-04-12 15:40:29,18.6
2015-04-12 15:40:30,18.7
2015-04-12 15:40:31,18.7
2015-04-12 15:40:32,18.7
2015-04-12 15:40:33,19.0
2015-04-12 15:40:34,19.05
2015-04-12 15:40:35,19.1
2015-04-12 15:40:36,19.1
2015-04-12 15:40:37,19.1
2015-04-12 15:40:38,19.5
2015-04-12 15:40:39,19.6
2015-04-12 15:40:40,19.6
2015-04-12 15:40:41,19.6
2015-04-12 15:40:42,19.6
2015-04-12 15:40:43,19.7
2015-04-12 15:40:44,19.7
2015-04-12 15:40:45,19.7
2015-04-12 15:40:46,19.7
2015-04-12 15:40:47,19.7
2015-04-12 15:40:48,19.7
2015-04-12 15:40:49,19.7
2015-04-12 15:40:50,19.7
2015-04-12 15:40:51,20.0
2015-04-12 15:40:52,20.1
2015-04-12 15:40:53,20.2
2015-04-12 15:40:54,20.2
2015-04-12 15:40:55,20.2
2015-04-12 15:40:56,20.5
2015-04-12 15:40:57,20.5
2015-04-12 15:40:58,20.5
2015-04-12 15:40:59,20.5
2015-04-12 15:41:00,20.5
2015-04-12 15:41:01,20.2
2015-04-12 15:41:02,20.2
2015-04-12 15:41:03,20.2
2015-04-12 15:41:04,20.3
2015-04-12 15:41:05,20.4
2015-04-12 15:41:06,20.5
2015-04-12 15:41:07,20.6
2015-04-12 15:41:08,20.6
2015-04-12 15:41:09,20.6
2015-04-12 15:41:10,20.6
2015-04-12 15:41:11,20.6
2015-04-12 15:41:12,20.6
2015-04-12 15:41:13,20.6
2015-04-12 15:41:14,20.5
2015-04-12 15:41:15,20.5
2015-04-12 15:41:16,20.55
2015-04-12 15:41:17,20.6
2015-04-12 15:41:18,20.6
2015-04-12 15:41:19,20.7
2015-04-12 15:41:20,20.7
2015-04-12 15:41:21,20.7
2015-04-12 15:41:22,20.65
2015-04-12 15:41:23,20.6
2015-04-12 15:41:24,20.7
2015-04-12 15:41:25,20.7
2015-04-12 15:41:26,20.7
2015-04-12 15:41:27,20.5
2015-04-12 15:41:28,20.5
2015-04-12 15:41:29,20.5
2015-04-12 15:41:30,20.5
2015-04-12 15:41:31,20.5
2015-04-12 15:41:32,20.7
2015-04-12 15:41:33,20.7
2015-04-12 15:41:34,20.7
2015-04-12 15:41:35,20.7
2015-04-12 15:41:36,20.7
2015-04-12 15:41:37,20.7
2015-04-12 15:41:38,20.7
2015-04-12 15:41:39,20.7
2015-04-12 15:41:40,20.7
2015-04-12 15:41:41,20.7
2015-04-12 15:41:42,20.7
2015-04-12 15:41:43,20.7
2015-04-12 15:41:44,20.7
2015-04-12 15:41:45,20.6
2015-04-12 15:41:46,20.6
2015-04-12 15:41:47,20.6
2015-04-12 15:41:48,20.6
2015-04-12 15:41:49,20.6
2015-04-12 15:41:50,20.8
2015-04-12 15:41:51,20.8
2015-04-12 15:41:52,20.75
2015-04-12 15:41:53,20.7
2015-04-12 15:41:54,20.7
2015-04-12 15:41:55,20.7
2015-04-12 15:41:56,20.7
2015-04-12 15:41:57,20.7
2015-04-12 15:41:58,20.7
2015-04-12 15:41:59,20.7
2015-04-12 15:42:00,20.7
