,ae52_BC,ae52_UVPM
2015-04-12 15:02:27,124457.6,37592.0
2015-04-12 15:02:28,114410.8,36639.0
2015-04-12 15:02:29,104364.0,35686.0
2015-04-12 15:02:30,106039.1,35505.6
2015-04-12 15:02:31,107714.2,35325.2
2015-04-12 15:02:32,109389.3,35144.8
2015-04-12 15:02:33,111064.4,34964.4
2015-04-12 15:02:34,112739.5,34784.0
2015-04-12 15:02:35,114414.6,34603.6
2015-04-12 15:02:36,116089.7,34423.2
2015-04-12 15:02:37,117764.8,34242.8
2015-04-12 15:02:38,119439.9,34062.4
2015-04-12 15:02:39,121115.0,33882.0
2015-04-12 15:02:40,117856.4,30595.1
2015-04-12 15:02:41,114597.8,27308.2
2015-04-12 15:02:42,111339.2,24021.3
2015-04-12 15:02:43,108080.6,20734.4
2015-04-12 15:02:44,104822.0,17447.5
2015-04-12 15:02:45,101563.4,14160.6
2015-04-12 15:02:46,98304.8,10873.7
2015-04-12 15:02:47,95046.2,7586.8
2015-04-12 15:02:48,91787.6,4299.9
2015-04-12 15:02:49,88529.0,1013.0
2015-04-12 15:02:50,87997.0,6435.9
2015-04-12 15:02:51,87465.0,11858.8
2015-04-12 15:02:52,86933.0,17281.7
2015-04-12 15:02:53,86401.0,22704.6
2015-04-12 15:02:54,85869.0,28127.5
2015-04-12 15:02:55,85337.0,33550.4
2015-04-12 15:02:56,84805.0,38973.3
2015-04-12 15:02:57,84273.0,44396.2
2015-04-12 15:02:58,83741.0,49819.1
2015-04-12 15:02:59,83209.0,55242.0
2015-04-12 15:03:00,85936.5,49729.4
2015-04-12 15:03:01,88664.0,44216.8
2015-04-12 15:03:02,91391.5,38704.2
2015-04-12 15:03:03,94119.0,33191.6
2015-04-12 15:03:04,96846.5,27679.0
2015-04-12 15:03:05,99574.0,22166.4
2015-04-12 15:03:06,102301.5,16653.8
2015-04-12 15:03:07,105029.0,11141.2
2015-04-12 15:03:08,107756.5,5628.6
2015-04-12 15:03:09,110484.0,116.0
2015-04-12 15:03:10,113325.4,3588.3
2015-04-12 15:03:11,116166.8,7060.6
2015-04-12 15:03:12,119008.2,10532.9
2015-04-12 15:03:13,121849.6,14005.2
2015-04-12 15:03:14,124691.0,17477.5
2015-04-12 15:03:15,127532.4,20949.8
2015-04-12 15:03:16,130373.8,24422.1
2015-04-12 15:03:17,133215.2,27894.4
2015-04-12 15:03:18,136056.6,31366.7
2015-04-12 15:03:19,138898.0,34839.0
2015-04-12 15:03:20,290441.8,42791.2
2015-04-12 15:03:21,441985.6,50743.4
2015-04-12 15:03:22,593529.4,58695.6
2015-04-12 15:03:23,745073.2,66647.8
2015-04-12 15:03:24,896617.0,74600.0
2015-04-12 15:03:25,1048160.8,82552.2
2015-04-12 15:03:26,1199704.6,90504.4
2015-04-12 15:03:27,1351248.4,98456.6
2015-04-12 15:03:28,1502792.2,106408.8
2015-04-12 15:03:29,1654336.0,114361.0
2015-04-12 15:03:30,1554464.4,110260.2
2015-04-12 15:03:31,1454592.8,106159.4
2015-04-12 15:03:32,1354721.2,102058.6
2015-04-12 15:03:33,1254849.6,97957.8
2015-04-12 15:03:34,1154978.0,93857.0
2015-04-12 15:03:35,1055106.4,89756.2
2015-04-12 15:03:36,955234.8,85655.4
2015-04-12 15:03:37,855363.2,81554.6
2015-04-12 15:03:38,755491.6,77453.8
2015-04-12 15:03:39,655620.0,73353.0
2015-04-12 15:03:40,617997.2,68753.3
2015-04-12 15:03:41,580374.4,64153.6
2015-04-12 15:03:42,542751.6,59553.9
2015-04-12 15:03:43,505128.8,54954.2
2015-04-12 15:03:44,467506.0,50354.5
2015-04-12 15:03:45,429883.2,45754.8
2015-04-12 15:03:46,392260.4,41155.1
2015-04-12 15:03:47,354637.6,36555.4
2015-04-12 15:03:48,317014.8,31955.7
2015-04-12 15:03:49,279392.0,27356.0
2015-04-12 15:03:50,267212.5,27914.1
2015-04-12 15:03:51,255033.0,28472.2
2015-04-12 15:03:52,242853.5,29030.3
2015-04-12 15:03:53,230674.0,29588.4
2015-04-12 15:03:54,218494.5,30146.5
2015-04-12 15:03:55,206315.0,30704.6
2015-04-12 15:03:56,194135.5,31262.7
2015-04-12 15:03:57,181956.0,31820.8
2015-04-12 15:03:58,169776.5,32378.9
2015-04-12 15:03:59,157597.0,32937.0
2015-04-12 15:04:00,152786.3,30264.1
2015-04-12 15:04:01,147975.6,27591.2
2015-04-12 15:04:02,143164.9,24918.3
2015-04-12 15:04:03,138354.2,22245.4
2015-04-12 15:04:04,133543.5,19572.5
2015-04-12 15:04:05,128732.8,16899.6
2015-04-12 15:04:06,123922.1,14226.7
2015-04-12 15:04:07,119111.4,11553.8
2015-04-12 15:04:08,114300.7,8880.9
2015-04-12 15:04:09,109490.0,6208.0
2015-04-12 15:04:10,110483.6,9216.3
2015-04-12 15:04:11,111477.2,12224.6
2015-04-12 15:04:12,112470.8,15232.9
2015-04-12 15:04:13,113464.4,18241.2
2015-04-12 15:04:14,114458.0,21249.5
2015-04-12 15:04:15,115451.6,24257.8
2015-04-12 15:04:16,116445.2,27266.1
2015-04-12 15:04:17,117438.8,30274.4
2015-04-12 15:04:18,118432.4,33282.7
2015-04-12 15:04:19,119426.0,36291.0
2015-04-12 15:04:20,117974.8,38439.2
2015-04-12 15:04:21,116523.6,40587.4
2015-04-12 15:04:22,115072.4,42735.6
2015-04-12 15:04:23,113621.2,44883.8
2015-04-12 15:04:24,112170.0,47032.0
2015-04-12 15:04:25,110718.8,49180.2
2015-04-12 15:04:26,109267.6,51328.4
2015-04-12 15:04:27,107816.4,53476.6
2015-04-12 15:04:28,106365.2,55624.8
2015-04-12 15:04:29,104914.0,57773.0
2015-04-12 15:04:30,105169.4,53838.6
2015-04-12 15:04:31,105424.8,49904.2
2015-04-12 15:04:32,105680.2,45969.8
2015-04-12 15:04:33,105935.6,42035.4
2015-04-12 15:04:34,106191.0,38101.0
2015-04-12 15:04:35,106446.4,34166.6
2015-04-12 15:04:36,106701.8,30232.2
2015-04-12 15:04:37,106957.2,26297.8
2015-04-12 15:04:38,107212.6,22363.4
2015-04-12 15:04:39,107468.0,18429.0
2015-04-12 15:04:40,105726.4,20617.4
2015-04-12 15:04:41,103984.8,22805.8
2015-04-12 15:04:42,102243.2,24994.2
2015-04-12 15:04:43,100501.6,27182.6
2015-04-12 15:04:44,98760.0,29371.0
2015-04-12 15:04:45,97018.4,31559.4
2015-04-12 15:04:46,95276.8,33747.8
2015-04-12 15:04:47,93535.2,35936.2
2015-04-12 15:04:48,91793.6,38124.6
2015-04-12 15:04:49,90052.0,40313.0
2015-04-12 15:04:50,94862.6,40177.5
2015-04-12 15:04:51,99673.2,40042.0
2015-04-12 15:04:52,104483.8,39906.5
2015-04-12 15:04:53,109294.4,39771.0
2015-04-12 15:04:54,114105.0,39635.5
2015-04-12 15:04:55,118915.6,39500.0
2015-04-12 15:04:56,123726.2,39364.5
2015-04-12 15:04:57,128536.8,39229.0
2015-04-12 15:04:58,133347.4,39093.5
2015-04-12 15:04:59,138158.0,38958.0
2015-04-12 15:05:00,134106.0,40174.7
2015-04-12 15:05:01,130054.0,41391.4
2015-04-12 15:05:02,126002.0,42608.1
2015-04-12 15:05:03,121950.0,43824.8
2015-04-12 15:05:04,117898.0,45041.5
2015-04-12 15:05:05,113846.0,46258.2
2015-04-12 15:05:06,109794.0,47474.9
2015-04-12 15:05:07,105742.0,48691.6
2015-04-12 15:05:08,101690.0,49908.3
2015-04-12 15:05:09,97638.0,51125.0
2015-04-12 15:05:10,99213.2,46104.0
2015-04-12 15:05:11,100788.4,41083.0
2015-04-12 15:05:12,102363.6,36062.0
2015-04-12 15:05:13,103938.8,31041.0
2015-04-12 15:05:14,105514.0,26020.0
2015-04-12 15:05:15,107089.2,20999.0
2015-04-12 15:05:16,108664.4,15978.0
2015-04-12 15:05:17,110239.6,10957.0
2015-04-12 15:05:18,111814.8,5936.0
2015-04-12 15:05:19,113390.0,915.0
2015-04-12 15:05:20,114048.9,8571.7
2015-04-12 15:05:21,114707.8,16228.4
2015-04-12 15:05:22,115366.7,23885.1
2015-04-12 15:05:23,116025.6,31541.8
2015-04-12 15:05:24,116684.5,39198.5
2015-04-12 15:05:25,117343.4,46855.2
2015-04-12 15:05:26,118002.3,54511.9
2015-04-12 15:05:27,118661.2,62168.6
2015-04-12 15:05:28,119320.1,69825.3
2015-04-12 15:05:29,119979.0,77482.0
2015-04-12 15:05:30,167595.0,75051.4
2015-04-12 15:05:31,215211.0,72620.8
2015-04-12 15:05:32,262827.0,70190.2
2015-04-12 15:05:33,310443.0,67759.6
2015-04-12 15:05:34,358059.0,65329.0
2015-04-12 15:05:35,405675.0,62898.4
2015-04-12 15:05:36,453291.0,60467.8
2015-04-12 15:05:37,500907.0,58037.2
2015-04-12 15:05:38,548523.0,55606.6
2015-04-12 15:05:39,596139.0,53176.0
2015-04-12 15:05:40,710964.7,58436.7
2015-04-12 15:05:41,825790.4,63697.4
2015-04-12 15:05:42,940616.1,68958.1
2015-04-12 15:05:43,1055441.8,74218.8
2015-04-12 15:05:44,1170267.5,79479.5
2015-04-12 15:05:45,1285093.2,84740.2
2015-04-12 15:05:46,1399918.9,90000.9
2015-04-12 15:05:47,1514744.6,95261.6
2015-04-12 15:05:48,1629570.3,100522.3
2015-04-12 15:05:49,1744396.0,105783.0
2015-04-12 15:05:50,1661644.5,99734.4
2015-04-12 15:05:51,1578893.0,93685.8
2015-04-12 15:05:52,1496141.5,87637.2
2015-04-12 15:05:53,1413390.0,81588.6
2015-04-12 15:05:54,1330638.5,75540.0
2015-04-12 15:05:55,1247887.0,69491.4
2015-04-12 15:05:56,1165135.5,63442.8
2015-04-12 15:05:57,1082384.0,57394.2
2015-04-12 15:05:58,999632.5,51345.6
2015-04-12 15:05:59,916881.0,45297.0
2015-04-12 15:06:00,961017.2,51462.7
2015-04-12 15:06:01,1005153.4,57628.4
2015-04-12 15:06:02,1049289.6,63794.1
2015-04-12 15:06:03,1093425.8,69959.8
2015-04-12 15:06:04,1137562.0,76125.5
2015-04-12 15:06:05,1181698.2,82291.2
2015-04-12 15:06:06,1225834.4,88456.9
2015-04-12 15:06:07,1269970.6,94622.6
2015-04-12 15:06:08,1314106.8,100788.3
2015-04-12 15:06:09,1358243.0,106954.0
2015-04-12 15:06:10,1288360.3,104700.3
2015-04-12 15:06:11,1218477.6,102446.6
2015-04-12 15:06:12,1148594.9,100192.9
2015-04-12 15:06:13,1078712.2,97939.2
2015-04-12 15:06:14,1008829.5,95685.5
2015-04-12 15:06:15,938946.8,93431.8
2015-04-12 15:06:16,869064.1,91178.1
2015-04-12 15:06:17,799181.4,88924.4
2015-04-12 15:06:18,729298.7,86670.7
2015-04-12 15:06:19,659416.0,84417.0
2015-04-12 15:06:20,627026.4,77902.2
2015-04-12 15:06:21,594636.8,71387.4
2015-04-12 15:06:22,562247.2,64872.6
2015-04-12 15:06:23,529857.6,58357.8
2015-04-12 15:06:24,497468.0,51843.0
2015-04-12 15:06:25,465078.4,45328.2
2015-04-12 15:06:26,432688.8,38813.4
2015-04-12 15:06:27,400299.2,32298.6
2015-04-12 15:06:28,367909.6,25783.8
2015-04-12 15:06:29,335520.0,19269.0
2015-04-12 15:06:30,316068.3,21248.0
2015-04-12 15:06:31,296616.6,23227.0
2015-04-12 15:06:32,277164.9,25206.0
2015-04-12 15:06:33,257713.2,27185.0
2015-04-12 15:06:34,238261.5,29164.0
2015-04-12 15:06:35,218809.8,31143.0
2015-04-12 15:06:36,199358.1,33122.0
2015-04-12 15:06:37,179906.4,35101.0
2015-04-12 15:06:38,160454.7,37080.0
2015-04-12 15:06:39,141003.0,39059.0
2015-04-12 15:06:40,152232.4,39853.9
2015-04-12 15:06:41,163461.8,40648.8
2015-04-12 15:06:42,174691.2,41443.7
2015-04-12 15:06:43,185920.6,42238.6
2015-04-12 15:06:44,197150.0,43033.5
2015-04-12 15:06:45,208379.4,43828.4
2015-04-12 15:06:46,219608.8,44623.3
2015-04-12 15:06:47,230838.2,45418.2
2015-04-12 15:06:48,242067.6,46213.1
2015-04-12 15:06:49,253297.0,47008.0
2015-04-12 15:06:50,257969.5,48070.1
2015-04-12 15:06:51,262642.0,49132.2
2015-04-12 15:06:52,267314.5,50194.3
2015-04-12 15:06:53,271987.0,51256.4
2015-04-12 15:06:54,276659.5,52318.5
2015-04-12 15:06:55,281332.0,53380.6
2015-04-12 15:06:56,286004.5,54442.7
2015-04-12 15:06:57,290677.0,55504.8
2015-04-12 15:06:58,295349.5,56566.9
2015-04-12 15:06:59,300022.0,57629.0
2015-04-12 15:07:00,288346.9,54409.0
2015-04-12 15:07:01,276671.8,51189.0
2015-04-12 15:07:02,264996.7,47969.0
2015-04-12 15:07:03,253321.6,44749.0
2015-04-12 15:07:04,241646.5,41529.0
2015-04-12 15:07:05,229971.4,38309.0
2015-04-12 15:07:06,218296.3,35089.0
2015-04-12 15:07:07,206621.2,31869.0
2015-04-12 15:07:08,194946.1,28649.0
2015-04-12 15:07:09,183271.0,25429.0
2015-04-12 15:07:10,173092.5,25303.6
2015-04-12 15:07:11,162914.0,25178.2
2015-04-12 15:07:12,152735.5,25052.8
2015-04-12 15:07:13,142557.0,24927.4
2015-04-12 15:07:14,132378.5,24802.0
2015-04-12 15:07:15,122200.0,24676.6
2015-04-12 15:07:16,112021.5,24551.2
2015-04-12 15:07:17,101843.0,24425.8
2015-04-12 15:07:18,91664.5,24300.4
2015-04-12 15:07:19,81486.0,24175.0
2015-04-12 15:07:20,86525.4,25408.6
2015-04-12 15:07:21,91564.8,26642.2
2015-04-12 15:07:22,96604.2,27875.8
2015-04-12 15:07:23,101643.6,29109.4
2015-04-12 15:07:24,106683.0,30343.0
2015-04-12 15:07:25,111722.4,31576.6
2015-04-12 15:07:26,116761.8,32810.2
2015-04-12 15:07:27,121801.2,34043.8
2015-04-12 15:07:28,126840.6,35277.4
2015-04-12 15:07:29,131880.0,36511.0
2015-04-12 15:07:30,127917.9,36455.3
2015-04-12 15:07:31,123955.8,36399.6
2015-04-12 15:07:32,119993.7,36343.9
2015-04-12 15:07:33,116031.6,36288.2
2015-04-12 15:07:34,112069.5,36232.5
2015-04-12 15:07:35,108107.4,36176.8
2015-04-12 15:07:36,104145.3,36121.1
2015-04-12 15:07:37,100183.2,36065.4
2015-04-12 15:07:38,96221.1,36009.7
2015-04-12 15:07:39,92259.0,35954.0
2015-04-12 15:07:40,91891.0,36498.0
2015-04-12 15:07:41,91523.0,37042.0
2015-04-12 15:07:42,91155.0,37586.0
2015-04-12 15:07:43,90787.0,38130.0
2015-04-12 15:07:44,90419.0,38674.0
2015-04-12 15:07:45,90051.0,39218.0
2015-04-12 15:07:46,89683.0,39762.0
2015-04-12 15:07:47,89315.0,40306.0
2015-04-12 15:07:48,88947.0,40850.0
2015-04-12 15:07:49,88579.0,41394.0
2015-04-12 15:07:50,94879.9,40793.6
2015-04-12 15:07:51,101180.8,40193.2
2015-04-12 15:07:52,107481.7,39592.8
2015-04-12 15:07:53,113782.6,38992.4
2015-04-12 15:07:54,120083.5,38392.0
2015-04-12 15:07:55,126384.4,37791.6
2015-04-12 15:07:56,132685.3,37191.2
2015-04-12 15:07:57,138986.2,36590.8
2015-04-12 15:07:58,145287.1,35990.4
2015-04-12 15:07:59,151588.0,35390.0
2015-04-12 15:08:00,143419.2,32787.3
2015-04-12 15:08:01,135250.4,30184.6
2015-04-12 15:08:02,127081.6,27581.9
2015-04-12 15:08:03,118912.8,24979.2
2015-04-12 15:08:04,110744.0,22376.5
2015-04-12 15:08:05,102575.2,19773.8
2015-04-12 15:08:06,94406.4,17171.1
2015-04-12 15:08:07,86237.6,14568.4
2015-04-12 15:08:08,78068.8,11965.7
2015-04-12 15:08:09,69900.0,9363.0
2015-04-12 15:08:10,138031.5,19573.7
2015-04-12 15:08:11,206163.0,29784.4
2015-04-12 15:08:12,274294.5,39995.1
2015-04-12 15:08:13,342426.0,50205.8
2015-04-12 15:08:14,410557.5,60416.5
2015-04-12 15:08:15,478689.0,70627.2
2015-04-12 15:08:16,546820.5,80837.9
2015-04-12 15:08:17,614952.0,91048.6
2015-04-12 15:08:18,683083.5,101259.3
2015-04-12 15:08:19,751215.0,111470.0
2015-04-12 15:08:20,1035793.6,119587.0
2015-04-12 15:08:21,1320372.2,127704.0
2015-04-12 15:08:22,1604950.8,135821.0
2015-04-12 15:08:23,1889529.4,143938.0
2015-04-12 15:08:24,2174108.0,152055.0
2015-04-12 15:08:25,2458686.6,160172.0
2015-04-12 15:08:26,2743265.2,168289.0
2015-04-12 15:08:27,3027843.8,176406.0
2015-04-12 15:08:28,3312422.4,184523.0
2015-04-12 15:08:29,3597001.0,192640.0
2015-04-12 15:08:30,3550466.4,197680.8
2015-04-12 15:08:31,3503931.8,202721.6
2015-04-12 15:08:32,3457397.2,207762.4
2015-04-12 15:08:33,3410862.6,212803.2
2015-04-12 15:08:34,3364328.0,217844.0
2015-04-12 15:08:35,3317793.4,222884.8
2015-04-12 15:08:36,3271258.8,227925.6
2015-04-12 15:08:37,3224724.2,232966.4
2015-04-12 15:08:38,3178189.6,238007.2
2015-04-12 15:08:39,3131655.0,243048.0
2015-04-12 15:08:40,3081574.5,252579.2
2015-04-12 15:08:41,3031494.0,262110.4
2015-04-12 15:08:42,2981413.5,271641.6
2015-04-12 15:08:43,2931333.0,281172.8
2015-04-12 15:08:44,2881252.5,290704.0
2015-04-12 15:08:45,2831172.0,300235.2
2015-04-12 15:08:46,2781091.5,309766.4
2015-04-12 15:08:47,2731011.0,319297.6
2015-04-12 15:08:48,2680930.5,328828.8
2015-04-12 15:08:49,2630850.0,338360.0
2015-04-12 15:08:50,2676190.1,289484.5
2015-04-12 15:08:51,2721530.2,240609.0
2015-04-12 15:08:52,2766870.3,191733.5
2015-04-12 15:08:53,2812210.4,142858.0
2015-04-12 15:08:54,2857550.5,93982.5
2015-04-12 15:08:55,2902890.6,45107.0
2015-04-12 15:08:56,2948230.7,-3768.5
2015-04-12 15:08:57,2993570.8,-52644.0
2015-04-12 15:08:58,3038910.9,-101519.5
2015-04-12 15:08:59,3084251.0,-150395.0
2015-04-12 15:09:00,2991615.7,-120982.3
2015-04-12 15:09:01,2898980.4,-91569.6
2015-04-12 15:09:02,2806345.1,-62156.9
2015-04-12 15:09:03,2713709.8,-32744.2
2015-04-12 15:09:04,2621074.5,-3331.5
2015-04-12 15:09:05,2528439.2,26081.2
2015-04-12 15:09:06,2435803.9,55493.9
2015-04-12 15:09:07,2343168.6,84906.6
2015-04-12 15:09:08,2250533.3,114319.3
2015-04-12 15:09:09,2157898.0,143732.0
2015-04-12 15:09:10,2222719.9,141067.4
2015-04-12 15:09:11,2287541.8,138402.8
2015-04-12 15:09:12,2352363.7,135738.2
2015-04-12 15:09:13,2417185.6,133073.6
2015-04-12 15:09:14,2482007.5,130409.0
2015-04-12 15:09:15,2546829.4,127744.4
2015-04-12 15:09:16,2611651.3,125079.8
2015-04-12 15:09:17,2676473.2,122415.2
2015-04-12 15:09:18,2741295.1,119750.6
2015-04-12 15:09:19,2806117.0,117086.0
2015-04-12 15:09:20,2664914.7,147186.6
2015-04-12 15:09:21,2523712.4,177287.2
2015-04-12 15:09:22,2382510.1,207387.8
2015-04-12 15:09:23,2241307.8,237488.4
2015-04-12 15:09:24,2100105.5,267589.0
2015-04-12 15:09:25,1958903.2,297689.6
2015-04-12 15:09:26,1817700.9,327790.2
2015-04-12 15:09:27,1676498.6,357890.8
2015-04-12 15:09:28,1535296.3,387991.4
2015-04-12 15:09:29,1394094.0,418092.0
2015-04-12 15:09:30,1622929.0,352751.0
2015-04-12 15:09:31,1851764.0,287410.0
2015-04-12 15:09:32,2080599.0,222069.0
2015-04-12 15:09:33,2309434.0,156728.0
2015-04-12 15:09:34,2538269.0,91387.0
2015-04-12 15:09:35,2767104.0,26046.0
2015-04-12 15:09:36,2995939.0,-39295.0
2015-04-12 15:09:37,3224774.0,-104636.0
2015-04-12 15:09:38,3453609.0,-169977.0
2015-04-12 15:09:39,3682444.0,-235318.0
2015-04-12 15:09:40,3470229.7,-202157.9
2015-04-12 15:09:41,3258015.4,-168997.8
2015-04-12 15:09:42,3045801.1,-135837.7
2015-04-12 15:09:43,2833586.8,-102677.6
2015-04-12 15:09:44,2621372.5,-69517.5
2015-04-12 15:09:45,2409158.2,-36357.4
2015-04-12 15:09:46,2196943.9,-3197.3
2015-04-12 15:09:47,1984729.6,29962.8
2015-04-12 15:09:48,1772515.3,63122.9
2015-04-12 15:09:49,1560301.0,96283.0
2015-04-12 15:09:50,1474183.0,89836.1
2015-04-12 15:09:51,1388065.0,83389.2
2015-04-12 15:09:52,1301947.0,76942.3
2015-04-12 15:09:53,1215829.0,70495.4
2015-04-12 15:09:54,1129711.0,64048.5
2015-04-12 15:09:55,1043593.0,57601.6
2015-04-12 15:09:56,957475.0,51154.7
2015-04-12 15:09:57,871357.0,44707.8
2015-04-12 15:09:58,785239.0,38260.9
2015-04-12 15:09:59,699121.0,31814.0
2015-04-12 15:10:00,684795.5,32577.9
2015-04-12 15:10:01,670470.0,33341.8
2015-04-12 15:10:02,656144.5,34105.7
2015-04-12 15:10:03,641819.0,34869.6
2015-04-12 15:10:04,627493.5,35633.5
2015-04-12 15:10:05,613168.0,36397.4
2015-04-12 15:10:06,598842.5,37161.3
2015-04-12 15:10:07,584517.0,37925.2
2015-04-12 15:10:08,570191.5,38689.1
2015-04-12 15:10:09,555866.0,39453.0
2015-04-12 15:10:10,517361.2,39683.6
2015-04-12 15:10:11,478856.4,39914.2
2015-04-12 15:10:12,440351.6,40144.8
2015-04-12 15:10:13,401846.8,40375.4
2015-04-12 15:10:14,363342.0,40606.0
2015-04-12 15:10:15,324837.2,40836.6
2015-04-12 15:10:16,286332.4,41067.2
2015-04-12 15:10:17,247827.6,41297.8
2015-04-12 15:10:18,209322.8,41528.4
2015-04-12 15:10:19,170818.0,41759.0
2015-04-12 15:10:20,163286.6,42025.7
2015-04-12 15:10:21,155755.2,42292.4
2015-04-12 15:10:22,148223.8,42559.1
2015-04-12 15:10:23,140692.4,42825.8
2015-04-12 15:10:24,133161.0,43092.5
2015-04-12 15:10:25,125629.6,43359.2
2015-04-12 15:10:26,118098.2,43625.9
2015-04-12 15:10:27,110566.8,43892.6
2015-04-12 15:10:28,103035.4,44159.3
2015-04-12 15:10:29,95504.0,44426.0
2015-04-12 15:10:30,200012.5,46425.4
2015-04-12 15:10:31,304521.0,48424.8
2015-04-12 15:10:32,409029.5,50424.2
2015-04-12 15:10:33,513538.0,52423.6
2015-04-12 15:10:34,618046.5,54423.0
2015-04-12 15:10:35,722555.0,56422.4
2015-04-12 15:10:36,827063.5,58421.8
2015-04-12 15:10:37,931572.0,60421.2
2015-04-12 15:10:38,1036080.5,62420.6
2015-04-12 15:10:39,1140589.0,64420.0
2015-04-12 15:10:40,1197790.3,66466.3
2015-04-12 15:10:41,1254991.6,68512.6
2015-04-12 15:10:42,1312192.9,70558.9
2015-04-12 15:10:43,1369394.2,72605.2
2015-04-12 15:10:44,1426595.5,74651.5
2015-04-12 15:10:45,1483796.8,76697.8
2015-04-12 15:10:46,1540998.1,78744.1
2015-04-12 15:10:47,1598199.4,80790.4
2015-04-12 15:10:48,1655400.7,82836.7
2015-04-12 15:10:49,1712602.0,84883.0
2015-04-12 15:10:50,1870445.6,91952.5
2015-04-12 15:10:51,2028289.2,99022.0
2015-04-12 15:10:52,2186132.8,106091.5
2015-04-12 15:10:53,2343976.4,113161.0
2015-04-12 15:10:54,2501820.0,120230.5
2015-04-12 15:10:55,2659663.6,127300.0
2015-04-12 15:10:56,2817507.2,134369.5
2015-04-12 15:10:57,2975350.8,141439.0
2015-04-12 15:10:58,3133194.4,148508.5
2015-04-12 15:10:59,3291038.0,155578.0
2015-04-12 15:11:00,3075558.7,144946.0
2015-04-12 15:11:01,2860079.4,134314.0
2015-04-12 15:11:02,2644600.1,123682.0
2015-04-12 15:11:03,2429120.8,113050.0
2015-04-12 15:11:04,2213641.5,102418.0
2015-04-12 15:11:05,1998162.2,91786.0
2015-04-12 15:11:06,1782682.9,81154.0
2015-04-12 15:11:07,1567203.6,70522.0
2015-04-12 15:11:08,1351724.3,59890.0
2015-04-12 15:11:09,1136245.0,49258.0
2015-04-12 15:11:10,1056384.0,45552.0
2015-04-12 15:11:11,976523.0,41846.0
2015-04-12 15:11:12,896662.0,38140.0
2015-04-12 15:11:13,816801.0,34434.0
2015-04-12 15:11:14,736940.0,30728.0
2015-04-12 15:11:15,657079.0,27022.0
2015-04-12 15:11:16,577218.0,23316.0
2015-04-12 15:11:17,497357.0,19610.0
2015-04-12 15:11:18,417496.0,15904.0
2015-04-12 15:11:19,337635.0,12198.0
2015-04-12 15:11:20,327159.4,13114.3
2015-04-12 15:11:21,316683.8,14030.6
2015-04-12 15:11:22,306208.2,14946.9
2015-04-12 15:11:23,295732.6,15863.2
2015-04-12 15:11:24,285257.0,16779.5
2015-04-12 15:11:25,274781.4,17695.8
2015-04-12 15:11:26,264305.8,18612.1
2015-04-12 15:11:27,253830.2,19528.4
2015-04-12 15:11:28,243354.6,20444.7
2015-04-12 15:11:29,232879.0,21361.0
2015-04-12 15:11:30,229397.5,21783.8
2015-04-12 15:11:31,225916.0,22206.6
2015-04-12 15:11:32,222434.5,22629.4
2015-04-12 15:11:33,218953.0,23052.2
2015-04-12 15:11:34,215471.5,23475.0
2015-04-12 15:11:35,211990.0,23897.8
2015-04-12 15:11:36,208508.5,24320.6
2015-04-12 15:11:37,205027.0,24743.4
2015-04-12 15:11:38,201545.5,25166.2
2015-04-12 15:11:39,198064.0,25589.0
2015-04-12 15:11:40,226776.1,28550.7
2015-04-12 15:11:41,255488.2,31512.4
2015-04-12 15:11:42,284200.3,34474.1
2015-04-12 15:11:43,312912.4,37435.8
2015-04-12 15:11:44,341624.5,40397.5
2015-04-12 15:11:45,370336.6,43359.2
2015-04-12 15:11:46,399048.7,46320.9
2015-04-12 15:11:47,427760.8,49282.6
2015-04-12 15:11:48,456472.9,52244.3
2015-04-12 15:11:49,485185.0,55206.0
2015-04-12 15:11:50,514625.5,52552.2
2015-04-12 15:11:51,544066.0,49898.4
2015-04-12 15:11:52,573506.5,47244.6
2015-04-12 15:11:53,602947.0,44590.8
2015-04-12 15:11:54,632387.5,41937.0
2015-04-12 15:11:55,661828.0,39283.2
2015-04-12 15:11:56,691268.5,36629.4
2015-04-12 15:11:57,720709.0,33975.6
2015-04-12 15:11:58,750149.5,31321.8
2015-04-12 15:11:59,779590.0,28668.0
2015-04-12 15:12:00,758748.3,30245.5
2015-04-12 15:12:01,737906.6,31823.0
2015-04-12 15:12:02,717064.9,33400.5
2015-04-12 15:12:03,696223.2,34978.0
2015-04-12 15:12:04,675381.5,36555.5
2015-04-12 15:12:05,654539.8,38133.0
2015-04-12 15:12:06,633698.1,39710.5
2015-04-12 15:12:07,612856.4,41288.0
2015-04-12 15:12:08,592014.7,42865.5
2015-04-12 15:12:09,571173.0,44443.0
2015-04-12 15:12:10,604205.0,42822.6
2015-04-12 15:12:11,637237.0,41202.2
2015-04-12 15:12:12,670269.0,39581.8
2015-04-12 15:12:13,703301.0,37961.4
2015-04-12 15:12:14,736333.0,36341.0
2015-04-12 15:12:15,769365.0,34720.6
2015-04-12 15:12:16,802397.0,33100.2
2015-04-12 15:12:17,835429.0,31479.8
2015-04-12 15:12:18,868461.0,29859.4
2015-04-12 15:12:19,901493.0,28239.0
2015-04-12 15:12:20,838229.9,25768.0
2015-04-12 15:12:21,774966.8,23297.0
2015-04-12 15:12:22,711703.7,20826.0
2015-04-12 15:12:23,648440.6,18355.0
2015-04-12 15:12:24,585177.5,15884.0
2015-04-12 15:12:25,521914.4,13413.0
