,drxPM1,drxPM10,drxPM2.5,drxPM4,drxTPM,lannum,lanvolt,lantemp_C,lanco_ppm,hnu,vim_eng_fuel_rate,vim_eng_ground_spd,vim_eng_load,vim_eng_payload,vim_eng_rpm,et_eng_fuel_rate,et_eng_ground_spd,et_eng_load,et_eng_rpm,ae52_BC,ae52_UVPM,co2bg_CO2ppm,co2tpi_CO2ppm,co2dil_CO2ppm,flDPI_Flow,flFP1_Flow,flFP2_Flow,flPressure1_kPa,flPressure2_kPa,flPressure4_kPa,flPressure5_kPa,flTemp1_F,flTemp2_F,flTemp4_F,flTemp5_F,flVPO_Flow,gps_elevation,gps_latitude,gps_longitude,gps_velocity,gps2_elevation,gps2_latitude,gps2_longitude,gps2_velocity,testo_CO2,testo_CO2i,testo_COppm,testo_NO2ppm,testo_NOppm,testo_O2percent,testo_Pabs_hPa2,testo_Pump_Lmin,testo_SO2ppm,testo_Ta_C,testo_Tf_C
2015-04-12 14:35:57,0.065,0.065,0.065,0.065,0.065,11954,0.07988,22.078,7.988,2.8,8.004,0.0,7.0,0.0,700.0,8.1,-0.1,7.0,700.0,56139.2,45189.4,418.0,17278.9,464.1,31.51,4.914,5.024,101.3,101.3,101.3,96.33,20.86,21.34,20.04,32.44,15.115,32.8,5702.81962903,11142.1057,0.0,272.2,5702.8187,11142.1049,1.0,0.0,0.07,43.8,0.8,6.2,20.94,960.0,1.07,0.0,25.8,28.0
2015-04-12 14:35:58,0.058,0.058,0.058,0.058,0.058,11955,0.07881,22.078,7.881,2.8,8.07,0.0,8.0,0.0,700.5,8.1,-0.1,7.0,700.0,55525.1,44401.2,418.0,17266.35,458.55,31.51,4.932,5.029,101.3,101.3,101.3,96.31,20.87,21.34,20.05,32.45,15.007,32.8,5702.81973226,11142.1057,0.0,272.2,5702.8188,11142.1047,1.0,0.0,0.07,43.8,0.8,6.2,20.94,960.0,1.07,0.0,25.8,28.0
2015-04-12 14:35:59,0.064,0.064,0.064,0.064,0.064,11956,0.07797,22.078,7.797,2.8,8.004,0.0,7.0,0.0,700.0,8.1,-0.1,7.0,699.0,54911.0,43613.0,418.0,17253.8,453.0,31.54,4.955,5.021,101.3,101.3,101.3,96.33,20.86,21.34,20.03,32.45,14.904,32.8,5702.81983548,11142.1057,0.0,272.2,5702.8188,11142.1046,1.0,0.0,0.07,43.8,0.8,6.2,20.94,960.0,1.07,0.0,25.8,28.0
2015-04-12 14:36:00,0.074,0.074,0.074,0.074,0.074,11957,0.07725,22.078,7.725,2.8,8.031,0.0,8.0,0.0,700.0,8.1,-0.1,7.0,700.0,53516.7,42714.8,417.0,17249.9333333,446.1,31.53,4.894,5.062,101.3,101.3,101.3,96.34,20.87,21.35,20.04,32.45,15.042,32.8,5702.81993871,11142.1057,0.0,272.2,5702.8189,11142.1045,1.0,0.0,0.07,43.6,0.8,6.2,20.94,960.0,1.07,0.0,25.8,28.0
2015-04-12 14:36:01,0.065,0.066,0.066,0.066,0.066,11958,0.07649,22.078,7.649,2.8,8.07,0.0,8.0,0.0,700.5,8.1,-0.1,7.0,700.0,52122.4,41816.6,417.0,17246.0666667,442.7,31.63,5.383,5.024,101.3,101.3,101.3,96.3,20.85,21.35,20.03,32.46,14.983,32.8,5702.82004194,11142.1057,0.0,272.2,5702.819,11142.1047,1.0,0.0,0.07,43.6,0.8,5.9,20.94,960.0,1.06,0.0,25.8,28.0
2015-04-12 14:36:02,0.071,0.071,0.071,0.071,0.071,11959,0.07572,22.076,7.572,2.8,8.004,0.0,7.0,0.0,700.5,8.1,-0.2,7.0,700.0,50728.1,40918.4,417.0,17242.2,439.3,31.55,5.425,5.045,101.3,101.3,101.3,96.28,20.85,21.34,20.04,32.43,14.921,32.8,5702.82014516,11142.1057,0.0,272.1,5702.8191,11142.1046,1.0,0.0,0.07,43.5,1.0,5.9,20.94,960.0,1.06,0.0,25.8,28.0
2015-04-12 14:36:03,0.08,0.081,0.08,0.081,0.081,11960,0.07527,22.076,7.527,2.8,8.07,0.0,8.0,0.0,700.5,8.8,-0.1,8.0,696.0,49333.8,40020.2,417.0,17243.7,433.0,31.53,4.645,5.078,101.3,101.3,101.3,96.35,20.89,21.36,20.04,32.44,14.875,32.8,5702.82024839,11142.1057,0.0,272.1,5702.8192,11142.1046,1.0,0.0,0.07,43.5,1.0,5.6,20.94,960.0,1.06,0.0,25.8,28.0
2015-04-12 14:36:04,0.079,0.08,0.08,0.08,0.08,11961,0.07481,22.076,7.481,2.8,8.07,0.0,8.0,0.0,700.0,9.1,-0.1,8.0,697.0,47939.5,39122.0,417.0,17233.1,432.35,31.52,4.921,5.0,101.3,101.3,101.3,96.34,20.88,21.36,20.02,32.43,15.132,32.8,5702.82035161,11142.1057,0.0,272.1,5702.8192,11142.1045,1.0,0.0,0.07,43.5,1.0,5.6,20.94,960.0,1.06,0.0,25.8,28.0
2015-04-12 14:36:05,0.073,0.073,0.073,0.073,0.073,11962,0.07443,22.076,7.443,2.8,8.097,0.0,8.0,0.0,698.5,9.1,-0.2,8.0,699.0,46545.2,38223.8,417.0,17222.5,431.7,31.51,4.824,5.108,101.3,101.3,101.3,96.32,20.89,21.36,20.03,32.44,15.048,32.8,5702.82045484,11142.1057,0.0,271.8,5702.819,11142.1051,1.0,0.0,0.07,43.5,1.0,5.6,20.94,960.0,1.06,0.0,25.8,28.0
2015-04-12 14:36:06,0.078,0.078,0.078,0.078,0.078,11963,0.07401,22.076,7.401,2.8,8.123,0.0,8.0,0.0,700.5,8.3,-0.1,7.0,705.0,45150.9,37325.6,417.0,17204.5,430.6,31.53,5.117,4.962,101.3,101.3,101.3,96.34,20.87,21.37,20.04,32.43,14.964,32.8,5702.82055806,11142.1057,0.0,271.3,5702.8186,11142.1056,1.0,0.0,0.07,43.7,1.0,5.6,20.94,960.0,1.06,0.0,25.8,27.9
2015-04-12 14:36:07,0.106,0.106,0.106,0.106,0.106,11964,0.07401,22.076,7.401,2.8,9.537,0.0,9.0,0.0,691.5,8.1,-0.1,7.0,702.0,43756.6,36427.4,417.0,17197.0,430.55,31.57,5.08,4.993,101.3,101.3,101.3,96.34,20.88,21.36,20.03,32.45,14.87,32.8,5702.82066129,11142.1057,0.0,271.8,5702.819,11142.1053,1.0,0.0,0.07,43.7,1.0,5.6,20.94,960.1,1.07,0.0,25.8,27.9
2015-04-12 14:36:08,0.115,0.115,0.115,0.115,0.115,11965,0.07347,22.076,7.347,2.8,9.814,0.0,10.0,0.0,697.0,8.2,-0.1,7.0,701.0,42362.3,35529.2,417.0,17189.5,430.5,31.57,5.077,4.925,101.3,101.3,101.3,96.31,20.87,21.38,20.03,32.43,14.93,32.8,5702.82076452,11142.1057,0.0,272.4,5702.8195,11142.1055,1.0,0.0,0.07,43.4,0.8,5.4,20.94,960.1,1.07,0.0,25.9,27.9
2015-04-12 14:36:09,0.084,0.084,0.084,0.084,0.084,11966,0.07332,22.076,7.332,2.8,9.655,0.0,9.0,0.0,699.5,8.0,-0.1,7.0,701.0,40968.0,34631.0,417.0,17171.9,430.6,31.55,5.051,5.065,101.3,101.3,101.3,96.31,20.88,21.37,20.05,32.43,15.139,32.8,5702.82086774,11142.1057,0.0,272.4,5702.8196,11142.1054,1.0,0.0,0.07,43.4,0.8,5.4,20.94,960.1,1.07,0.0,25.9,27.9
2015-04-12 14:36:10,0.071,0.071,0.071,0.071,0.071,11967,0.07321,22.075,7.321,2.8,7.978,0.0,7.0,0.0,707.5,8.2,-0.1,7.0,701.0,41596.0,35356.6,417.0,17169.95,432.75,31.5,5.149,4.904,101.3,101.3,101.3,96.36,20.88,21.38,20.04,32.43,14.965,32.8,5702.82097097,11142.1057,0.0,273.1,5702.8202,11142.1055,1.0,0.0,0.07,43.35,0.9,5.4,20.94,960.1,1.07,0.0,25.9,27.9
2015-04-12 14:36:11,0.073,0.073,0.073,0.073,0.073,11968,0.0729,22.075,7.29,2.8,7.938,0.0,7.0,0.0,703.0,8.1,-0.1,7.0,700.0,42224.0,36082.2,417.0,17168.0,434.9,31.54,5.123,4.943,101.3,101.3,101.3,96.33,20.88,21.38,20.05,32.41,14.937,32.8,5702.82107419,11142.1057,0.0,273.3,5702.8208,11142.1067,1.0,0.0,0.07,43.3,1.0,5.4,20.94,960.1,1.07,0.0,25.9,27.9
2015-04-12 14:36:12,0.074,0.074,0.074,0.074,0.074,11969,0.07256,22.075,7.256,2.8,7.938,0.0,7.0,0.0,700.0,8.1,-0.1,7.0,700.0,42852.0,36807.8,417.0,17137.9,452.1,31.6,4.976,5.063,101.3,101.3,101.3,96.35,20.9,21.39,20.04,32.42,15.072,32.8,5702.82117742,11142.1057,0.0,273.9,5702.8214,11142.1063,1.0,0.0,0.07,43.3,1.0,5.4,20.94,960.1,1.07,0.0,25.9,27.9
2015-04-12 14:36:13,0.074,0.074,0.074,0.074,0.074,11970,0.07225,22.075,7.225,2.8,8.07,0.0,8.0,0.0,700.0,8.2,-0.1,7.0,699.0,43480.0,37533.4,417.0,17130.75,451.7,31.54,4.854,4.964,101.3,101.3,101.3,96.34,20.89,21.39,20.03,32.46,15.129,32.8,5702.82128065,11142.1057,0.0,274.3,5702.8218,11142.1065,1.0,0.0,0.07,43.3,1.0,5.4,20.94,960.1,1.07,0.0,25.9,27.9
2015-04-12 14:36:14,0.082,0.082,0.082,0.082,0.082,11971,0.07191,22.075,7.191,2.8,7.938,0.0,7.0,0.0,699.5,8.1,-0.1,7.0,701.0,44108.0,38259.0,417.0,17123.6,451.3,31.59,4.936,4.925,101.3,101.3,101.3,96.35,20.9,21.37,20.05,32.46,15.075,32.8,5702.82138387,11142.1057,0.0,274.3,5702.8219,11142.1064,1.0,0.0,0.07,43.3,1.0,5.4,20.94,960.1,1.06,0.0,25.9,27.9
2015-04-12 14:36:15,0.092,0.092,0.092,0.092,0.092,11972,0.07172,22.075,7.172,2.8,8.097,0.0,8.0,0.0,700.0,8.2,-0.1,7.0,700.0,44736.0,38984.6,417.0,17106.7,446.8,31.52,4.811,5.039,101.3,101.3,101.3,96.35,20.9,21.38,20.05,32.45,14.946,32.8,5702.8214871,11142.1057,0.0,274.3,5702.8219,11142.1063,1.1,0.0,0.07,43.2,1.0,5.4,20.94,960.1,1.06,0.0,25.9,27.9
2015-04-12 14:36:16,0.09,0.091,0.09,0.091,0.091,11973,0.07141,22.075,7.141,2.8,7.978,0.0,7.0,0.0,700.5,8.1,-0.1,7.0,701.0,45364.0,39710.2,417.0,17106.95,444.9,31.58,5.108,5.049,101.3,101.3,101.3,96.35,20.88,21.38,20.03,32.45,15.002,32.8,5702.82159032,11142.1057,0.0,274.4,5702.822,11142.1063,1.1,0.0,0.07,43.2,1.0,5.4,20.94,960.1,1.06,0.0,25.85,27.9
2015-04-12 14:36:17,0.074,0.075,0.074,0.075,0.075,11974,0.0713,22.075,7.13,2.8,8.097,0.0,8.0,0.0,699.5,8.2,-0.1,7.0,700.0,45992.0,40435.8,417.0,17107.2,443.0,31.54,5.097,4.953,101.3,101.3,101.3,96.33,20.88,21.39,20.02,32.41,14.998,32.8,5702.82169355,11142.1057,0.0,274.4,5702.822,11142.106,1.0,0.0,0.07,43.2,1.0,5.4,20.94,960.1,1.06,0.0,25.8,27.9
2015-04-12 14:36:18,0.058,0.059,0.059,0.059,0.059,11975,0.07095,22.075,7.095,2.8,8.07,0.0,8.0,0.0,700.0,8.1,-0.1,7.0,700.0,46620.0,41161.4,417.0,17085.4,442.9,31.51,5.098,5.046,101.3,101.3,101.3,96.32,20.88,21.38,20.04,32.44,14.963,32.8,5702.82179677,11142.1057,0.0,274.4,5702.8219,11142.1058,1.0,0.0,0.07,43.2,1.0,5.4,20.94,960.1,1.06,0.0,25.8,27.9
2015-04-12 14:36:19,0.053,0.053,0.053,0.053,0.053,11976,0.07069,22.075,7.069,2.8,8.07,0.0,8.0,0.0,699.0,8.1,-0.1,7.0,700.0,47248.0,41887.0,416.5,17088.45,443.433333333,31.49,4.99,4.757,101.3,101.3,101.3,96.33,20.91,21.41,20.04,32.43,14.74,32.8,5702.8219,11142.1057,0.0,274.5,5702.8219,11142.1057,1.1,0.0,0.07,43.0,1.2,5.4,20.94,960.1,1.06,0.0,25.8,27.9
2015-04-12 14:36:20,0.054,0.054,0.054,0.054,0.054,11977,0.07019,22.075,7.019,2.8,8.031,0.0,7.0,0.0,700.5,8.1,-0.1,7.0,700.0,46453.5,40884.5,416.0,17091.5,443.966666667,31.58,4.981,5.254,101.3,101.3,101.3,96.31,20.89,21.39,20.01,32.44,15.092,32.8,5702.82188571,11142.1056429,0.0,274.5,5702.8218,11142.1055,1.0,0.0,0.08,42.8,1.2,5.4,20.94,960.1,1.06,0.0,25.8,27.9
2015-04-12 14:36:21,0.051,0.051,0.051,0.051,0.051,11978,0.06981,22.075,6.981,2.8,8.229,0.0,8.0,0.0,698.0,8.0,-0.1,7.0,700.0,45659.0,39882.0,416.0,17091.6,444.5,31.52,5.474,5.057,101.3,101.3,101.3,96.31,20.87,21.4,20.03,32.43,14.878,32.8,5702.82187143,11142.1055857,0.0,274.6,5702.8218,11142.1054,1.0,0.0,0.08,42.8,1.2,5.3,20.94,960.1,1.06,0.0,25.8,27.9
2015-04-12 14:36:22,0.052,0.052,0.052,0.052,0.052,11979,0.0692,22.075,6.92,2.8,8.876,0.0,9.0,0.0,697.0,8.1,-0.1,7.0,700.0,44864.5,38879.5,416.0,17086.9,443.85,31.54,4.623,5.069,101.3,101.3,101.3,96.36,20.93,21.38,20.02,32.44,15.176,32.8,5702.82185714,11142.1055286,0.0,274.6,5702.8218,11142.1054,1.1,0.0,0.08,42.8,1.2,5.3,20.94,960.1,1.06,0.0,25.8,27.9
2015-04-12 14:36:23,0.068,0.069,0.069,0.069,0.069,11980,0.06874,22.075,6.874,2.8,8.6415,0.0,8.5,0.0,697.625,8.1,-0.1,7.0,700.0,44070.0,37877.0,416.0,17082.2,443.2,31.56,5.002,4.835,101.3,101.3,101.3,96.37,20.9,21.42,20.04,32.46,14.771,32.8,5702.82184286,11142.1054714,0.0,274.7,5702.8218,11142.1053,1.1,0.0,0.08,42.8,1.2,5.3,20.94,960.1,1.06,0.0,25.8,27.9
2015-04-12 14:36:24,0.073,0.073,0.073,0.073,0.073,11981,0.06828,22.075,6.828,2.8,8.407,0.0,8.0,0.0,698.25,8.0,-0.1,7.0,700.0,43275.5,36874.5,416.0,17084.8666667,431.5,31.58,4.861,5.253,101.3,101.3,101.3,96.31,20.91,21.4,20.03,32.43,15.137,32.8,5702.82182857,11142.1054143,0.0,274.7,5702.8218,11142.1053,1.0,0.0,0.08,42.8,1.0,5.3,20.94,960.1,1.06,0.0,25.8,27.9
2015-04-12 14:36:25,0.066,0.066,0.066,0.066,0.066,11982,0.06786,22.075,6.786,2.8,8.1725,0.0,7.5,0.0,698.875,8.0,-0.1,7.0,700.0,42481.0,35872.0,416.0,17087.5333333,426.4,31.51,5.054,4.81,101.3,101.3,101.3,96.33,20.89,21.42,20.03,32.43,15.113,32.8,5702.82181429,11142.1053571,0.0,274.8,5702.8218,11142.1053,1.0,0.0,0.08,42.8,1.0,5.3,20.94,960.1,1.07,0.0,25.8,27.9
2015-04-12 14:36:26,0.084,0.084,0.084,0.084,0.084,11983,0.06752,22.075,6.752,2.8,7.938,0.0,7.0,0.0,699.5,8.1,-0.1,7.0,700.0,41686.5,34869.5,416.0,17090.2,421.3,31.58,5.029,5.074,101.3,101.3,101.3,96.32,20.91,21.4,20.02,32.45,15.108,32.8,5702.8218,11142.1053,0.0,274.8,5702.8218,11142.1053,1.1,0.0,0.08,42.6,0.8,5.3,20.94,960.1,1.07,0.0,25.8,27.9
2015-04-12 14:36:27,0.104,0.104,0.104,0.104,0.104,11984,0.06737,22.076,6.737,2.8,8.097,0.0,8.0,0.0,700.0,8.2,-0.1,7.0,699.0,40892.0,33867.0,416.0,17070.2,417.0,31.61,5.422,5.162,101.3,101.3,101.3,96.36,20.89,21.4,20.02,32.45,14.848,32.8,5702.82180256,11142.1053,0.0,274.8,5702.8218,11142.1053,1.0,0.0,0.07,42.6,0.8,5.4,20.94,960.1,1.07,0.0,25.8,27.9
2015-04-12 14:36:28,0.088,0.088,0.088,0.088,0.088,11985,0.06718,22.076,6.718,2.8,7.978,0.0,7.0,0.0,700.5,8.1,-0.1,7.0,700.0,40097.5,32864.5,416.0,17069.9,416.9,31.51,4.617,4.914,101.3,101.3,101.3,96.35,20.92,21.43,20.02,32.45,15.212,32.8,5702.82180513,11142.1053,0.0,274.9,5702.8218,11142.1053,1.2,0.0,0.07,42.35,0.9,5.35,20.94,960.1,1.07,0.0,25.8,27.9
2015-04-12 14:36:29,0.069,0.069,0.069,0.069,0.069,11986,0.06729,22.076,6.729,2.8,8.097,0.0,8.0,0.0,699.5,8.1,-0.1,7.0,700.0,39303.0,31862.0,416.0,17069.6,416.8,31.55,5.0,4.829,101.3,101.3,101.3,96.36,20.91,21.44,20.01,32.42,15.054,32.8,5702.82180769,11142.1053,0.0,274.9,5702.8218,11142.1053,1.1,0.0,0.07,42.1,1.0,5.3,20.94,960.1,1.07,0.0,25.8,27.9
2015-04-12 14:36:30,0.08,0.085,0.08,0.08,0.085,11987,0.06706,22.076,6.706,2.8,8.07,0.0,8.0,0.0,700.0,8.2,-0.1,7.0,699.0,39662.1,32508.0,416.0,17076.4,418.4,31.55,5.059,5.135,101.3,101.3,101.3,96.32,20.91,21.41,20.01,32.44,14.913,32.8,5702.82181026,11142.1053,0.0,275.0,5702.8218,11142.1053,1.0,0.0,0.07,42.1,1.0,5.3,20.94,960.1,1.06,0.0,25.9,27.9
2015-04-12 14:36:31,0.09,0.093,0.091,0.091,0.093,11988,0.06695,22.076,6.695,2.8,8.07,0.0,8.0,0.0,699.0,8.2,-0.1,7.0,701.0,40021.2,33154.0,416.0,17127.85,425.4,31.62,5.443,4.991,101.3,101.3,101.3,96.3,20.89,21.41,20.02,32.45,14.973,32.8,5702.82181282,11142.1053,0.0,275.0,5702.8218,11142.1053,1.0,0.0,0.07,42.1,1.0,5.3,20.94,960.1,1.06,0.0,25.9,27.9
2015-04-12 14:36:32,0.095,0.096,0.095,0.096,0.096,11989,0.06695,22.076,6.695,2.8,8.031,0.0,7.0,0.0,700.5,8.1,-0.1,7.0,700.0,40380.3,33800.0,416.0,17179.3,432.4,31.58,4.651,4.956,101.3,101.3,101.3,96.36,20.93,21.42,20.03,32.47,15.088,32.8,5702.82181538,11142.1053,0.0,275.0,5702.8218,11142.1052,1.0,0.0,0.07,42.1,1.0,5.2,20.94,960.1,1.06,0.0,25.9,27.9
2015-04-12 14:36:33,0.092,0.092,0.092,0.092,0.092,11990,0.06703,22.076,6.703,2.8,8.229,0.0,8.0,0.0,698.0,8.2,-0.1,7.0,700.0,40739.4,34446.0,416.0,17410.1,433.0,31.57,5.045,5.059,101.3,101.3,101.3,96.33,20.91,21.42,20.01,32.44,14.981,32.8,5702.82181795,11142.1053,0.0,275.0,5702.8218,11142.1052,1.1,0.0,0.07,41.7,1.0,5.0,20.94,960.1,1.06,0.0,25.9,27.9
2015-04-12 14:36:34,0.078,0.078,0.078,0.078,0.078,11991,0.06706,22.076,6.706,2.8,8.876,0.0,9.0,0.0,697.0,8.1,-0.1,7.0,700.0,41098.5,35092.0,416.0,17444.0,434.75,31.51,4.909,4.831,101.3,101.3,101.3,96.36,20.91,21.44,20.02,32.49,14.786,32.8,5702.82182051,11142.1053,0.0,275.0,5702.8218,11142.1052,1.0,0.0,0.07,41.7,0.9,5.0,20.94,960.1,1.06,0.0,25.85,27.85
2015-04-12 14:36:35,0.063,0.064,0.064,0.064,0.064,11992,0.0671,22.076,6.71,2.8,9.008,0.0,9.0,0.0,698.0,8.1,-0.1,7.0,700.0,41457.6,35738.0,416.0,17477.9,436.5,31.63,5.067,5.257,101.3,101.3,101.3,96.31,20.91,21.41,20.01,32.46,15.068,32.8,5702.82182308,11142.1053,0.0,275.0,5702.8219,11142.1052,1.0,0.0,0.07,41.7,0.8,5.0,20.94,960.1,1.06,0.0,25.8,27.8
2015-04-12 14:36:36,0.067,0.067,0.067,0.067,0.067,11993,0.06706,22.078,6.706,2.8,9.101,0.0,9.0,0.0,699.5,8.1,-0.1,7.0,700.0,41816.7,36384.0,416.0,17661.5,446.4,31.58,5.088,4.915,101.3,101.3,101.3,96.32,20.91,21.43,20.01,32.48,14.992,32.8,5702.82182564,11142.1053,0.0,275.0,5702.8219,11142.1052,1.0,0.0,0.07,41.7,0.8,5.0,20.94,960.1,1.07,0.0,25.8,27.8
2015-04-12 14:36:37,0.072,0.072,0.072,0.072,0.072,11994,0.06703,22.078,6.703,2.8,8.07,0.0,7.0,0.0,705.0,8.1,-0.1,7.0,700.0,42175.8,37030.0,416.0,17664.6,447.15,31.61,5.031,4.924,101.3,101.3,101.3,96.3,20.91,21.44,20.0,32.44,15.185,32.8,5702.82182821,11142.1053,0.0,275.0,5702.8219,11142.1052,1.1,0.0,0.07,41.3,0.8,5.2,20.94,960.1,1.07,0.0,25.9,27.8
2015-04-12 14:36:38,0.062,0.062,0.062,0.062,0.062,11995,0.06672,22.078,6.672,2.8,8.031,0.0,7.0,0.0,701.5,8.2,-0.1,7.0,700.0,42534.9,37676.0,416.0,17667.7,447.9,31.53,5.023,4.842,101.3,101.3,101.3,96.37,20.92,21.45,20.02,32.46,15.03,32.8,5702.82183077,11142.1053,0.0,275.0,5702.8219,11142.1052,1.2,0.0,0.07,41.0,0.8,5.2,20.94,960.1,1.07,0.0,25.9,27.8
2015-04-12 14:36:39,0.049,0.049,0.049,0.049,0.049,11996,0.06641,22.078,6.641,2.8,7.978,0.0,7.0,0.0,700.5,8.2,-0.1,7.0,700.0,42894.0,38322.0,416.0,17680.7,446.4,31.6,5.036,4.965,101.3,101.3,101.3,96.35,20.92,21.43,20.01,32.44,14.975,32.8,5702.82183333,11142.1053,0.0,275.0,5702.8219,11142.1052,1.2,0.0,0.07,41.0,0.8,5.3,20.94,960.1,1.07,0.0,25.9,27.8
2015-04-12 14:36:40,0.052,0.052,0.052,0.052,0.052,11997,0.06607,22.078,6.607,2.8,7.978,0.0,7.0,0.0,699.5,8.1,-0.1,7.0,701.0,42571.1,37784.9,416.0,17671.55,443.45,31.58,5.012,4.896,101.3,101.3,101.3,96.34,20.92,21.44,20.0,32.47,15.079,32.8,5702.8218359,11142.1053,0.0,275.0,5702.8219,11142.1052,1.1,0.0,0.07,41.0,0.8,5.3,20.94,960.1,1.065,0.0,25.9,27.8
2015-04-12 14:36:41,0.072,0.072,0.072,0.072,0.072,11998,0.06584,22.078,6.584,2.8,8.097,0.0,8.0,0.0,700.0,8.1,-0.1,7.0,700.0,42248.2,37247.8,416.0,17662.4,440.5,31.54,5.027,5.241,101.3,101.3,101.3,96.3,20.92,21.42,20.0,32.45,15.036,32.8,5702.82183846,11142.1053,0.0,275.1,5702.8219,11142.1052,1.1,0.0,0.07,41.0,0.8,5.3,20.94,960.1,1.06,0.0,25.9,27.8
2015-04-12 14:36:42,0.089,0.089,0.089,0.089,0.089,11999,0.06558,22.079,6.558,2.8,8.163,0.0,8.0,0.0,699.5,8.1,-0.1,7.0,700.0,41925.3,36710.7,416.0,17644.9,429.7,31.59,4.917,4.925,101.3,101.3,101.3,96.33,20.92,21.43,20.02,32.49,14.935,32.8,5702.82184103,11142.1053,0.0,275.1,5702.8219,11142.1052,1.1,0.0,0.07,40.9,1.0,5.4,20.94,960.1,1.06,0.0,25.9,27.8
2015-04-12 14:36:43,0.085,0.085,0.085,0.085,0.085,12000,0.06516,22.079,6.516,2.8,8.097,0.0,8.0,0.0,700.0,8.4,-0.1,7.0,701.0,41602.4,36173.6,416.0,17620.55,427.633333333,31.52,4.903,4.903,101.3,101.3,101.3,96.36,20.92,21.47,20.03,32.47,14.732,32.8,5702.82184359,11142.1053,0.0,275.1,5702.8219,11142.1052,1.1,0.0,0.07,40.9,1.0,5.4,20.94,960.1,1.05,0.0,25.9,27.9
2015-04-12 14:36:44,0.065,0.065,0.065,0.065,0.065,12001,0.06512,22.079,6.512,2.8,8.097,0.0,8.0,0.0,699.5,9.8,-0.1,9.0,693.0,41279.5,35636.5,416.0,17596.2,425.566666667,31.57,5.055,4.777,101.3,101.3,101.3,96.34,20.92,21.45,20.02,32.46,15.11,32.8,5702.82184615,11142.1053,0.0,275.1,5702.8219,11142.1052,1.2,0.0,0.07,40.5,1.0,5.4,20.94,960.1,1.05,0.0,25.9,27.9
2015-04-12 14:36:45,0.056,0.056,0.056,0.056,0.056,12002,0.06493,22.079,6.493,2.8,8.097,0.0,8.0,0.0,700.5,9.9,-0.1,9.0,697.0,40956.6,35099.4,416.0,17577.7,423.5,31.59,5.166,5.124,101.3,101.3,101.3,96.28,20.92,21.44,20.01,32.47,15.036,32.8,5702.82184872,11142.1053,0.0,275.1,5702.8219,11142.1052,1.2,0.0,0.07,40.5,1.0,5.4,20.94,960.1,1.05,0.0,25.9,27.9
2015-04-12 14:36:46,0.066,0.066,0.066,0.066,0.066,12003,0.06477,22.079,6.477,2.8,8.07,0.0,7.0,0.0,700.0,9.0,-0.1,9.0,700.0,40633.7,34562.3,416.0,17568.9,423.85,31.55,4.872,5.083,101.3,101.3,101.3,96.3,20.94,21.45,20.01,32.46,15.099,32.8,5702.82185128,11142.1053,0.0,275.1,5702.8219,11142.1052,1.2,0.0,0.07,40.4,1.0,5.35,20.94,960.1,1.05,0.0,25.9,27.9
2015-04-12 14:36:47,0.08,0.08,0.08,0.08,0.08,12004,0.06455,22.081,6.455,2.8,8.123,0.0,8.0,0.0,700.0,7.9,-0.1,7.0,706.0,40310.8,34025.2,416.0,17560.1,424.2,31.6,4.925,5.068,101.3,101.3,101.3,96.34,20.94,21.45,20.01,32.44,15.092,32.8,5702.82185385,11142.1053,0.0,275.1,5702.8219,11142.1052,1.2,0.0,0.07,40.3,1.0,5.3,20.94,960.1,1.05,0.0,25.9,27.9
2015-04-12 14:36:48,0.071,0.071,0.071,0.071,0.071,12005,0.06435,22.081,6.435,2.8,8.004,0.0,7.0,0.0,700.5,8.0,-0.1,7.0,701.0,39987.9,33488.1,415.0,17559.8333333,426.7,31.56,4.875,5.05,101.3,101.3,101.3,96.35,20.93,21.46,20.01,32.45,15.105,32.8,5702.82185641,11142.1053,0.0,275.1,5702.8219,11142.1052,1.0,0.0,0.07,40.3,1.0,5.3,20.94,960.0,1.06,0.0,25.8,27.8
2015-04-12 14:36:49,0.059,0.059,0.059,0.059,0.059,12006,0.0642,22.081,6.42,2.8,8.004,0.0,7.0,0.0,699.5,8.0,-0.1,7.0,700.0,39665.0,32951.0,415.0,17559.5666667,426.3,31.55,5.294,4.985,101.3,101.3,101.3,96.32,20.92,21.45,20.01,32.45,15.025,32.8,5702.82185897,11142.1053,0.0,275.1,5702.8219,11142.1052,1.0,0.0,0.07,40.3,0.8,5.3,20.94,960.0,1.06,0.0,25.8,27.8
2015-04-12 14:36:50,0.076,0.076,0.076,0.076,0.076,12007,0.0639,22.081,6.39,2.8,8.031,0.0,7.0,0.0,700.5,8.1,-0.1,7.0,699.0,39846.2,33352.4,415.0,17559.3,425.9,31.57,4.654,4.971,101.3,101.3,101.3,96.35,20.96,21.47,20.0,32.46,14.978,32.8,5702.82186154,11142.1053,0.0,275.1,5702.8219,11142.1052,1.0,0.0,0.07,39.9,0.8,5.3,20.94,960.0,1.06,0.0,25.9,27.8
