,gps2_elevation,gps2_latitude,gps2_longitude,gps2_velocity
2015-04-12 15:33:02,332.0,5703.1911,11140.7783,0.9
2015-04-12 15:33:03,332.0,5703.1911,11140.7785,1.0
2015-04-12 15:33:04,332.0,5703.1911,11140.7788,0.9
2015-04-12 15:33:05,332.0,5703.1909,11140.7789,0.9
2015-04-12 15:33:06,332.0,5703.1908,11140.7787,1.0
2015-04-12 15:33:07,332.0,5703.1906,11140.7788,0.9
2015-04-12 15:33:08,332.4,5703.1904,11140.7792,0.9
2015-04-12 15:33:09,332.4,5703.1905,11140.7791,0.9
2015-04-12 15:33:10,332.5,5703.1904,11140.7782,0.9
2015-04-12 15:33:11,332.4,5703.1903,11140.7776,0.9
2015-04-12 15:33:12,332.2,5703.1901,11140.7764,1.1
2015-04-12 15:33:13,332.0,5703.1903,11140.7758,0.9
2015-04-12 15:33:14,332.0,5703.1903,11140.7759,0.9
2015-04-12 15:33:15,332.0,5703.1903,11140.7759,0.9
2015-04-12 15:33:16,332.0,5703.1903,11140.776,0.9
2015-04-12 15:33:17,332.0,5703.1903,11140.776,0.9
2015-04-12 15:33:18,332.0,5703.1903,11140.776,0.9
2015-04-12 15:33:19,332.0,5703.1903,11140.776,0.9
2015-04-12 15:33:20,332.0,5703.1904,11140.7759,1.1
2015-04-12 15:33:21,332.1,5703.1904,11140.7758,1.1
2015-04-12 15:33:22,332.1,5703.1904,11140.7757,1.1
2015-04-12 15:33:23,332.1,5703.1905,11140.7755,0.9
2015-04-12 15:33:24,332.2,5703.1905,11140.7753,0.9
2015-04-12 15:33:25,332.2,5703.1905,11140.775,1.1
2015-04-12 15:33:26,332.2,5703.1905,11140.7748,0.9
2015-04-12 15:33:27,332.2,5703.1906,11140.7747,0.9
2015-04-12 15:33:28,332.3,5703.1906,11140.7746,0.9
2015-04-12 15:33:29,332.3,5703.1906,11140.7746,0.9
2015-04-12 15:33:30,332.3,5703.1906,11140.7746,0.9
2015-04-12 15:33:31,332.3,5703.1905,11140.7746,1.1
2015-04-12 15:33:32,332.3,5703.1906,11140.7746,0.9
2015-04-12 15:33:33,332.4,5703.1906,11140.7746,1.1
2015-04-12 15:33:34,332.4,5703.1906,11140.7746,1.1
2015-04-12 15:33:35,332.4,5703.1906,11140.7746,0.9
2015-04-12 15:33:36,332.4,5703.1906,11140.7746,1.1
2015-04-12 15:33:37,332.4,5703.1906,11140.7747,1.1
2015-04-12 15:33:38,332.4,5703.1906,11140.7747,0.9
2015-04-12 15:33:39,332.4,5703.1906,11140.7747,1.1
2015-04-12 15:33:40,332.5,5703.1906,11140.7747,1.8
2015-04-12 15:33:41,332.5,5703.1906,11140.7747,0.9
2015-04-12 15:33:42,332.5,5703.1906,11140.7747,1.1
2015-04-12 15:33:43,332.5,5703.1906,11140.7747,1.1
2015-04-12 15:33:44,332.5,5703.1906,11140.7747,1.1
2015-04-12 15:33:45,332.5,5703.1906,11140.7747,1.1
2015-04-12 15:33:46,332.5,5703.1906,11140.7747,1.1
2015-04-12 15:33:47,332.5,5703.1906,11140.7747,1.1
2015-04-12 15:33:48,332.5,5703.1906,11140.7747,1.1
2015-04-12 15:33:49,332.5,5703.1906,11140.7747,1.1
2015-04-12 15:33:50,332.5,5703.1906,11140.7747,1.1
2015-04-12 15:33:51,332.5,5703.1906,11140.7747,1.0
2015-04-12 15:33:52,332.5,5703.1906,11140.7747,1.0
2015-04-12 15:33:53,332.5,5703.1907,11140.7748,1.0
2015-04-12 15:33:54,332.5,5703.1907,11140.7749,1.0
2015-04-12 15:33:55,332.4,5703.1906,11140.7749,1.0
2015-04-12 15:33:56,332.4,5703.1906,11140.7749,1.2
2015-04-12 15:33:57,332.4,5703.1905,11140.7748,1.0
2015-04-12 15:33:58,332.4,5703.1904,11140.7746,1.0
2015-04-12 15:33:59,332.4,5703.1904,11140.7745,1.0
2015-04-12 15:34:00,332.4,5703.1903,11140.7744,1.0
2015-04-12 15:34:01,332.4,5703.1903,11140.7745,1.0
2015-04-12 15:34:02,332.4,5703.1903,11140.7748,1.0
2015-04-12 15:34:03,332.4,5703.1904,11140.7749,1.0
2015-04-12 15:34:04,332.8,5703.1906,11140.7751,1.0
2015-04-12 15:34:05,332.8,5703.1904,11140.7755,1.1
2015-04-12 15:34:06,333.0,5703.1902,11140.7757,1.1
2015-04-12 15:34:07,333.1,5703.1898,11140.7758,1.0
2015-04-12 15:34:08,333.2,5703.1892,11140.7762,1.3
2015-04-12 15:34:09,333.5,5703.1887,11140.777,1.3
2015-04-12 15:34:10,333.7,5703.1879,11140.778,1.0
2015-04-12 15:34:11,333.4,5703.1867,11140.7788,1.2
2015-04-12 15:34:12,333.1,5703.1856,11140.7799,2.4
2015-04-12 15:34:13,332.6,5703.184,11140.7807,2.4
2015-04-12 15:34:14,332.3,5703.1817,11140.7801,1.0
2015-04-12 15:34:15,332.7,5703.1801,11140.7803,1.3
2015-04-12 15:34:16,332.7,5703.1779,11140.7808,1.0
2015-04-12 15:34:17,332.3,5703.1759,11140.7799,1.1
2015-04-12 15:34:18,332.2,5703.1742,11140.7789,1.0
2015-04-12 15:34:19,332.2,5703.1732,11140.7776,1.0
2015-04-12 15:34:20,332.4,5703.1725,11140.776,1.0
2015-04-12 15:34:21,332.4,5703.1717,11140.7735,1.0
2015-04-12 15:34:22,332.4,5703.1715,11140.7721,1.0
2015-04-12 15:34:23,332.1,5703.1711,11140.7711,1.0
2015-04-12 15:34:24,332.2,5703.1713,11140.7698,1.0
2015-04-12 15:34:25,332.4,5703.1713,11140.7688,1.0
2015-04-12 15:34:26,332.9,5703.1716,11140.7682,1.0
2015-04-12 15:34:27,333.5,5703.1718,11140.7683,1.0
2015-04-12 15:34:28,333.5,5703.1721,11140.7683,1.0
2015-04-12 15:34:29,333.3,5703.1724,11140.7692,1.0
2015-04-12 15:34:30,333.1,5703.1728,11140.7708,1.0
2015-04-12 15:34:31,333.0,5703.1733,11140.7718,0.8
2015-04-12 15:34:32,333.1,5703.1739,11140.7733,1.0
2015-04-12 15:34:33,332.6,5703.175,11140.7746,0.9
2015-04-12 15:34:34,332.5,5703.1758,11140.7761,0.9
2015-04-12 15:34:35,332.6,5703.1763,11140.7772,0.9
2015-04-12 15:34:36,332.9,5703.1769,11140.7789,0.9
2015-04-12 15:34:37,332.5,5703.1778,11140.7801,0.9
2015-04-12 15:34:38,332.4,5703.1784,11140.7811,0.9
2015-04-12 15:34:39,332.5,5703.179,11140.7825,0.9
2015-04-12 15:34:40,332.5,5703.1797,11140.7835,0.9
2015-04-12 15:34:41,332.1,5703.1804,11140.7844,0.8
2015-04-12 15:34:42,332.1,5703.1811,11140.7858,0.8
2015-04-12 15:34:43,332.0,5703.182,11140.7875,0.8
2015-04-12 15:34:44,332.1,5703.1829,11140.7893,0.8
2015-04-12 15:34:45,332.0,5703.184,11140.7912,0.9
2015-04-12 15:34:46,332.0,5703.1848,11140.7921,0.8
2015-04-12 15:34:47,332.0,5703.1853,11140.7936,0.9
2015-04-12 15:34:48,332.6,5703.1854,11140.7948,0.8
2015-04-12 15:34:49,332.5,5703.1853,11140.7955,0.8
2015-04-12 15:34:50,332.7,5703.185,11140.7961,0.8
2015-04-12 15:34:51,333.0,5703.1853,11140.7963,0.8
2015-04-12 15:34:52,333.3,5703.185,11140.7969,0.8
2015-04-12 15:34:53,333.3,5703.1847,11140.7977,0.8
2015-04-12 15:34:54,333.3,5703.1847,11140.798,0.8
2015-04-12 15:34:55,333.1,5703.1846,11140.7972,0.8
2015-04-12 15:34:56,333.5,5703.1849,11140.7964,0.8
2015-04-12 15:34:57,333.3,5703.1849,11140.7964,0.8
2015-04-12 15:34:58,333.3,5703.185,11140.7963,0.9
2015-04-12 15:34:59,333.3,5703.185,11140.7962,0.8
2015-04-12 15:35:00,333.3,5703.1849,11140.7963,0.8
2015-04-12 15:35:01,333.3,5703.1849,11140.7964,0.8
2015-04-12 15:35:02,333.3,5703.1849,11140.7964,0.8
2015-04-12 15:35:03,333.3,5703.1848,11140.7964,0.8
2015-04-12 15:35:04,333.3,5703.1848,11140.7964,0.8
2015-04-12 15:35:05,333.3,5703.1848,11140.7966,0.8
2015-04-12 15:35:06,333.3,5703.1848,11140.7966,0.8
2015-04-12 15:35:07,333.3,5703.1849,11140.7966,0.9
2015-04-12 15:35:08,333.3,5703.1849,11140.7966,0.8
2015-04-12 15:35:09,333.3,5703.185,11140.7966,0.9
2015-04-12 15:35:10,333.3,5703.185,11140.7966,0.9
2015-04-12 15:35:11,333.3,5703.185,11140.7965,0.8
2015-04-12 15:35:12,333.4,5703.1851,11140.7965,0.8
2015-04-12 15:35:13,333.4,5703.1851,11140.7965,0.8
2015-04-12 15:35:14,333.4,5703.1851,11140.7965,0.8
2015-04-12 15:35:15,333.4,5703.1852,11140.7964,0.9
2015-04-12 15:35:16,333.4,5703.1852,11140.7964,0.9
2015-04-12 15:35:17,333.4,5703.1852,11140.7964,1.0
2015-04-12 15:35:18,333.4,5703.1852,11140.7964,0.9
2015-04-12 15:35:19,333.4,5703.1852,11140.7964,0.9
2015-04-12 15:35:20,333.4,5703.1852,11140.7964,0.8
2015-04-12 15:35:21,333.4,5703.1852,11140.7964,0.8
2015-04-12 15:35:22,333.4,5703.1852,11140.7964,0.8
2015-04-12 15:35:23,333.4,5703.1852,11140.7964,0.9
2015-04-12 15:35:24,333.4,5703.1852,11140.7964,0.9
2015-04-12 15:35:25,333.4,5703.1852,11140.7965,0.9
2015-04-12 15:35:26,333.3,5703.1852,11140.7964,0.9
2015-04-12 15:35:27,333.3,5703.1851,11140.7965,0.9
2015-04-12 15:35:28,333.3,5703.1851,11140.7965,0.9
2015-04-12 15:35:29,333.3,5703.1851,11140.7965,0.9
2015-04-12 15:35:30,333.3,5703.1852,11140.7964,0.9
2015-04-12 15:35:31,333.3,5703.1851,11140.7964,0.9
2015-04-12 15:35:32,333.3,5703.1851,11140.7964,0.9
2015-04-12 15:35:33,333.3,5703.1852,11140.7964,0.9
2015-04-12 15:35:34,333.3,5703.1851,11140.7962,0.9
2015-04-12 15:35:35,333.3,5703.1851,11140.7961,1.0
2015-04-12 15:35:36,333.3,5703.1851,11140.7959,0.8
2015-04-12 15:35:37,333.3,5703.1851,11140.7958,0.8
2015-04-12 15:35:38,333.3,5703.1851,11140.7958,0.8
2015-04-12 15:35:39,333.3,5703.185,11140.7957,0.8
2015-04-12 15:35:40,333.3,5703.185,11140.7957,0.8
2015-04-12 15:35:41,333.3,5703.185,11140.7957,0.9
2015-04-12 15:35:42,333.3,5703.1851,11140.7957,0.9
2015-04-12 15:35:43,333.3,5703.1853,11140.7956,0.8
2015-04-12 15:35:44,333.3,5703.1852,11140.7955,0.8
2015-04-12 15:35:45,333.4,5703.1852,11140.7952,0.8
2015-04-12 15:35:46,333.0,5703.1849,11140.7962,0.9
2015-04-12 15:35:47,333.2,5703.1847,11140.7963,0.8
2015-04-12 15:35:48,333.2,5703.1846,11140.7962,0.8
2015-04-12 15:35:49,333.1,5703.184,11140.7963,0.9
2015-04-12 15:35:50,333.1,5703.1835,11140.7958,0.9
2015-04-12 15:35:51,333.1,5703.1825,11140.7944,0.8
2015-04-12 15:35:52,333.3,5703.1815,11140.7927,0.9
2015-04-12 15:35:53,333.2,5703.1804,11140.7911,1.0
2015-04-12 15:35:54,333.6,5703.1794,11140.7891,0.9
2015-04-12 15:35:55,333.6,5703.1784,11140.7871,0.9
2015-04-12 15:35:56,333.5,5703.1775,11140.7852,0.9
2015-04-12 15:35:57,333.5,5703.1768,11140.7822,0.9
2015-04-12 15:35:58,333.5,5703.1758,11140.7799,0.9
2015-04-12 15:35:59,333.7,5703.1744,11140.7775,1.0
2015-04-12 15:36:00,334.2,5703.1739,11140.7737,0.8
2015-04-12 15:36:01,334.5,5703.1734,11140.7699,1.0
2015-04-12 15:36:02,334.8,5703.1728,11140.7661,1.0
2015-04-12 15:36:03,334.5,5703.1727,11140.7625,1.0
2015-04-12 15:36:04,334.7,5703.1729,11140.7591,0.9
2015-04-12 15:36:05,334.7,5703.1736,11140.7553,0.9
2015-04-12 15:36:06,334.9,5703.1745,11140.751,0.9
2015-04-12 15:36:07,335.0,5703.1761,11140.747,0.9
2015-04-12 15:36:08,334.8,5703.1785,11140.7427,1.0
2015-04-12 15:36:09,334.6,5703.1808,11140.7398,1.0
2015-04-12 15:36:10,334.5,5703.1831,11140.7364,1.1
2015-04-12 15:36:11,334.5,5703.1851,11140.7328,1.0
2015-04-12 15:36:12,334.7,5703.1871,11140.7298,0.9
2015-04-12 15:36:13,334.5,5703.1899,11140.7273,0.9
2015-04-12 15:36:14,334.5,5703.1923,11140.7246,0.9
2015-04-12 15:36:15,334.4,5703.1945,11140.7229,0.9
2015-04-12 15:36:16,334.4,5703.197,11140.7217,0.9
2015-04-12 15:36:17,334.4,5703.1996,11140.7202,0.9
2015-04-12 15:36:18,334.4,5703.2025,11140.7188,1.0
2015-04-12 15:36:19,334.4,5703.2051,11140.7177,1.0
2015-04-12 15:36:20,334.2,5703.2077,11140.7164,1.0
2015-04-12 15:36:21,333.3,5703.2107,11140.7143,0.9
2015-04-12 15:36:22,332.9,5703.2141,11140.7131,1.0
2015-04-12 15:36:23,332.9,5703.2173,11140.7124,0.9
2015-04-12 15:36:24,333.5,5703.2201,11140.7109,0.9
2015-04-12 15:36:25,333.9,5703.2232,11140.7096,0.9
2015-04-12 15:36:26,332.4,5703.2259,11140.7084,0.9
2015-04-12 15:36:27,332.1,5703.2285,11140.7074,0.9
2015-04-12 15:36:28,330.9,5703.2316,11140.706,0.9
2015-04-12 15:36:29,329.7,5703.2346,11140.7054,0.9
2015-04-12 15:36:30,329.1,5703.2376,11140.7057,0.9
2015-04-12 15:36:31,327.1,5703.2405,11140.7053,0.9
2015-04-12 15:36:32,325.9,5703.2439,11140.7062,0.9
2015-04-12 15:36:33,325.4,5703.2472,11140.7062,0.9
2015-04-12 15:36:34,323.9,5703.2505,11140.7055,0.9
2015-04-12 15:36:35,324.3,5703.2533,11140.7056,0.9
2015-04-12 15:36:36,324.1,5703.2561,11140.7052,0.9
2015-04-12 15:36:37,324.4,5703.259,11140.7053,0.9
2015-04-12 15:36:38,323.6,5703.2617,11140.7048,0.9
2015-04-12 15:36:39,323.8,5703.2645,11140.7045,0.9
2015-04-12 15:36:40,323.7,5703.2674,11140.7043,0.9
2015-04-12 15:36:41,324.3,5703.2701,11140.7039,0.9
2015-04-12 15:36:42,323.8,5703.2734,11140.7035,0.9
2015-04-12 15:36:43,323.0,5703.277,11140.703,0.9
2015-04-12 15:36:44,322.6,5703.2811,11140.7024,0.9
2015-04-12 15:36:45,321.9,5703.2853,11140.7023,0.9
2015-04-12 15:36:46,321.8,5703.2898,11140.7022,0.9
2015-04-12 15:36:47,322.6,5703.2936,11140.7018,0.9
2015-04-12 15:36:48,324.4,5703.2982,11140.7019,0.9
2015-04-12 15:36:49,326.8,5703.3027,11140.7015,0.9
2015-04-12 15:36:50,326.1,5703.3068,11140.7009,0.9
2015-04-12 15:36:51,326.5,5703.3106,11140.7003,0.9
2015-04-12 15:36:52,327.4,5703.3142,11140.6999,0.9
2015-04-12 15:36:53,328.9,5703.3178,11140.7,0.9
2015-04-12 15:36:54,328.3,5703.3215,11140.6994,0.9
2015-04-12 15:36:55,329.9,5703.3252,11140.6994,0.9
2015-04-12 15:36:56,327.8,5703.3288,11140.6995,0.9
2015-04-12 15:36:57,328.3,5703.3334,11140.7006,0.9
2015-04-12 15:36:58,329.0,5703.3376,11140.7014,0.9
2015-04-12 15:36:59,328.9,5703.3417,11140.7025,0.9
2015-04-12 15:37:00,328.2,5703.3459,11140.7036,0.9
2015-04-12 15:37:01,327.6,5703.3497,11140.7045,0.9
2015-04-12 15:37:02,328.0,5703.3535,11140.7065,0.9
2015-04-12 15:37:03,328.0,5703.3576,11140.7083,0.9
2015-04-12 15:37:04,329.6,5703.3617,11140.7101,0.9
2015-04-12 15:37:05,331.4,5703.3656,11140.7122,0.9
2015-04-12 15:37:06,331.6,5703.3702,11140.7144,0.9
2015-04-12 15:37:07,331.4,5703.3748,11140.7166,0.9
2015-04-12 15:37:08,332.2,5703.3792,11140.7191,0.9
2015-04-12 15:37:09,332.5,5703.3836,11140.7217,0.9
2015-04-12 15:37:10,332.4,5703.3879,11140.7248,0.9
2015-04-12 15:37:11,333.0,5703.3922,11140.7283,0.9
2015-04-12 15:37:12,334.8,5703.3962,11140.7324,0.9
2015-04-12 15:37:13,334.8,5703.4003,11140.7369,1.0
2015-04-12 15:37:14,334.9,5703.4041,11140.741,1.0
2015-04-12 15:37:15,334.8,5703.4081,11140.7456,0.9
2015-04-12 15:37:16,334.4,5703.4114,11140.7504,1.0
2015-04-12 15:37:17,334.9,5703.4146,11140.7557,1.0
2015-04-12 15:37:18,334.0,5703.4177,11140.7609,0.9
2015-04-12 15:37:19,334.1,5703.4205,11140.7665,1.0
2015-04-12 15:37:20,334.4,5703.4232,11140.7727,0.9
2015-04-12 15:37:21,333.9,5703.4255,11140.7793,1.0
2015-04-12 15:37:22,334.3,5703.4277,11140.7864,1.0
2015-04-12 15:37:23,334.5,5703.4289,11140.7962,1.0
2015-04-12 15:37:24,334.1,5703.4307,11140.8035,0.9
2015-04-12 15:37:25,333.4,5703.4326,11140.8113,0.9
2015-04-12 15:37:26,334.7,5703.436,11140.8189,0.9
2015-04-12 15:37:27,334.5,5703.437,11140.8277,0.9
2015-04-12 15:37:28,333.9,5703.4384,11140.8365,1.0
2015-04-12 15:37:29,334.0,5703.4389,11140.8452,1.1
2015-04-12 15:37:30,335.7,5703.4387,11140.854,0.9
2015-04-12 15:37:31,335.5,5703.4381,11140.8625,0.9
2015-04-12 15:37:32,335.9,5703.438,11140.8705,1.1
2015-04-12 15:37:33,336.7,5703.4379,11140.8788,1.0
2015-04-12 15:37:34,336.5,5703.4374,11140.8868,1.1
2015-04-12 15:37:35,336.6,5703.4374,11140.8953,1.1
2015-04-12 15:37:36,336.5,5703.4365,11140.9031,0.9
2015-04-12 15:37:37,337.6,5703.4354,11140.9109,0.9
2015-04-12 15:37:38,337.4,5703.4343,11140.9192,0.9
2015-04-12 15:37:39,335.5,5703.4333,11140.9271,0.9
2015-04-12 15:37:40,332.4,5703.4321,11140.9347,0.9
2015-04-12 15:37:41,331.4,5703.431,11140.9417,0.9
2015-04-12 15:37:42,330.4,5703.4302,11140.9492,0.9
2015-04-12 15:37:43,330.1,5703.429,11140.9563,0.9
2015-04-12 15:37:44,328.9,5703.4278,11140.9635,0.9
2015-04-12 15:37:45,327.7,5703.4267,11140.9699,0.9
2015-04-12 15:37:46,327.1,5703.4251,11140.9765,0.9
2015-04-12 15:37:47,326.2,5703.424,11140.9843,0.9
2015-04-12 15:37:48,325.8,5703.4227,11140.9917,0.9
2015-04-12 15:37:49,325.2,5703.4216,11140.9996,0.9
2015-04-12 15:37:50,325.2,5703.4204,11141.0071,0.9
2015-04-12 15:37:51,325.8,5703.4187,11141.0146,0.9
2015-04-12 15:37:52,325.7,5703.4179,11141.0212,0.9
2015-04-12 15:37:53,325.6,5703.4169,11141.0281,0.9
2015-04-12 15:37:54,325.1,5703.416,11141.0353,0.9
2015-04-12 15:37:55,325.3,5703.4155,11141.0416,0.9
2015-04-12 15:37:56,325.2,5703.4147,11141.048,0.9
2015-04-12 15:37:57,324.0,5703.4142,11141.0542,0.9
2015-04-12 15:37:58,323.9,5703.4136,11141.0605,0.9
2015-04-12 15:37:59,324.0,5703.4127,11141.0668,0.9
2015-04-12 15:38:00,324.4,5703.4115,11141.073,0.9
2015-04-12 15:38:01,324.3,5703.4107,11141.0792,0.9
2015-04-12 15:38:02,324.2,5703.4098,11141.0855,0.9
2015-04-12 15:38:03,324.4,5703.4091,11141.0915,0.9
2015-04-12 15:38:04,323.3,5703.4087,11141.0968,0.9
2015-04-12 15:38:05,322.9,5703.408,11141.1033,0.9
2015-04-12 15:38:06,322.6,5703.4072,11141.1094,0.9
2015-04-12 15:38:07,322.9,5703.4065,11141.1152,0.9
2015-04-12 15:38:08,323.1,5703.4057,11141.1214,0.9
2015-04-12 15:38:09,322.5,5703.4046,11141.1285,0.9
2015-04-12 15:38:10,322.4,5703.404,11141.1345,0.9
2015-04-12 15:38:11,323.6,5703.4034,11141.1404,0.9
2015-04-12 15:38:12,324.1,5703.4022,11141.147,0.9
2015-04-12 15:38:13,323.8,5703.4012,11141.1536,0.9
2015-04-12 15:38:14,324.3,5703.4002,11141.1602,0.9
2015-04-12 15:38:15,323.8,5703.3993,11141.1671,0.9
2015-04-12 15:38:16,323.4,5703.3984,11141.1738,0.9
2015-04-12 15:38:17,323.4,5703.3977,11141.1799,0.9
2015-04-12 15:38:18,323.5,5703.397,11141.1856,0.9
2015-04-12 15:38:19,323.6,5703.3957,11141.1914,0.9
2015-04-12 15:38:20,324.2,5703.3945,11141.1974,0.9
2015-04-12 15:38:21,323.7,5703.3935,11141.2035,0.9
2015-04-12 15:38:22,323.7,5703.3924,11141.2098,0.9
2015-04-12 15:38:23,323.7,5703.3918,11141.2156,0.9
2015-04-12 15:38:24,322.7,5703.3908,11141.2224,0.9
2015-04-12 15:38:25,322.1,5703.3898,11141.2292,1.0
2015-04-12 15:38:26,323.3,5703.3888,11141.2355,0.9
2015-04-12 15:38:27,323.4,5703.3885,11141.2426,0.9
2015-04-12 15:38:28,323.5,5703.3875,11141.2495,0.9
2015-04-12 15:38:29,322.8,5703.3865,11141.2566,0.9
2015-04-12 15:38:30,321.9,5703.3856,11141.2634,0.9
2015-04-12 15:38:31,321.3,5703.3848,11141.27,0.9
2015-04-12 15:38:32,321.1,5703.3843,11141.2766,0.9
2015-04-12 15:38:33,321.0,5703.3837,11141.2829,0.9
2015-04-12 15:38:34,320.8,5703.3832,11141.2898,0.9
2015-04-12 15:38:35,320.6,5703.3828,11141.2967,1.0
2015-04-12 15:38:36,320.3,5703.3825,11141.3033,1.0
2015-04-12 15:38:37,318.7,5703.3824,11141.3101,1.0
2015-04-12 15:38:38,318.6,5703.3815,11141.318,0.9
2015-04-12 15:38:39,319.2,5703.3818,11141.3258,0.9
2015-04-12 15:38:40,319.1,5703.3824,11141.3344,0.9
2015-04-12 15:38:41,318.9,5703.3831,11141.3421,0.9
2015-04-12 15:38:42,318.8,5703.384,11141.3495,0.9
2015-04-12 15:38:43,318.2,5703.3849,11141.3574,0.9
2015-04-12 15:38:44,317.6,5703.3863,11141.3643,0.9
2015-04-12 15:38:45,317.1,5703.3876,11141.3724,1.1
2015-04-12 15:38:46,316.7,5703.3892,11141.3807,1.5
2015-04-12 15:38:47,316.3,5703.3907,11141.3891,1.1
2015-04-12 15:38:48,314.8,5703.3915,11141.3979,0.9
2015-04-12 15:38:49,312.3,5703.3927,11141.4068,0.9
2015-04-12 15:38:50,312.1,5703.3938,11141.415,0.9
2015-04-12 15:38:51,312.0,5703.395,11141.4232,0.9
2015-04-12 15:38:52,311.6,5703.3961,11141.4313,1.1
2015-04-12 15:38:53,311.5,5703.3973,11141.4394,1.5
2015-04-12 15:38:54,310.1,5703.3984,11141.4478,1.5
2015-04-12 15:38:55,308.7,5703.3992,11141.4556,1.5
2015-04-12 15:38:56,309.0,5703.4005,11141.4635,0.9
2015-04-12 15:38:57,308.8,5703.4018,11141.4717,0.9
2015-04-12 15:38:58,308.5,5703.4031,11141.4797,0.9
2015-04-12 15:38:59,308.0,5703.4044,11141.4871,0.9
2015-04-12 15:39:00,307.4,5703.4054,11141.4951,0.9
2015-04-12 15:39:01,305.3,5703.4065,11141.5032,1.0
2015-04-12 15:39:02,305.0,5703.4077,11141.5109,1.0
2015-04-12 15:39:03,303.9,5703.409,11141.5193,0.9
2015-04-12 15:39:04,303.4,5703.4101,11141.5274,0.9
2015-04-12 15:39:05,302.8,5703.4113,11141.5352,0.9
2015-04-12 15:39:06,302.2,5703.4124,11141.5429,0.9
2015-04-12 15:39:07,301.2,5703.413,11141.5505,0.9
2015-04-12 15:39:08,300.7,5703.4139,11141.5583,0.9
2015-04-12 15:39:09,300.2,5703.415,11141.5664,0.9
2015-04-12 15:39:10,299.9,5703.4152,11141.5738,0.9
2015-04-12 15:39:11,299.4,5703.4165,11141.5819,1.5
2015-04-12 15:39:12,298.9,5703.4178,11141.5898,1.1
2015-04-12 15:39:13,298.5,5703.4189,11141.5982,1.5
2015-04-12 15:39:14,297.9,5703.4201,11141.6062,1.5
2015-04-12 15:39:15,297.3,5703.4221,11141.615,0.9
2015-04-12 15:39:16,296.8,5703.4228,11141.6224,0.9
2015-04-12 15:39:17,296.5,5703.4243,11141.6303,0.9
2015-04-12 15:39:18,296.1,5703.4262,11141.6385,0.9
2015-04-12 15:39:19,293.7,5703.4269,11141.6462,0.9
2015-04-12 15:39:20,288.7,5703.4284,11141.6546,0.9
2015-04-12 15:39:21,287.5,5703.43,11141.6636,1.1
2015-04-12 15:39:22,286.9,5703.4308,11141.6731,0.9
2015-04-12 15:39:23,286.7,5703.4319,11141.6814,0.9
2015-04-12 15:39:24,286.6,5703.4332,11141.6901,0.9
2015-04-12 15:39:25,286.3,5703.4342,11141.699,0.9
2015-04-12 15:39:26,285.8,5703.4351,11141.7075,0.9
2015-04-12 15:39:27,285.6,5703.4363,11141.7166,0.9
2015-04-12 15:39:28,285.3,5703.4374,11141.7264,0.9
2015-04-12 15:39:29,285.1,5703.4388,11141.7352,0.9
2015-04-12 15:39:30,284.7,5703.4402,11141.7439,0.9
2015-04-12 15:39:31,284.5,5703.4415,11141.753,0.9
2015-04-12 15:39:32,284.1,5703.4429,11141.7621,0.9
2015-04-12 15:39:33,283.4,5703.4442,11141.7706,1.0
2015-04-12 15:39:34,283.0,5703.4455,11141.7786,0.9
2015-04-12 15:39:35,282.2,5703.4467,11141.7873,0.9
2015-04-12 15:39:36,281.8,5703.4476,11141.7957,0.9
2015-04-12 15:39:37,281.4,5703.4488,11141.8045,0.9
2015-04-12 15:39:38,280.8,5703.4503,11141.813,0.9
2015-04-12 15:39:39,280.3,5703.4517,11141.8221,0.9
2015-04-12 15:39:40,280.0,5703.4531,11141.8311,0.9
2015-04-12 15:39:41,279.4,5703.4549,11141.8398,0.9
2015-04-12 15:39:42,279.0,5703.4567,11141.8485,0.9
2015-04-12 15:39:43,278.6,5703.4582,11141.8573,0.9
2015-04-12 15:39:44,278.2,5703.4596,11141.8657,0.9
2015-04-12 15:39:45,277.6,5703.461,11141.8745,0.9
2015-04-12 15:39:46,277.3,5703.4629,11141.883,0.9
2015-04-12 15:39:47,276.8,5703.4644,11141.8925,0.9
2015-04-12 15:39:48,276.2,5703.4658,11141.9009,1.1
2015-04-12 15:39:49,275.6,5703.4669,11141.9095,1.1
2015-04-12 15:39:50,275.1,5703.4681,11141.9183,1.1
2015-04-12 15:39:51,274.8,5703.4696,11141.927,0.9
2015-04-12 15:39:52,274.4,5703.4711,11141.9358,0.9
2015-04-12 15:39:53,274.5,5703.4734,11141.9447,0.9
2015-04-12 15:39:54,274.0,5703.4752,11141.9539,0.9
2015-04-12 15:39:55,273.5,5703.4766,11141.9624,1.1
2015-04-12 15:39:56,273.0,5703.4781,11141.971,0.9
2015-04-12 15:39:57,272.5,5703.4791,11141.9792,0.9
2015-04-12 15:39:58,271.8,5703.4807,11141.9878,0.9
2015-04-12 15:39:59,271.3,5703.4824,11141.997,0.9
2015-04-12 15:40:00,270.8,5703.4838,11142.0052,0.9
2015-04-12 15:40:01,270.8,5703.4858,11142.0132,0.9
2015-04-12 15:40:02,269.4,5703.4876,11142.021,0.9
2015-04-12 15:40:03,270.1,5703.4885,11142.0288,0.9
2015-04-12 15:40:04,270.0,5703.4898,11142.0369,0.9
2015-04-12 15:40:05,269.7,5703.491,11142.0451,0.9
2015-04-12 15:40:06,270.2,5703.491,11142.0521,0.9
