,et_eng_fuel_rate,et_eng_ground_spd,et_eng_load,et_eng_rpm
2015-04-12 12:50:00,0.0,0.2,19.0,701.0
2015-04-12 12:50:01,0.0,0.3,19.0,700.0
2015-04-12 12:50:02,0.0,0.3,19.0,700.0
2015-04-12 12:50:03,0.0,0.3,19.0,700.0
2015-04-12 12:50:04,0.0,0.3,19.0,700.0
2015-04-12 12:50:05,0.0,0.2,18.0,700.0
2015-04-12 12:50:06,0.0,0.2,19.0,699.0
2015-04-12 12:50:07,0.0,0.3,18.0,701.0
2015-04-12 12:50:08,0.0,0.3,19.0,696.0
2015-04-12 12:50:09,0.0,0.2,22.0,704.0
2015-04-12 12:50:10,0.0,0.1,4.0,725.0
2015-04-12 12:50:11,0.0,0.1,5.0,707.0
2015-04-12 12:50:12,0.0,0.1,9.0,738.0
2015-04-12 12:50:13,0.0,0.0,9.0,797.0
2015-04-12 12:50:14,0.0,0.1,0.0,765.0
2015-04-12 12:50:15,0.0,0.1,7.0,768.0
2015-04-12 12:50:16,0.0,0.0,30.0,928.0
2015-04-12 12:50:17,0.0,0.1,5.0,884.0
2015-04-12 12:50:18,0.0,0.2,0.0,860.0
2015-04-12 12:50:19,80.4,0.3,55.0,1136.0
2015-04-12 12:50:20,76.3,1.2,55.0,1224.0
2015-04-12 12:50:21,0.0,1.3,4.0,1262.0
2015-04-12 12:50:22,0.0,1.0,0.0,1158.0
2015-04-12 12:50:23,0.0,0.9,8.0,1201.0
2015-04-12 12:50:24,0.0,0.9,5.0,1265.0
2015-04-12 12:50:25,0.0,0.7,0.0,1138.0
2015-04-12 12:50:26,0.0,0.6,0.0,1100.0
2015-04-12 12:50:27,0.0,0.4,0.0,1012.0
2015-04-12 12:50:28,0.0,0.3,0.0,963.0
2015-04-12 12:50:29,0.0,0.2,3.0,921.0
2015-04-12 12:50:30,0.0,0.2,7.0,933.0
2015-04-12 12:50:31,0.0,0.2,6.0,936.0
2015-04-12 12:50:32,0.0,0.2,6.0,946.0
2015-04-12 12:50:33,0.0,0.2,15.0,1059.0
2015-04-12 12:50:34,0.0,0.3,5.0,1050.0
2015-04-12 12:50:35,0.0,0.5,22.0,1095.0
2015-04-12 12:50:36,0.0,0.6,14.0,1106.0
2015-04-12 12:50:37,0.0,0.6,13.0,1117.0
2015-04-12 12:50:38,85.4,1.4,45.0,1268.0
2015-04-12 12:50:39,16.7,1.7,10.0,1289.0
2015-04-12 12:50:40,0.0,1.5,7.0,1222.0
2015-04-12 12:50:41,0.0,1.3,14.0,1200.0
2015-04-12 12:50:42,0.0,1.3,14.0,1211.0
2015-04-12 12:50:43,0.0,1.2,13.0,1207.0
2015-04-12 12:50:44,0.0,1.1,13.0,1204.0
2015-04-12 12:50:45,0.0,1.0,11.0,1189.0
2015-04-12 12:50:46,0.0,1.1,15.0,1234.0
2015-04-12 12:50:47,0.0,1.3,17.0,1292.0
2015-04-12 12:50:48,0.0,1.2,10.0,1292.0
2015-04-12 12:50:49,0.0,0.9,0.0,1155.0
2015-04-12 12:50:50,0.0,0.7,2.0,1140.0
2015-04-12 12:50:51,31.6,0.9,20.0,1341.0
2015-04-12 12:50:52,9.1,0.9,4.0,1334.0
2015-04-12 12:50:53,17.7,0.9,4.0,1319.0
2015-04-12 12:50:54,13.9,0.8,5.0,1317.0
2015-04-12 12:50:55,16.6,0.8,4.0,1296.0
2015-04-12 12:50:56,0.0,0.9,7.0,1243.0
2015-04-12 12:50:57,0.0,0.7,0.0,1165.0
2015-04-12 12:50:58,0.0,0.6,0.0,977.0
2015-04-12 12:50:59,0.0,0.5,0.0,862.0
2015-04-12 12:51:00,0.0,0.4,0.0,707.0
2015-04-12 12:51:01,0.0,0.3,4.0,660.0
2015-04-12 12:51:02,0.0,0.3,12.0,655.0
2015-04-12 12:51:03,0.0,0.2,24.0,676.0
2015-04-12 12:51:04,0.0,0.2,22.0,704.0
2015-04-12 12:51:05,0.0,0.2,18.0,722.0
2015-04-12 12:51:06,0.0,0.2,13.0,720.0
2015-04-12 12:51:07,0.0,0.2,12.0,692.0
2015-04-12 12:51:08,0.0,0.2,16.0,693.0
2015-04-12 12:51:09,0.0,0.2,16.0,699.0
2015-04-12 12:51:10,0.0,0.2,14.0,702.0
2015-04-12 12:51:11,0.0,0.2,17.0,688.0
2015-04-12 12:51:12,0.0,0.2,19.0,689.0
2015-04-12 12:51:13,0.0,0.2,20.0,692.0
2015-04-12 12:51:14,0.0,0.2,20.0,690.0
2015-04-12 12:51:15,45.6,0.2,21.0,740.0
2015-04-12 12:51:16,70.2,0.4,51.0,985.0
2015-04-12 12:51:17,0.0,1.0,32.0,1144.0
2015-04-12 12:51:18,0.0,1.8,50.0,1221.0
2015-04-12 12:51:19,0.0,2.2,33.0,1243.0
2015-04-12 12:51:20,103.3,3.7,52.0,1408.0
2015-04-12 12:51:21,54.6,4.6,34.0,1498.0
2015-04-12 12:51:22,81.7,4.9,30.0,1441.0
2015-04-12 12:51:23,71.9,6.7,32.0,1573.0
2015-04-12 12:51:24,98.7,7.9,36.0,1623.0
2015-04-12 12:51:25,73.1,8.8,41.0,1722.0
2015-04-12 12:51:26,162.2,13.4,45.0,1708.0
2015-04-12 12:51:27,158.4,21.5,88.0,1822.0
2015-04-12 12:51:28,78.6,16.1,84.0,1618.0
2015-04-12 12:51:29,189.5,21.8,98.0,1717.0
2015-04-12 12:51:30,95.1,19.3,96.0,1748.0
2015-04-12 12:51:31,191.2,24.6,99.0,1727.0
2015-04-12 12:51:32,173.9,28.0,99.0,1815.0
2015-04-12 12:51:33,150.4,18.7,5.0,1646.0
2015-04-12 12:51:34,70.4,18.2,32.0,1743.0
2015-04-12 12:51:35,145.7,23.1,83.0,1779.0
2015-04-12 12:51:36,0.0,18.1,73.0,1772.0
2015-04-12 12:51:37,171.1,16.6,83.0,1440.0
2015-04-12 12:51:38,124.7,22.8,95.0,1602.0
2015-04-12 12:51:39,52.0,16.1,24.0,1701.0
2015-04-12 12:51:40,28.2,10.6,13.0,1696.0
2015-04-12 12:51:41,22.8,5.9,6.0,1661.0
2015-04-12 12:51:42,29.1,4.4,10.0,1634.0
2015-04-12 12:51:43,24.4,3.3,6.0,1603.0
2015-04-12 12:51:44,54.7,3.7,9.0,1595.0
2015-04-12 12:51:45,61.4,4.7,27.0,1596.0
2015-04-12 12:51:46,35.1,4.7,15.0,1598.0
2015-04-12 12:51:47,91.7,5.2,29.0,1615.0
2015-04-12 12:51:48,85.1,7.1,37.0,1650.0
2015-04-12 12:51:49,4.3,4.9,0.0,1627.0
2015-04-12 12:51:50,0.0,2.8,0.0,1553.0
2015-04-12 12:51:51,90.4,2.3,0.0,1500.0
2015-04-12 12:51:52,118.7,5.8,51.0,1542.0
2015-04-12 12:51:53,22.7,8.7,48.0,1633.0
2015-04-12 12:51:54,0.0,5.4,0.0,1610.0
2015-04-12 12:51:55,75.3,5.3,25.0,1604.0
2015-04-12 12:51:56,68.9,6.7,33.0,1627.0
2015-04-12 12:51:57,82.8,7.6,27.0,1650.0
2015-04-12 12:51:58,28.0,6.8,21.0,1669.0
2015-04-12 12:51:59,0.2,4.4,4.0,1603.0
2015-04-12 12:52:00,6.7,2.9,0.0,1557.0
2015-04-12 12:52:01,21.1,2.2,4.0,1477.0
2015-04-12 12:52:02,24.5,2.7,19.0,1491.0
2015-04-12 12:52:03,0.0,1.8,0.0,1445.0
2015-04-12 12:52:04,0.0,1.2,0.0,1373.0
2015-04-12 12:52:05,102.5,2.0,0.0,1499.0
2015-04-12 12:52:06,0.0,3.3,0.0,1616.0
2015-04-12 12:52:07,0.0,2.1,0.0,1537.0
2015-04-12 12:52:08,54.0,3.3,29.0,1514.0
2015-04-12 12:52:09,0.0,2.7,0.0,1428.0
2015-04-12 12:52:10,59.4,2.4,8.0,1396.0
2015-04-12 12:52:11,62.3,4.3,40.0,1460.0
2015-04-12 12:52:12,33.8,4.4,21.0,1508.0
2015-04-12 12:52:13,85.7,4.6,10.0,1534.0
2015-04-12 12:52:14,100.1,8.6,42.0,1603.0
2015-04-12 12:52:15,22.4,7.0,9.0,1707.0
2015-04-12 12:52:16,54.3,5.1,1.0,1679.0
2015-04-12 12:52:17,84.7,6.4,23.0,1709.0
2015-04-12 12:52:18,84.1,8.3,36.0,1787.0
2015-04-12 12:52:19,0.0,6.4,13.0,1746.0
2015-04-12 12:52:20,67.6,5.6,8.0,1741.0
2015-04-12 12:52:21,10.2,4.8,0.0,1704.0
2015-04-12 12:52:22,55.0,4.2,0.0,1707.0
2015-04-12 12:52:23,65.8,5.6,30.0,1728.0
2015-04-12 12:52:24,152.1,10.7,39.0,1785.0
2015-04-12 12:52:25,26.6,8.5,0.0,1724.0
2015-04-12 12:52:26,88.9,11.1,64.0,1440.0
2015-04-12 12:52:27,3.4,8.5,32.0,1513.0
2015-04-12 12:52:28,0.0,3.8,0.0,1418.0
2015-04-12 12:52:29,39.7,2.6,6.0,1399.0
2015-04-12 12:52:30,32.4,2.7,15.0,1389.0
2015-04-12 12:52:31,109.1,4.8,20.0,1405.0
2015-04-12 12:52:32,125.0,7.9,60.0,1528.0
2015-04-12 12:52:33,181.7,17.1,82.0,1658.0
2015-04-12 12:52:34,186.8,24.1,99.0,1775.0
2015-04-12 12:52:35,8.8,19.0,0.0,1747.0
2015-04-12 12:52:36,190.5,24.4,99.0,1507.0
2015-04-12 12:52:37,134.1,27.6,88.0,1635.0
2015-04-12 12:52:38,130.2,25.8,62.0,1690.0
2015-04-12 12:52:39,123.2,23.8,60.0,1706.0
2015-04-12 12:52:40,112.6,16.3,23.0,1662.0
2015-04-12 12:52:41,113.0,18.7,62.0,1660.0
2015-04-12 12:52:42,125.4,18.7,49.0,1672.0
2015-04-12 12:52:43,110.6,19.4,55.0,1699.0
2015-04-12 12:52:44,99.9,19.7,50.0,1730.0
2015-04-12 12:52:45,129.8,20.7,51.0,1734.0
2015-04-12 12:52:46,145.9,23.1,63.0,1764.0
2015-04-12 12:52:47,120.7,23.7,49.0,1786.0
2015-04-12 12:52:48,207.4,27.3,77.0,1814.0
2015-04-12 12:52:49,0.0,26.4,80.0,1866.0
2015-04-12 12:52:50,180.4,19.0,96.0,1496.0
2015-04-12 12:52:51,156.0,24.2,97.0,1452.0
2015-04-12 12:52:52,65.5,25.1,69.0,1492.0
2015-04-12 12:52:53,137.7,19.8,40.0,1508.0
2015-04-12 12:52:54,160.7,23.5,82.0,1528.0
2015-04-12 12:52:55,72.9,23.6,62.0,1568.0
2015-04-12 12:52:56,75.9,18.8,35.0,1577.0
2015-04-12 12:52:57,54.9,13.0,21.0,1581.0
2015-04-12 12:52:58,40.6,10.9,21.0,1566.0
2015-04-12 12:52:59,175.6,14.2,52.0,1580.0
2015-04-12 12:53:00,135.2,20.8,88.0,1624.0
2015-04-12 12:53:01,131.8,23.0,62.0,1642.0
2015-04-12 12:53:02,128.9,24.3,64.0,1660.0
2015-04-12 12:53:03,167.8,24.6,59.0,1682.0
2015-04-12 12:53:04,192.1,29.0,77.0,1689.0
2015-04-12 12:53:05,183.1,30.3,97.0,1731.0
2015-04-12 12:53:06,10.2,27.6,79.0,1775.0
2015-04-12 12:53:07,0.0,14.7,0.0,1684.0
2015-04-12 12:53:08,104.9,14.4,48.0,1643.0
2015-04-12 12:53:09,190.5,23.4,72.0,1624.0
2015-04-12 12:53:10,191.4,28.6,99.0,1619.0
2015-04-12 12:53:11,191.2,31.4,99.0,1603.0
2015-04-12 12:53:12,190.7,32.7,99.0,1599.0
2015-04-12 12:53:13,191.0,32.9,99.0,1582.0
2015-04-12 12:53:14,190.8,33.3,99.0,1566.0
2015-04-12 12:53:15,190.8,33.7,99.0,1559.0
2015-04-12 12:53:16,180.4,34.0,99.0,1565.0
2015-04-12 12:53:17,174.0,32.5,90.0,1547.0
2015-04-12 12:53:18,176.8,33.0,96.0,1519.0
2015-04-12 12:53:19,69.4,25.0,33.0,1496.0
2015-04-12 12:53:20,76.8,18.6,31.0,1453.0
2015-04-12 12:53:21,97.1,16.1,40.0,1428.0
2015-04-12 12:53:22,137.5,17.8,54.0,1472.0
2015-04-12 12:53:23,103.3,21.0,66.0,1471.0
2015-04-12 12:53:24,44.7,17.9,26.0,1463.0
2015-04-12 12:53:25,21.0,10.0,12.0,1435.0
2015-04-12 12:53:26,145.2,14.6,66.0,1401.0
2015-04-12 12:53:27,148.5,19.1,72.0,1419.0
2015-04-12 12:53:28,68.4,20.6,34.0,1443.0
2015-04-12 12:53:29,43.2,9.4,1.0,1422.0
2015-04-12 12:53:30,85.8,9.2,41.0,1377.0
2015-04-12 12:53:31,148.2,13.9,76.0,1404.0
2015-04-12 12:53:32,33.3,14.1,33.0,1401.0
2015-04-12 12:53:33,121.5,9.5,10.0,1369.0
2015-04-12 12:53:34,143.5,12.1,73.0,1320.0
2015-04-12 12:53:35,141.9,15.8,77.0,1325.0
2015-04-12 12:53:36,140.0,22.0,99.0,1344.0
2015-04-12 12:53:37,174.3,24.5,77.0,1389.0
2015-04-12 12:53:38,164.9,28.0,91.0,1389.0
2015-04-12 12:53:39,146.2,27.6,67.0,1411.0
2015-04-12 12:53:40,165.0,29.1,77.0,1426.0
2015-04-12 12:53:41,159.7,31.0,94.0,1503.0
2015-04-12 12:53:42,6.1,24.5,59.0,1503.0
2015-04-12 12:53:43,0.0,11.1,0.0,1497.0
2015-04-12 12:53:44,134.6,10.9,34.0,1429.0
2015-04-12 12:53:45,133.1,15.4,70.0,1447.0
2015-04-12 12:53:46,111.9,18.1,50.0,1488.0
2015-04-12 12:53:47,116.4,20.4,58.0,1488.0
2015-04-12 12:53:48,0.0,11.5,6.0,1478.0
2015-04-12 12:53:49,61.2,8.0,9.0,1508.0
2015-04-12 12:53:50,0.0,5.0,0.0,1474.0
2015-04-12 12:53:51,0.0,3.1,0.0,1443.0
2015-04-12 12:53:52,0.0,2.2,0.0,1361.0
2015-04-12 12:53:53,23.4,1.6,9.0,1349.0
2015-04-12 12:53:54,91.4,2.8,28.0,1354.0
2015-04-12 12:53:55,110.1,5.9,48.0,1408.0
2015-04-12 12:53:56,127.5,8.9,65.0,1425.0
2015-04-12 12:53:57,139.6,11.4,75.0,1368.0
2015-04-12 12:53:58,155.1,15.1,83.0,1403.0
2015-04-12 12:53:59,172.3,18.1,89.0,1408.0
2015-04-12 12:54:00,150.3,24.1,99.0,1402.0
2015-04-12 12:54:01,177.1,27.0,89.0,1377.0
2015-04-12 12:54:02,128.2,27.4,83.0,1377.0
2015-04-12 12:54:03,0.0,16.5,30.0,1333.0
2015-04-12 12:54:04,10.5,13.3,60.0,1642.0
2015-04-12 12:54:05,0.0,6.4,0.0,1667.0
2015-04-12 12:54:06,0.0,4.0,0.0,1600.0
2015-04-12 12:54:07,0.0,3.0,0.0,1588.0
2015-04-12 12:54:08,0.0,2.1,0.0,1628.0
2015-04-12 12:54:09,0.0,1.8,0.0,1646.0
2015-04-12 12:54:10,0.0,1.7,0.0,1663.0
2015-04-12 12:54:11,0.0,1.5,0.0,1709.0
2015-04-12 12:54:12,0.0,1.4,0.0,1714.0
2015-04-12 12:54:13,0.0,1.3,0.0,1734.0
2015-04-12 12:54:14,0.0,1.4,0.0,1776.0
2015-04-12 12:54:15,0.0,1.3,0.0,1838.0
2015-04-12 12:54:16,0.0,1.4,0.0,1848.0
2015-04-12 12:54:17,0.0,1.4,0.0,1827.0
2015-04-12 12:54:18,0.0,1.6,0.0,1855.0
2015-04-12 12:54:19,0.0,1.9,0.0,1754.0
2015-04-12 12:54:20,0.0,1.3,0.0,1420.0
2015-04-12 12:54:21,0.0,1.0,0.0,1502.0
2015-04-12 12:54:22,0.0,0.9,0.0,1524.0
2015-04-12 12:54:23,0.0,0.8,0.0,1550.0
2015-04-12 12:54:24,0.0,0.9,0.0,1584.0
2015-04-12 12:54:25,0.0,0.9,0.0,1596.0
2015-04-12 12:54:26,0.0,1.0,0.0,1552.0
2015-04-12 12:54:27,0.0,1.0,0.0,1439.0
2015-04-12 12:54:28,0.0,1.0,0.0,1313.0
2015-04-12 12:54:29,0.0,1.0,0.0,1168.0
2015-04-12 12:54:30,0.0,0.4,0.0,1442.0
2015-04-12 12:54:31,0.0,0.4,0.0,1638.0
2015-04-12 12:54:32,0.0,0.6,0.0,1777.0
2015-04-12 12:54:33,0.0,0.7,0.0,1797.0
2015-04-12 12:54:34,0.0,0.9,0.0,1793.0
2015-04-12 12:54:35,0.0,1.1,0.0,1798.0
2015-04-12 12:54:36,0.0,1.1,0.0,1735.0
2015-04-12 12:54:37,0.0,1.1,0.0,1668.0
2015-04-12 12:54:38,0.0,0.9,0.0,1746.0
2015-04-12 12:54:39,0.0,0.9,0.0,1793.0
2015-04-12 12:54:40,0.0,1.0,0.0,1836.0
2015-04-12 12:54:41,0.0,1.1,0.0,1834.0
2015-04-12 12:54:42,0.0,1.1,0.0,1796.0
2015-04-12 12:54:43,0.0,1.4,0.0,1460.0
2015-04-12 12:54:44,0.0,0.9,0.0,1472.0
2015-04-12 12:54:45,0.0,0.9,0.0,1449.0
2015-04-12 12:54:46,0.0,0.8,0.0,1359.0
2015-04-12 12:54:47,0.0,0.7,0.0,1330.0
2015-04-12 12:54:48,79.5,0.6,0.0,1289.0
2015-04-12 12:54:49,0.0,2.2,45.0,1598.0
2015-04-12 12:54:50,0.0,1.6,0.0,1790.0
2015-04-12 12:54:51,0.0,1.2,0.0,1788.0
2015-04-12 12:54:52,0.0,1.1,0.0,1831.0
2015-04-12 12:54:53,0.0,1.1,0.0,1832.0
2015-04-12 12:54:54,0.0,1.0,0.0,1823.0
2015-04-12 12:54:55,0.0,1.0,0.0,1824.0
2015-04-12 12:54:56,0.0,1.0,0.0,1840.0
2015-04-12 12:54:57,0.0,1.0,0.0,1831.0
2015-04-12 12:54:58,0.0,1.0,0.0,1825.0
2015-04-12 12:54:59,0.0,0.8,0.0,1862.0
2015-04-12 12:55:00,0.0,1.4,0.0,1378.0
2015-04-12 12:55:01,0.0,1.0,0.0,1379.0
2015-04-12 12:55:02,0.0,0.8,0.0,1336.0
2015-04-12 12:55:03,0.0,0.8,0.0,1188.0
2015-04-12 12:55:04,0.0,0.5,0.0,1431.0
2015-04-12 12:55:05,0.0,0.4,0.0,1480.0
2015-04-12 12:55:06,0.0,0.4,0.0,1466.0
2015-04-12 12:55:07,0.0,0.5,0.0,1417.0
2015-04-12 12:55:08,0.0,0.4,0.0,1389.0
2015-04-12 12:55:09,0.0,0.4,0.0,1328.0
2015-04-12 12:55:10,84.5,1.6,44.0,1325.0
2015-04-12 12:55:11,19.1,2.5,43.0,1367.0
2015-04-12 12:55:12,89.4,2.0,0.0,1318.0
2015-04-12 12:55:13,0.0,2.2,0.0,1738.0
2015-04-12 12:55:14,11.6,1.5,0.0,1538.0
2015-04-12 12:55:15,84.5,3.0,42.0,1487.0
2015-04-12 12:55:16,32.5,3.6,25.0,1482.0
2015-04-12 12:55:17,82.4,4.5,31.0,1461.0
2015-04-12 12:55:18,108.2,8.8,50.0,1479.0
2015-04-12 12:55:19,105.7,11.2,49.0,1546.0
2015-04-12 12:55:20,92.1,12.8,43.0,1573.0
2015-04-12 12:55:21,83.0,13.5,42.0,1604.0
2015-04-12 12:55:22,47.9,11.8,25.0,1626.0
2015-04-12 12:55:23,8.3,7.8,5.0,1578.0
2015-04-12 12:55:24,24.2,5.2,0.0,1542.0
2015-04-12 12:55:25,62.1,5.1,15.0,1490.0
2015-04-12 12:55:26,50.4,5.5,24.0,1481.0
2015-04-12 12:55:27,68.3,6.3,29.0,1482.0
2015-04-12 12:55:28,73.3,7.9,34.0,1475.0
2015-04-12 12:55:29,29.0,7.3,24.0,1478.0
2015-04-12 12:55:30,0.2,3.6,0.0,1376.0
2015-04-12 12:55:31,98.8,4.1,47.0,1386.0
2015-04-12 12:55:32,119.9,7.1,57.0,1446.0
2015-04-12 12:55:33,131.2,8.8,65.0,1506.0
2015-04-12 12:55:34,92.4,11.4,42.0,1569.0
2015-04-12 12:55:35,135.1,15.3,50.0,1574.0
2015-04-12 12:55:36,129.0,18.2,63.0,1593.0
2015-04-12 12:55:37,89.7,18.6,53.0,1647.0
2015-04-12 12:55:38,91.4,15.5,29.0,1657.0
2015-04-12 12:55:39,116.1,16.4,52.0,1613.0
2015-04-12 12:55:40,122.4,18.8,53.0,1686.0
2015-04-12 12:55:41,109.8,19.5,47.0,1761.0
2015-04-12 12:55:42,23.3,13.0,10.0,1776.0
2015-04-12 12:55:43,90.9,7.9,2.0,1711.0
2015-04-12 12:55:44,156.4,10.8,51.0,1652.0
2015-04-12 12:55:45,128.6,15.5,51.0,1685.0
2015-04-12 12:55:46,0.0,17.7,78.0,1749.0
2015-04-12 12:55:47,35.8,7.9,2.0,1599.0
2015-04-12 12:55:48,129.6,9.2,25.0,1608.0
2015-04-12 12:55:49,76.4,13.9,49.0,1638.0
2015-04-12 12:55:50,75.0,13.0,34.0,1661.0
2015-04-12 12:55:51,66.7,11.5,20.0,1644.0
2015-04-12 12:55:52,89.0,12.1,41.0,1651.0
2015-04-12 12:55:53,115.4,14.8,45.0,1627.0
2015-04-12 12:55:54,109.4,17.5,54.0,1644.0
2015-04-12 12:55:55,190.6,22.7,90.0,1729.0
2015-04-12 12:55:56,144.5,25.9,73.0,1798.0
2015-04-12 12:55:57,29.0,22.8,59.0,1829.0
2015-04-12 12:55:58,4.2,13.0,14.0,1764.0
2015-04-12 12:55:59,84.5,10.5,17.0,1733.0
2015-04-12 12:56:00,15.4,8.5,11.0,1662.0
2015-04-12 12:56:01,51.7,5.4,0.0,1631.0
2015-04-12 12:56:02,154.8,9.7,74.0,1742.0
2015-04-12 12:56:03,85.4,10.9,1.0,1506.0
2015-04-12 12:56:04,54.3,12.6,25.0,1481.0
2015-04-12 12:56:05,0.0,6.9,0.0,1488.0
2015-04-12 12:56:06,0.0,3.3,0.0,1505.0
2015-04-12 12:56:07,0.0,2.4,0.0,1539.0
2015-04-12 12:56:08,0.0,1.6,0.0,1538.0
2015-04-12 12:56:09,0.0,1.4,0.0,1447.0
2015-04-12 12:56:10,0.0,1.3,0.0,1217.0
2015-04-12 12:56:11,0.0,0.7,0.0,1553.0
2015-04-12 12:56:12,0.0,0.8,0.0,1475.0
2015-04-12 12:56:13,0.0,0.8,0.0,1396.0
2015-04-12 12:56:14,88.1,2.0,44.0,1425.0
2015-04-12 12:56:15,85.8,4.9,45.0,1485.0
2015-04-12 12:56:16,5.1,4.6,25.0,1561.0
2015-04-12 12:56:17,0.0,2.8,0.0,1490.0
2015-04-12 12:56:18,11.8,1.7,0.0,1430.0
2015-04-12 12:56:19,8.1,1.5,2.0,1393.0
2015-04-12 12:56:20,14.5,1.4,0.0,1408.0
2015-04-12 12:56:21,54.7,3.1,31.0,1465.0
2015-04-12 12:56:22,0.0,2.2,0.0,1536.0
2015-04-12 12:56:23,0.0,1.6,0.0,1540.0
2015-04-12 12:56:24,0.0,1.1,0.0,1539.0
2015-04-12 12:56:25,0.0,0.9,0.0,1551.0
2015-04-12 12:56:26,0.0,0.9,0.0,1585.0
2015-04-12 12:56:27,0.0,0.9,0.0,1595.0
2015-04-12 12:56:28,0.0,0.8,0.0,1620.0
2015-04-12 12:56:29,0.0,0.9,0.0,1639.0
2015-04-12 12:56:30,0.0,0.8,0.0,1646.0
2015-04-12 12:56:31,0.0,0.9,0.0,1680.0
2015-04-12 12:56:32,0.0,0.9,0.0,1642.0
2015-04-12 12:56:33,0.0,0.8,0.0,1670.0
2015-04-12 12:56:34,0.0,0.9,0.0,1681.0
2015-04-12 12:56:35,102.0,1.7,0.0,1769.0
2015-04-12 12:56:36,74.8,4.8,56.0,1774.0
2015-04-12 12:56:37,17.2,4.5,32.0,1843.0
2015-04-12 12:56:38,89.6,5.3,5.0,1465.0
2015-04-12 12:56:39,0.0,4.1,0.0,1481.0
2015-04-12 12:56:40,0.0,2.5,0.0,1542.0
2015-04-12 12:56:41,67.4,1.8,0.0,1542.0
2015-04-12 12:56:42,0.0,2.0,0.0,1584.0
2015-04-12 12:56:43,0.0,1.4,0.0,1538.0
2015-04-12 12:56:44,0.0,1.0,0.0,1547.0
2015-04-12 12:56:45,0.0,1.0,0.0,1578.0
2015-04-12 12:56:46,0.0,0.7,0.0,1581.0
2015-04-12 12:56:47,0.0,0.7,0.0,1511.0
2015-04-12 12:56:48,0.0,0.6,0.0,1524.0
2015-04-12 12:56:49,0.0,0.7,0.0,1549.0
2015-04-12 12:56:50,0.0,0.7,0.0,1512.0
2015-04-12 12:56:51,0.0,0.5,0.0,1521.0
2015-04-12 12:56:52,0.0,0.6,0.0,1524.0
2015-04-12 12:56:53,0.0,0.6,0.0,1518.0
2015-04-12 12:56:54,0.0,0.6,0.0,1475.0
2015-04-12 12:56:55,88.4,2.0,13.0,1460.0
2015-04-12 12:56:56,97.2,4.6,51.0,1452.0
2015-04-12 12:56:57,13.8,3.5,6.0,1380.0
2015-04-12 12:56:58,112.5,4.3,7.0,1541.0
2015-04-12 12:56:59,47.8,7.9,59.0,1555.0
2015-04-12 12:57:00,13.4,5.7,3.0,1413.0
2015-04-12 12:57:01,61.5,7.1,56.0,1393.0
2015-04-12 12:57:02,117.4,9.1,63.0,1487.0
2015-04-12 12:57:03,0.0,7.8,0.0,1534.0
2015-04-12 12:57:04,36.1,6.4,57.0,1571.0
2015-04-12 12:57:05,124.0,8.6,49.0,1575.0
2015-04-12 12:57:06,137.4,12.5,61.0,1749.0
2015-04-12 12:57:07,134.7,20.2,62.0,1760.0
2015-04-12 12:57:08,165.0,17.3,42.0,1385.0
2015-04-12 12:57:09,127.9,20.7,85.0,1550.0
2015-04-12 12:57:10,37.1,15.8,43.0,1478.0
2015-04-12 12:57:11,162.7,14.6,74.0,1448.0
2015-04-12 12:57:12,106.4,18.2,60.0,1499.0
2015-04-12 12:57:13,118.4,19.1,59.0,1576.0
2015-04-12 12:57:14,143.6,23.8,71.0,1650.0
2015-04-12 12:57:15,122.9,23.5,56.0,1652.0
2015-04-12 12:57:16,80.0,24.2,68.0,1699.0
2015-04-12 12:57:17,131.9,21.0,41.0,1719.0
2015-04-12 12:57:18,127.3,19.6,32.0,1623.0
2015-04-12 12:57:19,96.6,22.1,63.0,1659.0
2015-04-12 12:57:20,177.8,23.2,62.0,1663.0
2015-04-12 12:57:21,142.8,25.9,79.0,1743.0
2015-04-12 12:57:22,58.1,14.1,10.0,1675.0
2015-04-12 12:57:23,185.9,16.9,88.0,1630.0
2015-04-12 12:57:24,39.7,22.0,94.0,1725.0
2015-04-12 12:57:25,51.9,11.6,6.0,1593.0
2015-04-12 12:57:26,145.1,17.7,81.0,1629.0
2015-04-12 12:57:27,123.7,19.4,59.0,1685.0
2015-04-12 12:57:28,124.2,21.9,61.0,1723.0
2015-04-12 12:57:29,138.8,22.2,42.0,1678.0
2015-04-12 12:57:30,128.2,21.1,54.0,1630.0
2015-04-12 12:57:31,54.4,20.3,70.0,1643.0
2015-04-12 12:57:32,54.3,17.5,38.0,1533.0
2015-04-12 12:57:33,43.1,13.2,23.0,1447.0
2015-04-12 12:57:34,132.1,13.5,64.0,1415.0
2015-04-12 12:57:35,149.9,19.3,87.0,1472.0
2015-04-12 12:57:36,116.5,17.1,31.0,1546.0
2015-04-12 12:57:37,1.5,12.0,0.0,1443.0
2015-04-12 12:57:38,147.0,13.8,75.0,1480.0
2015-04-12 12:57:39,0.0,11.3,0.0,1399.0
2015-04-12 12:57:40,107.4,5.5,0.0,1321.0
2015-04-12 12:57:41,125.8,6.6,54.0,1578.0
2015-04-12 12:57:42,171.7,13.9,87.0,1709.0
2015-04-12 12:57:43,156.0,13.0,0.0,1654.0
2015-04-12 12:57:44,194.3,21.7,99.0,1783.0
2015-04-12 12:57:45,0.0,26.0,99.0,1849.0
