,co2tpi_CO2ppm
2015-04-12 15:24:43,69706.0
2015-04-12 15:24:44,69434.2
2015-04-12 15:24:45,73076.7
2015-04-12 15:24:46,75635.4
2015-04-12 15:24:47,78194.1
2015-04-12 15:24:48,81905.4
2015-04-12 15:24:49,80564.95
2015-04-12 15:24:50,79224.5
2015-04-12 15:24:51,76205.8
2015-04-12 15:24:52,76991.35
2015-04-12 15:24:53,77776.9
2015-04-12 15:24:54,77550.3666667
2015-04-12 15:24:55,77323.8333333
2015-04-12 15:24:56,77097.3
2015-04-12 15:24:57,77651.2
2015-04-12 15:24:58,77145.7
2015-04-12 15:24:59,76640.2
2015-04-12 15:25:00,74915.6
2015-04-12 15:25:01,74744.3
2015-04-12 15:25:02,74573.0
2015-04-12 15:25:03,75864.7
2015-04-12 15:25:04,74796.3
2015-04-12 15:25:05,73727.9
2015-04-12 15:25:06,70829.7
2015-04-12 15:25:07,69322.7
2015-04-12 15:25:08,67815.7
2015-04-12 15:25:09,67476.8
2015-04-12 15:25:10,69445.3
2015-04-12 15:25:11,71413.8
2015-04-12 15:25:12,72640.3
2015-04-12 15:25:13,72555.0
2015-04-12 15:25:14,72469.7
2015-04-12 15:25:15,70804.7
2015-04-12 15:25:16,71524.65
2015-04-12 15:25:17,72244.6
2015-04-12 15:25:18,73287.4
2015-04-12 15:25:19,74330.2
2015-04-12 15:25:20,75373.0
2015-04-12 15:25:21,76573.5
2015-04-12 15:25:22,77005.95
2015-04-12 15:25:23,77438.4
2015-04-12 15:25:24,77860.1
2015-04-12 15:25:25,78116.5
2015-04-12 15:25:26,78372.9
2015-04-12 15:25:27,79538.3
2015-04-12 15:25:28,79143.9
2015-04-12 15:25:29,78749.5
2015-04-12 15:25:30,78650.6
2015-04-12 15:25:31,78336.05
2015-04-12 15:25:32,78021.5
2015-04-12 15:25:33,78299.4
2015-04-12 15:25:34,78356.75
2015-04-12 15:25:35,78414.1
2015-04-12 15:25:36,79130.1
2015-04-12 15:25:37,79566.95
2015-04-12 15:25:38,80003.8
2015-04-12 15:25:39,79528.7
2015-04-12 15:25:40,79003.4
2015-04-12 15:25:41,78478.1
2015-04-12 15:25:42,78569.1
2015-04-12 15:25:43,78660.1
2015-04-12 15:25:44,78751.1
2015-04-12 15:25:45,77984.4
2015-04-12 15:25:46,77732.7
2015-04-12 15:25:47,77481.0
2015-04-12 15:25:48,77442.9
2015-04-12 15:25:49,77239.15
2015-04-12 15:25:50,77035.4
2015-04-12 15:25:51,76727.1
2015-04-12 15:25:52,76735.6
2015-04-12 15:25:53,76744.1
2015-04-12 15:25:54,76604.5
2015-04-12 15:25:55,76429.4
2015-04-12 15:25:56,76254.3
2015-04-12 15:25:57,76264.7
2015-04-12 15:25:58,76174.25
2015-04-12 15:25:59,76083.8
2015-04-12 15:26:00,76023.7
2015-04-12 15:26:01,75992.1
2015-04-12 15:26:02,75960.5
2015-04-12 15:26:03,75530.1
2015-04-12 15:26:04,75537.65
2015-04-12 15:26:05,75545.2
2015-04-12 15:26:06,75557.4666667
2015-04-12 15:26:07,75569.7333333
2015-04-12 15:26:08,75582.0
2015-04-12 15:26:09,75288.3
2015-04-12 15:26:10,75418.55
2015-04-12 15:26:11,75548.8
2015-04-12 15:26:12,76047.2
2015-04-12 15:26:13,76055.3
2015-04-12 15:26:14,76063.4
2015-04-12 15:26:15,76663.4
2015-04-12 15:26:16,76672.7
2015-04-12 15:26:17,76682.0
2015-04-12 15:26:18,76678.9
2015-04-12 15:26:19,76691.2
2015-04-12 15:26:20,76703.5
2015-04-12 15:26:21,76822.9
2015-04-12 15:26:22,76807.1
2015-04-12 15:26:23,76791.3
2015-04-12 15:26:24,76911.8
2015-04-12 15:26:25,77095.55
2015-04-12 15:26:26,77279.3
2015-04-12 15:26:27,77034.6
2015-04-12 15:26:28,77217.95
2015-04-12 15:26:29,77401.3
2015-04-12 15:26:30,77406.6333333
2015-04-12 15:26:31,77411.9666667
2015-04-12 15:26:32,77417.3
2015-04-12 15:26:33,77339.5
2015-04-12 15:26:34,77402.35
2015-04-12 15:26:35,77465.2
2015-04-12 15:26:36,77469.9
2015-04-12 15:26:37,77330.45
2015-04-12 15:26:38,77191.0
2015-04-12 15:26:39,77254.2
2015-04-12 15:26:40,77260.95
2015-04-12 15:26:41,77267.7
2015-04-12 15:26:42,77485.0
2015-04-12 15:26:43,77485.35
2015-04-12 15:26:44,77485.7
2015-04-12 15:26:45,77749.3
2015-04-12 15:26:46,77764.8
2015-04-12 15:26:47,77780.3
2015-04-12 15:26:48,77787.8
2015-04-12 15:26:49,78003.75
2015-04-12 15:26:50,78219.7
2015-04-12 15:26:51,78037.1
2015-04-12 15:26:52,78029.75
2015-04-12 15:26:53,78022.4
2015-04-12 15:26:54,78020.5
2015-04-12 15:26:55,78018.6
2015-04-12 15:26:56,78016.7
2015-04-12 15:26:57,78182.2
2015-04-12 15:26:58,78171.65
2015-04-12 15:26:59,78161.1
2015-04-12 15:27:00,78232.1
2015-04-12 15:27:01,78440.75
2015-04-12 15:27:02,78649.4
2015-04-12 15:27:03,78313.0
2015-04-12 15:27:04,78419.4
2015-04-12 15:27:05,78525.8
2015-04-12 15:27:06,78615.3
2015-04-12 15:27:07,78552.5
2015-04-12 15:27:08,78489.7
2015-04-12 15:27:09,78431.4
2015-04-12 15:27:10,78436.1
2015-04-12 15:27:11,78440.8
2015-04-12 15:27:12,78121.2
2015-04-12 15:27:13,78122.45
2015-04-12 15:27:14,78123.7
2015-04-12 15:27:15,78179.9
2015-04-12 15:27:16,78137.3666667
2015-04-12 15:27:17,78094.8333333
2015-04-12 15:27:18,78052.3
2015-04-12 15:27:19,78098.6
2015-04-12 15:27:20,78144.9
2015-04-12 15:27:21,78355.2
2015-04-12 15:27:22,78340.8
2015-04-12 15:27:23,78326.4
2015-04-12 15:27:24,78434.2
2015-04-12 15:27:25,78530.1
2015-04-12 15:27:26,78626.0
2015-04-12 15:27:27,78490.5
2015-04-12 15:27:28,78455.7
2015-04-12 15:27:29,78420.9
2015-04-12 15:27:30,77948.3
2015-04-12 15:27:31,77814.9
2015-04-12 15:27:32,77681.5
2015-04-12 15:27:33,77699.3
2015-04-12 15:27:34,77691.05
2015-04-12 15:27:35,77682.8
2015-04-12 15:27:36,78062.8
2015-04-12 15:27:37,77776.5
2015-04-12 15:27:38,77490.2
2015-04-12 15:27:39,77573.3
2015-04-12 15:27:40,77550.1333333
2015-04-12 15:27:41,77526.9666667
2015-04-12 15:27:42,77503.8
2015-04-12 15:27:43,77087.7
2015-04-12 15:27:44,76671.6
2015-04-12 15:27:45,73354.7
2015-04-12 15:27:46,74843.9
2015-04-12 15:27:47,76333.1
2015-04-12 15:27:48,80053.8
2015-04-12 15:27:49,80609.1
2015-04-12 15:27:50,81164.4
2015-04-12 15:27:51,80588.7
2015-04-12 15:27:52,79820.95
2015-04-12 15:27:53,79053.2
2015-04-12 15:27:54,78537.1
2015-04-12 15:27:55,78547.7217391
2015-04-12 15:27:56,78558.3434783
2015-04-12 15:27:57,78568.9652174
2015-04-12 15:27:58,78579.5869565
2015-04-12 15:27:59,78590.2086957
2015-04-12 15:28:00,78600.8304348
2015-04-12 15:28:01,78611.4521739
2015-04-12 15:28:02,78622.073913
2015-04-12 15:28:03,78632.6956522
2015-04-12 15:28:04,78643.3173913
2015-04-12 15:28:05,78653.9391304
2015-04-12 15:28:06,78664.5608696
2015-04-12 15:28:07,78675.1826087
2015-04-12 15:28:08,78685.8043478
2015-04-12 15:28:09,78696.426087
2015-04-12 15:28:10,78707.0478261
2015-04-12 15:28:11,78717.6695652
2015-04-12 15:28:12,78728.2913043
2015-04-12 15:28:13,78738.9130435
2015-04-12 15:28:14,78749.5347826
2015-04-12 15:28:15,78760.1565217
2015-04-12 15:28:16,78770.7782609
2015-04-12 15:28:17,78781.4
2015-04-12 15:28:18,80078.0
2015-04-12 15:28:19,80212.85
2015-04-12 15:28:20,80347.7
2015-04-12 15:28:21,80775.0
2015-04-12 15:28:22,81027.75
2015-04-12 15:28:23,81280.5
2015-04-12 15:28:24,81454.9
2015-04-12 15:28:25,80855.15
2015-04-12 15:28:26,80255.4
2015-04-12 15:28:27,78854.7
2015-04-12 15:28:28,78739.5
2015-04-12 15:28:29,78624.3
2015-04-12 15:28:30,78509.1
2015-04-12 15:28:31,78107.9
2015-04-12 15:28:32,77706.7
2015-04-12 15:28:33,76980.4
2015-04-12 15:28:34,76690.9
2015-04-12 15:28:35,76401.4
2015-04-12 15:28:36,75548.2
2015-04-12 15:28:37,75532.55
2015-04-12 15:28:38,75516.9
2015-04-12 15:28:39,74763.9
2015-04-12 15:28:40,74463.55
2015-04-12 15:28:41,74163.2
2015-04-12 15:28:42,73417.2
2015-04-12 15:28:43,73150.4
2015-04-12 15:28:44,72883.6
2015-04-12 15:28:45,72448.3
2015-04-12 15:28:46,71237.05
2015-04-12 15:28:47,70025.8
2015-04-12 15:28:48,68148.2
2015-04-12 15:28:49,70110.05
2015-04-12 15:28:50,72071.9
2015-04-12 15:28:51,74014.7
2015-04-12 15:28:52,74314.9666667
2015-04-12 15:28:53,74615.2333333
2015-04-12 15:28:54,74915.5
2015-04-12 15:28:55,74913.95
2015-04-12 15:28:56,74912.4
2015-04-12 15:28:57,74639.9
2015-04-12 15:28:58,74363.5
2015-04-12 15:28:59,74087.1
2015-04-12 15:29:00,73841.2
2015-04-12 15:29:01,73864.35
2015-04-12 15:29:02,73887.5
2015-04-12 15:29:03,73880.7
2015-04-12 15:29:04,73872.9
2015-04-12 15:29:05,73865.1
2015-04-12 15:29:06,74044.3
2015-04-12 15:29:07,73887.75
2015-04-12 15:29:08,73731.2
2015-04-12 15:29:09,73712.0
2015-04-12 15:29:10,73709.1
2015-04-12 15:29:11,73706.2
2015-04-12 15:29:12,73102.8
2015-04-12 15:29:13,73193.65
2015-04-12 15:29:14,73284.5
2015-04-12 15:29:15,73254.9
2015-04-12 15:29:16,73141.7333333
2015-04-12 15:29:17,73028.5666667
2015-04-12 15:29:18,72915.4
2015-04-12 15:29:19,72828.45
2015-04-12 15:29:20,72741.5
2015-04-12 15:29:21,72404.8
2015-04-12 15:29:22,72233.5
2015-04-12 15:29:23,72062.2
2015-04-12 15:29:24,71735.9
2015-04-12 15:29:25,71411.5
2015-04-12 15:29:26,71087.1
2015-04-12 15:29:27,67921.1
2015-04-12 15:29:28,69753.95
2015-04-12 15:29:29,71586.8
2015-04-12 15:29:30,75243.3
2015-04-12 15:29:31,75873.7
2015-04-12 15:29:32,76504.1
2015-04-12 15:29:33,76505.0
2015-04-12 15:29:34,75394.7
2015-04-12 15:29:35,74284.4
2015-04-12 15:29:36,62427.6
2015-04-12 15:29:37,56730.0
2015-04-12 15:29:38,51032.4
2015-04-12 15:29:39,49842.6
2015-04-12 15:29:40,50902.1333333
2015-04-12 15:29:41,51961.6666667
2015-04-12 15:29:42,53021.2
2015-04-12 15:29:43,56253.45
2015-04-12 15:29:44,59485.7
2015-04-12 15:29:45,64148.0
2015-04-12 15:29:46,64604.05
2015-04-12 15:29:47,65060.1
2015-04-12 15:29:48,61701.9
2015-04-12 15:29:49,61331.1
2015-04-12 15:29:50,60960.3
2015-04-12 15:29:51,62840.1
2015-04-12 15:29:52,62854.25
2015-04-12 15:29:53,62868.4
2015-04-12 15:29:54,61178.6
2015-04-12 15:29:55,62005.95
2015-04-12 15:29:56,62833.3
2015-04-12 15:29:57,62230.8
2015-04-12 15:29:58,60892.6
2015-04-12 15:29:59,59554.4
2015-04-12 15:30:00,62473.6
2015-04-12 15:30:01,64536.7
2015-04-12 15:30:02,66599.8
2015-04-12 15:30:03,67218.1
2015-04-12 15:30:04,67555.7
2015-04-12 15:30:05,67893.3
2015-04-12 15:30:06,68230.9
2015-04-12 15:30:07,67596.7
2015-04-12 15:30:08,66962.5
2015-04-12 15:30:09,69751.8
2015-04-12 15:30:10,71217.8
2015-04-12 15:30:11,72683.8
2015-04-12 15:30:12,74201.7
2015-04-12 15:30:13,73651.55
2015-04-12 15:30:14,73101.4
2015-04-12 15:30:15,68863.3
2015-04-12 15:30:16,69180.2
2015-04-12 15:30:17,69497.1
2015-04-12 15:30:18,65788.8
2015-04-12 15:30:19,59928.2
2015-04-12 15:30:20,54067.6
2015-04-12 15:30:21,43490.2
2015-04-12 15:30:22,39194.4
2015-04-12 15:30:23,34898.6
2015-04-12 15:30:24,29050.4
2015-04-12 15:30:25,29438.65
2015-04-12 15:30:26,29826.9
2015-04-12 15:30:27,38454.0
2015-04-12 15:30:28,41354.6
2015-04-12 15:30:29,44255.2
2015-04-12 15:30:30,47155.8
2015-04-12 15:30:31,48260.8
2015-04-12 15:30:32,49365.8
2015-04-12 15:30:33,50553.3
2015-04-12 15:30:34,46899.3
2015-04-12 15:30:35,43245.3
2015-04-12 15:30:36,35157.4
2015-04-12 15:30:37,32137.35
2015-04-12 15:30:38,29117.3
2015-04-12 15:30:39,27699.6
2015-04-12 15:30:40,28072.65
2015-04-12 15:30:41,28445.7
2015-04-12 15:30:42,27173.3
2015-04-12 15:30:43,25153.55
2015-04-12 15:30:44,23133.8
2015-04-12 15:30:45,19283.4
2015-04-12 15:30:46,17751.55
2015-04-12 15:30:47,16219.7
2015-04-12 15:30:48,13672.5
2015-04-12 15:30:49,12618.75
2015-04-12 15:30:50,11565.0
2015-04-12 15:30:51,9764.8
2015-04-12 15:30:52,9259.6
2015-04-12 15:30:53,8754.4
2015-04-12 15:30:54,8249.2
2015-04-12 15:30:55,7596.05
2015-04-12 15:30:56,6942.9
2015-04-12 15:30:57,5903.5
2015-04-12 15:30:58,5450.3
2015-04-12 15:30:59,4997.1
2015-04-12 15:31:00,4279.8
2015-04-12 15:31:01,3972.15
2015-04-12 15:31:02,3664.5
2015-04-12 15:31:03,3157.7
2015-04-12 15:31:04,2946.15
2015-04-12 15:31:05,2734.6
2015-04-12 15:31:06,2397.8
2015-04-12 15:31:07,2241.15
2015-04-12 15:31:08,2084.5
2015-04-12 15:31:09,1890.6
2015-04-12 15:31:10,1781.45
2015-04-12 15:31:11,1672.3
2015-04-12 15:31:12,1528.4
2015-04-12 15:31:13,1452.7
2015-04-12 15:31:14,1377.0
2015-04-12 15:31:15,1258.8
2015-04-12 15:31:16,1240.2
2015-04-12 15:31:17,1221.6
2015-04-12 15:31:18,1203.0
2015-04-12 15:31:19,1166.2
2015-04-12 15:31:20,1129.4
2015-04-12 15:31:21,1073.1
2015-04-12 15:31:22,1054.45
2015-04-12 15:31:23,1035.8
2015-04-12 15:31:24,981.8
2015-04-12 15:31:25,952.25
2015-04-12 15:31:26,922.7
2015-04-12 15:31:27,926.1
2015-04-12 15:31:28,1335.9
2015-04-12 15:31:29,1745.7
2015-04-12 15:31:30,3221.9
2015-04-12 15:31:31,4036.4
2015-04-12 15:31:32,4850.9
2015-04-12 15:31:33,6414.4
2015-04-12 15:31:34,7194.15
2015-04-12 15:31:35,7973.9
2015-04-12 15:31:36,9538.3
2015-04-12 15:31:37,10238.95
2015-04-12 15:31:38,10939.6
2015-04-12 15:31:39,11288.3
2015-04-12 15:31:40,11637.0
2015-04-12 15:31:41,11985.7
2015-04-12 15:31:42,12688.0
2015-04-12 15:31:43,12971.95
2015-04-12 15:31:44,13255.9
2015-04-12 15:31:45,13789.3
2015-04-12 15:31:46,15239.3
2015-04-12 15:31:47,16689.3
2015-04-12 15:31:48,25319.4
2015-04-12 15:31:49,30827.0
2015-04-12 15:31:50,36334.6
2015-04-12 15:31:51,45479.2
2015-04-12 15:31:52,48417.6
2015-04-12 15:31:53,51356.0
2015-04-12 15:31:54,52788.5
2015-04-12 15:31:55,51446.9
2015-04-12 15:31:56,50105.3
2015-04-12 15:31:57,46005.7
2015-04-12 15:31:58,43877.25
2015-04-12 15:31:59,41748.8
2015-04-12 15:32:00,37275.8
2015-04-12 15:32:01,35087.05
2015-04-12 15:32:02,32898.3
2015-04-12 15:32:03,31424.9666667
2015-04-12 15:32:04,29951.6333333
2015-04-12 15:32:05,28478.3
2015-04-12 15:32:06,24846.1
2015-04-12 15:32:07,23853.7
2015-04-12 15:32:08,22861.3
2015-04-12 15:32:09,23125.7
2015-04-12 15:32:10,23646.8
2015-04-12 15:32:11,24167.9
2015-04-12 15:32:12,24179.4
2015-04-12 15:32:13,23850.6
2015-04-12 15:32:14,23521.8
2015-04-12 15:32:15,22502.9
2015-04-12 15:32:16,22111.55
2015-04-12 15:32:17,21720.2
2015-04-12 15:32:18,20886.4
2015-04-12 15:32:19,20505.8
2015-04-12 15:32:20,20125.2
2015-04-12 15:32:21,19472.7
2015-04-12 15:32:22,19116.45
2015-04-12 15:32:23,18760.2
2015-04-12 15:32:24,18233.5
2015-04-12 15:32:25,17984.95
2015-04-12 15:32:26,17736.4
2015-04-12 15:32:27,17596.8666667
2015-04-12 15:32:28,17457.3333333
2015-04-12 15:32:29,17317.8
2015-04-12 15:32:30,16920.2
2015-04-12 15:32:31,16841.05
2015-04-12 15:32:32,16761.9
2015-04-12 15:32:33,16442.9
2015-04-12 15:32:34,16404.35
2015-04-12 15:32:35,16365.8
2015-04-12 15:32:36,16123.7
2015-04-12 15:32:37,16071.95
2015-04-12 15:32:38,16020.2
2015-04-12 15:32:39,16009.5
2015-04-12 15:32:40,16061.4
2015-04-12 15:32:41,16113.3
2015-04-12 15:32:42,16406.3
2015-04-12 15:32:43,16413.25
2015-04-12 15:32:44,16420.2
2015-04-12 15:32:45,16409.7
2015-04-12 15:32:46,16351.25
2015-04-12 15:32:47,16292.8
2015-04-12 15:32:48,16180.1
2015-04-12 15:32:49,16120.5
2015-04-12 15:32:50,16060.9
2015-04-12 15:32:51,16027.6
2015-04-12 15:32:52,15994.3
2015-04-12 15:32:53,15961.0
2015-04-12 15:32:54,15902.6
2015-04-12 15:32:55,15842.15
2015-04-12 15:32:56,15781.7
2015-04-12 15:32:57,15732.8
2015-04-12 15:32:58,15681.6
2015-04-12 15:32:59,15630.4
2015-04-12 15:33:00,15601.6
2015-04-12 15:33:01,15581.75
2015-04-12 15:33:02,15561.9
2015-04-12 15:33:03,15460.4
2015-04-12 15:33:04,15464.35
2015-04-12 15:33:05,15468.3
2015-04-12 15:33:06,15552.7
2015-04-12 15:33:07,15672.2
2015-04-12 15:33:08,15791.7
2015-04-12 15:33:09,15808.7
2015-04-12 15:33:10,15815.75
2015-04-12 15:33:11,15822.8
2015-04-12 15:33:12,15816.1
2015-04-12 15:33:13,15837.05
2015-04-12 15:33:14,15858.0
2015-04-12 15:33:15,15976.8333333
2015-04-12 15:33:16,16095.6666667
2015-04-12 15:33:17,16214.5
2015-04-12 15:33:18,16322.0
2015-04-12 15:33:19,16334.0
2015-04-12 15:33:20,16346.0
2015-04-12 15:33:21,16344.7
2015-04-12 15:33:22,16302.85
2015-04-12 15:33:23,16261.0
2015-04-12 15:33:24,16151.1
2015-04-12 15:33:25,16049.35
2015-04-12 15:33:26,15947.6
2015-04-12 15:33:27,15931.4
2015-04-12 15:33:28,15884.75
2015-04-12 15:33:29,15838.1
2015-04-12 15:33:30,15689.3
2015-04-12 15:33:31,15678.25
2015-04-12 15:33:32,15667.2
2015-04-12 15:33:33,15634.2
2015-04-12 15:33:34,15601.4
2015-04-12 15:33:35,15568.6
2015-04-12 15:33:36,15495.2
2015-04-12 15:33:37,15487.45
2015-04-12 15:33:38,15479.7
2015-04-12 15:33:39,15468.5333333
2015-04-12 15:33:40,15457.3666667
2015-04-12 15:33:41,15446.2
2015-04-12 15:33:42,15430.8
2015-04-12 15:33:43,15398.5
2015-04-12 15:33:44,15366.2
2015-04-12 15:33:45,15357.5
2015-04-12 15:33:46,15347.5
2015-04-12 15:33:47,15337.5
2015-04-12 15:33:48,15349.2
2015-04-12 15:33:49,15484.5
2015-04-12 15:33:50,15619.8
2015-04-12 15:33:51,15975.5
2015-04-12 15:33:52,16033.65
2015-04-12 15:33:53,16091.8
2015-04-12 15:33:54,16222.6
2015-04-12 15:33:55,16304.5
2015-04-12 15:33:56,16386.4
2015-04-12 15:33:57,16396.1
2015-04-12 15:33:58,16396.4
2015-04-12 15:33:59,16396.7
2015-04-12 15:34:00,16343.7
2015-04-12 15:34:01,16280.35
2015-04-12 15:34:02,16217.0
2015-04-12 15:34:03,16164.1666667
2015-04-12 15:34:04,16111.3333333
2015-04-12 15:34:05,16058.5
2015-04-12 15:34:06,15970.4
2015-04-12 15:34:07,15932.65
2015-04-12 15:34:08,15894.9
2015-04-12 15:34:09,15796.8
2015-04-12 15:34:10,15760.05
2015-04-12 15:34:11,15723.3
2015-04-12 15:34:12,15708.3
2015-04-12 15:34:13,16191.95
2015-04-12 15:34:14,16675.6
2015-04-12 15:34:15,19356.1
2015-04-12 15:34:16,21620.7
2015-04-12 15:34:17,23885.3
2015-04-12 15:34:18,33031.2
2015-04-12 15:34:19,37327.8
2015-04-12 15:34:20,41624.4
2015-04-12 15:34:21,45199.3
2015-04-12 15:34:22,45343.05
2015-04-12 15:34:23,45486.8
2015-04-12 15:34:24,45129.8
2015-04-12 15:34:25,45557.2
2015-04-12 15:34:26,45984.6
2015-04-12 15:34:27,46492.7333333
2015-04-12 15:34:28,47000.8666667
2015-04-12 15:34:29,47509.0
2015-04-12 15:34:30,47578.1
2015-04-12 15:34:31,46924.25
2015-04-12 15:34:32,46270.4
2015-04-12 15:34:33,43869.4
2015-04-12 15:34:34,43026.45
2015-04-12 15:34:35,42183.5
2015-04-12 15:34:36,41917.1
2015-04-12 15:34:37,41738.55
2015-04-12 15:34:38,41560.0
2015-04-12 15:34:39,38932.6
2015-04-12 15:34:40,38057.05
2015-04-12 15:34:41,37181.5
2015-04-12 15:34:42,40337.2
2015-04-12 15:34:43,43986.5
2015-04-12 15:34:44,47635.8
2015-04-12 15:34:45,53383.7
2015-04-12 15:34:46,53926.3
2015-04-12 15:34:47,54468.9
2015-04-12 15:34:48,53933.4
2015-04-12 15:34:49,53742.6
2015-04-12 15:34:50,53551.8
2015-04-12 15:34:51,53553.2333333
2015-04-12 15:34:52,53554.6666667
2015-04-12 15:34:53,53556.1
2015-04-12 15:34:54,53544.8
2015-04-12 15:34:55,53255.05
2015-04-12 15:34:56,52965.3
2015-04-12 15:34:57,50796.8
2015-04-12 15:34:58,49594.0
2015-04-12 15:34:59,48391.2
2015-04-12 15:35:00,47449.5
2015-04-12 15:35:01,47375.5
2015-04-12 15:35:02,47301.5
2015-04-12 15:35:03,45528.1
2015-04-12 15:35:04,43678.05
2015-04-12 15:35:05,41828.0
2015-04-12 15:35:06,37544.8
2015-04-12 15:35:07,35802.15
2015-04-12 15:35:08,34059.5
2015-04-12 15:35:09,31404.9
2015-04-12 15:35:10,30179.35
2015-04-12 15:35:11,28953.8
2015-04-12 15:35:12,27261.5
2015-04-12 15:35:13,27106.25
2015-04-12 15:35:14,26951.0
2015-04-12 15:35:15,27137.2
2015-04-12 15:35:16,27323.4
2015-04-12 15:35:17,27509.6
2015-04-12 15:35:18,28593.4
2015-04-12 15:35:19,29273.1
2015-04-12 15:35:20,29952.8
2015-04-12 15:35:21,31361.7
2015-04-12 15:35:22,32032.8
2015-04-12 15:35:23,32703.9
2015-04-12 15:35:24,34408.0
2015-04-12 15:35:25,35876.1
2015-04-12 15:35:26,37344.2
2015-04-12 15:35:27,41079.7
2015-04-12 15:35:28,42745.95
2015-04-12 15:35:29,44412.2
2015-04-12 15:35:30,46636.5
2015-04-12 15:35:31,47026.95
2015-04-12 15:35:32,47417.4
2015-04-12 15:35:33,47370.8
2015-04-12 15:35:34,47064.65
2015-04-12 15:35:35,46758.5
2015-04-12 15:35:36,45474.6
2015-04-12 15:35:37,45026.3
2015-04-12 15:35:38,44578.0
2015-04-12 15:35:39,44129.7
2015-04-12 15:35:40,43234.9
2015-04-12 15:35:41,42340.1
2015-04-12 15:35:42,39594.6
2015-04-12 15:35:43,37378.5
2015-04-12 15:35:44,35162.4
2015-04-12 15:35:45,30623.0
2015-04-12 15:35:46,28497.6
2015-04-12 15:35:47,26372.2
2015-04-12 15:35:48,22806.0
2015-04-12 15:35:49,21359.55
2015-04-12 15:35:50,19913.1
2015-04-12 15:35:51,17787.1
2015-04-12 15:35:52,17303.8
2015-04-12 15:35:53,16820.5
2015-04-12 15:35:54,16288.6
2015-04-12 15:35:55,16047.3
2015-04-12 15:35:56,15806.0
2015-04-12 15:35:57,15507.5
2015-04-12 15:35:58,15462.4
2015-04-12 15:35:59,15417.3
2015-04-12 15:36:00,16129.6
2015-04-12 15:36:01,17981.6333333
2015-04-12 15:36:02,19833.6666667
2015-04-12 15:36:03,21685.7
2015-04-12 15:36:04,24730.35
2015-04-12 15:36:05,27775.0
2015-04-12 15:36:06,32366.2
2015-04-12 15:36:07,33092.4
2015-04-12 15:36:08,33818.6
2015-04-12 15:36:09,35015.4
2015-04-12 15:36:10,35817.6
2015-04-12 15:36:11,36619.8
2015-04-12 15:36:12,39094.4
2015-04-12 15:36:13,39862.1
2015-04-12 15:36:14,40629.8
2015-04-12 15:36:15,42999.4
2015-04-12 15:36:16,45177.9
2015-04-12 15:36:17,47356.4
2015-04-12 15:36:18,50215.4
2015-04-12 15:36:19,49746.9
2015-04-12 15:36:20,49278.4
2015-04-12 15:36:21,48902.4
2015-04-12 15:36:22,48817.2
2015-04-12 15:36:23,48732.0
2015-04-12 15:36:24,50387.6
2015-04-12 15:36:25,50490.0
2015-04-12 15:36:26,50592.4
2015-04-12 15:36:27,50694.8
2015-04-12 15:36:28,50084.6
2015-04-12 15:36:29,49474.4
2015-04-12 15:36:30,50652.9
2015-04-12 15:36:31,51804.25
2015-04-12 15:36:32,52955.6
2015-04-12 15:36:33,52188.5
2015-04-12 15:36:34,50661.1
2015-04-12 15:36:35,49133.7
2015-04-12 15:36:36,46278.2
2015-04-12 15:36:37,45738.45
2015-04-12 15:36:38,45198.7
2015-04-12 15:36:39,47191.8
2015-04-12 15:36:40,47753.25
2015-04-12 15:36:41,48314.7
2015-04-12 15:36:42,47517.9
2015-04-12 15:36:43,47172.85
2015-04-12 15:36:44,46827.8
2015-04-12 15:36:45,45787.8
2015-04-12 15:36:46,45460.7
2015-04-12 15:36:47,45133.6
2015-04-12 15:36:48,47819.5
2015-04-12 15:36:49,49729.7
2015-04-12 15:36:50,51639.9
2015-04-12 15:36:51,53550.1
2015-04-12 15:36:52,55574.4
2015-04-12 15:36:53,57598.7
2015-04-12 15:36:54,61952.0
2015-04-12 15:36:55,61949.15
2015-04-12 15:36:56,61946.3
2015-04-12 15:36:57,58248.3
2015-04-12 15:36:58,55151.95
2015-04-12 15:36:59,52055.6
2015-04-12 15:37:00,49355.5
2015-04-12 15:37:01,50290.55
2015-04-12 15:37:02,51225.6
2015-04-12 15:37:03,53805.9
2015-04-12 15:37:04,54309.65
2015-04-12 15:37:05,54813.4
2015-04-12 15:37:06,55435.5
2015-04-12 15:37:07,56234.8
2015-04-12 15:37:08,57034.1
2015-04-12 15:37:09,60048.1
2015-04-12 15:37:10,59971.8
2015-04-12 15:37:11,59895.5
2015-04-12 15:37:12,60731.5
2015-04-12 15:37:13,61277.9333333
2015-04-12 15:37:14,61824.3666667
2015-04-12 15:37:15,62370.8
2015-04-12 15:37:16,62859.65
2015-04-12 15:37:17,63348.5
2015-04-12 15:37:18,62283.9
2015-04-12 15:37:19,61322.5
2015-04-12 15:37:20,60361.1
2015-04-12 15:37:21,59725.3
2015-04-12 15:37:22,59967.95
2015-04-12 15:37:23,60210.6
2015-04-12 15:37:24,58068.1
2015-04-12 15:37:25,57507.3
2015-04-12 15:37:26,56946.5
2015-04-12 15:37:27,59052.5
2015-04-12 15:37:28,58965.7
2015-04-12 15:37:29,58878.9
2015-04-12 15:37:30,58306.0
2015-04-12 15:37:31,59195.15
2015-04-12 15:37:32,60084.3
2015-04-12 15:37:33,60249.8
