,gps_elevation,gps_latitude,gps_longitude,gps_velocity
2015-04-12 15:35:49,281.777419355,5703.1867,11140.7837903,1.46774193548
2015-04-12 15:35:50,271.712903226,5703.187,11140.7814484,1.76129032258
2015-04-12 15:35:51,261.648387097,5703.1873,11140.7791065,2.05483870968
2015-04-12 15:35:52,251.583870968,5703.1876,11140.7767645,2.34838709677
2015-04-12 15:35:53,241.519354839,5703.1879,11140.7744226,2.64193548387
2015-04-12 15:35:54,231.45483871,5703.1882,11140.7720806,2.93548387097
2015-04-12 15:35:55,221.390322581,5703.1885,11140.7697387,3.22903225806
2015-04-12 15:35:56,211.325806452,5703.1888,11140.7673968,3.52258064516
2015-04-12 15:35:57,201.261290323,5703.1891,11140.7650548,3.81612903226
2015-04-12 15:35:58,191.196774194,5703.1894,11140.7627129,4.10967741935
2015-04-12 15:35:59,181.132258065,5703.1897,11140.760371,4.40322580645
2015-04-12 15:36:00,171.067741935,5703.19,11140.758029,4.69677419355
2015-04-12 15:36:01,161.003225806,5703.1903,11140.7556871,4.99032258065
2015-04-12 15:36:02,150.938709677,5703.1906,11140.7533452,5.28387096774
2015-04-12 15:36:03,140.874193548,5703.1909,11140.7510032,5.57741935484
2015-04-12 15:36:04,130.809677419,5703.1912,11140.7486613,5.87096774194
2015-04-12 15:36:05,120.74516129,5703.1915,11140.7463194,6.16451612903
2015-04-12 15:36:06,110.680645161,5703.1918,11140.7439774,6.45806451613
2015-04-12 15:36:07,100.616129032,5703.1921,11140.7416355,6.75161290323
2015-04-12 15:36:08,90.5516129032,5703.1924,11140.7392935,7.04516129032
2015-04-12 15:36:09,80.4870967742,5703.1927,11140.7369516,7.33870967742
2015-04-12 15:36:10,70.4225806452,5703.193,11140.7346097,7.63225806452
2015-04-12 15:36:11,60.3580645161,5703.1933,11140.7322677,7.92580645161
2015-04-12 15:36:12,50.2935483871,5703.1936,11140.7299258,8.21935483871
2015-04-12 15:36:13,40.2290322581,5703.1939,11140.7275839,8.51290322581
2015-04-12 15:36:14,30.164516129,5703.1942,11140.7252419,8.8064516129
2015-04-12 15:36:15,20.1,5703.1945,11140.7229,9.1
2015-04-12 15:36:16,18.45,5703.19715,11140.7216,9.15
2015-04-12 15:36:17,16.8,5703.1998,11140.7203,9.2
2015-04-12 15:36:18,15.15,5703.20245,11140.719,9.25
2015-04-12 15:36:19,13.5,5703.2051,11140.7177,9.3
2015-04-12 15:36:20,13.1185185185,5703.20823704,11140.7171259,9.50740740741
2015-04-12 15:36:21,12.737037037,5703.21137407,11140.7165519,9.71481481481
2015-04-12 15:36:22,12.3555555556,5703.21451111,11140.7159778,9.92222222222
2015-04-12 15:36:23,11.9740740741,5703.21764815,11140.7154037,10.1296296296
2015-04-12 15:36:24,11.5925925926,5703.22078519,11140.7148296,10.337037037
2015-04-12 15:36:25,11.2111111111,5703.22392222,11140.7142556,10.5444444444
2015-04-12 15:36:26,10.8296296296,5703.22705926,11140.7136815,10.7518518519
2015-04-12 15:36:27,10.4481481481,5703.2301963,11140.7131074,10.9592592593
2015-04-12 15:36:28,10.0666666667,5703.23333333,11140.7125333,11.1666666667
2015-04-12 15:36:29,9.68518518519,5703.23647037,11140.7119593,11.3740740741
2015-04-12 15:36:30,9.3037037037,5703.23960741,11140.7113852,11.5814814815
2015-04-12 15:36:31,8.92222222222,5703.24274444,11140.7108111,11.7888888889
2015-04-12 15:36:32,8.54074074074,5703.24588148,11140.710237,11.9962962963
2015-04-12 15:36:33,8.15925925926,5703.24901852,11140.709663,12.2037037037
2015-04-12 15:36:34,7.77777777778,5703.25215556,11140.7090889,12.4111111111
2015-04-12 15:36:35,7.3962962963,5703.25529259,11140.7085148,12.6185185185
2015-04-12 15:36:36,7.01481481481,5703.25842963,11140.7079407,12.8259259259
2015-04-12 15:36:37,6.63333333333,5703.26156667,11140.7073667,13.0333333333
2015-04-12 15:36:38,6.25185185185,5703.2647037,11140.7067926,13.2407407407
2015-04-12 15:36:39,5.87037037037,5703.26784074,11140.7062185,13.4481481481
2015-04-12 15:36:40,5.48888888889,5703.27097778,11140.7056444,13.6555555556
2015-04-12 15:36:41,5.10740740741,5703.27411481,11140.7050704,13.862962963
2015-04-12 15:36:42,4.72592592593,5703.27725185,11140.7044963,14.0703703704
2015-04-12 15:36:43,4.34444444444,5703.28038889,11140.7039222,14.2777777778
2015-04-12 15:36:44,3.96296296296,5703.28352593,11140.7033481,14.4851851852
2015-04-12 15:36:45,3.58148148148,5703.28666296,11140.7027741,14.6925925926
2015-04-12 15:36:46,3.2,5703.2898,11140.7022,14.9
2015-04-12 15:36:47,0.6,5703.2936,11140.7018,14.7
2015-04-12 15:36:48,10.3,5703.29756563,11140.7038219,14.709375
2015-04-12 15:36:49,20.0,5703.30153125,11140.7058437,14.71875
2015-04-12 15:36:50,29.7,5703.30549688,11140.7078656,14.728125
2015-04-12 15:36:51,39.4,5703.3094625,11140.7098875,14.7375
2015-04-12 15:36:52,49.1,5703.31342813,11140.7119094,14.746875
2015-04-12 15:36:53,58.8,5703.31739375,11140.7139313,14.75625
2015-04-12 15:36:54,68.5,5703.32135937,11140.7159531,14.765625
2015-04-12 15:36:55,78.2,5703.325325,11140.717975,14.775
2015-04-12 15:36:56,87.9,5703.32929062,11140.7199969,14.784375
2015-04-12 15:36:57,97.6,5703.33325625,11140.7220188,14.79375
2015-04-12 15:36:58,107.3,5703.33722188,11140.7240406,14.803125
2015-04-12 15:36:59,117.0,5703.3411875,11140.7260625,14.8125
2015-04-12 15:37:00,126.7,5703.34515313,11140.7280844,14.821875
2015-04-12 15:37:01,136.4,5703.34911875,11140.7301063,14.83125
2015-04-12 15:37:02,146.1,5703.35308438,11140.7321281,14.840625
2015-04-12 15:37:03,155.8,5703.35705,11140.73415,14.85
2015-04-12 15:37:04,165.5,5703.36101562,11140.7361719,14.859375
2015-04-12 15:37:05,175.2,5703.36498125,11140.7381937,14.86875
2015-04-12 15:37:06,184.9,5703.36894687,11140.7402156,14.878125
2015-04-12 15:37:07,194.6,5703.3729125,11140.7422375,14.8875
2015-04-12 15:37:08,204.3,5703.37687813,11140.7442594,14.896875
2015-04-12 15:37:09,214.0,5703.38084375,11140.7462812,14.90625
2015-04-12 15:37:10,223.7,5703.38480938,11140.7483031,14.915625
2015-04-12 15:37:11,233.4,5703.388775,11140.750325,14.925
2015-04-12 15:37:12,243.1,5703.39274063,11140.7523469,14.934375
2015-04-12 15:37:13,252.8,5703.39670625,11140.7543688,14.94375
2015-04-12 15:37:14,262.5,5703.40067187,11140.7563906,14.953125
2015-04-12 15:37:15,272.2,5703.4046375,11140.7584125,14.9625
2015-04-12 15:37:16,281.9,5703.40860312,11140.7604344,14.971875
2015-04-12 15:37:17,291.6,5703.41256875,11140.7624563,14.98125
2015-04-12 15:37:18,301.3,5703.41653438,11140.7644781,14.990625
2015-04-12 15:37:19,311.0,5703.4205,11140.7665,15.0
2015-04-12 15:37:20,309.720454545,5703.42024091,11140.7738864,14.9454545455
2015-04-12 15:37:21,308.440909091,5703.41998182,11140.7812727,14.8909090909
2015-04-12 15:37:22,307.161363636,5703.41972273,11140.7886591,14.8363636364
2015-04-12 15:37:23,305.881818182,5703.41946364,11140.7960455,14.7818181818
2015-04-12 15:37:24,304.602272727,5703.41920455,11140.8034318,14.7272727273
2015-04-12 15:37:25,303.322727273,5703.41894545,11140.8108182,14.6727272727
2015-04-12 15:37:26,302.043181818,5703.41868636,11140.8182045,14.6181818182
2015-04-12 15:37:27,300.763636364,5703.41842727,11140.8255909,14.5636363636
2015-04-12 15:37:28,299.484090909,5703.41816818,11140.8329773,14.5090909091
2015-04-12 15:37:29,298.204545455,5703.41790909,11140.8403636,14.4545454545
2015-04-12 15:37:30,296.925,5703.41765,11140.84775,14.4
2015-04-12 15:37:31,295.645454545,5703.41739091,11140.8551364,14.3454545455
2015-04-12 15:37:32,294.365909091,5703.41713182,11140.8625227,14.2909090909
2015-04-12 15:37:33,293.086363636,5703.41687273,11140.8699091,14.2363636364
2015-04-12 15:37:34,291.806818182,5703.41661364,11140.8772955,14.1818181818
2015-04-12 15:37:35,290.527272727,5703.41635455,11140.8846818,14.1272727273
2015-04-12 15:37:36,289.247727273,5703.41609545,11140.8920682,14.0727272727
2015-04-12 15:37:37,287.968181818,5703.41583636,11140.8994545,14.0181818182
2015-04-12 15:37:38,286.688636364,5703.41557727,11140.9068409,13.9636363636
2015-04-12 15:37:39,285.409090909,5703.41531818,11140.9142273,13.9090909091
2015-04-12 15:37:40,284.129545455,5703.41505909,11140.9216136,13.8545454545
2015-04-12 15:37:41,282.85,5703.4148,11140.929,13.8
2015-04-12 15:37:42,281.570454545,5703.41454091,11140.9363864,13.7454545455
2015-04-12 15:37:43,280.290909091,5703.41428182,11140.9437727,13.6909090909
2015-04-12 15:37:44,279.011363636,5703.41402273,11140.9511591,13.6363636364
2015-04-12 15:37:45,277.731818182,5703.41376364,11140.9585455,13.5818181818
2015-04-12 15:37:46,276.452272727,5703.41350455,11140.9659318,13.5272727273
2015-04-12 15:37:47,275.172727273,5703.41324545,11140.9733182,13.4727272727
2015-04-12 15:37:48,273.893181818,5703.41298636,11140.9807045,13.4181818182
2015-04-12 15:37:49,272.613636364,5703.41272727,11140.9880909,13.3636363636
2015-04-12 15:37:50,271.334090909,5703.41246818,11140.9954773,13.3090909091
2015-04-12 15:37:51,270.054545455,5703.41220909,11141.0028636,13.2545454545
2015-04-12 15:37:52,268.775,5703.41195,11141.01025,13.2
2015-04-12 15:37:53,267.495454545,5703.41169091,11141.0176364,13.1454545455
2015-04-12 15:37:54,266.215909091,5703.41143182,11141.0250227,13.0909090909
2015-04-12 15:37:55,264.936363636,5703.41117273,11141.0324091,13.0363636364
2015-04-12 15:37:56,263.656818182,5703.41091364,11141.0397955,12.9818181818
2015-04-12 15:37:57,262.377272727,5703.41065455,11141.0471818,12.9272727273
2015-04-12 15:37:58,261.097727273,5703.41039545,11141.0545682,12.8727272727
2015-04-12 15:37:59,259.818181818,5703.41013636,11141.0619545,12.8181818182
2015-04-12 15:38:00,258.538636364,5703.40987727,11141.0693409,12.7636363636
2015-04-12 15:38:01,257.259090909,5703.40961818,11141.0767273,12.7090909091
2015-04-12 15:38:02,255.979545455,5703.40935909,11141.0841136,12.6545454545
2015-04-12 15:38:03,254.7,5703.4091,11141.0915,12.6
2015-04-12 15:38:04,254.71875,5703.4082625,11141.0977438,12.5875
2015-04-12 15:38:05,254.7375,5703.407425,11141.1039875,12.575
2015-04-12 15:38:06,254.75625,5703.4065875,11141.1102313,12.5625
2015-04-12 15:38:07,254.775,5703.40575,11141.116475,12.55
2015-04-12 15:38:08,254.79375,5703.4049125,11141.1227188,12.5375
2015-04-12 15:38:09,254.8125,5703.404075,11141.1289625,12.525
2015-04-12 15:38:10,254.83125,5703.4032375,11141.1352063,12.5125
2015-04-12 15:38:11,254.85,5703.4024,11141.14145,12.5
2015-04-12 15:38:12,254.86875,5703.4015625,11141.1476937,12.4875
2015-04-12 15:38:13,254.8875,5703.400725,11141.1539375,12.475
2015-04-12 15:38:14,254.90625,5703.3998875,11141.1601812,12.4625
2015-04-12 15:38:15,254.925,5703.39905,11141.166425,12.45
2015-04-12 15:38:16,254.94375,5703.3982125,11141.1726687,12.4375
2015-04-12 15:38:17,254.9625,5703.397375,11141.1789125,12.425
2015-04-12 15:38:18,254.98125,5703.3965375,11141.1851562,12.4125
2015-04-12 15:38:19,255.0,5703.3957,11141.1914,12.4
2015-04-12 15:38:20,257.0,5703.3945,11141.1974,12.1
2015-04-12 15:38:21,257.953333333,5703.39447667,11141.2046533,12.2566666667
2015-04-12 15:38:22,258.906666667,5703.39445333,11141.2119067,12.4133333333
2015-04-12 15:38:23,259.86,5703.39443,11141.21916,12.57
2015-04-12 15:38:24,260.813333333,5703.39440667,11141.2264133,12.7266666667
2015-04-12 15:38:25,261.766666667,5703.39438333,11141.2336667,12.8833333333
2015-04-12 15:38:26,262.72,5703.39436,11141.24092,13.04
2015-04-12 15:38:27,263.673333333,5703.39433667,11141.2481733,13.1966666667
2015-04-12 15:38:28,264.626666667,5703.39431333,11141.2554267,13.3533333333
2015-04-12 15:38:29,265.58,5703.39429,11141.26268,13.51
2015-04-12 15:38:30,266.533333333,5703.39426667,11141.2699333,13.6666666667
2015-04-12 15:38:31,267.486666667,5703.39424333,11141.2771867,13.8233333333
2015-04-12 15:38:32,268.44,5703.39422,11141.28444,13.98
2015-04-12 15:38:33,269.393333333,5703.39419667,11141.2916933,14.1366666667
2015-04-12 15:38:34,270.346666667,5703.39417333,11141.2989467,14.2933333333
2015-04-12 15:38:35,271.3,5703.39415,11141.3062,14.45
2015-04-12 15:38:36,272.253333333,5703.39412667,11141.3134533,14.6066666667
2015-04-12 15:38:37,273.206666667,5703.39410333,11141.3207067,14.7633333333
2015-04-12 15:38:38,274.16,5703.39408,11141.32796,14.92
2015-04-12 15:38:39,275.113333333,5703.39405667,11141.3352133,15.0766666667
2015-04-12 15:38:40,276.066666667,5703.39403333,11141.3424667,15.2333333333
2015-04-12 15:38:41,277.02,5703.39401,11141.34972,15.39
2015-04-12 15:38:42,277.973333333,5703.39398667,11141.3569733,15.5466666667
2015-04-12 15:38:43,278.926666667,5703.39396333,11141.3642267,15.7033333333
2015-04-12 15:38:44,279.88,5703.39394,11141.37148,15.86
2015-04-12 15:38:45,280.833333333,5703.39391667,11141.3787333,16.0166666667
2015-04-12 15:38:46,281.786666667,5703.39389333,11141.3859867,16.1733333333
2015-04-12 15:38:47,282.74,5703.39387,11141.39324,16.33
2015-04-12 15:38:48,283.693333333,5703.39384667,11141.4004933,16.4866666667
2015-04-12 15:38:49,284.646666667,5703.39382333,11141.4077467,16.6433333333
2015-04-12 15:38:50,285.6,5703.3938,11141.415,16.8
2015-04-12 15:38:51,285.565517241,5703.39494138,11141.4229724,16.7965517241
2015-04-12 15:38:52,285.531034483,5703.39608276,11141.4309448,16.7931034483
2015-04-12 15:38:53,285.496551724,5703.39722414,11141.4389172,16.7896551724
2015-04-12 15:38:54,285.462068966,5703.39836552,11141.4468897,16.7862068966
2015-04-12 15:38:55,285.427586207,5703.3995069,11141.4548621,16.7827586207
2015-04-12 15:38:56,285.393103448,5703.40064828,11141.4628345,16.7793103448
2015-04-12 15:38:57,285.35862069,5703.40178966,11141.4708069,16.775862069
2015-04-12 15:38:58,285.324137931,5703.40293103,11141.4787793,16.7724137931
2015-04-12 15:38:59,285.289655172,5703.40407241,11141.4867517,16.7689655172
2015-04-12 15:39:00,285.255172414,5703.40521379,11141.4947241,16.7655172414
2015-04-12 15:39:01,285.220689655,5703.40635517,11141.5026966,16.7620689655
2015-04-12 15:39:02,285.186206897,5703.40749655,11141.510669,16.7586206897
2015-04-12 15:39:03,285.151724138,5703.40863793,11141.5186414,16.7551724138
2015-04-12 15:39:04,285.117241379,5703.40977931,11141.5266138,16.7517241379
2015-04-12 15:39:05,285.082758621,5703.41092069,11141.5345862,16.7482758621
2015-04-12 15:39:06,285.048275862,5703.41206207,11141.5425586,16.7448275862
2015-04-12 15:39:07,285.013793103,5703.41320345,11141.550531,16.7413793103
2015-04-12 15:39:08,284.979310345,5703.41434483,11141.5585034,16.7379310345
2015-04-12 15:39:09,284.944827586,5703.41548621,11141.5664759,16.7344827586
2015-04-12 15:39:10,284.910344828,5703.41662759,11141.5744483,16.7310344828
2015-04-12 15:39:11,284.875862069,5703.41776897,11141.5824207,16.7275862069
2015-04-12 15:39:12,284.84137931,5703.41891034,11141.5903931,16.724137931
2015-04-12 15:39:13,284.806896552,5703.42005172,11141.5983655,16.7206896552
2015-04-12 15:39:14,284.772413793,5703.4211931,11141.6063379,16.7172413793
2015-04-12 15:39:15,284.737931034,5703.42233448,11141.6143103,16.7137931034
2015-04-12 15:39:16,284.703448276,5703.42347586,11141.6222828,16.7103448276
2015-04-12 15:39:17,284.668965517,5703.42461724,11141.6302552,16.7068965517
2015-04-12 15:39:18,284.634482759,5703.42575862,11141.6382276,16.7034482759
2015-04-12 15:39:19,284.6,5703.4269,11141.6462,16.7
2015-04-12 15:39:20,283.843157895,5703.42721053,11141.6525,16.6652631579
2015-04-12 15:39:21,283.086315789,5703.42752105,11141.6588,16.6305263158
2015-04-12 15:39:22,282.329473684,5703.42783158,11141.6651,16.5957894737
2015-04-12 15:39:23,281.572631579,5703.42814211,11141.6714,16.5610526316
2015-04-12 15:39:24,280.815789474,5703.42845263,11141.6777,16.5263157895
2015-04-12 15:39:25,280.058947368,5703.42876316,11141.684,16.4915789474
2015-04-12 15:39:26,279.302105263,5703.42907368,11141.6903,16.4568421053
2015-04-12 15:39:27,278.545263158,5703.42938421,11141.6966,16.4221052632
2015-04-12 15:39:28,277.788421053,5703.42969474,11141.7029,16.3873684211
2015-04-12 15:39:29,277.031578947,5703.43000526,11141.7092,16.3526315789
2015-04-12 15:39:30,276.274736842,5703.43031579,11141.7155,16.3178947368
2015-04-12 15:39:31,275.517894737,5703.43062632,11141.7218,16.2831578947
2015-04-12 15:39:32,274.761052632,5703.43093684,11141.7281,16.2484210526
2015-04-12 15:39:33,274.004210526,5703.43124737,11141.7344,16.2136842105
2015-04-12 15:39:34,273.247368421,5703.43155789,11141.7407,16.1789473684
2015-04-12 15:39:35,272.490526316,5703.43186842,11141.747,16.1442105263
2015-04-12 15:39:36,271.733684211,5703.43217895,11141.7533,16.1094736842
2015-04-12 15:39:37,270.976842105,5703.43248947,11141.7596,16.0747368421
2015-04-12 15:39:38,270.22,5703.4328,11141.7659,16.04
2015-04-12 15:39:39,269.463157895,5703.43311053,11141.7722,16.0052631579
2015-04-12 15:39:40,268.706315789,5703.43342105,11141.7785,15.9705263158
2015-04-12 15:39:41,267.949473684,5703.43373158,11141.7848,15.9357894737
2015-04-12 15:39:42,267.192631579,5703.43404211,11141.7911,15.9010526316
2015-04-12 15:39:43,266.435789474,5703.43435263,11141.7974,15.8663157895
2015-04-12 15:39:44,265.678947368,5703.43466316,11141.8037,15.8315789474
2015-04-12 15:39:45,264.922105263,5703.43497368,11141.81,15.7968421053
2015-04-12 15:39:46,264.165263158,5703.43528421,11141.8163,15.7621052632
2015-04-12 15:39:47,263.408421053,5703.43559474,11141.8226,15.7273684211
2015-04-12 15:39:48,262.651578947,5703.43590526,11141.8289,15.6926315789
2015-04-12 15:39:49,261.894736842,5703.43621579,11141.8352,15.6578947368
2015-04-12 15:39:50,261.137894737,5703.43652632,11141.8415,15.6231578947
2015-04-12 15:39:51,260.381052632,5703.43683684,11141.8478,15.5884210526
2015-04-12 15:39:52,259.624210526,5703.43714737,11141.8541,15.5536842105
2015-04-12 15:39:53,258.867368421,5703.43745789,11141.8604,15.5189473684
2015-04-12 15:39:54,258.110526316,5703.43776842,11141.8667,15.4842105263
2015-04-12 15:39:55,257.353684211,5703.43807895,11141.873,15.4494736842
2015-04-12 15:39:56,256.596842105,5703.43838947,11141.8793,15.4147368421
2015-04-12 15:39:57,255.84,5703.4387,11141.8856,15.38
2015-04-12 15:39:58,255.083157895,5703.43901053,11141.8919,15.3452631579
2015-04-12 15:39:59,254.326315789,5703.43932105,11141.8982,15.3105263158
2015-04-12 15:40:00,253.569473684,5703.43963158,11141.9045,15.2757894737
2015-04-12 15:40:01,252.812631579,5703.43994211,11141.9108,15.2410526316
2015-04-12 15:40:02,252.055789474,5703.44025263,11141.9171,15.2063157895
2015-04-12 15:40:03,251.298947368,5703.44056316,11141.9234,15.1715789474
2015-04-12 15:40:04,250.542105263,5703.44087368,11141.9297,15.1368421053
2015-04-12 15:40:05,249.785263158,5703.44118421,11141.936,15.1021052632
2015-04-12 15:40:06,249.028421053,5703.44149474,11141.9423,15.0673684211
2015-04-12 15:40:07,248.271578947,5703.44180526,11141.9486,15.0326315789
2015-04-12 15:40:08,247.514736842,5703.44211579,11141.9549,14.9978947368
2015-04-12 15:40:09,246.757894737,5703.44242632,11141.9612,14.9631578947
2015-04-12 15:40:10,246.001052632,5703.44273684,11141.9675,14.9284210526
2015-04-12 15:40:11,245.244210526,5703.44304737,11141.9738,14.8936842105
2015-04-12 15:40:12,244.487368421,5703.44335789,11141.9801,14.8589473684
2015-04-12 15:40:13,243.730526316,5703.44366842,11141.9864,14.8242105263
2015-04-12 15:40:14,242.973684211,5703.44397895,11141.9927,14.7894736842
2015-04-12 15:40:15,242.216842105,5703.44428947,11141.999,14.7547368421
2015-04-12 15:40:16,241.46,5703.4446,11142.0053,14.72
2015-04-12 15:40:17,240.703157895,5703.44491053,11142.0116,14.6852631579
2015-04-12 15:40:18,239.946315789,5703.44522105,11142.0179,14.6505263158
2015-04-12 15:40:19,239.189473684,5703.44553158,11142.0242,14.6157894737
2015-04-12 15:40:20,238.432631579,5703.44584211,11142.0305,14.5810526316
2015-04-12 15:40:21,237.675789474,5703.44615263,11142.0368,14.5463157895
2015-04-12 15:40:22,236.918947368,5703.44646316,11142.0431,14.5115789474
2015-04-12 15:40:23,236.162105263,5703.44677368,11142.0494,14.4768421053
2015-04-12 15:40:24,235.405263158,5703.44708421,11142.0557,14.4421052632
2015-04-12 15:40:25,234.648421053,5703.44739474,11142.062,14.4073684211
2015-04-12 15:40:26,233.891578947,5703.44770526,11142.0683,14.3726315789
2015-04-12 15:40:27,233.134736842,5703.44801579,11142.0746,14.3378947368
2015-04-12 15:40:28,232.377894737,5703.44832632,11142.0809,14.3031578947
2015-04-12 15:40:29,231.621052632,5703.44863684,11142.0872,14.2684210526
2015-04-12 15:40:30,230.864210526,5703.44894737,11142.0935,14.2336842105
2015-04-12 15:40:31,230.107368421,5703.44925789,11142.0998,14.1989473684
2015-04-12 15:40:32,229.350526316,5703.44956842,11142.1061,14.1642105263
2015-04-12 15:40:33,228.593684211,5703.44987895,11142.1124,14.1294736842
2015-04-12 15:40:34,227.836842105,5703.45018947,11142.1187,14.0947368421
2015-04-12 15:40:35,227.08,5703.4505,11142.125,14.06
2015-04-12 15:40:36,226.323157895,5703.45081053,11142.1313,14.0252631579
2015-04-12 15:40:37,225.566315789,5703.45112105,11142.1376,13.9905263158
2015-04-12 15:40:38,224.809473684,5703.45143158,11142.1439,13.9557894737
2015-04-12 15:40:39,224.052631579,5703.45174211,11142.1502,13.9210526316
2015-04-12 15:40:40,223.295789474,5703.45205263,11142.1565,13.8863157895
2015-04-12 15:40:41,222.538947368,5703.45236316,11142.1628,13.8515789474
2015-04-12 15:40:42,221.782105263,5703.45267368,11142.1691,13.8168421053
2015-04-12 15:40:43,221.025263158,5703.45298421,11142.1754,13.7821052632
2015-04-12 15:40:44,220.268421053,5703.45329474,11142.1817,13.7473684211
2015-04-12 15:40:45,219.511578947,5703.45360526,11142.188,13.7126315789
2015-04-12 15:40:46,218.754736842,5703.45391579,11142.1943,13.6778947368
2015-04-12 15:40:47,217.997894737,5703.45422632,11142.2006,13.6431578947
2015-04-12 15:40:48,217.241052632,5703.45453684,11142.2069,13.6084210526
2015-04-12 15:40:49,216.484210526,5703.45484737,11142.2132,13.5736842105
2015-04-12 15:40:50,215.727368421,5703.45515789,11142.2195,13.5389473684
2015-04-12 15:40:51,214.970526316,5703.45546842,11142.2258,13.5042105263
2015-04-12 15:40:52,214.213684211,5703.45577895,11142.2321,13.4694736842
2015-04-12 15:40:53,213.456842105,5703.45608947,11142.2384,13.4347368421
2015-04-12 15:40:54,212.7,5703.4564,11142.2447,13.4
2015-04-12 15:40:55,213.16,5703.453236,11142.2492,13.444
2015-04-12 15:40:56,213.62,5703.450072,11142.2537,13.488
2015-04-12 15:40:57,214.08,5703.446908,11142.2582,13.532
2015-04-12 15:40:58,214.54,5703.443744,11142.2627,13.576
2015-04-12 15:40:59,215.0,5703.44058,11142.2672,13.62
2015-04-12 15:41:00,215.46,5703.437416,11142.2717,13.664
2015-04-12 15:41:01,215.92,5703.434252,11142.2762,13.708
2015-04-12 15:41:02,216.38,5703.431088,11142.2807,13.752
2015-04-12 15:41:03,216.84,5703.427924,11142.2852,13.796
2015-04-12 15:41:04,217.3,5703.42476,11142.2897,13.84
2015-04-12 15:41:05,217.76,5703.421596,11142.2942,13.884
2015-04-12 15:41:06,218.22,5703.418432,11142.2987,13.928
2015-04-12 15:41:07,218.68,5703.415268,11142.3032,13.972
2015-04-12 15:41:08,219.14,5703.412104,11142.3077,14.016
2015-04-12 15:41:09,219.6,5703.40894,11142.3122,14.06
2015-04-12 15:41:10,220.06,5703.405776,11142.3167,14.104
2015-04-12 15:41:11,220.52,5703.402612,11142.3212,14.148
2015-04-12 15:41:12,220.98,5703.399448,11142.3257,14.192
2015-04-12 15:41:13,221.44,5703.396284,11142.3302,14.236
2015-04-12 15:41:14,221.9,5703.39312,11142.3347,14.28
2015-04-12 15:41:15,222.36,5703.389956,11142.3392,14.324
2015-04-12 15:41:16,222.82,5703.386792,11142.3437,14.368
2015-04-12 15:41:17,223.28,5703.383628,11142.3482,14.412
2015-04-12 15:41:18,223.74,5703.380464,11142.3527,14.456
2015-04-12 15:41:19,224.2,5703.3773,11142.3572,14.5
2015-04-12 15:41:20,225.35,5703.37471667,11142.3627333,14.2666666667
2015-04-12 15:41:21,226.5,5703.37213333,11142.3682667,14.0333333333
2015-04-12 15:41:22,227.65,5703.36955,11142.3738,13.8
2015-04-12 15:41:23,228.8,5703.36696667,11142.3793333,13.5666666667
2015-04-12 15:41:24,229.95,5703.36438333,11142.3848667,13.3333333333
2015-04-12 15:41:25,231.1,5703.3618,11142.3904,13.1
2015-04-12 15:41:26,230.838461538,5703.35941154,11142.3962462,13.0923076923
2015-04-12 15:41:27,230.576923077,5703.35702308,11142.4020923,13.0846153846
2015-04-12 15:41:28,230.315384615,5703.35463462,11142.4079385,13.0769230769
2015-04-12 15:41:29,230.053846154,5703.35224615,11142.4137846,13.0692307692
2015-04-12 15:41:30,229.792307692,5703.34985769,11142.4196308,13.0615384615
2015-04-12 15:41:31,229.530769231,5703.34746923,11142.4254769,13.0538461538
2015-04-12 15:41:32,229.269230769,5703.34508077,11142.4313231,13.0461538462
2015-04-12 15:41:33,229.007692308,5703.34269231,11142.4371692,13.0384615385
2015-04-12 15:41:34,228.746153846,5703.34030385,11142.4430154,13.0307692308
2015-04-12 15:41:35,228.484615385,5703.33791538,11142.4488615,13.0230769231
2015-04-12 15:41:36,228.223076923,5703.33552692,11142.4547077,13.0153846154
2015-04-12 15:41:37,227.961538462,5703.33313846,11142.4605538,13.0076923077
2015-04-12 15:41:38,227.7,5703.33075,11142.4664,13.0
2015-04-12 15:41:39,227.438461538,5703.32836154,11142.4722462,12.9923076923
2015-04-12 15:41:40,227.176923077,5703.32597308,11142.4780923,12.9846153846
2015-04-12 15:41:41,226.915384615,5703.32358462,11142.4839385,12.9769230769
2015-04-12 15:41:42,226.653846154,5703.32119615,11142.4897846,12.9692307692
2015-04-12 15:41:43,226.392307692,5703.31880769,11142.4956308,12.9615384615
2015-04-12 15:41:44,226.130769231,5703.31641923,11142.5014769,12.9538461538
2015-04-12 15:41:45,225.869230769,5703.31403077,11142.5073231,12.9461538462
2015-04-12 15:41:46,225.607692308,5703.31164231,11142.5131692,12.9384615385
2015-04-12 15:41:47,225.346153846,5703.30925385,11142.5190154,12.9307692308
2015-04-12 15:41:48,225.084615385,5703.30686538,11142.5248615,12.9230769231
2015-04-12 15:41:49,224.823076923,5703.30447692,11142.5307077,12.9153846154
2015-04-12 15:41:50,224.561538462,5703.30208846,11142.5365538,12.9076923077
2015-04-12 15:41:51,224.3,5703.2997,11142.5424,12.9
2015-04-12 15:41:52,223.718421053,5703.29668158,11142.5458974,12.9710526316
2015-04-12 15:41:53,223.136842105,5703.29366316,11142.5493947,13.0421052632
2015-04-12 15:41:54,222.555263158,5703.29064474,11142.5528921,13.1131578947
2015-04-12 15:41:55,221.973684211,5703.28762632,11142.5563895,13.1842105263
