,flDPI_Flow,flFP1_Flow,flFP2_Flow,flPressure1_kPa,flPressure2_kPa,flPressure4_kPa,flPressure5_kPa,flTemp1_F,flTemp2_F,flTemp4_F,flTemp5_F,flVPO_Flow
2015-04-12 14:56:37,29.83,6.61,6.265,101.3,101.3,101.3,100.48,21.54,22.72,20.46,31.62,18.133
2015-04-12 14:56:38,29.93,6.535,6.26,101.3,101.3,101.3,100.47,21.54,22.71,20.48,31.7,18.137
2015-04-12 14:56:39,29.77,6.605,6.254,101.3,101.3,101.3,100.49,21.54,22.72,20.48,31.59,18.098
2015-04-12 14:56:40,29.83,6.618,6.272,101.3,101.3,101.3,100.47,21.55,22.72,20.49,31.6,18.057
2015-04-12 14:56:41,29.8,6.627,6.283,101.3,101.3,101.3,100.52,21.54,22.72,20.5,31.66,18.114
2015-04-12 14:56:42,29.88,6.62,6.282,101.3,101.3,101.3,100.48,21.55,22.72,20.5,31.66,18.124
2015-04-12 14:56:43,29.79,6.628,6.287,101.3,101.3,101.3,100.49,21.54,22.74,20.51,31.65,18.117
2015-04-12 14:56:44,29.8,6.642,6.296,101.3,101.3,101.3,100.51,21.55,22.72,20.52,31.66,18.268
2015-04-12 14:56:45,29.8,6.637,6.306,101.3,101.3,101.3,100.52,21.55,22.73,20.53,31.63,18.202
2015-04-12 14:56:46,29.83,6.645,6.312,101.3,101.3,101.3,100.51,21.55,22.73,20.54,31.63,18.235
2015-04-12 14:56:47,29.8,6.652,6.319,101.3,101.3,101.3,100.49,21.57,22.73,20.54,31.64,18.238
2015-04-12 14:56:48,29.78,6.578,6.317,101.3,101.3,101.3,100.51,21.57,22.73,20.56,31.62,18.201
2015-04-12 14:56:49,29.82,6.647,6.333,101.3,101.3,101.3,100.52,21.57,22.74,20.56,31.64,18.24
2015-04-12 14:56:50,29.8,6.651,6.331,101.3,101.3,101.3,100.52,21.57,22.74,20.57,31.61,18.201
2015-04-12 14:56:51,29.83,6.675,6.339,101.3,101.3,101.3,100.53,21.56,22.75,20.57,31.64,18.23
2015-04-12 14:56:52,29.78,6.654,6.338,101.3,101.3,101.3,100.51,21.57,22.75,20.58,31.61,18.226
2015-04-12 14:56:53,29.82,6.67,6.333,101.3,101.3,101.3,100.55,21.57,22.76,20.6,31.63,18.325
2015-04-12 14:56:54,29.82,6.666,6.338,101.3,101.3,101.3,100.52,21.57,22.75,20.6,31.65,18.285
2015-04-12 14:56:55,29.82,6.66,6.336,101.3,101.3,101.3,100.53,21.57,22.76,20.61,31.67,18.214
2015-04-12 14:56:56,29.79,6.645,6.327,101.3,101.3,101.3,100.52,21.57,22.77,20.63,31.63,18.234
2015-04-12 14:56:57,29.91,6.641,6.315,101.3,101.3,101.3,100.5,21.57,22.76,20.62,31.67,18.411
2015-04-12 14:56:58,29.85,6.658,6.315,101.3,101.3,101.3,100.5,21.58,22.77,20.63,31.66,18.275
2015-04-12 14:56:59,29.81,6.666,6.334,101.3,101.3,101.3,100.53,21.58,22.77,20.65,31.64,18.238
2015-04-12 14:57:00,29.77,6.663,6.336,101.3,101.3,101.3,100.52,21.58,22.77,20.65,31.66,18.163
2015-04-12 14:57:01,29.87,6.654,6.347,101.3,101.3,101.3,100.48,21.59,22.78,20.66,31.65,18.239
2015-04-12 14:57:02,29.84,6.674,6.346,101.3,101.3,101.3,100.5,21.59,22.78,20.68,31.66,18.26
2015-04-12 14:57:03,29.83,6.676,6.342,101.3,101.3,101.3,100.49,21.6,22.79,20.68,31.64,18.205
2015-04-12 14:57:04,29.82,6.651,6.338,101.3,101.3,101.3,100.47,21.6,22.78,20.69,31.65,18.259
2015-04-12 14:57:05,29.8,6.663,6.337,101.3,101.3,101.3,100.48,21.6,22.79,20.69,31.64,18.315
2015-04-12 14:57:06,29.79,6.686,6.348,101.3,101.3,101.3,100.51,21.6,22.81,20.69,31.66,18.312
2015-04-12 14:57:07,29.77,6.662,6.351,101.3,101.3,101.3,100.49,21.6,22.8,20.71,31.66,18.242
2015-04-12 14:57:08,29.79,6.674,6.339,101.3,101.3,101.3,100.47,21.61,22.8,20.71,31.65,18.259
2015-04-12 14:57:09,29.76,6.684,6.352,101.3,101.3,101.3,100.48,21.6,22.81,20.72,31.64,18.279
2015-04-12 14:57:10,29.76,6.658,6.336,101.3,101.3,101.3,100.48,21.61,22.81,20.73,31.63,18.265
2015-04-12 14:57:11,29.78,6.677,6.351,101.3,101.3,101.3,100.5,21.61,22.8,20.75,31.66,18.271
2015-04-12 14:57:12,29.84,6.647,6.339,101.3,101.3,101.3,100.46,21.61,22.82,20.75,31.64,18.306
2015-04-12 14:57:13,29.76,6.664,6.342,101.3,101.3,101.3,100.45,21.62,22.82,20.75,31.67,18.294
2015-04-12 14:57:14,29.74,6.625,6.339,101.3,101.3,101.3,100.45,21.62,22.82,20.76,31.64,18.316
2015-04-12 14:57:15,29.74,6.673,6.349,101.3,101.3,101.3,100.46,21.62,22.84,20.78,31.64,18.296
2015-04-12 14:57:16,29.82,6.68,6.351,101.3,101.3,101.3,100.47,21.62,22.83,20.78,31.65,18.349
2015-04-12 14:57:17,29.79,6.69,6.362,101.3,101.3,101.3,100.47,21.62,22.84,20.79,31.66,18.292
2015-04-12 14:57:18,29.77,6.692,6.219,101.3,101.3,101.3,100.49,21.62,22.83,20.8,31.67,18.308
2015-04-12 14:57:19,30.25,5.749,5.495,101.3,101.3,101.3,99.62,21.65,22.87,20.78,31.65,16.337
2015-04-12 14:57:20,30.37,5.522,5.254,101.3,101.3,101.3,99.42,21.67,22.89,20.8,31.62,15.677
2015-04-12 14:57:21,30.1,5.593,5.365,101.3,101.3,101.3,99.43,21.68,22.91,20.84,31.67,15.752
2015-04-12 14:57:22,29.98,5.851,5.59,101.3,101.3,101.3,99.68,21.67,22.91,20.85,31.67,16.396
2015-04-12 14:57:23,29.89,6.122,5.797,101.3,101.3,101.3,99.88,21.67,22.89,20.85,31.67,16.934
2015-04-12 14:57:24,29.86,6.269,5.988,101.3,101.3,101.3,100.03,21.66,22.86,20.84,31.65,17.405
2015-04-12 14:57:25,29.86,6.387,6.075,101.3,101.3,101.3,100.18,21.65,22.83,20.85,31.69,17.561
2015-04-12 14:57:26,29.77,6.482,6.142,101.3,101.3,101.3,100.31,21.65,22.8,20.87,31.67,17.807
2015-04-12 14:57:27,29.9,6.523,6.205,101.3,101.3,101.3,100.31,21.66,22.79,20.87,31.67,17.997
2015-04-12 14:57:28,29.84,6.548,6.22,101.3,101.3,101.3,100.33,21.65,22.78,20.87,31.67,17.983
2015-04-12 14:57:29,29.8,6.591,6.271,101.3,101.3,101.3,100.38,21.66,22.78,20.88,31.68,18.054
2015-04-12 14:57:30,29.82,6.613,6.282,101.3,101.3,101.3,100.43,21.66,22.78,20.88,31.69,18.214
2015-04-12 14:57:31,30.86,6.021,5.535,101.3,101.3,101.3,99.82,21.65,22.8,20.85,31.63,16.983
2015-04-12 14:57:32,30.71,5.117,4.774,101.3,101.3,101.3,98.97,21.71,22.87,20.9,31.62,14.428
2015-04-12 14:57:33,30.56,5.05,4.728,101.3,101.3,101.3,98.96,21.71,22.89,20.94,31.67,14.461
2015-04-12 14:57:34,30.29,5.148,4.889,101.3,101.3,101.3,99.02,21.72,22.91,20.95,31.72,14.626
2015-04-12 14:57:35,30.16,5.427,5.116,101.3,101.3,101.3,99.21,21.72,22.9,20.96,31.67,15.263
2015-04-12 14:57:36,30.04,5.806,5.525,101.3,101.3,101.3,99.59,21.71,22.87,20.96,31.71,16.348
2015-04-12 14:57:37,29.74,6.077,5.833,101.3,101.3,101.3,99.87,21.71,22.85,20.97,31.7,16.932
2015-04-12 14:57:38,29.75,6.258,5.928,101.3,101.3,101.3,99.97,21.69,22.81,20.96,31.68,17.308
2015-04-12 14:57:39,29.92,6.266,5.987,101.3,101.3,101.3,100.01,21.69,22.78,20.96,31.68,17.314
2015-04-12 14:57:40,29.82,6.278,5.993,101.3,101.3,101.3,100.04,21.69,22.75,20.97,31.68,17.364
2015-04-12 14:57:41,29.81,6.358,6.018,101.3,101.3,101.3,100.08,21.69,22.76,20.98,31.69,17.467
2015-04-12 14:57:42,29.78,6.399,6.075,101.3,101.3,101.3,100.13,21.69,22.75,20.99,31.69,17.523
2015-04-12 14:57:43,29.86,6.395,6.076,101.3,101.3,101.3,100.13,21.69,22.76,20.99,31.7,17.606
2015-04-12 14:57:44,29.73,6.444,6.125,101.3,101.3,101.3,100.18,21.69,22.76,21.0,31.68,17.688
2015-04-12 14:57:45,29.81,6.435,6.125,101.3,101.3,101.3,100.16,21.69,22.77,21.01,31.71,17.788
2015-04-12 14:57:46,29.83,6.478,6.15,101.3,101.3,101.3,100.22,21.7,22.78,21.01,31.67,17.739
2015-04-12 14:57:47,29.9,6.496,6.181,101.3,101.3,101.3,100.28,21.7,22.78,21.02,31.68,17.911
2015-04-12 14:57:48,29.91,6.502,6.165,101.3,101.3,101.3,100.26,21.71,22.81,21.03,31.69,17.923
2015-04-12 14:57:49,29.83,6.517,6.184,101.3,101.3,101.3,100.22,21.71,22.81,21.05,31.67,17.864
2015-04-12 14:57:50,29.8,6.503,6.153,101.3,101.3,101.3,100.18,21.71,22.83,21.05,31.68,17.758
2015-04-12 14:57:51,29.78,6.496,6.191,101.3,101.3,101.3,100.18,21.72,22.83,21.06,31.69,17.757
2015-04-12 14:57:52,29.73,6.481,6.183,101.3,101.3,101.3,100.19,21.71,22.84,21.07,31.67,17.836
2015-04-12 14:57:53,29.77,6.51,6.182,101.3,101.3,101.3,100.21,21.73,22.86,21.07,31.66,17.829
2015-04-12 14:57:54,29.84,6.509,6.155,101.3,101.3,101.3,100.23,21.72,22.86,21.08,31.73,17.965
2015-04-12 14:57:55,29.77,6.482,6.145,101.3,101.3,101.3,100.19,21.73,22.88,21.11,31.71,17.887
2015-04-12 14:57:56,29.78,6.419,6.112,101.3,101.3,101.3,100.15,21.72,22.89,21.12,31.68,17.81
2015-04-12 14:57:57,29.94,6.378,6.077,101.3,101.3,101.3,100.09,21.73,22.91,21.12,31.7,17.596
2015-04-12 14:57:58,29.87,6.361,6.035,101.3,101.3,101.3,100.06,21.73,22.9,21.12,31.68,17.522
2015-04-12 14:57:59,29.9,6.317,5.99,101.3,101.3,101.3,100.0,21.74,22.93,21.14,31.72,17.436
2015-04-12 14:58:00,29.81,6.279,5.961,101.3,101.3,101.3,99.96,21.74,22.93,21.14,31.7,17.347
2015-04-12 14:58:01,29.85,6.287,5.977,101.3,101.3,101.3,100.0,21.74,22.94,21.16,31.74,17.479
2015-04-12 14:58:02,29.88,6.244,5.949,101.3,101.3,101.3,99.94,21.74,22.94,21.16,31.71,17.357
2015-04-12 14:58:03,29.98,6.22,5.892,101.3,101.3,101.3,99.94,21.74,22.94,21.18,31.73,17.343
2015-04-12 14:58:04,29.98,6.203,5.887,101.3,101.3,101.3,99.87,21.77,22.95,21.18,31.7,17.266
2015-04-12 14:58:05,29.93,6.2,5.889,101.3,101.3,101.3,99.9,21.77,22.95,21.2,31.74,17.247
2015-04-12 14:58:06,29.86,6.174,5.89,101.3,101.3,101.3,99.87,21.77,22.95,21.2,31.68,17.217
2015-04-12 14:58:07,29.92,6.144,5.858,101.3,101.3,101.3,99.84,21.77,22.96,21.21,31.71,17.144
2015-04-12 14:58:08,29.9,6.194,5.906,101.3,101.3,101.3,99.92,21.77,22.95,21.23,31.71,17.281
2015-04-12 14:58:09,29.91,6.209,5.899,101.3,101.3,101.3,99.92,21.77,22.95,21.23,31.71,17.323
2015-04-12 14:58:10,29.95,6.227,5.922,101.3,101.3,101.3,99.87,21.78,22.95,21.24,31.7,17.251
2015-04-12 14:58:11,29.89,6.227,5.913,101.3,101.3,101.3,99.85,21.78,22.95,21.25,31.73,17.219
2015-04-12 14:58:12,29.89,6.244,5.941,101.3,101.3,101.3,99.92,21.79,22.96,21.26,31.74,17.303
2015-04-12 14:58:13,29.91,6.27,5.96,101.3,101.3,101.3,99.94,21.78,22.95,21.27,31.69,17.34
2015-04-12 14:58:14,29.83,6.275,5.977,101.3,101.3,101.3,99.94,21.78,22.95,21.28,31.72,17.515
2015-04-12 14:58:15,29.9,6.273,5.966,101.3,101.3,101.3,99.89,21.79,22.95,21.28,31.73,17.319
2015-04-12 14:58:16,29.89,6.271,5.957,101.3,101.3,101.3,99.93,21.79,22.97,21.3,31.72,17.396
2015-04-12 14:58:17,29.97,6.169,5.876,101.3,101.3,101.3,99.9,21.8,22.96,21.31,31.7,17.214
2015-04-12 14:58:18,29.97,6.179,5.875,101.3,101.3,101.3,99.84,21.8,22.97,21.31,31.72,17.165
2015-04-12 14:58:19,29.9,6.2,5.905,101.3,101.3,101.3,99.89,21.82,22.98,21.33,31.73,17.181
2015-04-12 14:58:20,29.82,6.219,5.906,101.3,101.3,101.3,99.84,21.82,22.99,21.34,31.73,17.172
2015-04-12 14:58:21,29.93,6.208,5.914,101.3,101.3,101.3,99.87,21.82,22.99,21.34,31.72,17.281
2015-04-12 14:58:22,29.87,6.231,5.927,101.3,101.3,101.3,99.87,21.82,22.99,21.35,31.71,17.33
2015-04-12 14:58:23,29.82,6.238,5.956,101.3,101.3,101.3,99.86,21.81,22.98,21.37,31.73,17.294
2015-04-12 14:58:24,29.92,6.21,5.918,101.3,101.3,101.3,99.83,21.82,22.99,21.37,31.74,17.364
2015-04-12 14:58:25,29.98,6.185,5.886,101.3,101.3,101.3,99.8,21.82,23.0,21.38,31.73,17.23
2015-04-12 14:58:26,29.96,6.147,5.846,101.3,101.3,101.3,99.78,21.84,23.0,21.39,31.73,17.126
2015-04-12 14:58:27,29.9,6.126,5.836,101.3,101.3,101.3,99.75,21.84,23.01,21.4,31.71,17.04
2015-04-12 14:58:28,29.94,6.039,5.753,101.3,101.3,101.3,99.66,21.85,23.02,21.42,31.75,16.849
2015-04-12 14:58:29,29.86,6.004,5.729,101.3,101.3,101.3,99.63,21.84,23.02,21.43,31.74,16.778
2015-04-12 14:58:30,29.96,5.951,5.666,101.3,101.3,101.3,99.69,21.86,23.03,21.45,31.75,16.733
2015-04-12 14:58:31,29.99,5.903,5.614,101.3,101.3,101.3,99.56,21.87,23.03,21.44,31.74,16.499
2015-04-12 14:58:32,30.07,5.844,5.577,101.3,101.3,101.3,99.49,21.86,23.04,21.45,31.75,16.47
2015-04-12 14:58:33,30.03,5.838,5.552,101.3,101.3,101.3,99.47,21.87,23.03,21.47,31.74,16.369
2015-04-12 14:58:34,30.03,5.831,5.556,101.3,101.3,101.3,99.48,21.87,23.02,21.47,31.75,16.402
