,co2dil_CO2ppm
2015-04-12 15:38:25,814.35
2015-04-12 15:38:26,806.3
2015-04-12 15:38:27,775.9
2015-04-12 15:38:28,810.35
2015-04-12 15:38:29,844.8
2015-04-12 15:38:30,973.4
2015-04-12 15:38:31,1028.9
2015-04-12 15:38:32,1084.4
2015-04-12 15:38:33,1333.0
2015-04-12 15:38:34,1461.8
2015-04-12 15:38:35,1590.6
2015-04-12 15:38:36,1727.3
2015-04-12 15:38:37,1635.85
2015-04-12 15:38:38,1544.4
2015-04-12 15:38:39,1277.5
2015-04-12 15:38:40,1231.0
2015-04-12 15:38:41,1184.5
2015-04-12 15:38:42,1077.3
2015-04-12 15:38:43,1031.73333333
2015-04-12 15:38:44,986.166666667
2015-04-12 15:38:45,940.6
2015-04-12 15:38:46,1016.2
2015-04-12 15:38:47,1091.8
2015-04-12 15:38:48,1421.6
2015-04-12 15:38:49,1620.45
2015-04-12 15:38:50,1819.3
2015-04-12 15:38:51,2179.9
2015-04-12 15:38:52,2436.9
2015-04-12 15:38:53,2693.9
2015-04-12 15:38:54,3443.4
2015-04-12 15:38:55,3853.85
2015-04-12 15:38:56,4264.3
2015-04-12 15:38:57,4636.1
2015-04-12 15:38:58,4509.8
2015-04-12 15:38:59,4383.5
2015-04-12 15:39:00,4070.6
2015-04-12 15:39:01,3922.9
2015-04-12 15:39:02,3775.2
2015-04-12 15:39:03,3305.2
2015-04-12 15:39:04,3064.05
2015-04-12 15:39:05,2822.9
2015-04-12 15:39:06,2496.1
2015-04-12 15:39:07,2421.3
2015-04-12 15:39:08,2346.5
2015-04-12 15:39:09,2271.7
2015-04-12 15:39:10,2156.4
2015-04-12 15:39:11,2041.1
2015-04-12 15:39:12,1744.2
2015-04-12 15:39:13,1630.4
2015-04-12 15:39:14,1516.6
2015-04-12 15:39:15,1299.1
2015-04-12 15:39:16,1185.3
2015-04-12 15:39:17,1071.5
2015-04-12 15:39:18,862.3
2015-04-12 15:39:19,745.05
2015-04-12 15:39:20,627.8
2015-04-12 15:39:21,451.9
2015-04-12 15:39:22,397.9
2015-04-12 15:39:23,343.9
2015-04-12 15:39:24,240.6
2015-04-12 15:39:25,200.75
2015-04-12 15:39:26,160.9
2015-04-12 15:39:27,126.4
2015-04-12 15:39:28,164.9
2015-04-12 15:39:29,203.4
2015-04-12 15:39:30,665.1
2015-04-12 15:39:31,766.2
2015-04-12 15:39:32,867.3
2015-04-12 15:39:33,968.4
2015-04-12 15:39:34,968.9
2015-04-12 15:39:35,969.4
2015-04-12 15:39:36,1100.1
2015-04-12 15:39:37,1291.9
2015-04-12 15:39:38,1483.7
2015-04-12 15:39:39,1685.4
2015-04-12 15:39:40,1611.35
2015-04-12 15:39:41,1537.3
2015-04-12 15:39:42,1279.2
2015-04-12 15:39:43,1180.15
2015-04-12 15:39:44,1081.1
2015-04-12 15:39:45,955.4
2015-04-12 15:39:46,917.75
2015-04-12 15:39:47,880.1
2015-04-12 15:39:48,845.8
2015-04-12 15:39:49,800.55
2015-04-12 15:39:50,755.3
2015-04-12 15:39:51,721.0
2015-04-12 15:39:52,709.65
2015-04-12 15:39:53,698.3
2015-04-12 15:39:54,662.0
2015-04-12 15:39:55,652.766666667
2015-04-12 15:39:56,643.533333333
2015-04-12 15:39:57,634.3
2015-04-12 15:39:58,646.45
2015-04-12 15:39:59,658.6
2015-04-12 15:40:00,671.8
2015-04-12 15:40:01,656.1
2015-04-12 15:40:02,640.4
2015-04-12 15:40:03,579.9
2015-04-12 15:40:04,555.65
2015-04-12 15:40:05,531.4
2015-04-12 15:40:06,495.5
2015-04-12 15:40:07,464.45
2015-04-12 15:40:08,433.4
2015-04-12 15:40:09,339.9
2015-04-12 15:40:10,301.35
2015-04-12 15:40:11,262.8
2015-04-12 15:40:12,202.0
2015-04-12 15:40:13,178.45
2015-04-12 15:40:14,154.9
2015-04-12 15:40:15,101.2
2015-04-12 15:40:16,85.4
2015-04-12 15:40:17,69.6
2015-04-12 15:40:18,39.7
2015-04-12 15:40:19,36.2666666667
2015-04-12 15:40:20,32.8333333333
2015-04-12 15:40:21,29.4
2015-04-12 15:40:22,20.4
2015-04-12 15:40:23,11.4
2015-04-12 15:40:24,17.1
2015-04-12 15:40:25,161.2
2015-04-12 15:40:26,305.3
2015-04-12 15:40:27,1281.5
2015-04-12 15:40:28,1586.35
2015-04-12 15:40:29,1891.2
2015-04-12 15:40:30,2028.6
2015-04-12 15:40:31,2290.85
2015-04-12 15:40:32,2553.1
2015-04-12 15:40:33,3452.7
2015-04-12 15:40:34,3815.7
2015-04-12 15:40:35,4178.7
2015-04-12 15:40:36,4576.0
2015-04-12 15:40:37,4533.05
2015-04-12 15:40:38,4490.1
2015-04-12 15:40:39,4171.9
2015-04-12 15:40:40,4100.85
2015-04-12 15:40:41,4029.8
2015-04-12 15:40:42,4361.2
2015-04-12 15:40:43,4440.06666667
2015-04-12 15:40:44,4518.93333333
2015-04-12 15:40:45,4597.8
2015-04-12 15:40:46,4765.7
2015-04-12 15:40:47,4933.6
2015-04-12 15:40:48,5266.3
2015-04-12 15:40:49,5101.45
2015-04-12 15:40:50,4936.6
2015-04-12 15:40:51,4214.0
2015-04-12 15:40:52,4053.8
2015-04-12 15:40:53,3893.6
2015-04-12 15:40:54,3419.4
2015-04-12 15:40:55,3377.75
2015-04-12 15:40:56,3336.1
2015-04-12 15:40:57,3381.7
2015-04-12 15:40:58,3640.45
2015-04-12 15:40:59,3899.2
2015-04-12 15:41:00,4836.6
2015-04-12 15:41:01,5196.3
2015-04-12 15:41:02,5556.0
2015-04-12 15:41:03,5649.5
2015-04-12 15:41:04,5618.2
2015-04-12 15:41:05,5586.9
2015-04-12 15:41:06,6096.4
2015-04-12 15:41:07,6190.8
2015-04-12 15:41:08,6285.2
2015-04-12 15:41:09,6379.6
2015-04-12 15:41:10,6582.0
2015-04-12 15:41:11,6784.4
2015-04-12 15:41:12,7242.9
2015-04-12 15:41:13,6878.35
2015-04-12 15:41:14,6513.8
2015-04-12 15:41:15,4734.2
2015-04-12 15:41:16,3824.25
2015-04-12 15:41:17,2914.3
2015-04-12 15:41:18,2283.8
2015-04-12 15:41:19,2690.05
2015-04-12 15:41:20,3096.3
2015-04-12 15:41:21,5190.7
2015-04-12 15:41:22,6526.9
2015-04-12 15:41:23,7863.1
2015-04-12 15:41:24,8779.2
2015-04-12 15:41:25,8309.75
2015-04-12 15:41:26,7840.3
2015-04-12 15:41:27,6510.7
2015-04-12 15:41:28,5824.4
2015-04-12 15:41:29,5138.1
2015-04-12 15:41:30,4776.0
2015-04-12 15:41:31,5370.9
2015-04-12 15:41:32,5965.8
2015-04-12 15:41:33,6560.7
2015-04-12 15:41:34,8230.8
2015-04-12 15:41:35,9900.9
2015-04-12 15:41:36,12229.1
2015-04-12 15:41:37,12641.55
2015-04-12 15:41:38,13054.0
2015-04-12 15:41:39,11430.7
2015-04-12 15:41:40,9607.2
2015-04-12 15:41:41,7783.7
2015-04-12 15:41:42,4190.2
2015-04-12 15:41:43,3761.0
2015-04-12 15:41:44,3331.8
2015-04-12 15:41:45,5469.1
2015-04-12 15:41:46,7557.3
2015-04-12 15:41:47,9645.5
2015-04-12 15:41:48,11077.9
2015-04-12 15:41:49,11557.8
2015-04-12 15:41:50,12037.7
2015-04-12 15:41:51,13588.4
2015-04-12 15:41:52,13237.0
2015-04-12 15:41:53,12885.6
2015-04-12 15:41:54,9760.8
2015-04-12 15:41:55,9361.5
2015-04-12 15:41:56,8962.2
2015-04-12 15:41:57,8562.9
2015-04-12 15:41:58,9740.95
2015-04-12 15:41:59,10919.0
2015-04-12 15:42:00,13159.9
2015-04-12 15:42:01,13702.05
2015-04-12 15:42:02,14244.2
2015-04-12 15:42:03,15062.8
2015-04-12 15:42:04,14662.65
2015-04-12 15:42:05,14262.5
2015-04-12 15:42:06,10212.3
2015-04-12 15:42:07,7937.95
2015-04-12 15:42:08,5663.6
2015-04-12 15:42:09,4225.9
2015-04-12 15:42:10,5146.1
2015-04-12 15:42:11,6066.3
2015-04-12 15:42:12,8697.8
2015-04-12 15:42:13,8916.35
2015-04-12 15:42:14,9134.9
2015-04-12 15:42:15,8696.4
2015-04-12 15:42:16,8860.3
2015-04-12 15:42:17,9024.2
2015-04-12 15:42:18,9761.8
2015-04-12 15:42:19,9902.46666667
2015-04-12 15:42:20,10043.1333333
2015-04-12 15:42:21,10183.8
2015-04-12 15:42:22,10023.85
2015-04-12 15:42:23,9863.9
2015-04-12 15:42:24,9156.7
2015-04-12 15:42:25,8937.75
2015-04-12 15:42:26,8718.8
2015-04-12 15:42:27,9060.7
2015-04-12 15:42:28,9063.85
2015-04-12 15:42:29,9067.0
2015-04-12 15:42:30,8417.1
2015-04-12 15:42:31,8465.25
2015-04-12 15:42:32,8513.4
2015-04-12 15:42:33,8824.7
2015-04-12 15:42:34,8710.5
2015-04-12 15:42:35,8596.3
2015-04-12 15:42:36,8993.1
2015-04-12 15:42:37,9280.1
2015-04-12 15:42:38,9567.1
2015-04-12 15:42:39,9089.7
2015-04-12 15:42:40,8722.85
2015-04-12 15:42:41,8356.0
2015-04-12 15:42:42,8015.96666667
2015-04-12 15:42:43,7675.93333333
2015-04-12 15:42:44,7335.9
2015-04-12 15:42:45,6441.6
2015-04-12 15:42:46,6335.95
2015-04-12 15:42:47,6230.3
2015-04-12 15:42:48,6487.2
2015-04-12 15:42:49,6466.4
2015-04-12 15:42:50,6445.6
2015-04-12 15:42:51,5571.9
2015-04-12 15:42:52,4814.75
2015-04-12 15:42:53,4057.6
2015-04-12 15:42:54,2948.8
2015-04-12 15:42:55,2480.25
2015-04-12 15:42:56,2011.7
2015-04-12 15:42:57,1171.9
2015-04-12 15:42:58,953.95
2015-04-12 15:42:59,736.0
2015-04-12 15:43:00,508.7
2015-04-12 15:43:01,398.3
2015-04-12 15:43:02,287.9
2015-04-12 15:43:03,182.4
2015-04-12 15:43:04,696.55
2015-04-12 15:43:05,1210.7
2015-04-12 15:43:06,2293.76666667
2015-04-12 15:43:07,3376.83333333
2015-04-12 15:43:08,4459.9
2015-04-12 15:43:09,6818.4
2015-04-12 15:43:10,7332.9
2015-04-12 15:43:11,7847.4
2015-04-12 15:43:12,8539.5
2015-04-12 15:43:13,8362.6
2015-04-12 15:43:14,8185.7
2015-04-12 15:43:15,6553.1
2015-04-12 15:43:16,5693.3
2015-04-12 15:43:17,4833.5
2015-04-12 15:43:18,3265.8
2015-04-12 15:43:19,2861.95
2015-04-12 15:43:20,2458.1
2015-04-12 15:43:21,2021.0
2015-04-12 15:43:22,1896.2
2015-04-12 15:43:23,1771.4
2015-04-12 15:43:24,1697.8
2015-04-12 15:43:25,1849.55
2015-04-12 15:43:26,2001.3
2015-04-12 15:43:27,2407.7
2015-04-12 15:43:28,2448.1
2015-04-12 15:43:29,2488.5
2015-04-12 15:43:30,2584.3
2015-04-12 15:43:31,2680.1
2015-04-12 15:43:32,2775.9
2015-04-12 15:43:33,3251.3
2015-04-12 15:43:34,3219.0
2015-04-12 15:43:35,3186.7
2015-04-12 15:43:36,2649.3
2015-04-12 15:43:37,2339.2
2015-04-12 15:43:38,2029.1
2015-04-12 15:43:39,1585.0
2015-04-12 15:43:40,1528.4
2015-04-12 15:43:41,1471.8
2015-04-12 15:43:42,1532.9
2015-04-12 15:43:43,1564.0
2015-04-12 15:43:44,1595.1
2015-04-12 15:43:45,1568.9
2015-04-12 15:43:46,1480.7
2015-04-12 15:43:47,1392.5
2015-04-12 15:43:48,1238.4
2015-04-12 15:43:49,1219.65
2015-04-12 15:43:50,1200.9
2015-04-12 15:43:51,1217.3
2015-04-12 15:43:52,1145.85
2015-04-12 15:43:53,1074.4
2015-04-12 15:43:54,1003.7
2015-04-12 15:43:55,933.0
2015-04-12 15:43:56,862.3
2015-04-12 15:43:57,641.0
2015-04-12 15:43:58,554.4
2015-04-12 15:43:59,467.8
2015-04-12 15:44:00,345.5
2015-04-12 15:44:01,285.45
2015-04-12 15:44:02,225.4
2015-04-12 15:44:03,120.8
2015-04-12 15:44:04,107.6
2015-04-12 15:44:05,94.4
2015-04-12 15:44:06,1159.7
2015-04-12 15:44:07,2778.3
2015-04-12 15:44:08,4396.9
2015-04-12 15:44:09,7883.9
2015-04-12 15:44:10,8599.4
2015-04-12 15:44:11,9314.9
2015-04-12 15:44:12,8941.8
2015-04-12 15:44:13,8164.15
2015-04-12 15:44:14,7386.5
2015-04-12 15:44:15,5483.1
2015-04-12 15:44:16,4743.85
2015-04-12 15:44:17,4004.6
2015-04-12 15:44:18,3709.03333333
2015-04-12 15:44:19,3413.46666667
2015-04-12 15:44:20,3117.9
2015-04-12 15:44:21,2334.6
2015-04-12 15:44:22,2015.9
2015-04-12 15:44:23,1697.2
2015-04-12 15:44:24,1390.1
2015-04-12 15:44:25,1324.3
2015-04-12 15:44:26,1258.5
2015-04-12 15:44:27,1175.5
2015-04-12 15:44:28,1088.8
2015-04-12 15:44:29,1002.1
2015-04-12 15:44:30,888.3
2015-04-12 15:44:31,1048.1
2015-04-12 15:44:32,1207.9
2015-04-12 15:44:33,2016.4
2015-04-12 15:44:34,2172.75
2015-04-12 15:44:35,2329.1
2015-04-12 15:44:36,2622.4
2015-04-12 15:44:37,3195.1
2015-04-12 15:44:38,3767.8
2015-04-12 15:44:39,5227.9
2015-04-12 15:44:40,5732.55
2015-04-12 15:44:41,6237.2
2015-04-12 15:44:42,6242.3
2015-04-12 15:44:43,6247.4
2015-04-12 15:44:44,6252.5
2015-04-12 15:44:45,5406.2
2015-04-12 15:44:46,4972.4
2015-04-12 15:44:47,4538.6
2015-04-12 15:44:48,3970.8
2015-04-12 15:44:49,3858.4
2015-04-12 15:44:50,3746.0
2015-04-12 15:44:51,3676.3
2015-04-12 15:44:52,3660.55
2015-04-12 15:44:53,3644.8
2015-04-12 15:44:54,3539.3
2015-04-12 15:44:55,3469.05
2015-04-12 15:44:56,3398.8
2015-04-12 15:44:57,3214.1
2015-04-12 15:44:58,3418.0
2015-04-12 15:44:59,3621.9
2015-04-12 15:45:00,4737.0
2015-04-12 15:45:01,5032.1
2015-04-12 15:45:02,5327.2
2015-04-12 15:45:03,5176.0
2015-04-12 15:45:04,5041.1
2015-04-12 15:45:05,4906.2
2015-04-12 15:45:06,4885.66666667
2015-04-12 15:45:07,4865.13333333
2015-04-12 15:45:08,4844.6
2015-04-12 15:45:09,4810.9
2015-04-12 15:45:10,4693.55
2015-04-12 15:45:11,4576.2
2015-04-12 15:45:12,3868.5
2015-04-12 15:45:13,3538.05
2015-04-12 15:45:14,3207.6
2015-04-12 15:45:15,3018.9
2015-04-12 15:45:16,2901.05
2015-04-12 15:45:17,2783.2
2015-04-12 15:45:18,3124.8
2015-04-12 15:45:19,3365.95
2015-04-12 15:45:20,3607.1
2015-04-12 15:45:21,3615.5
2015-04-12 15:45:22,3636.9
2015-04-12 15:45:23,3658.3
2015-04-12 15:45:24,3560.0
2015-04-12 15:45:25,3328.65
2015-04-12 15:45:26,3097.3
2015-04-12 15:45:27,2562.9
2015-04-12 15:45:28,2333.9
2015-04-12 15:45:29,2104.9
2015-04-12 15:45:30,1999.2
2015-04-12 15:45:31,1893.5
2015-04-12 15:45:32,1787.8
2015-04-12 15:45:33,1568.1
2015-04-12 15:45:34,1470.85
2015-04-12 15:45:35,1373.6
2015-04-12 15:45:36,1214.8
2015-04-12 15:45:37,1136.85
2015-04-12 15:45:38,1058.9
2015-04-12 15:45:39,893.0
2015-04-12 15:45:40,796.85
2015-04-12 15:45:41,700.7
2015-04-12 15:45:42,543.9
2015-04-12 15:45:43,536.15
2015-04-12 15:45:44,528.4
2015-04-12 15:45:45,531.1
2015-04-12 15:45:46,527.9
2015-04-12 15:45:47,524.7
2015-04-12 15:45:48,478.6
2015-04-12 15:45:49,517.95
2015-04-12 15:45:50,557.3
2015-04-12 15:45:51,739.4
2015-04-12 15:45:52,798.45
2015-04-12 15:45:53,857.5
2015-04-12 15:45:54,854.2
2015-04-12 15:45:55,850.9
2015-04-12 15:45:56,847.6
2015-04-12 15:45:57,971.2
2015-04-12 15:45:58,1098.7
2015-04-12 15:45:59,1226.2
2015-04-12 15:46:00,1512.2
2015-04-12 15:46:01,1743.8
2015-04-12 15:46:02,1975.4
2015-04-12 15:46:03,2577.7
2015-04-12 15:46:04,2817.9
2015-04-12 15:46:05,3058.1
2015-04-12 15:46:06,3269.3
2015-04-12 15:46:07,3191.85
2015-04-12 15:46:08,3114.4
2015-04-12 15:46:09,2596.9
2015-04-12 15:46:10,2486.15
2015-04-12 15:46:11,2375.4
2015-04-12 15:46:12,2443.2
2015-04-12 15:46:13,2589.6
2015-04-12 15:46:14,2736.0
2015-04-12 15:46:15,3460.6
2015-04-12 15:46:16,3820.3
2015-04-12 15:46:17,4180.0
2015-04-12 15:46:18,4262.46666667
2015-04-12 15:46:19,4344.93333333
2015-04-12 15:46:20,4427.4
2015-04-12 15:46:21,4545.3
2015-04-12 15:46:22,4293.45
2015-04-12 15:46:23,4041.6
2015-04-12 15:46:24,3668.9
2015-04-12 15:46:25,3781.05
2015-04-12 15:46:26,3893.2
2015-04-12 15:46:27,4781.4
2015-04-12 15:46:28,5351.1
2015-04-12 15:46:29,5920.8
2015-04-12 15:46:30,6289.3
2015-04-12 15:46:31,6200.9
2015-04-12 15:46:32,6112.5
2015-04-12 15:46:33,5533.8
2015-04-12 15:46:34,5150.85
2015-04-12 15:46:35,4767.9
2015-04-12 15:46:36,3870.7
2015-04-12 15:46:37,3444.05
2015-04-12 15:46:38,3017.4
2015-04-12 15:46:39,2386.6
2015-04-12 15:46:40,2144.65
2015-04-12 15:46:41,1902.7
2015-04-12 15:46:42,1773.16666667
2015-04-12 15:46:43,1643.63333333
2015-04-12 15:46:44,1514.1
2015-04-12 15:46:45,1237.3
2015-04-12 15:46:46,1129.95
2015-04-12 15:46:47,1022.6
2015-04-12 15:46:48,925.5
2015-04-12 15:46:49,902.05
2015-04-12 15:46:50,878.6
2015-04-12 15:46:51,833.2
2015-04-12 15:46:52,814.95
2015-04-12 15:46:53,796.7
2015-04-12 15:46:54,775.1
2015-04-12 15:46:55,774.9
2015-04-12 15:46:56,774.7
2015-04-12 15:46:57,775.8
2015-04-12 15:46:58,783.15
2015-04-12 15:46:59,790.5
2015-04-12 15:47:00,796.6
2015-04-12 15:47:01,803.85
2015-04-12 15:47:02,811.1
2015-04-12 15:47:03,834.2
2015-04-12 15:47:04,845.033333333
2015-04-12 15:47:05,855.866666667
2015-04-12 15:47:06,866.7
2015-04-12 15:47:07,878.95
2015-04-12 15:47:08,891.2
2015-04-12 15:47:09,905.3
2015-04-12 15:47:10,905.0
2015-04-12 15:47:11,904.7
2015-04-12 15:47:12,876.0
2015-04-12 15:47:13,847.25
2015-04-12 15:47:14,818.5
2015-04-12 15:47:15,759.9
2015-04-12 15:47:16,728.2
2015-04-12 15:47:17,696.5
2015-04-12 15:47:18,634.9
2015-04-12 15:47:19,611.65
2015-04-12 15:47:20,588.4
2015-04-12 15:47:21,551.3
2015-04-12 15:47:22,537.5
2015-04-12 15:47:23,523.7
2015-04-12 15:47:24,499.3
2015-04-12 15:47:25,489.8
2015-04-12 15:47:26,480.3
2015-04-12 15:47:27,458.5
2015-04-12 15:47:28,451.066666667
2015-04-12 15:47:29,443.633333333
2015-04-12 15:47:30,436.2
2015-04-12 15:47:31,427.6
2015-04-12 15:47:32,419.0
2015-04-12 15:47:33,403.9
2015-04-12 15:47:34,404.5
2015-04-12 15:47:35,405.1
2015-04-12 15:47:36,439.0
2015-04-12 15:47:37,448.6
2015-04-12 15:47:38,458.2
2015-04-12 15:47:39,455.2
2015-04-12 15:47:40,443.65
2015-04-12 15:47:41,432.1
2015-04-12 15:47:42,422.0
2015-04-12 15:47:43,420.0
2015-04-12 15:47:44,418.0
2015-04-12 15:47:45,415.6
2015-04-12 15:47:46,410.7
2015-04-12 15:47:47,405.8
2015-04-12 15:47:48,399.7
2015-04-12 15:47:49,398.4
2015-04-12 15:47:50,397.1
2015-04-12 15:47:51,395.3
2015-04-12 15:47:52,394.433333333
2015-04-12 15:47:53,393.566666667
2015-04-12 15:47:54,392.7
2015-04-12 15:47:55,389.5
2015-04-12 15:47:56,386.3
2015-04-12 15:47:57,379.8
2015-04-12 15:47:58,378.55
2015-04-12 15:47:59,377.3
2015-04-12 15:48:00,375.6
2015-04-12 15:48:01,374.75
2015-04-12 15:48:02,373.9
2015-04-12 15:48:03,372.7
2015-04-12 15:48:04,372.65
2015-04-12 15:48:05,372.6
2015-04-12 15:48:06,375.2
2015-04-12 15:48:07,377.1
2015-04-12 15:48:08,379.0
2015-04-12 15:48:09,379.4
2015-04-12 15:48:10,379.35
2015-04-12 15:48:11,379.3
2015-04-12 15:48:12,379.6
2015-04-12 15:48:13,379.95
2015-04-12 15:48:14,380.3
2015-04-12 15:48:15,380.3
2015-04-12 15:48:16,379.266666667
2015-04-12 15:48:17,378.233333333
2015-04-12 15:48:18,377.2
