,ae52_BC,ae52_UVPM,co2bg_CO2ppm,co2dil_CO2ppm,co2tpi_CO2ppm,drxPM1,drxPM10,drxPM2.5,drxPM4,drxTPM,flDPI_Flow,flFP1_Flow,flFP2_Flow,flPressure1_kPa,flPressure2_kPa,flPressure4_kPa,flPressure5_kPa,flTemp1_F,flTemp2_F,flTemp4_F,flTemp5_F,flVPO_Flow,gps2_elevation,gps2_latitude,gps2_longitude,gps2_velocity,gps_elevation,gps_latitude,gps_longitude,gps_velocity,hnu,lanco_ppm,lantemp_C,testo_CO2,testo_CO2i,testo_COppm,testo_NO2ppm,testo_NOppm,testo_O2percent,testo_Pabs_hPa2,testo_Pump_Lmin,testo_SO2ppm,testo_Ta_C,testo_Tf_C,vim_eng_fuel_rate,vim_eng_ground_spd,vim_eng_load,vim_eng_payload,vim_eng_rpm,zet_eng_fuel_rate,zet_eng_ground_spd,zet_eng_load,zet_eng_rpm
2015-04-12 14:38:17,181208.5,150197.5,408.0,825.65,18067.0,0.388,0.388,0.388,0.388,0.388,31.6,4.863,4.929,101.3,101.3,101.3,96.23,21.08,21.67,19.9,32.43,15.766,274.8,5702.8221,11142.1048,1.1,90.7885350318,5702.79228153,11142.1123408,2.27834394904,2.8,11.795,22.17,0.0,0.13,26.9,1.4,10.5,20.94,960.1,1.05,0.0,26.0,27.7,8.031,0.0,7.0,0.0,699.5,8.0,-0.1,7.0,700.0
2015-04-12 14:38:18,181772.6,150239.0,408.0,834.2,18051.8,0.361,0.362,0.362,0.362,0.362,31.65,5.425,4.894,101.3,101.3,101.3,96.16,21.03,21.66,19.91,32.43,15.966,274.8,5702.8221,11142.1048,1.1,91.9719745223,5702.79167707,11142.1124885,2.32484076433,2.8,11.837,22.172,0.0,0.13,26.9,1.4,10.5,20.94,960.1,1.05,0.0,26.0,27.7,7.938,0.0,7.0,0.0,701.0,8.0,-0.1,7.0,701.0
2015-04-12 14:38:19,182336.7,150280.5,408.0,835.0,18036.6,0.344,0.345,0.345,0.345,0.345,31.59,4.642,5.195,101.3,101.3,101.3,96.2,21.09,21.66,19.9,32.42,15.927,274.8,5702.8221,11142.1047,1.1,93.1554140127,5702.79107261,11142.1126363,2.37133757962,2.8,11.879,22.172,0.0,0.13,26.6,1.4,10.8,20.94,960.1,1.05,0.0,26.0,27.7,7.978,0.0,7.0,0.0,700.0,8.0,-0.1,7.0,700.0
2015-04-12 14:38:20,182900.8,150322.0,408.0,834.85,17966.5,0.341,0.341,0.341,0.341,0.341,31.64,5.097,4.868,101.3,101.3,101.3,96.22,21.06,21.68,19.89,32.41,16.218,274.8,5702.8221,11142.1047,1.1,94.3388535032,5702.79046815,11142.1127841,2.4178343949,2.8,11.868,22.173,0.0,0.12,26.3,1.4,10.8,20.94,960.1,1.05,0.0,26.0,27.7,8.004,0.0,7.0,0.0,700.5,8.0,-0.1,7.0,700.0
2015-04-12 14:38:21,183464.9,150363.5,408.0,834.7,17911.7,0.331,0.332,0.332,0.332,0.332,31.52,4.954,4.904,101.3,101.3,101.3,96.24,21.06,21.68,19.91,32.41,15.523,274.8,5702.8221,11142.1047,1.1,95.5222929936,5702.78986369,11142.1129318,2.46433121019,2.8,11.887,22.175,0.0,0.12,26.3,1.6,10.5,20.94,960.1,1.05,0.0,26.0,27.6,8.031,0.0,7.0,0.0,700.0,8.0,-0.1,7.0,700.0
2015-04-12 14:38:22,184029.0,150405.0,408.0,818.0,17856.9,0.311,0.311,0.311,0.311,0.311,31.69,5.126,5.015,101.3,101.3,101.3,96.15,21.06,21.65,19.89,32.43,16.106,274.8,5702.8221,11142.1047,1.1,96.7057324841,5702.78925924,11142.1130796,2.51082802548,2.8,11.91,22.176,0.0,0.12,26.3,1.6,10.5,20.94,960.1,1.05,0.0,26.0,27.6,7.938,0.0,7.0,0.0,700.0,8.0,-0.1,7.0,700.0
2015-04-12 14:38:23,184538.8,151196.7,408.0,816.5,17803.8,0.303,0.303,0.303,0.303,0.303,31.61,5.087,4.97,101.3,101.3,101.3,96.2,21.06,21.66,19.91,32.43,15.994,274.8,5702.8221,11142.1047,1.1,97.8891719745,5702.78865478,11142.1132274,2.55732484076,2.9,11.952,22.178,0.0,0.12,26.3,1.6,10.5,20.94,960.1,1.05,0.0,26.0,27.6,7.978,0.0,7.0,0.0,701.0,8.0,-0.1,7.0,700.0
2015-04-12 14:38:24,185048.6,151988.4,408.0,815.0,17754.55,0.338,0.338,0.338,0.338,0.338,31.65,4.935,4.997,101.3,101.3,101.3,96.18,21.07,21.67,19.89,32.43,16.219,274.8,5702.8221,11142.1047,1.1,99.072611465,5702.78805032,11142.1133752,2.60382165605,2.9,11.975,22.178,0.0,0.12,26.0,1.6,10.4,20.94,960.1,1.05,0.0,26.0,27.6,7.912,0.0,7.0,0.0,700.0,7.9,-0.1,7.0,700.0
2015-04-12 14:38:25,185558.4,152780.1,408.0,815.1,17705.3,0.355,0.355,0.355,0.355,0.355,31.62,4.899,5.091,101.3,101.3,101.3,96.25,21.08,21.67,19.89,32.42,16.036,274.8,5702.8221,11142.1047,1.1,100.256050955,5702.78744586,11142.1135229,2.65031847134,2.9,11.997,22.179,0.0,0.12,26.0,1.6,10.4,20.94,960.1,1.05,0.0,26.0,27.6,8.097,0.0,8.0,0.0,700.0,8.0,-0.1,7.0,700.0
2015-04-12 14:38:26,186068.2,153571.8,408.0,816.0,17681.1,0.351,0.351,0.351,0.351,0.351,31.68,4.987,4.955,101.3,101.3,101.3,96.19,21.07,21.67,19.88,32.45,16.001,274.8,5702.8221,11142.1047,1.1,101.439490446,5702.7868414,11142.1136707,2.69681528662,2.9,12.024,22.181,0.0,0.13,25.7,1.4,10.4,20.94,960.1,1.05,0.0,26.0,27.6,8.004,0.0,7.0,0.0,699.5,8.0,-0.1,7.0,700.0
2015-04-12 14:38:27,186578.0,154363.5,408.0,816.9,17669.3,0.353,0.354,0.353,0.354,0.354,31.72,5.204,5.091,101.3,101.3,101.3,96.19,21.05,21.68,19.89,32.43,16.1,274.8,5702.8221,11142.1047,1.1,102.622929936,5702.78623694,11142.1138185,2.74331210191,2.9,12.039,22.182,0.0,0.13,25.7,1.4,10.5,20.94,960.1,1.06,0.0,26.0,27.6,7.938,0.0,7.0,0.0,700.5,8.0,-0.1,7.0,699.0
2015-04-12 14:38:28,187087.8,155155.2,408.0,834.6,17657.5,0.373,0.373,0.373,0.373,0.373,31.62,4.794,5.001,101.3,101.3,101.3,96.21,21.08,21.68,19.89,32.43,15.966,274.8,5702.822,11142.1046,1.1,103.806369427,5702.78563248,11142.1139662,2.7898089172,2.9,12.058,22.184,0.0,0.13,25.5,1.4,10.65,20.94,960.1,1.06,0.0,26.0,27.6,8.004,0.0,7.0,0.0,700.0,8.0,-0.1,7.0,700.0
2015-04-12 14:38:29,187597.6,155946.9,408.0,837.85,17547.5,0.38,0.38,0.38,0.38,0.38,31.61,4.964,4.891,101.3,101.3,101.3,96.21,21.08,21.68,19.88,32.43,16.033,274.7,5702.8216,11142.1039,1.2,104.989808917,5702.78502803,11142.114114,2.83630573248,2.9,12.112,22.185,0.0,0.13,25.3,1.4,10.8,20.94,960.1,1.06,0.0,26.0,27.6,7.978,0.0,7.0,0.0,700.5,8.0,-0.1,7.0,700.0
2015-04-12 14:38:30,188107.4,156738.6,408.0,841.1,17527.4,0.372,0.372,0.372,0.372,0.372,31.52,4.87,4.984,101.3,101.3,101.3,96.22,21.08,21.69,19.9,32.4,15.508,274.6,5702.821,11142.1035,1.1,106.173248408,5702.78442357,11142.1142618,2.88280254777,2.9,12.127,22.185,0.0,0.13,25.3,1.4,10.8,20.94,960.1,1.06,0.0,26.1,27.7,8.07,0.0,8.0,0.0,699.5,8.0,-0.1,7.0,700.0
2015-04-12 14:38:31,188617.2,157530.3,408.0,841.9,17507.3,0.357,0.358,0.357,0.358,0.358,31.69,5.092,5.188,101.3,101.3,101.3,96.14,21.07,21.68,19.88,32.42,16.21,274.5,5702.8205,11142.1029,1.1,107.356687898,5702.78381911,11142.1144096,2.92929936306,2.9,12.161,22.187,0.0,0.13,25.3,1.6,10.8,20.94,960.1,1.06,0.0,26.1,27.7,7.978,0.0,7.0,0.0,700.0,8.6,-0.1,8.0,697.0
2015-04-12 14:38:32,189127.0,158322.0,408.0,841.8,17477.9,0.356,0.356,0.356,0.356,0.356,31.59,5.031,4.906,101.3,101.3,101.3,96.17,21.07,21.69,19.89,32.42,15.858,274.7,5702.8198,11142.102,1.1,108.540127389,5702.78321465,11142.1145573,2.97579617834,2.9,12.211,22.188,0.0,0.13,25.0,1.6,10.8,20.94,960.1,1.06,0.0,26.0,27.7,8.004,0.0,7.0,0.0,700.0,9.0,-0.1,8.0,698.0
2015-04-12 14:38:33,188727.9,160504.9,408.0,841.7,17462.4,0.358,0.358,0.358,0.358,0.358,31.64,5.135,5.031,101.3,101.3,101.3,96.1,21.07,21.69,19.88,32.42,16.13,274.7,5702.8189,11142.1009,1.1,109.723566879,5702.78261019,11142.1147051,3.02229299363,2.8,12.245,22.19,0.0,0.13,24.7,1.6,10.8,20.94,960.1,1.06,0.0,26.0,27.7,7.938,0.0,7.0,0.0,700.5,8.9,-0.1,8.0,699.0
2015-04-12 14:38:34,188328.8,162687.8,408.0,837.3,17446.9,0.354,0.354,0.354,0.354,0.354,31.54,5.034,4.955,101.3,101.3,101.3,96.19,21.08,21.69,19.89,32.42,15.853,274.7,5702.8182,11142.0999,1.2,110.907006369,5702.78200573,11142.1148529,3.06878980892,2.9,12.303,22.191,0.0,0.13,24.7,1.6,10.75,20.94,960.1,1.06,0.0,26.0,27.7,8.599,0.0,8.0,0.0,697.0,12.7,-0.1,7.0,696.0
2015-04-12 14:38:35,187929.7,164870.7,408.0,835.05,17450.3,0.341,0.341,0.341,0.341,0.341,31.66,5.215,4.839,101.3,101.3,101.3,96.12,21.06,21.7,19.86,32.41,16.108,274.8,5702.8177,11142.099,1.1,112.09044586,5702.78140127,11142.1150006,3.1152866242,2.9,12.356,22.193,0.0,0.13,24.7,1.6,10.7,20.94,960.1,1.06,0.0,26.0,27.7,8.876,0.0,8.0,0.0,697.5,22.1,0.0,13.0,655.0
2015-04-12 14:38:36,187530.6,167053.6,408.0,832.8,17482.1666667,0.336,0.336,0.336,0.336,0.336,31.71,4.823,5.245,101.3,101.3,101.3,96.18,21.09,21.69,19.87,32.43,16.177,274.8,5702.8172,11142.0986,1.1,113.27388535,5702.78079682,11142.1151484,3.16178343949,2.9,12.432,22.194,0.0,0.12,24.7,1.6,10.7,20.94,960.1,1.06,0.0,26.0,27.7,8.916,0.0,9.0,0.0,699.0,23.6,0.0,20.0,682.0
2015-04-12 14:38:37,187131.5,169236.5,408.0,832.7,17514.0333333,0.348,0.348,0.348,0.348,0.348,31.62,5.009,4.855,101.3,101.3,101.3,96.17,21.08,21.7,19.87,32.41,16.157,274.9,5702.8166,11142.0983,1.1,114.457324841,5702.78019236,11142.1152962,3.20828025478,2.9,12.505,22.194,0.0,0.12,24.5,1.6,10.6,20.94,960.1,1.06,0.0,26.1,27.7,8.44,0.0,8.0,0.0,703.5,25.7,0.1,24.0,684.0
2015-04-12 14:38:38,186732.4,171419.4,408.0,832.6,17545.9,0.347,0.347,0.347,0.347,0.347,31.64,4.88,4.968,101.3,101.3,101.3,96.19,21.09,21.7,19.88,32.42,15.841,274.9,5702.8158,11142.0984,1.1,115.640764331,5702.7795879,11142.1154439,3.25477707006,2.9,12.554,22.196,0.0,0.12,24.5,1.6,10.6,20.94,960.1,1.06,0.0,26.1,27.7,22.071,0.0,20.0,0.0,681.0,25.8,0.1,24.0,696.0
2015-04-12 14:38:39,186333.3,173602.3,408.0,832.5,17881.3,0.35,0.351,0.351,0.351,0.351,31.65,5.053,5.023,101.3,101.3,101.3,96.19,21.08,21.71,19.88,32.42,15.888,274.8,5702.8151,11142.0981,1.1,116.824203822,5702.77898344,11142.1155917,3.30127388535,2.9,12.646,22.197,0.0,0.12,24.2,1.6,10.6,20.94,960.1,1.06,0.0,26.0,27.6,23.075,0.0,21.0,0.0,682.0,25.8,0.1,24.0,700.0
2015-04-12 14:38:40,185934.2,175785.2,408.0,832.8,18216.7,0.342,0.345,0.342,0.342,0.345,31.68,4.953,4.949,101.3,101.3,101.3,96.15,21.09,21.7,19.87,32.42,16.183,274.8,5702.8143,11142.0985,1.2,118.007643312,5702.77837898,11142.1157395,3.34777070064,2.9,12.688,22.199,0.0,0.12,24.2,1.6,10.6,20.94,960.1,1.06,0.0,26.0,27.6,25.519,0.0,25.0,0.0,682.0,25.8,0.2,24.0,701.0
2015-04-12 14:38:41,185535.1,177968.1,408.0,833.05,19789.8,0.347,0.348,0.347,0.347,0.348,31.69,5.064,4.951,101.3,101.3,101.3,96.16,21.09,21.72,19.88,32.42,15.921,275.3,5702.8129,11142.1003,1.1,119.191082803,5702.77777452,11142.1158873,3.39426751592,2.9,12.764,22.2,0.0,0.12,24.2,1.6,10.6,20.94,960.1,1.06,0.0,26.0,27.6,25.823,0.0,25.0,0.0,694.0,25.7,0.2,24.0,701.0
2015-04-12 14:38:42,185136.0,180151.0,408.0,833.3,21186.3,0.368,0.368,0.368,0.368,0.368,31.63,5.038,5.015,101.3,101.3,101.3,96.16,21.08,21.7,19.87,32.38,16.045,274.9,5702.8118,11142.1002,1.1,120.374522293,5702.77717006,11142.116035,3.44076433121,2.9,12.84,22.202,0.0,0.13,23.7,1.6,10.7,20.94,960.1,1.06,0.0,26.0,27.6,25.77,0.0,24.0,0.0,700.5,25.4,0.2,23.0,702.0
2015-04-12 14:38:43,223384.9,217996.8,408.0,834.0,22582.8,0.441,0.441,0.441,0.441,0.441,31.75,5.387,5.034,101.3,101.3,101.3,96.16,21.08,21.71,19.85,32.4,15.897,274.9,5702.8111,11142.1007,1.1,121.557961783,5702.77656561,11142.1161828,3.4872611465,2.9,12.913,22.203,0.0,0.13,23.7,1.6,10.7,20.94,960.1,1.06,0.0,26.0,27.6,25.704,0.0,24.0,0.0,701.0,23.2,0.2,23.0,710.0
2015-04-12 14:38:44,261633.8,255842.6,408.0,837.2,26163.6,0.598,0.599,0.599,0.599,0.599,31.62,4.812,4.996,101.3,101.3,101.3,96.17,21.11,21.71,19.87,32.4,16.064,275.1,5702.8099,11142.101,1.1,122.741401274,5702.77596115,11142.1163306,3.53375796178,2.9,12.943,22.203,0.0,0.13,23.4,1.4,10.7,20.94,960.1,1.06,0.0,26.0,27.6,25.519,1.864,24.0,0.0,701.5,22.2,0.2,18.0,707.0
2015-04-12 14:38:45,299882.7,293688.4,408.0,840.4,28131.95,0.845,0.845,0.845,0.845,0.845,31.68,4.833,4.924,101.3,101.3,101.3,96.16,21.11,21.72,19.86,32.41,16.146,275.1,5702.8091,11142.1018,1.1,123.924840764,5702.77535669,11142.1164783,3.58025477707,2.9,12.947,22.205,0.0,0.13,23.4,1.4,11.0,20.94,960.1,1.06,0.0,26.0,27.6,23.921,1.864,21.0,0.0,715.5,22.4,0.2,19.0,704.0
2015-04-12 14:38:46,338131.6,331534.2,407.0,893.4,30100.3,1.04,1.04,1.04,1.04,1.04,31.63,4.863,4.941,101.3,101.3,101.3,96.17,21.11,21.72,19.87,32.41,15.84,275.2,5702.8083,11142.1018,1.2,125.108280255,5702.77475223,11142.1166261,3.62675159236,2.9,12.966,22.206,0.0,0.13,23.35,1.4,11.0,20.94,960.1,1.06,0.0,26.0,27.6,22.296,1.864,19.0,0.0,712.5,22.7,0.2,19.0,698.0
2015-04-12 14:38:47,376380.5,369380.0,407.0,940.95,33557.6,1.19,1.19,1.19,1.19,1.19,31.71,5.287,5.019,101.3,101.3,101.3,96.13,21.08,21.73,19.86,32.41,15.882,275.1,5702.8073,11142.1027,1.1,126.291719745,5702.77414777,11142.1167739,3.67324840764,2.9,12.959,22.208,0.0,0.13,23.3,1.4,11.0,20.94,960.1,1.06,0.0,26.0,27.6,22.203,1.864,19.0,0.0,703.5,24.5,0.2,20.0,682.0
2015-04-12 14:38:48,414629.4,407225.8,407.0,988.5,35097.8,1.24,1.24,1.24,1.24,1.24,31.58,5.039,4.969,101.3,101.3,101.3,96.16,21.1,21.72,19.87,32.4,15.793,275.1,5702.8064,11142.1036,1.1,127.475159236,5702.77354331,11142.1169217,3.71974522293,2.9,12.959,22.209,0.0,0.13,23.3,1.4,11.4,20.94,960.1,1.06,0.0,26.0,27.6,22.547,1.864,20.0,0.0,699.0,25.6,0.2,24.0,688.0
2015-04-12 14:38:49,452878.3,445071.6,407.0,1099.8,36638.0,1.28,1.28,1.28,1.28,1.28,31.58,4.969,5.052,101.3,101.3,101.3,96.17,21.1,21.73,19.86,32.41,16.149,275.1,5702.8055,11142.1048,1.1,128.658598726,5702.77293885,11142.1170694,3.76624203822,2.9,12.985,22.211,0.0,0.18,23.3,1.6,11.4,20.94,960.1,1.06,0.0,26.0,27.6,22.956,1.864,20.0,0.0,696.0,25.1,0.2,23.0,704.0
2015-04-12 14:38:50,491127.2,482917.4,407.0,1153.95,38501.9,1.25,1.25,1.25,1.25,1.25,31.62,4.813,4.97,101.3,101.3,101.3,96.16,21.12,21.73,19.86,32.39,16.074,275.0,5702.8052,11142.1052,1.2,129.842038217,5702.77233439,11142.1172172,3.8127388535,2.9,12.982,22.212,0.0,0.18,23.0,1.6,11.8,20.94,960.1,1.06,0.0,26.0,27.6,25.426,1.864,24.0,0.0,683.0,18.1,0.2,22.0,719.0
2015-04-12 14:38:51,529376.1,520763.2,407.0,1208.1,39378.95,1.24,1.24,1.24,1.24,1.24,31.68,5.133,4.957,101.3,101.3,101.3,96.14,21.09,21.72,19.85,32.42,15.953,275.4,5702.8034,11142.107,1.2,131.025477707,5702.77172994,11142.117365,3.85923566879,2.9,13.008,22.214,0.0,0.18,23.0,1.6,11.8,20.94,960.1,1.05,0.0,26.0,27.6,25.545,1.864,24.0,0.0,697.5,22.2,0.2,13.0,693.0
2015-04-12 14:38:52,567625.0,558609.0,407.0,1322.3,40256.0,1.23,1.23,1.23,1.23,1.23,31.67,5.294,4.961,101.3,101.3,101.3,96.15,21.09,21.73,19.85,32.38,16.161,275.4,5702.8023,11142.1078,1.2,132.208917197,5702.77112548,11142.1175127,3.90573248408,2.8,13.031,22.215,0.0,0.18,22.85,1.6,12.05,20.94,960.1,1.05,0.0,26.0,27.55,23.049,2.485,20.0,0.0,722.5,25.5,0.2,23.0,677.0
2015-04-12 14:38:53,590389.9,570692.4,407.0,1372.05,41608.7,1.22,1.22,1.22,1.22,1.22,31.69,4.858,4.968,101.3,101.3,101.3,96.14,21.12,21.74,19.85,32.39,16.185,275.6,5702.8007,11142.1096,1.2,133.392356688,5702.77052102,11142.1176605,3.95222929936,2.9,13.046,22.215,0.0,0.18,22.7,1.6,12.3,20.94,960.1,1.05,0.0,26.0,27.5,16.603,2.485,14.0,0.0,714.5,26.1,0.2,25.0,683.0
2015-04-12 14:38:54,613154.8,582775.8,407.0,1421.8,42199.45,1.26,1.27,1.26,1.26,1.27,31.7,4.808,5.001,101.3,101.3,101.3,96.18,21.11,21.74,19.85,32.4,16.041,276.1,5702.7979,11142.1138,1.2,134.575796178,5702.76991656,11142.1178083,3.99872611465,2.9,13.069,22.217,0.0,0.18,22.7,1.6,12.3,20.94,960.1,1.05,0.0,26.0,27.5,24.423,1.864,23.0,0.0,672.5,25.0,0.2,24.0,708.0
2015-04-12 14:38:55,635919.7,594859.2,407.0,1506.1,42790.2,1.3,1.3,1.3,1.3,1.3,31.61,4.959,4.99,101.3,101.3,101.3,96.19,21.11,21.73,19.85,32.38,15.79,276.4,5702.7962,11142.116,1.2,135.759235669,5702.7693121,11142.1179561,4.04522292994,2.8,13.088,22.218,0.0,0.23,22.4,1.6,12.7,20.94,960.1,1.05,0.0,26.0,27.5,25.955,1.243,25.0,0.0,684.0,24.0,0.2,21.0,711.0
2015-04-12 14:38:56,658684.6,606942.6,407.0,1549.6,43177.4,1.35,1.35,1.35,1.35,1.35,31.71,5.125,5.07,101.3,101.3,101.3,96.18,21.09,21.73,19.85,32.38,16.138,276.7,5702.7942,11142.1183,1.2,136.942675159,5702.76870764,11142.1181038,4.09171974522,2.8,13.073,22.22,0.0,0.23,22.4,1.6,12.7,20.94,960.1,1.06,0.0,26.0,27.5,25.796,1.864,24.0,0.0,703.5,23.2,0.2,20.0,707.0
2015-04-12 14:38:57,681449.5,619026.0,407.0,1593.1,43725.7,1.41,1.41,1.41,1.41,1.41,31.7,4.903,4.897,101.3,101.3,101.3,96.18,21.11,21.76,19.84,32.39,16.117,276.8,5702.7934,11142.1193,1.1,138.12611465,5702.76810318,11142.1182516,4.13821656051,2.9,13.046,22.221,0.0,0.23,22.2,1.4,12.6,20.94,960.1,1.06,0.0,26.0,27.5,24.356,1.864,22.0,0.0,711.5,23.1,0.2,20.0,703.0
2015-04-12 14:38:58,704214.4,631109.4,407.0,1644.4,44274.0,1.4,1.41,1.4,1.41,1.41,31.71,4.925,5.258,101.3,101.3,101.3,96.17,21.11,21.72,19.85,32.39,15.957,277.5,5702.7922,11142.1212,1.1,139.30955414,5702.76749873,11142.1183994,4.1847133758,2.9,13.165,22.223,0.0,0.23,22.2,1.4,12.6,20.94,960.1,1.06,0.0,26.0,27.5,23.485,2.485,21.0,0.0,707.5,22.0,0.2,19.0,709.0
2015-04-12 14:38:59,726979.3,643192.8,407.0,1650.35,45336.3,1.33,1.33,1.33,1.33,1.33,31.54,4.973,4.778,101.3,101.3,101.3,96.29,21.12,21.76,19.86,32.38,15.614,277.7,5702.7911,11142.1232,1.1,140.492993631,5702.76689427,11142.1185471,4.23121019108,2.9,13.264,22.224,0.0,0.23,22.2,1.4,12.6,20.94,960.1,1.06,0.0,26.0,27.5,23.049,2.485,20.0,0.0,703.5,21.2,0.2,18.0,706.0
2015-04-12 14:39:00,749744.2,655276.2,407.0,1656.3,45622.6333333,1.25,1.25,1.25,1.25,1.25,31.75,4.784,5.181,101.3,101.3,101.3,96.19,21.12,21.73,19.84,32.38,16.175,278.0,5702.7906,11142.1244,1.1,141.676433121,5702.76628981,11142.1186949,4.27770700637,2.9,13.21,22.226,0.0,0.24,21.9,1.4,12.6,20.94,960.1,1.06,0.0,26.0,27.5,22.415,2.485,19.0,0.0,708.5,21.2,0.2,17.0,701.0
2015-04-12 14:39:01,772509.1,667359.6,407.0,1656.03333333,45908.9666667,1.18,1.19,1.18,1.18,1.19,31.71,5.113,5.029,101.3,101.3,101.3,96.19,21.11,21.75,19.84,32.43,15.959,278.5,5702.7906,11142.1257,1.3,142.859872611,5702.76568535,11142.1188427,4.32420382166,2.9,13.218,22.227,0.0,0.24,21.9,1.4,12.6,20.94,960.3,1.06,0.0,26.0,27.5,21.543,2.485,18.0,0.0,706.5,22.1,0.2,18.0,696.0
2015-04-12 14:39:02,795274.0,679443.0,406.5,1655.76666667,46195.3,1.19,1.19,1.19,1.19,1.19,31.63,5.05,4.892,101.3,101.3,101.3,96.15,21.11,21.75,19.83,32.38,16.038,278.7,5702.7904,11142.126,1.1,144.043312102,5702.76508089,11142.1189904,4.37070063694,2.9,13.199,22.229,0.0,0.24,21.5,1.2,12.6,20.94,960.3,1.06,0.0,26.0,27.5,21.134,2.485,18.0,0.0,703.0,22.4,0.1,19.0,697.0
2015-04-12 14:39:03,791321.9,677297.9,406.0,1655.5,46263.5,1.19,1.19,1.19,1.19,1.19,31.68,4.935,5.06,101.3,101.3,101.3,96.26,21.12,21.74,19.84,32.39,15.921,278.8,5702.7901,11142.1261,1.2,145.226751592,5702.76447643,11142.1191382,4.41719745223,2.9,13.123,22.23,0.0,0.24,21.5,1.2,12.8,20.94,960.3,1.06,0.0,26.0,27.6,21.662,1.864,19.0,0.0,698.0,22.0,0.2,19.0,700.0
2015-04-12 14:39:04,787369.8,675152.8,406.0,1655.8,46331.7,1.14,1.14,1.14,1.14,1.14,31.66,4.976,5.167,101.3,101.3,101.3,96.2,21.12,21.75,19.83,32.37,15.998,279.2,5702.7902,11142.1255,1.1,146.410191083,5702.76387197,11142.119286,4.46369426752,2.9,12.959,22.23,0.0,0.24,21.5,1.2,12.8,20.94,960.3,1.055,0.0,26.0,27.6,22.203,1.864,19.0,0.0,695.0,21.6,0.1,18.0,703.0
2015-04-12 14:39:05,783417.7,673007.7,406.5,1659.65,46509.5,1.09,1.09,1.09,1.09,1.09,31.67,5.145,4.871,101.3,101.3,101.3,96.16,21.11,21.77,19.83,32.4,16.045,279.2,5702.7897,11142.1254,1.2,147.593630573,5702.76326752,11142.1194338,4.5101910828,2.9,12.985,22.232,0.0,0.24,21.5,1.2,12.8,20.94,960.3,1.05,0.0,26.0,27.6,22.296,1.864,19.0,0.0,700.5,21.7,0.1,18.0,700.0
2015-04-12 14:39:06,779465.6,670862.6,407.0,1663.5,46272.9,1.13,1.13,1.13,1.13,1.13,31.7,5.004,4.902,101.3,101.3,101.3,96.22,21.12,21.78,19.83,32.38,15.993,279.4,5702.7893,11142.1238,1.6,148.777070064,5702.76266306,11142.1195815,4.55668789809,2.9,13.005,22.233,0.0,0.24,21.2,1.2,12.9,20.94,960.3,1.05,0.0,26.0,27.6,21.794,2.485,19.0,0.0,703.5,22.0,0.1,18.0,698.0
2015-04-12 14:39:07,775513.5,668717.5,407.0,1688.9,46036.3,1.15,1.15,1.15,1.15,1.15,31.67,4.866,5.076,101.3,101.3,101.3,96.23,21.13,21.76,19.83,32.38,16.026,279.4,5702.7884,11142.1223,1.4,149.960509554,5702.7620586,11142.1197293,4.60318471338,2.9,13.031,22.235,0.0,0.24,21.2,1.2,12.9,20.94,960.3,1.05,0.0,26.0,27.6,21.662,2.485,18.0,0.0,701.5,22.4,0.2,19.0,697.0
2015-04-12 14:39:08,771561.4,666572.4,407.0,1691.95,45672.9,1.14,1.14,1.14,1.14,1.14,31.67,5.167,4.877,101.3,101.3,101.3,96.25,21.11,21.77,19.83,32.37,15.721,279.7,5702.7884,11142.1213,1.8,151.143949045,5702.76145414,11142.1198771,4.64968152866,2.9,13.085,22.236,0.0,0.24,21.1,1.4,13.0,20.94,960.3,1.05,0.0,26.1,27.5,21.662,1.864,18.0,0.0,699.0,33.5,0.1,19.0,699.0
2015-04-12 14:39:09,767609.3,664427.3,407.0,1695.0,45582.0,1.16,1.16,1.16,1.16,1.16,31.7,4.85,5.272,101.3,101.3,101.3,96.16,21.13,21.74,19.82,32.38,16.127,280.2,5702.7883,11142.1212,1.3,152.327388535,5702.76084968,11142.1200248,4.69617834395,2.9,13.119,22.238,0.0,0.23,21.1,1.4,13.0,20.94,960.3,1.05,0.0,26.1,27.5,22.203,1.864,19.0,0.0,697.0,28.9,0.2,26.0,769.0
2015-04-12 14:39:10,763657.2,662282.2,407.0,1704.9,45491.1,1.26,1.26,1.26,1.26,1.26,31.67,5.178,4.789,101.3,101.3,101.3,96.17,21.11,21.78,19.82,32.37,15.973,280.1,5702.7869,11142.1212,1.8,153.510828025,5702.76024522,11142.1201726,4.74267515924,2.9,13.111,22.239,0.0,0.23,21.05,1.3,12.9,20.94,960.3,1.05,0.0,26.1,27.5,22.415,1.864,20.0,0.0,697.5,30.3,0.3,15.0,732.0
2015-04-12 14:39:11,759705.1,660137.1,407.0,1705.2,45011.3,1.34,1.34,1.34,1.34,1.34,31.71,5.004,5.174,101.3,101.3,101.3,96.18,21.13,21.76,19.82,32.37,16.081,280.3,5702.7855,11142.1208,1.3,154.694267516,5702.75964076,11142.1203204,4.78917197452,2.9,13.069,22.241,0.0,0.23,21.0,1.2,12.8,20.94,960.3,1.05,0.0,26.1,27.5,32.202,1.243,35.0,0.0,744.5,27.2,0.4,28.0,792.0
