,hnu
2015-04-12 15:14:27,4.0
2015-04-12 15:14:28,4.0
2015-04-12 15:14:29,4.0
2015-04-12 15:14:30,4.0
2015-04-12 15:14:31,4.0
2015-04-12 15:14:32,4.0
2015-04-12 15:14:33,4.0
2015-04-12 15:14:34,4.0
2015-04-12 15:14:35,4.0
2015-04-12 15:14:36,4.0
2015-04-12 15:14:37,4.0
2015-04-12 15:14:38,4.0
2015-04-12 15:14:39,3.9
2015-04-12 15:14:40,3.9
2015-04-12 15:14:41,3.9
2015-04-12 15:14:42,3.8
2015-04-12 15:14:43,3.8
2015-04-12 15:14:44,3.7
2015-04-12 15:14:45,3.7
2015-04-12 15:14:46,3.7
2015-04-12 15:14:47,3.6
2015-04-12 15:14:48,3.6
2015-04-12 15:14:49,3.6
2015-04-12 15:14:50,3.6
2015-04-12 15:14:51,3.6
2015-04-12 15:14:52,3.5
2015-04-12 15:14:53,3.5
2015-04-12 15:14:54,3.5
2015-04-12 15:14:55,3.5
2015-04-12 15:14:56,3.5
2015-04-12 15:14:57,3.6
2015-04-12 15:14:58,3.6
2015-04-12 15:14:59,3.6
2015-04-12 15:15:00,3.6
2015-04-12 15:15:01,3.5
2015-04-12 15:15:02,3.5
2015-04-12 15:15:03,3.5
2015-04-12 15:15:04,3.5
2015-04-12 15:15:05,3.5
2015-04-12 15:15:06,3.5
2015-04-12 15:15:07,3.5
2015-04-12 15:15:08,3.5
2015-04-12 15:15:09,3.5
2015-04-12 15:15:10,3.5
2015-04-12 15:15:11,3.5
2015-04-12 15:15:12,3.5
2015-04-12 15:15:13,3.5
2015-04-12 15:15:14,3.5
2015-04-12 15:15:15,3.5
2015-04-12 15:15:16,3.5
2015-04-12 15:15:17,3.5
2015-04-12 15:15:18,3.5
2015-04-12 15:15:19,3.5
2015-04-12 15:15:20,3.5
2015-04-12 15:15:21,3.5
2015-04-12 15:15:22,3.5
2015-04-12 15:15:23,3.5
2015-04-12 15:15:24,3.5
2015-04-12 15:15:25,3.5
2015-04-12 15:15:26,3.5
2015-04-12 15:15:27,3.5
2015-04-12 15:15:28,3.5
2015-04-12 15:15:29,3.5
2015-04-12 15:15:30,3.5
2015-04-12 15:15:31,3.5
2015-04-12 15:15:32,3.5
2015-04-12 15:15:33,3.5
2015-04-12 15:15:34,3.5
2015-04-12 15:15:35,3.5
2015-04-12 15:15:36,3.5
2015-04-12 15:15:37,3.5
2015-04-12 15:15:38,3.5
2015-04-12 15:15:39,3.5
2015-04-12 15:15:40,3.5
2015-04-12 15:15:41,3.5
2015-04-12 15:15:42,3.5
2015-04-12 15:15:43,3.5
2015-04-12 15:15:44,3.5
2015-04-12 15:15:45,3.5
2015-04-12 15:15:46,3.5
2015-04-12 15:15:47,3.5
2015-04-12 15:15:48,3.5
2015-04-12 15:15:49,3.5
2015-04-12 15:15:50,3.5
2015-04-12 15:15:51,3.5
2015-04-12 15:15:52,3.5
2015-04-12 15:15:53,3.5
2015-04-12 15:15:54,3.5
2015-04-12 15:15:55,3.5
2015-04-12 15:15:56,3.5
2015-04-12 15:15:57,3.5
2015-04-12 15:15:58,3.4
2015-04-12 15:15:59,3.4
2015-04-12 15:16:00,3.4
2015-04-12 15:16:01,3.4
2015-04-12 15:16:02,3.4
2015-04-12 15:16:03,3.4
2015-04-12 15:16:04,3.4
2015-04-12 15:16:05,3.4
2015-04-12 15:16:06,3.4
2015-04-12 15:16:07,3.4
2015-04-12 15:16:08,3.4
2015-04-12 15:16:09,3.5
2015-04-12 15:16:10,3.5
2015-04-12 15:16:11,3.5
2015-04-12 15:16:12,3.5
2015-04-12 15:16:13,3.5
2015-04-12 15:16:14,3.5
2015-04-12 15:16:15,3.6
2015-04-12 15:16:16,3.6
2015-04-12 15:16:17,3.6
2015-04-12 15:16:18,3.6
2015-04-12 15:16:19,3.6
2015-04-12 15:16:20,3.6
2015-04-12 15:16:21,3.7
2015-04-12 15:16:22,3.7
2015-04-12 15:16:23,3.7
2015-04-12 15:16:24,3.7
2015-04-12 15:16:25,3.7
2015-04-12 15:16:26,3.7
2015-04-12 15:16:27,3.7
2015-04-12 15:16:28,3.7
2015-04-12 15:16:29,3.7
2015-04-12 15:16:30,3.7
2015-04-12 15:16:31,3.7
2015-04-12 15:16:32,3.7
2015-04-12 15:16:33,3.7
2015-04-12 15:16:34,3.7
2015-04-12 15:16:35,3.7
2015-04-12 15:16:36,3.7
2015-04-12 15:16:37,3.7
2015-04-12 15:16:38,3.7
2015-04-12 15:16:39,3.7
2015-04-12 15:16:40,3.7
2015-04-12 15:16:41,3.7
2015-04-12 15:16:42,3.7
2015-04-12 15:16:43,3.7
2015-04-12 15:16:44,3.7
2015-04-12 15:16:45,3.7
2015-04-12 15:16:46,3.7
2015-04-12 15:16:47,3.7
2015-04-12 15:16:48,3.7
2015-04-12 15:16:49,3.7
2015-04-12 15:16:50,3.7
2015-04-12 15:16:51,3.7
2015-04-12 15:16:52,3.7
2015-04-12 15:16:53,3.7
2015-04-12 15:16:54,3.7
2015-04-12 15:16:55,3.7
2015-04-12 15:16:56,3.7
2015-04-12 15:16:57,3.7
2015-04-12 15:16:58,3.8
2015-04-12 15:16:59,3.8
2015-04-12 15:17:00,3.7
2015-04-12 15:17:01,3.8
2015-04-12 15:17:02,3.8
2015-04-12 15:17:03,3.7
2015-04-12 15:17:04,3.8
2015-04-12 15:17:05,3.8
2015-04-12 15:17:06,3.7
2015-04-12 15:17:07,3.7
2015-04-12 15:17:08,3.8
2015-04-12 15:17:09,3.7
2015-04-12 15:17:10,3.7
2015-04-12 15:17:11,3.7
2015-04-12 15:17:12,3.7
2015-04-12 15:17:13,3.7
2015-04-12 15:17:14,3.7
2015-04-12 15:17:15,3.7
2015-04-12 15:17:16,3.7
2015-04-12 15:17:17,3.7
2015-04-12 15:17:18,3.7
2015-04-12 15:17:19,3.7
2015-04-12 15:17:20,3.7
2015-04-12 15:17:21,3.7
2015-04-12 15:17:22,3.7
2015-04-12 15:17:23,3.7
2015-04-12 15:17:24,3.7
2015-04-12 15:17:25,3.7
2015-04-12 15:17:26,3.7
2015-04-12 15:17:27,3.7
2015-04-12 15:17:28,3.7
2015-04-12 15:17:29,3.7
2015-04-12 15:17:30,3.7
2015-04-12 15:17:31,3.7
2015-04-12 15:17:32,3.7
2015-04-12 15:17:33,3.7
2015-04-12 15:17:34,3.8
2015-04-12 15:17:35,3.8
2015-04-12 15:17:36,3.8
2015-04-12 15:17:37,3.8
2015-04-12 15:17:38,3.8
2015-04-12 15:17:39,3.8
2015-04-12 15:17:40,3.8
2015-04-12 15:17:41,3.8
2015-04-12 15:17:42,3.8
2015-04-12 15:17:43,3.8
2015-04-12 15:17:44,3.8
2015-04-12 15:17:45,3.8
2015-04-12 15:17:46,3.8
2015-04-12 15:17:47,3.8
2015-04-12 15:17:48,3.8
2015-04-12 15:17:49,3.8
2015-04-12 15:17:50,3.8
2015-04-12 15:17:51,3.8
2015-04-12 15:17:52,3.8
2015-04-12 15:17:53,3.8
2015-04-12 15:17:54,3.8
2015-04-12 15:17:55,3.7
2015-04-12 15:17:56,3.7
2015-04-12 15:17:57,3.7
2015-04-12 15:17:58,3.8
2015-04-12 15:17:59,3.8
2015-04-12 15:18:00,3.7
2015-04-12 15:18:01,3.7
2015-04-12 15:18:02,3.8
2015-04-12 15:18:03,3.7
2015-04-12 15:18:04,3.7
2015-04-12 15:18:05,3.7
2015-04-12 15:18:06,3.7
2015-04-12 15:18:07,3.7
2015-04-12 15:18:08,3.8
2015-04-12 15:18:09,3.7
2015-04-12 15:18:10,3.8
2015-04-12 15:18:11,3.7
2015-04-12 15:18:12,3.8
2015-04-12 15:18:13,3.8
2015-04-12 15:18:14,3.7
2015-04-12 15:18:15,3.7
2015-04-12 15:18:16,3.7
2015-04-12 15:18:17,3.7
2015-04-12 15:18:18,3.7
2015-04-12 15:18:19,3.7
2015-04-12 15:18:20,3.7
2015-04-12 15:18:21,3.7
2015-04-12 15:18:22,3.7
2015-04-12 15:18:23,3.8
2015-04-12 15:18:24,3.7
2015-04-12 15:18:25,3.8
2015-04-12 15:18:26,3.8
2015-04-12 15:18:27,3.8
2015-04-12 15:18:28,3.8
2015-04-12 15:18:29,3.8
2015-04-12 15:18:30,3.8
2015-04-12 15:18:31,3.8
2015-04-12 15:18:32,3.8
2015-04-12 15:18:33,3.8
2015-04-12 15:18:34,3.8
2015-04-12 15:18:35,3.8
2015-04-12 15:18:36,3.8
2015-04-12 15:18:37,3.8
2015-04-12 15:18:38,3.8
2015-04-12 15:18:39,3.8
2015-04-12 15:18:40,3.8
2015-04-12 15:18:41,3.8
2015-04-12 15:18:42,3.8
2015-04-12 15:18:43,3.8
2015-04-12 15:18:44,3.8
2015-04-12 15:18:45,3.8
2015-04-12 15:18:46,3.8
2015-04-12 15:18:47,3.8
2015-04-12 15:18:48,3.8
2015-04-12 15:18:49,3.8
2015-04-12 15:18:50,3.8
2015-04-12 15:18:51,3.8
2015-04-12 15:18:52,3.8
2015-04-12 15:18:53,3.8
2015-04-12 15:18:54,3.8
2015-04-12 15:18:55,3.8
2015-04-12 15:18:56,3.8
2015-04-12 15:18:57,3.8
2015-04-12 15:18:58,3.8
2015-04-12 15:18:59,3.8
2015-04-12 15:19:00,3.8
2015-04-12 15:19:01,3.8
2015-04-12 15:19:02,3.8
2015-04-12 15:19:03,3.8
2015-04-12 15:19:04,3.8
2015-04-12 15:19:05,3.8
2015-04-12 15:19:06,3.8
2015-04-12 15:19:07,3.8
2015-04-12 15:19:08,3.8
2015-04-12 15:19:09,3.8
2015-04-12 15:19:10,3.8
2015-04-12 15:19:11,3.8
2015-04-12 15:19:12,3.8
2015-04-12 15:19:13,3.8
2015-04-12 15:19:14,3.8
2015-04-12 15:19:15,3.8
2015-04-12 15:19:16,3.8
2015-04-12 15:19:17,3.8
2015-04-12 15:19:18,3.8
2015-04-12 15:19:19,3.8
2015-04-12 15:19:20,3.8
2015-04-12 15:19:21,3.8
2015-04-12 15:19:22,3.8
2015-04-12 15:19:23,3.8
2015-04-12 15:19:24,3.8
2015-04-12 15:19:25,3.8
2015-04-12 15:19:26,3.8
2015-04-12 15:19:27,3.8
2015-04-12 15:19:28,3.8
2015-04-12 15:19:29,3.8
2015-04-12 15:19:30,3.8
2015-04-12 15:19:31,3.8
2015-04-12 15:19:32,3.8
2015-04-12 15:19:33,3.8
2015-04-12 15:19:34,3.8
2015-04-12 15:19:35,3.8
2015-04-12 15:19:36,3.8
2015-04-12 15:19:37,3.8
2015-04-12 15:19:38,3.8
2015-04-12 15:19:39,3.8
2015-04-12 15:19:40,3.8
2015-04-12 15:19:41,3.8
2015-04-12 15:19:42,3.8
2015-04-12 15:19:43,3.8
2015-04-12 15:19:44,3.8
2015-04-12 15:19:45,3.8
2015-04-12 15:19:46,3.8
2015-04-12 15:19:47,3.8
2015-04-12 15:19:48,3.8
2015-04-12 15:19:49,3.8
2015-04-12 15:19:50,3.8
2015-04-12 15:19:51,3.8
2015-04-12 15:19:52,3.8
2015-04-12 15:19:53,3.8
2015-04-12 15:19:54,3.8
2015-04-12 15:19:55,3.8
2015-04-12 15:19:56,3.8
2015-04-12 15:19:57,3.8
2015-04-12 15:19:58,3.8
2015-04-12 15:19:59,3.8
2015-04-12 15:20:00,3.8
2015-04-12 15:20:01,3.8
2015-04-12 15:20:02,3.8
2015-04-12 15:20:03,3.8
2015-04-12 15:20:04,3.8
2015-04-12 15:20:05,3.8
2015-04-12 15:20:06,3.8
2015-04-12 15:20:07,3.8
2015-04-12 15:20:08,3.8
2015-04-12 15:20:09,3.7
2015-04-12 15:20:10,3.7
2015-04-12 15:20:11,3.7
2015-04-12 15:20:12,3.7
2015-04-12 15:20:13,3.7
2015-04-12 15:20:14,3.6
2015-04-12 15:20:15,3.6
2015-04-12 15:20:16,3.6
2015-04-12 15:20:17,3.6
2015-04-12 15:20:18,3.6
2015-04-12 15:20:19,3.6
2015-04-12 15:20:20,3.6
2015-04-12 15:20:21,3.6
2015-04-12 15:20:22,3.6
2015-04-12 15:20:23,3.6
2015-04-12 15:20:24,3.6
2015-04-12 15:20:25,3.6
2015-04-12 15:20:26,3.6
2015-04-12 15:20:27,3.6
2015-04-12 15:20:28,3.6
2015-04-12 15:20:29,3.6
2015-04-12 15:20:30,3.6
2015-04-12 15:20:31,4.2
2015-04-12 15:20:32,4.3
2015-04-12 15:20:33,4.8
2015-04-12 15:20:34,4.8
2015-04-12 15:20:35,4.8
2015-04-12 15:20:36,4.8
2015-04-12 15:20:37,4.8
2015-04-12 15:20:38,4.8
2015-04-12 15:20:39,4.8
2015-04-12 15:20:40,5.4
2015-04-12 15:20:41,6.8
2015-04-12 15:20:42,7.9
2015-04-12 15:20:43,8.7
2015-04-12 15:20:44,10.1
2015-04-12 15:20:45,11.3
2015-04-12 15:20:46,11.9
2015-04-12 15:20:47,12.4
2015-04-12 15:20:48,12.4
2015-04-12 15:20:49,12.0
2015-04-12 15:20:50,11.2
2015-04-12 15:20:51,10.3
2015-04-12 15:20:52,10.2
2015-04-12 15:20:53,9.6
2015-04-12 15:20:54,9.0
2015-04-12 15:20:55,9.0
2015-04-12 15:20:56,8.6
2015-04-12 15:20:57,8.0
2015-04-12 15:20:58,7.4
2015-04-12 15:20:59,6.8
2015-04-12 15:21:00,6.2
2015-04-12 15:21:01,6.1
2015-04-12 15:21:02,5.6
2015-04-12 15:21:03,4.9
2015-04-12 15:21:04,4.5
2015-04-12 15:21:05,4.4
2015-04-12 15:21:06,4.3
2015-04-12 15:21:07,4.3
2015-04-12 15:21:08,4.3
2015-04-12 15:21:09,4.3
2015-04-12 15:21:10,4.4
2015-04-12 15:21:11,4.4
2015-04-12 15:21:12,4.5
2015-04-12 15:21:13,4.5
2015-04-12 15:21:14,4.6
2015-04-12 15:21:15,4.6
2015-04-12 15:21:16,4.6
2015-04-12 15:21:17,4.6
2015-04-12 15:21:18,4.5
2015-04-12 15:21:19,4.0
2015-04-12 15:21:20,4.0
2015-04-12 15:21:21,3.9
2015-04-12 15:21:22,3.9
2015-04-12 15:21:23,3.9
2015-04-12 15:21:24,3.8
2015-04-12 15:21:25,3.8
2015-04-12 15:21:26,3.8
2015-04-12 15:21:27,3.8
2015-04-12 15:21:28,3.8
2015-04-12 15:21:29,3.8
2015-04-12 15:21:30,3.8
2015-04-12 15:21:31,3.7
2015-04-12 15:21:32,3.7
2015-04-12 15:21:33,3.7
2015-04-12 15:21:34,3.7
2015-04-12 15:21:35,3.7
2015-04-12 15:21:36,3.8
2015-04-12 15:21:37,3.9
2015-04-12 15:21:38,3.9
2015-04-12 15:21:39,4.0
2015-04-12 15:21:40,4.0
2015-04-12 15:21:41,4.0
2015-04-12 15:21:42,4.0
2015-04-12 15:21:43,4.0
2015-04-12 15:21:44,4.0
2015-04-12 15:21:45,4.0
2015-04-12 15:21:46,4.0
2015-04-12 15:21:47,3.9
2015-04-12 15:21:48,3.9
2015-04-12 15:21:49,3.9
2015-04-12 15:21:50,3.8
2015-04-12 15:21:51,3.8
2015-04-12 15:21:52,3.8
2015-04-12 15:21:53,3.8
2015-04-12 15:21:54,3.7
2015-04-12 15:21:55,3.7
2015-04-12 15:21:56,3.7
2015-04-12 15:21:57,3.6
2015-04-12 15:21:58,3.6
2015-04-12 15:21:59,3.6
2015-04-12 15:22:00,3.6
2015-04-12 15:22:01,3.6
2015-04-12 15:22:02,3.6
2015-04-12 15:22:03,3.6
2015-04-12 15:22:04,4.1
2015-04-12 15:22:05,4.1
2015-04-12 15:22:06,4.7
2015-04-12 15:22:07,5.8
2015-04-12 15:22:08,6.7
2015-04-12 15:22:09,6.8
2015-04-12 15:22:10,6.8
2015-04-12 15:22:11,6.3
2015-04-12 15:22:12,5.5
2015-04-12 15:22:13,5.4
2015-04-12 15:22:14,4.8
2015-04-12 15:22:15,4.8
2015-04-12 15:22:16,4.7
2015-04-12 15:22:17,4.8
2015-04-12 15:22:18,5.2
2015-04-12 15:22:19,5.3
2015-04-12 15:22:20,5.8
2015-04-12 15:22:21,6.9
2015-04-12 15:22:22,7.4
2015-04-12 15:22:23,8.2
2015-04-12 15:22:24,8.7
2015-04-12 15:22:25,9.4
2015-04-12 15:22:26,9.9
2015-04-12 15:22:27,9.9
2015-04-12 15:22:28,9.9
2015-04-12 15:22:29,9.9
2015-04-12 15:22:30,9.8
2015-04-12 15:22:31,9.7
2015-04-12 15:22:32,9.6
2015-04-12 15:22:33,9.6
2015-04-12 15:22:34,9.6
2015-04-12 15:22:35,9.7
2015-04-12 15:22:36,9.8
2015-04-12 15:22:37,10.3
2015-04-12 15:22:38,10.4
2015-04-12 15:22:39,10.9
2015-04-12 15:22:40,11.0
2015-04-12 15:22:41,11.0
2015-04-12 15:22:42,11.1
2015-04-12 15:22:43,11.0
2015-04-12 15:22:44,9.9
2015-04-12 15:22:45,8.8
2015-04-12 15:22:46,8.2
2015-04-12 15:22:47,7.0
2015-04-12 15:22:48,6.1
2015-04-12 15:22:49,5.4
2015-04-12 15:22:50,4.9
2015-04-12 15:22:51,4.9
2015-04-12 15:22:52,4.8
2015-04-12 15:22:53,4.7
2015-04-12 15:22:54,4.7
2015-04-12 15:22:55,4.7
2015-04-12 15:22:56,5.4
2015-04-12 15:22:57,6.3
2015-04-12 15:22:58,7.4
2015-04-12 15:22:59,8.7
2015-04-12 15:23:00,9.4
2015-04-12 15:23:01,10.8
2015-04-12 15:23:02,12.1
2015-04-12 15:23:03,13.2
2015-04-12 15:23:04,14.2
2015-04-12 15:23:05,14.3
2015-04-12 15:23:06,15.1
2015-04-12 15:23:07,15.8
2015-04-12 15:23:08,16.4
2015-04-12 15:23:09,16.5
2015-04-12 15:23:10,17.0
2015-04-12 15:23:11,17.0
2015-04-12 15:23:12,17.0
2015-04-12 15:23:13,17.0
2015-04-12 15:23:14,16.5
2015-04-12 15:23:15,16.4
2015-04-12 15:23:16,15.9
2015-04-12 15:23:17,15.5
2015-04-12 15:23:18,15.0
2015-04-12 15:23:19,14.9
2015-04-12 15:23:20,14.4
2015-04-12 15:23:21,13.9
2015-04-12 15:23:22,13.9
2015-04-12 15:23:23,13.8
2015-04-12 15:23:24,13.8
2015-04-12 15:23:25,13.7
2015-04-12 15:23:26,13.6
2015-04-12 15:23:27,13.6
2015-04-12 15:23:28,13.6
2015-04-12 15:23:29,13.6
2015-04-12 15:23:30,13.6
2015-04-12 15:23:31,13.6
2015-04-12 15:23:32,13.6
2015-04-12 15:23:33,13.6
2015-04-12 15:23:34,13.6
2015-04-12 15:23:35,13.1
2015-04-12 15:23:36,13.0
2015-04-12 15:23:37,12.3
2015-04-12 15:23:38,11.3
2015-04-12 15:23:39,10.4
2015-04-12 15:23:40,9.7
2015-04-12 15:23:41,9.3
2015-04-12 15:23:42,9.2
2015-04-12 15:23:43,8.6
2015-04-12 15:23:44,8.5
2015-04-12 15:23:45,8.5
2015-04-12 15:23:46,9.0
2015-04-12 15:23:47,9.6
2015-04-12 15:23:48,9.6
2015-04-12 15:23:49,9.6
2015-04-12 15:23:50,9.6
2015-04-12 15:23:51,9.0
2015-04-12 15:23:52,7.6
2015-04-12 15:23:53,6.4
2015-04-12 15:23:54,5.9
2015-04-12 15:23:55,5.4
2015-04-12 15:23:56,5.3
2015-04-12 15:23:57,4.7
2015-04-12 15:23:58,4.7
2015-04-12 15:23:59,4.6
2015-04-12 15:24:00,4.5
2015-04-12 15:24:01,4.0
2015-04-12 15:24:02,4.0
2015-04-12 15:24:03,4.0
2015-04-12 15:24:04,4.0
2015-04-12 15:24:05,4.0
2015-04-12 15:24:06,4.0
2015-04-12 15:24:07,4.0
2015-04-12 15:24:08,3.9
2015-04-12 15:24:09,3.9
2015-04-12 15:24:10,3.9
2015-04-12 15:24:11,3.9
2015-04-12 15:24:12,3.9
2015-04-12 15:24:13,3.9
2015-04-12 15:24:14,3.9
2015-04-12 15:24:15,3.9
2015-04-12 15:24:16,3.9
2015-04-12 15:24:17,3.9
2015-04-12 15:24:18,3.9
2015-04-12 15:24:19,3.9
2015-04-12 15:24:20,3.9
2015-04-12 15:24:21,3.9
2015-04-12 15:24:22,3.9
2015-04-12 15:24:23,3.9
2015-04-12 15:24:24,3.9
2015-04-12 15:24:25,3.9
2015-04-12 15:24:26,3.9
2015-04-12 15:24:27,3.9
2015-04-12 15:24:28,3.9
2015-04-12 15:24:29,3.9
2015-04-12 15:24:30,3.9
2015-04-12 15:24:31,3.9
2015-04-12 15:24:32,3.9
2015-04-12 15:24:33,3.9
2015-04-12 15:24:34,3.9
2015-04-12 15:24:35,3.9
2015-04-12 15:24:36,3.8
2015-04-12 15:24:37,3.8
2015-04-12 15:24:38,3.8
2015-04-12 15:24:39,3.8
2015-04-12 15:24:40,3.7
2015-04-12 15:24:41,3.7
2015-04-12 15:24:42,3.7
2015-04-12 15:24:43,3.7
2015-04-12 15:24:44,3.7
2015-04-12 15:24:45,3.7
2015-04-12 15:24:46,3.7
2015-04-12 15:24:47,3.7
2015-04-12 15:24:48,3.7
2015-04-12 15:24:49,3.7
2015-04-12 15:24:50,3.8
2015-04-12 15:24:51,3.9
2015-04-12 15:24:52,4.5
2015-04-12 15:24:53,5.9
2015-04-12 15:24:54,6.5
2015-04-12 15:24:55,8.0
2015-04-12 15:24:56,9.3
2015-04-12 15:24:57,10.1
2015-04-12 15:24:58,10.1
2015-04-12 15:24:59,10.2
2015-04-12 15:25:00,10.2
2015-04-12 15:25:01,10.3
2015-04-12 15:25:02,10.4
2015-04-12 15:25:03,10.5
2015-04-12 15:25:04,10.5
2015-04-12 15:25:05,10.5
2015-04-12 15:25:06,10.5
2015-04-12 15:25:07,10.5
2015-04-12 15:25:08,10.5
2015-04-12 15:25:09,10.5
2015-04-12 15:25:10,10.4
2015-04-12 15:25:11,10.4
2015-04-12 15:25:12,9.7
2015-04-12 15:25:13,9.1
2015-04-12 15:25:14,8.6
2015-04-12 15:25:15,8.5
2015-04-12 15:25:16,8.6
2015-04-12 15:25:17,9.3
2015-04-12 15:25:18,10.3
2015-04-12 15:25:19,11.8
2015-04-12 15:25:20,12.9
2015-04-12 15:25:21,13.5
2015-04-12 15:25:22,13.5
2015-04-12 15:25:23,13.5
2015-04-12 15:25:24,13.4
2015-04-12 15:25:25,13.3
2015-04-12 15:25:26,13.3
2015-04-12 15:25:27,13.2
2015-04-12 15:25:28,13.2
2015-04-12 15:25:29,13.2
2015-04-12 15:25:30,13.3
2015-04-12 15:25:31,13.4
2015-04-12 15:25:32,13.8
2015-04-12 15:25:33,13.9
2015-04-12 15:25:34,14.0
2015-04-12 15:25:35,14.6
2015-04-12 15:25:36,14.6
2015-04-12 15:25:37,15.2
2015-04-12 15:25:38,15.3
2015-04-12 15:25:39,15.4
2015-04-12 15:25:40,15.4
2015-04-12 15:25:41,15.3
2015-04-12 15:25:42,14.9
2015-04-12 15:25:43,14.8
2015-04-12 15:25:44,14.7
2015-04-12 15:25:45,14.3
2015-04-12 15:25:46,14.3
2015-04-12 15:25:47,14.3
2015-04-12 15:25:48,15.1
2015-04-12 15:25:49,15.1
2015-04-12 15:25:50,16.3
2015-04-12 15:25:51,17.3
2015-04-12 15:25:52,18.2
2015-04-12 15:25:53,19.0
2015-04-12 15:25:54,19.1
2015-04-12 15:25:55,19.7
2015-04-12 15:25:56,20.4
2015-04-12 15:25:57,20.9
2015-04-12 15:25:58,21.4
2015-04-12 15:25:59,21.4
2015-04-12 15:26:00,22.0
2015-04-12 15:26:01,22.5
2015-04-12 15:26:02,22.5
2015-04-12 15:26:03,22.6
2015-04-12 15:26:04,22.7
2015-04-12 15:26:05,22.7
2015-04-12 15:26:06,22.8
2015-04-12 15:26:07,22.9
2015-04-12 15:26:08,22.9
2015-04-12 15:26:09,22.9
2015-04-12 15:26:10,22.8
2015-04-12 15:26:11,22.8
2015-04-12 15:26:12,22.7
2015-04-12 15:26:13,22.2
2015-04-12 15:26:14,22.1
2015-04-12 15:26:15,22.1
2015-04-12 15:26:16,22.0
2015-04-12 15:26:17,22.0
2015-04-12 15:26:18,22.0
2015-04-12 15:26:19,22.0
2015-04-12 15:26:20,22.0
2015-04-12 15:26:21,22.1
2015-04-12 15:26:22,22.1
2015-04-12 15:26:23,22.2
2015-04-12 15:26:24,22.3
2015-04-12 15:26:25,22.3
2015-04-12 15:26:26,22.3
2015-04-12 15:26:27,22.3
2015-04-12 15:26:28,22.3
2015-04-12 15:26:29,22.2
2015-04-12 15:26:30,22.2
2015-04-12 15:26:31,22.1
2015-04-12 15:26:32,22.1
2015-04-12 15:26:33,22.1
2015-04-12 15:26:34,22.1
2015-04-12 15:26:35,22.2
2015-04-12 15:26:36,22.2
2015-04-12 15:26:37,22.3
2015-04-12 15:26:38,22.3
2015-04-12 15:26:39,22.4
2015-04-12 15:26:40,22.4
2015-04-12 15:26:41,22.4
2015-04-12 15:26:42,22.5
2015-04-12 15:26:43,22.5
2015-04-12 15:26:44,22.4
2015-04-12 15:26:45,22.4
2015-04-12 15:26:46,22.4
2015-04-12 15:26:47,22.3
2015-04-12 15:26:48,22.3
2015-04-12 15:26:49,22.3
2015-04-12 15:26:50,22.3
2015-04-12 15:26:51,22.3
2015-04-12 15:26:52,22.4
2015-04-12 15:26:53,22.4
2015-04-12 15:26:54,22.4
2015-04-12 15:26:55,22.5
2015-04-12 15:26:56,22.5
2015-04-12 15:26:57,22.6
2015-04-12 15:26:58,22.6
2015-04-12 15:26:59,22.6
2015-04-12 15:27:00,22.6
2015-04-12 15:27:01,22.6
2015-04-12 15:27:02,22.6
2015-04-12 15:27:03,22.6
2015-04-12 15:27:04,22.5
2015-04-12 15:27:05,22.5
2015-04-12 15:27:06,22.5
2015-04-12 15:27:07,22.5
2015-04-12 15:27:08,22.5
2015-04-12 15:27:09,22.5
2015-04-12 15:27:10,22.6
2015-04-12 15:27:11,22.6
2015-04-12 15:27:12,22.6
2015-04-12 15:27:13,22.7
2015-04-12 15:27:14,22.7
2015-04-12 15:27:15,22.7
2015-04-12 15:27:16,22.7
2015-04-12 15:27:17,22.7
2015-04-12 15:27:18,22.7
2015-04-12 15:27:19,22.6
2015-04-12 15:27:20,22.6
2015-04-12 15:27:21,22.6
2015-04-12 15:27:22,22.5
2015-04-12 15:27:23,22.5
2015-04-12 15:27:24,22.4
2015-04-12 15:27:25,22.4
2015-04-12 15:27:26,22.4
2015-04-12 15:27:27,22.3
2015-04-12 15:27:28,22.3
2015-04-12 15:27:29,22.3
2015-04-12 15:27:30,22.3
2015-04-12 15:27:31,22.3
2015-04-12 15:27:32,22.3
2015-04-12 15:27:33,22.2
2015-04-12 15:27:34,22.2
2015-04-12 15:27:35,22.1
2015-04-12 15:27:36,21.7
2015-04-12 15:27:37,21.6
2015-04-12 15:27:38,21.1
2015-04-12 15:27:39,21.1
2015-04-12 15:27:40,21.0
2015-04-12 15:27:41,21.0
2015-04-12 15:27:42,20.9
2015-04-12 15:27:43,20.8
2015-04-12 15:27:44,20.8
2015-04-12 15:27:45,20.3
2015-04-12 15:27:46,20.3
2015-04-12 15:27:47,20.3
2015-04-12 15:27:48,20.2
2015-04-12 15:27:49,20.2
2015-04-12 15:27:50,19.6
2015-04-12 15:27:51,18.7
2015-04-12 15:27:52,17.7
2015-04-12 15:27:53,17.2
2015-04-12 15:27:54,16.1
2015-04-12 15:27:55,15.5
2015-04-12 15:27:56,14.8
2015-04-12 15:27:57,14.4
2015-04-12 15:27:58,13.9
2015-04-12 15:27:59,13.3
2015-04-12 15:28:00,12.3
2015-04-12 15:28:01,10.9
2015-04-12 15:28:02,10.3
2015-04-12 15:28:03,9.0
2015-04-12 15:28:04,8.4
2015-04-12 15:28:05,8.4
2015-04-12 15:28:06,8.9
2015-04-12 15:28:07,8.9
2015-04-12 15:28:08,9.7
2015-04-12 15:28:09,10.4
