,testo_NO2ppm,testo_NOppm,testo_O2percent,testo_Pabs_hPa2,testo_Pump_Lmin,testo_SO2ppm,testo_Ta_C,testo_Tf_C
2015-04-12 15:35:17,0.8,14.2,20.94,954.0,0.97,0.0,33.0,35.6
2015-04-12 15:35:18,0.8,12.9,20.94,954.0,0.97,0.0,33.0,35.6
2015-04-12 15:35:19,0.8,12.9,20.94,954.0,0.97,0.0,33.0,35.6
2015-04-12 15:35:20,0.8,12.9,20.94,954.0,0.97,0.0,33.0,35.6
2015-04-12 15:35:21,1.0,11.8,20.94,954.0,0.97,0.0,33.0,35.6
2015-04-12 15:35:22,1.0,11.65,20.94,954.0,0.97,0.0,33.0,35.6
2015-04-12 15:35:23,1.0,11.5,20.94,954.0,0.97,0.0,33.0,35.6
2015-04-12 15:35:24,1.0,11.5,20.94,954.0,0.97,0.0,32.9,35.6
2015-04-12 15:35:25,1.0,11.5,20.94,954.0,0.96,0.0,32.9,35.6
2015-04-12 15:35:26,1.2,11.8,20.94,954.0,0.96,0.0,32.9,35.6
2015-04-12 15:35:27,1.2,11.8,20.94,954.0,0.97,0.0,32.9,35.6
2015-04-12 15:35:28,1.2,11.9,20.94,954.0,0.97,0.0,32.95,35.55
2015-04-12 15:35:29,1.2,12.0,20.94,954.0,0.97,0.0,33.0,35.5
2015-04-12 15:35:30,1.2,12.0,20.94,954.0,0.98,0.0,33.0,35.5
2015-04-12 15:35:31,1.0,12.5,20.94,954.0,0.98,0.0,33.0,35.5
2015-04-12 15:35:32,1.0,12.5,20.94,954.0,0.98,0.0,33.0,35.5
2015-04-12 15:35:33,1.0,12.5,20.94,954.0,0.98,0.0,33.0,35.5
2015-04-12 15:35:34,1.0,13.05,20.94,954.0,0.98,0.0,33.0,35.5
2015-04-12 15:35:35,1.0,13.6,20.94,954.0,0.98,0.0,33.0,35.5
2015-04-12 15:35:36,1.0,14.1,20.94,954.0,0.98,0.0,33.05,35.5
2015-04-12 15:35:37,1.0,14.6,20.94,954.0,0.98,0.0,33.1,35.5
2015-04-12 15:35:38,1.0,14.6,20.94,954.0,0.98,0.0,33.1,35.5
2015-04-12 15:35:39,1.0,15.4,20.94,954.0,0.98,0.0,33.0,35.5
2015-04-12 15:35:40,1.0,15.4,20.94,954.0,0.98,0.0,33.0,35.5
2015-04-12 15:35:41,1.0,15.4,20.94,954.0,0.98,0.0,33.0,35.5
2015-04-12 15:35:42,0.8,16.0,20.94,954.0,0.98,0.0,33.0,35.5
2015-04-12 15:35:43,0.8,16.0,20.94,954.0,0.98,0.0,33.0,35.5
2015-04-12 15:35:44,0.6,16.0,20.94,954.0,0.98,0.0,33.1,35.5
2015-04-12 15:35:45,0.6,16.0,20.94,954.0,0.99,0.0,33.1,35.5
2015-04-12 15:35:46,0.6,15.6,20.94,954.0,0.99,0.0,33.1,35.5
2015-04-12 15:35:47,0.6,15.2,20.94,954.0,0.99,0.0,33.1,35.5
2015-04-12 15:35:48,0.6,15.2,20.94,954.0,0.99,0.0,33.1,35.5
2015-04-12 15:35:49,0.6,13.9,20.94,954.0,0.99,0.0,33.1,35.5
2015-04-12 15:35:50,0.8,13.9,20.94,954.2,1.0,0.0,33.1,35.5
2015-04-12 15:35:51,0.8,13.9,20.94,954.2,1.0,0.0,33.1,35.5
2015-04-12 15:35:52,0.8,13.35,20.94,954.2,1.0,0.0,33.1,35.5
2015-04-12 15:35:53,0.8,12.8,20.94,954.2,1.0,0.0,33.1,35.5
2015-04-12 15:35:54,0.8,12.8,20.94,954.2,1.01,0.0,33.1,35.5
2015-04-12 15:35:55,0.6,12.5,20.94,954.2,1.01,0.0,33.1,35.6
2015-04-12 15:35:56,0.6,12.5,20.94,954.2,1.02,0.0,33.1,35.6
2015-04-12 15:35:57,0.6,13.4,20.94,954.2,1.02,0.0,33.1,35.6
2015-04-12 15:35:58,0.6,13.4,20.94,954.2,1.02,0.0,33.1,35.6
2015-04-12 15:35:59,0.6,13.4,20.94,954.2,1.02,0.0,33.1,35.6
2015-04-12 15:36:00,0.8,15.0,20.94,954.2,1.02,0.0,33.1,35.6
2015-04-12 15:36:01,0.8,15.0,20.94,954.2,1.02,0.0,33.1,35.6
2015-04-12 15:36:02,0.8,17.3,20.94,954.2,1.02,0.0,33.1,35.6
2015-04-12 15:36:03,0.8,17.3,20.94,954.2,1.03,0.0,33.1,35.6
2015-04-12 15:36:04,0.8,21.1,20.94,954.2,1.03,0.0,33.1,35.6
2015-04-12 15:36:05,0.8,24.9,20.94,954.2,1.03,0.0,33.1,35.6
2015-04-12 15:36:06,0.8,24.9,20.94,954.2,1.03,0.0,33.0,35.6
2015-04-12 15:36:07,0.8,34.5,20.94,954.2,1.04,0.0,33.0,35.6
2015-04-12 15:36:08,1.0,34.5,20.94,954.2,1.05,0.0,33.1,35.6
2015-04-12 15:36:09,1.0,34.5,20.94,954.2,1.05,0.0,33.1,35.6
2015-04-12 15:36:10,1.0,35.6,20.935,954.3,1.05,0.0,33.1,35.55
2015-04-12 15:36:11,1.0,36.7,20.93,954.4,1.05,0.0,33.1,35.5
2015-04-12 15:36:12,1.0,36.7,20.88,954.4,1.05,0.0,33.1,35.5
2015-04-12 15:36:13,1.2,32.8,20.88,954.4,1.05,0.0,33.1,35.6
2015-04-12 15:36:14,1.2,32.8,20.88,954.4,1.05,0.0,33.1,35.6
2015-04-12 15:36:15,1.6,30.1,20.83,954.4,1.05,0.0,33.1,35.6
2015-04-12 15:36:16,1.6,30.1,20.76,954.4,1.055,0.0,33.1,35.6
2015-04-12 15:36:17,1.6,30.1,20.69,954.4,1.06,0.0,33.1,35.6
2015-04-12 15:36:18,1.8,31.9,20.69,954.4,1.06,0.0,33.1,35.6
2015-04-12 15:36:19,1.8,31.9,20.69,954.4,1.06,0.0,33.1,35.6
2015-04-12 15:36:20,1.8,36.8,20.52,954.4,1.07,0.0,33.1,35.6
2015-04-12 15:36:21,1.8,36.8,20.52,954.5,1.08,0.0,33.1,35.6
2015-04-12 15:36:22,2.0,37.6,20.485,954.5,1.08,0.0,33.1,35.6
2015-04-12 15:36:23,2.2,38.4,20.45,954.5,1.08,0.0,33.1,35.6
2015-04-12 15:36:24,2.2,38.4,20.45,954.5,1.08,0.0,33.1,35.6
2015-04-12 15:36:25,2.2,38.4,20.5,954.5,1.07,0.0,33.1,35.6
2015-04-12 15:36:26,2.2,34.8,20.5,954.5,1.07,0.0,33.1,35.6
2015-04-12 15:36:27,2.2,34.8,20.5,954.5,1.07,0.0,33.1,35.6
2015-04-12 15:36:28,2.2,32.7,20.51,954.5,1.07,0.0,33.1,35.6
2015-04-12 15:36:29,2.2,30.6,20.52,954.5,1.07,0.0,33.1,35.6
2015-04-12 15:36:30,2.2,30.6,20.47,954.5,1.07,0.0,33.1,35.6
2015-04-12 15:36:31,2.2,28.5,20.47,954.5,1.07,0.0,33.1,35.7
2015-04-12 15:36:32,2.2,28.5,20.47,954.5,1.05,0.0,33.2,35.7
2015-04-12 15:36:33,2.4,28.2,20.38,954.5,1.05,0.0,33.2,35.6
2015-04-12 15:36:34,2.4,28.2,20.38,954.5,1.04,0.0,33.2,35.6
2015-04-12 15:36:35,2.4,28.2,20.38,954.5,1.03,0.0,33.2,35.6
2015-04-12 15:36:36,2.4,27.3,20.38,954.5,1.03,0.0,33.2,35.6
2015-04-12 15:36:37,2.4,27.3,20.38,954.5,1.03,0.0,33.2,35.7
2015-04-12 15:36:38,2.4,27.3,20.52,954.5,1.03,0.0,33.2,35.7
2015-04-12 15:36:39,2.2,25.7,20.52,954.5,1.04,0.0,33.2,35.8
2015-04-12 15:36:40,2.2,25.05,20.57,954.5,1.04,0.0,33.2,35.8
2015-04-12 15:36:41,2.2,24.4,20.62,954.5,1.04,0.0,33.2,35.8
2015-04-12 15:36:42,2.2,24.4,20.62,954.5,1.04,0.0,33.2,35.8
2015-04-12 15:36:43,2.2,24.4,20.71,954.5,1.06,0.0,33.2,35.8
2015-04-12 15:36:44,2.0,22.5,20.71,954.5,1.06,0.0,33.2,35.8
2015-04-12 15:36:45,2.0,22.5,20.71,954.5,1.08,0.0,33.2,35.8
2015-04-12 15:36:46,1.8,20.95,20.8,954.5,1.08,0.0,33.2,35.75
2015-04-12 15:36:47,1.6,19.4,20.89,954.5,1.08,0.0,33.2,35.7
2015-04-12 15:36:48,1.6,19.4,20.89,954.5,1.05,0.0,33.2,35.7
2015-04-12 15:36:49,1.6,18.5,20.94,954.5,1.05,0.0,33.2,35.7
2015-04-12 15:36:50,1.6,18.5,20.94,954.5,1.03,0.0,33.2,35.6
2015-04-12 15:36:51,1.6,18.5,20.82,954.5,1.03,0.0,33.2,35.7
2015-04-12 15:36:52,1.6,24.0,20.82,954.5,1.025,0.0,33.2,35.7
2015-04-12 15:36:53,1.6,29.5,20.82,954.5,1.02,0.0,33.2,35.7
2015-04-12 15:36:54,1.8,58.8,20.42,954.5,1.02,0.0,33.2,35.7
2015-04-12 15:36:55,1.8,58.8,20.42,954.5,1.02,0.0,33.1,35.7
2015-04-12 15:36:56,1.8,58.8,20.03,954.5,1.02,0.0,33.1,35.7
2015-04-12 15:36:57,2.4,88.4,20.03,954.5,1.02,0.0,33.1,35.7
2015-04-12 15:36:58,2.4,89.85,20.035,954.5,1.02,0.0,33.1,35.7
2015-04-12 15:36:59,2.4,91.3,20.04,954.5,1.02,0.0,33.1,35.7
2015-04-12 15:37:00,3.0,91.3,20.04,954.5,1.02,0.0,33.2,35.7
2015-04-12 15:37:01,3.0,91.3,20.04,954.5,1.02,0.0,33.2,35.7
2015-04-12 15:37:02,2.8,71.0,20.39,954.5,1.02,0.0,33.2,35.7
2015-04-12 15:37:03,2.8,71.0,20.39,954.4,1.03,0.0,33.2,35.8
2015-04-12 15:37:04,2.5,60.15,20.565,954.4,1.03,0.0,33.2,35.8
2015-04-12 15:37:05,2.2,49.3,20.74,954.4,1.03,0.0,33.2,35.8
2015-04-12 15:37:06,2.2,49.3,20.74,954.4,1.05,0.0,33.2,35.8
2015-04-12 15:37:07,1.8,37.2,20.89,954.4,1.05,0.0,33.2,35.8
2015-04-12 15:37:08,1.8,37.2,20.89,954.4,1.07,0.0,33.2,35.7
2015-04-12 15:37:09,1.6,37.2,20.89,954.4,1.07,0.0,33.2,35.7
2015-04-12 15:37:10,1.6,35.7,20.89,954.4,1.07,0.0,33.2,35.7
2015-04-12 15:37:11,1.6,34.2,20.89,954.4,1.07,0.0,33.2,35.7
2015-04-12 15:37:12,1.6,40.4,20.8,954.4,1.07,0.0,33.2,35.7
2015-04-12 15:37:13,1.4,40.4,20.8,954.4,1.07,0.0,33.2,35.7
2015-04-12 15:37:14,1.4,40.4,20.62,954.4,1.06,0.0,33.2,35.7
2015-04-12 15:37:15,1.4,52.4,20.62,954.4,1.06,0.0,33.3,35.7
2015-04-12 15:37:16,1.4,52.4,20.485,954.4,1.06,0.0,33.3,35.7
2015-04-12 15:37:17,1.4,52.4,20.35,954.4,1.06,0.0,33.3,35.7
2015-04-12 15:37:18,1.8,58.7,20.35,954.4,1.06,0.0,33.3,35.7
2015-04-12 15:37:19,1.8,58.7,20.35,954.4,1.05,0.0,33.3,35.7
2015-04-12 15:37:20,2.2,54.8,20.2,954.4,1.05,0.0,33.3,35.7
2015-04-12 15:37:21,2.2,54.8,20.2,954.4,1.06,0.0,33.3,35.7
2015-04-12 15:37:22,2.2,50.3,20.255,954.4,1.06,0.0,33.3,35.7
2015-04-12 15:37:23,2.2,45.8,20.31,954.4,1.06,0.0,33.3,35.7
2015-04-12 15:37:24,2.2,45.8,20.31,954.7,1.08,0.0,33.3,35.7
2015-04-12 15:37:25,2.2,37.0,20.49,954.7,1.08,0.0,33.3,35.7
2015-04-12 15:37:26,2.0,37.0,20.49,954.7,1.08,0.0,33.3,35.7
2015-04-12 15:37:27,2.0,37.0,20.61,954.7,1.08,0.0,33.3,35.7
2015-04-12 15:37:28,2.0,33.9,20.61,954.7,1.08,0.0,33.3,35.7
2015-04-12 15:37:29,2.0,30.8,20.61,954.7,1.08,0.0,33.3,35.7
2015-04-12 15:37:30,2.0,27.6,20.64,954.7,1.07,0.0,33.3,35.7
2015-04-12 15:37:31,1.8,27.6,20.64,954.7,1.07,0.0,33.3,35.7
2015-04-12 15:37:32,1.8,27.6,20.64,954.7,1.05,0.0,33.3,35.7
2015-04-12 15:37:33,1.8,28.5,20.53,954.7,1.05,0.0,33.3,35.7
2015-04-12 15:37:34,1.8,28.5,20.43,954.9,1.05,0.0,33.3,35.7
2015-04-12 15:37:35,1.8,28.5,20.33,955.1,1.05,0.0,33.3,35.7
2015-04-12 15:37:36,2.0,32.2,20.33,955.1,1.05,0.0,33.3,35.7
2015-04-12 15:37:37,2.0,32.2,20.33,955.1,1.05,0.0,33.3,35.7
2015-04-12 15:37:38,2.0,34.3,20.24,955.1,1.05,0.0,33.3,35.6
2015-04-12 15:37:39,2.4,34.3,20.24,955.1,1.04,0.0,33.3,35.6
2015-04-12 15:37:40,2.3,32.95,20.325,955.1,1.04,0.0,33.3,35.65
2015-04-12 15:37:41,2.2,31.6,20.41,955.1,1.04,0.0,33.3,35.7
2015-04-12 15:37:42,2.2,31.6,20.41,955.1,1.04,0.0,33.3,35.7
2015-04-12 15:37:43,2.2,26.3,20.66,955.1,1.02,0.0,33.3,35.7
2015-04-12 15:37:44,1.6,26.3,20.66,955.1,1.02,0.0,33.3,35.8
2015-04-12 15:37:45,1.4,26.3,20.66,955.1,1.02,0.0,33.3,35.8
2015-04-12 15:37:46,1.4,24.55,20.745,955.1,1.02,0.0,33.3,35.8
2015-04-12 15:37:47,1.4,22.8,20.83,955.1,1.02,0.0,33.3,35.8
2015-04-12 15:37:48,1.4,22.8,20.88,955.1,1.02,0.0,33.3,35.8
2015-04-12 15:37:49,1.6,22.3,20.88,955.1,1.02,0.0,33.3,35.8
2015-04-12 15:37:50,1.6,22.3,20.88,955.1,1.02,0.0,33.3,35.8
2015-04-12 15:37:51,1.4,22.0,20.9,955.1,1.02,0.0,33.3,35.8
2015-04-12 15:37:52,1.4,22.0,20.92,955.1,1.015,0.0,33.3,35.8
2015-04-12 15:37:53,1.4,22.0,20.94,955.1,1.01,0.0,33.3,35.8
2015-04-12 15:37:54,1.0,20.3,20.94,955.1,1.01,0.0,33.3,35.8
2015-04-12 15:37:55,1.0,20.3,20.94,955.6,1.01,0.0,33.3,35.8
2015-04-12 15:37:56,1.0,18.3,20.94,955.6,1.01,0.0,33.4,35.8
2015-04-12 15:37:57,1.0,18.3,20.94,955.6,1.02,0.0,33.4,35.8
2015-04-12 15:37:58,1.0,17.65,20.94,955.6,1.02,0.0,33.4,35.8
2015-04-12 15:37:59,1.0,17.0,20.94,955.6,1.02,0.0,33.4,35.8
2015-04-12 15:38:00,1.0,17.0,20.94,955.6,1.02,0.0,33.4,35.8
2015-04-12 15:38:01,1.0,17.0,20.94,955.6,1.02,0.0,33.4,35.8
2015-04-12 15:38:02,0.8,16.1,20.94,955.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:03,0.8,16.1,20.94,955.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:04,0.8,15.55,20.94,955.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:05,0.8,15.0,20.94,955.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:06,0.8,15.0,20.94,955.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:07,0.8,14.2,20.94,955.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:08,0.8,14.2,20.94,955.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:09,0.8,13.8,20.94,955.6,1.03,0.0,33.4,35.8
2015-04-12 15:38:10,0.8,13.8,20.94,955.6,1.025,0.0,33.4,35.8
2015-04-12 15:38:11,0.8,13.8,20.94,955.6,1.02,0.0,33.4,35.8
2015-04-12 15:38:12,0.6,13.4,20.94,955.6,1.02,0.0,33.4,35.8
2015-04-12 15:38:13,0.6,13.4,20.94,955.6,1.02,0.0,33.4,35.8
2015-04-12 15:38:14,0.6,13.4,20.94,955.6,1.02,0.0,33.4,35.8
2015-04-12 15:38:15,0.6,13.5,20.94,956.6,1.03,0.0,33.4,35.8
2015-04-12 15:38:16,0.6,13.8,20.94,956.6,1.03,0.0,33.4,35.8
2015-04-12 15:38:17,0.6,14.1,20.94,956.6,1.03,0.0,33.4,35.8
2015-04-12 15:38:18,0.6,14.1,20.94,956.6,1.03,0.0,33.4,35.8
2015-04-12 15:38:19,0.6,14.1,20.94,956.6,1.02,0.0,33.4,35.8
2015-04-12 15:38:20,0.6,15.1,20.94,956.6,1.02,0.0,33.4,35.8
2015-04-12 15:38:21,0.6,15.1,20.94,956.6,1.02,0.0,33.4,35.8
2015-04-12 15:38:22,0.7,15.25,20.94,956.6,1.02,0.0,33.4,35.85
2015-04-12 15:38:23,0.8,15.4,20.94,956.6,1.02,0.0,33.4,35.9
2015-04-12 15:38:24,0.8,15.4,20.94,956.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:25,0.6,14.6,20.94,956.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:26,0.6,14.6,20.94,956.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:27,0.6,14.6,20.94,956.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:28,0.6,14.1,20.94,956.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:29,0.6,13.6,20.94,956.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:30,0.8,12.9,20.94,956.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:31,0.8,12.9,20.94,956.6,1.03,0.0,33.3,35.9
2015-04-12 15:38:32,0.8,12.9,20.94,956.6,1.02,0.0,33.4,35.9
2015-04-12 15:38:33,0.6,12.9,20.94,956.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:34,0.6,13.05,20.94,956.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:35,0.6,13.2,20.94,956.6,1.03,0.0,33.4,35.9
2015-04-12 15:38:36,0.6,13.2,20.94,957.1,1.03,0.0,33.3,35.9
2015-04-12 15:38:37,0.6,13.2,20.94,957.1,1.03,0.0,33.3,35.9
2015-04-12 15:38:38,0.6,13.8,20.94,957.1,1.03,0.0,33.4,35.8
2015-04-12 15:38:39,0.6,13.8,20.94,957.1,1.02,0.0,33.4,35.8
2015-04-12 15:38:40,0.7,14.0,20.94,957.1,1.02,0.0,33.4,35.8
2015-04-12 15:38:41,0.8,14.2,20.94,957.1,1.02,0.0,33.4,35.8
2015-04-12 15:38:42,0.8,14.2,20.94,957.1,1.02,0.0,33.4,35.8
2015-04-12 15:38:43,0.8,14.1,20.94,957.1,1.02,0.0,33.4,35.8
2015-04-12 15:38:44,0.8,14.1,20.94,957.1,1.02,0.0,33.4,35.8
2015-04-12 15:38:45,0.8,14.1,20.94,957.1,1.02,0.0,33.4,35.8
2015-04-12 15:38:46,0.8,13.9,20.94,957.1,1.025,0.0,33.4,35.8
2015-04-12 15:38:47,0.8,13.7,20.94,957.1,1.03,0.0,33.4,35.8
2015-04-12 15:38:48,0.8,13.3,20.94,957.1,1.03,0.0,33.4,35.8
2015-04-12 15:38:49,0.8,13.3,20.94,957.1,1.03,0.0,33.4,35.8
2015-04-12 15:38:50,0.8,13.3,20.94,957.1,1.04,0.0,33.4,35.8
2015-04-12 15:38:51,0.6,13.3,20.94,957.1,1.04,0.0,33.4,35.8
2015-04-12 15:38:52,0.6,14.15,20.94,957.1,1.04,0.0,33.4,35.8
2015-04-12 15:38:53,0.6,15.0,20.94,957.1,1.04,0.0,33.4,35.8
2015-04-12 15:38:54,0.8,15.0,20.94,957.1,1.04,0.0,33.4,35.8
2015-04-12 15:38:55,0.8,15.0,20.94,957.1,1.04,0.0,33.4,35.8
2015-04-12 15:38:56,1.0,19.0,20.94,957.1,1.04,0.0,33.4,35.8
2015-04-12 15:38:57,1.0,19.0,20.94,957.8,1.03,0.0,33.4,35.9
2015-04-12 15:38:58,1.1,22.4,20.94,957.8,1.03,0.0,33.4,35.85
2015-04-12 15:38:59,1.2,25.8,20.94,957.8,1.03,0.0,33.4,35.8
2015-04-12 15:39:00,1.2,25.8,20.94,957.8,1.03,0.0,33.4,35.8
2015-04-12 15:39:01,1.2,31.8,20.84,957.8,1.03,0.0,33.4,35.8
2015-04-12 15:39:02,1.4,31.8,20.84,957.8,1.02,0.0,33.4,35.8
2015-04-12 15:39:03,1.6,31.8,20.78,957.8,1.02,0.0,33.4,35.8
2015-04-12 15:39:04,1.6,31.85,20.78,957.8,1.02,0.0,33.4,35.8
2015-04-12 15:39:05,1.6,31.9,20.78,957.8,1.02,0.0,33.4,35.8
2015-04-12 15:39:06,1.6,29.9,20.805,958.15,1.02,0.0,33.4,35.8
2015-04-12 15:39:07,1.6,27.9,20.83,958.5,1.02,0.0,33.4,35.8
2015-04-12 15:39:08,1.6,27.9,20.83,958.5,1.02,0.0,33.4,35.8
2015-04-12 15:39:09,1.6,23.5,20.93,958.5,1.02,0.0,33.4,35.8
2015-04-12 15:39:10,1.6,23.5,20.935,958.5,1.02,0.0,33.4,35.8
2015-04-12 15:39:11,1.6,23.5,20.94,958.5,1.02,0.0,33.4,35.8
2015-04-12 15:39:12,1.4,20.2,20.94,958.5,1.02,0.0,33.5,35.8
2015-04-12 15:39:13,1.4,20.2,20.94,958.5,1.02,0.0,33.5,35.8
2015-04-12 15:39:14,1.2,17.6,20.94,958.5,1.02,0.0,33.4,35.8
2015-04-12 15:39:15,1.2,17.6,20.94,958.5,1.02,0.0,33.4,35.8
2015-04-12 15:39:16,1.2,17.6,20.94,958.5,1.02,0.0,33.35,35.8
2015-04-12 15:39:17,1.2,17.6,20.94,958.5,1.02,0.0,33.3,35.8
2015-04-12 15:39:18,1.2,15.7,20.94,958.5,1.02,0.0,33.3,35.8
2015-04-12 15:39:19,1.2,14.3,20.94,958.5,1.02,0.0,33.3,35.8
2015-04-12 15:39:20,1.0,14.3,20.94,958.5,1.02,0.0,33.5,35.9
2015-04-12 15:39:21,1.0,14.3,20.94,958.5,1.02,0.0,33.5,35.9
2015-04-12 15:39:22,1.0,13.75,20.94,958.5,1.02,0.0,33.5,35.9
2015-04-12 15:39:23,1.0,13.2,20.94,958.5,1.02,0.0,33.5,35.9
2015-04-12 15:39:24,1.0,13.2,20.94,958.5,1.02,0.0,33.5,35.9
2015-04-12 15:39:25,0.8,12.0,20.94,958.5,1.02,0.0,33.5,35.8
2015-04-12 15:39:26,0.8,12.0,20.94,958.5,1.03,0.0,33.5,35.8
2015-04-12 15:39:27,0.6,10.9,20.94,958.5,1.03,0.0,33.5,35.8
2015-04-12 15:39:28,0.6,10.9,20.94,959.05,1.025,0.0,33.5,35.8
2015-04-12 15:39:29,0.6,10.9,20.94,959.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:30,0.6,9.9,20.94,959.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:31,0.6,9.9,20.94,959.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:32,0.6,9.4,20.94,959.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:33,0.6,9.4,20.94,959.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:34,0.6,9.75,20.94,959.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:35,0.6,10.1,20.94,959.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:36,0.6,10.1,20.94,959.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:37,0.6,10.1,20.94,959.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:38,0.6,10.1,20.94,959.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:39,0.6,10.1,20.94,959.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:40,0.6,10.1,20.94,959.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:41,0.6,10.1,20.94,959.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:42,0.6,10.1,20.94,959.6,1.02,0.0,33.6,35.8
2015-04-12 15:39:43,0.6,14.0,20.94,959.6,1.02,0.0,33.6,35.8
2015-04-12 15:39:44,0.8,14.0,20.94,959.6,1.02,0.0,33.6,35.8
2015-04-12 15:39:45,1.0,14.0,20.94,959.6,1.02,0.0,33.6,35.8
2015-04-12 15:39:46,1.0,15.25,20.94,959.6,1.02,0.0,33.6,35.8
2015-04-12 15:39:47,1.0,16.5,20.94,959.6,1.02,0.0,33.6,35.8
2015-04-12 15:39:48,1.0,16.5,20.94,959.6,1.02,0.0,33.6,35.8
2015-04-12 15:39:49,0.8,15.2,20.94,959.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:50,0.8,15.2,20.94,959.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:51,0.6,13.7,20.94,959.6,1.02,0.0,33.5,35.7
2015-04-12 15:39:52,0.6,13.7,20.94,960.1,1.02,0.0,33.5,35.7
2015-04-12 15:39:53,0.6,13.7,20.94,960.6,1.02,0.0,33.5,35.7
2015-04-12 15:39:54,0.6,12.8,20.94,960.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:55,0.6,12.8,20.94,960.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:56,0.6,12.0,20.94,960.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:57,0.8,12.0,20.94,960.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:58,0.8,11.7,20.94,960.6,1.02,0.0,33.5,35.8
2015-04-12 15:39:59,0.8,11.4,20.94,960.6,1.02,0.0,33.5,35.8
2015-04-12 15:40:00,0.8,11.4,20.94,960.6,1.02,0.0,33.5,35.8
2015-04-12 15:40:01,0.8,11.4,20.94,960.6,1.02,0.0,33.5,35.8
2015-04-12 15:40:02,0.8,11.2,20.94,961.6,1.02,0.0,33.5,35.8
2015-04-12 15:40:03,0.8,11.2,20.94,961.6,1.02,0.0,33.5,35.8
2015-04-12 15:40:04,0.8,11.15,20.94,961.6,1.02,0.0,33.45,35.85
2015-04-12 15:40:05,0.8,11.1,20.94,961.6,1.02,0.0,33.4,35.9
2015-04-12 15:40:06,0.8,11.1,20.94,961.6,1.02,0.0,33.4,35.9
2015-04-12 15:40:07,0.8,11.0,20.94,961.6,1.02,0.0,33.5,35.8
2015-04-12 15:40:08,0.8,11.0,20.94,961.6,1.02,0.0,33.5,35.8
2015-04-12 15:40:09,0.8,10.9,20.94,961.6,1.02,0.0,33.5,35.8
2015-04-12 15:40:10,0.8,10.9,20.94,961.6,1.015,0.0,33.5,35.8
2015-04-12 15:40:11,0.8,10.9,20.94,961.6,1.01,0.0,33.5,35.8
2015-04-12 15:40:12,0.8,10.8,20.94,961.6,1.01,0.0,33.5,35.8
2015-04-12 15:40:13,0.8,10.8,20.94,961.6,1.01,0.0,33.5,35.8
2015-04-12 15:40:14,0.8,10.8,20.94,961.6,1.02,0.0,33.5,35.8
2015-04-12 15:40:15,0.6,10.2,20.94,961.6,1.02,0.0,33.5,35.8
2015-04-12 15:40:16,0.6,9.85,20.94,961.6,1.02,0.0,33.5,35.8
2015-04-12 15:40:17,0.6,9.5,20.94,961.6,1.02,0.0,33.5,35.8
2015-04-12 15:40:18,0.6,9.5,20.94,961.6,1.02,0.0,33.6,35.8
2015-04-12 15:40:19,0.6,9.5,20.94,961.6,1.02,0.0,33.6,35.8
2015-04-12 15:40:20,0.6,8.8,20.94,961.6,1.02,0.0,33.5,35.8
2015-04-12 15:40:21,0.6,8.8,20.94,961.6,1.02,0.0,33.5,35.8
2015-04-12 15:40:22,0.6,8.55,20.94,961.85,1.02,0.0,33.5,35.8
2015-04-12 15:40:23,0.6,8.3,20.94,962.1,1.02,0.0,33.5,35.8
2015-04-12 15:40:24,0.6,8.3,20.94,962.1,1.03,0.0,33.5,35.8
2015-04-12 15:40:25,0.6,7.9,20.94,962.1,1.03,0.0,33.5,35.8
