"Plot Title: Langan T15x CO Measurer 141268"
"#","Date Time, GMT+08:00","Volt, V (LGR S/N: 10641068, SEN S/N: 10641068, LBL: CO)","Temp, °C (LGR S/N: 10641068, SEN S/N: 10641068, LBL: T)","CO# 20669027, ppm (LGR S/N: 10641068)"
12961,04/12/15 02:52:44 PM,0.61418,22.941,61.418
12962,04/12/15 02:52:45 PM,0.63943,22.943,63.943
12963,04/12/15 02:52:46 PM,0.66003,22.944,66.003
12964,04/12/15 02:52:47 PM,0.67529,22.944,67.529
12965,04/12/15 02:52:48 PM,0.68280,22.946,68.280
12966,04/12/15 02:52:49 PM,0.68215,22.947,68.215
12967,04/12/15 02:52:50 PM,0.67666,22.947,67.666
12968,04/12/15 02:52:51 PM,0.66690,22.949,66.690
12969,04/12/15 02:52:52 PM,0.65366,22.950,65.366
12970,04/12/15 02:52:53 PM,0.63878,22.952,63.878
12971,04/12/15 02:52:54 PM,0.62352,22.952,62.352
12972,04/12/15 02:52:55 PM,0.61048,22.953,61.048
12973,04/12/15 02:52:56 PM,0.59949,22.955,59.949
12974,04/12/15 02:52:57 PM,0.58957,22.956,58.957
12975,04/12/15 02:52:58 PM,0.58087,22.956,58.087
12976,04/12/15 02:52:59 PM,0.57424,22.958,57.424
12977,04/12/15 02:53:00 PM,0.57614,22.959,57.614
12978,04/12/15 02:53:01 PM,0.59178,22.959,59.178
12979,04/12/15 02:53:02 PM,0.62509,22.961,62.509
12980,04/12/15 02:53:03 PM,0.66770,22.962,66.770
12981,04/12/15 02:53:04 PM,0.70768,22.962,70.768
12982,04/12/15 02:53:05 PM,0.73941,22.964,73.941
12983,04/12/15 02:53:06 PM,0.75990,22.965,75.990
12984,04/12/15 02:53:07 PM,0.78573,22.967,78.573
12985,04/12/15 02:53:08 PM,0.81266,22.967,81.266
12986,04/12/15 02:53:09 PM,0.84134,22.968,84.134
12987,04/12/15 02:53:10 PM,0.87179,22.970,87.179
12988,04/12/15 02:53:11 PM,0.90154,22.971,90.154
12989,04/12/15 02:53:12 PM,0.93202,22.971,93.202
12990,04/12/15 02:53:13 PM,0.96426,22.973,96.426
12991,04/12/15 02:53:14 PM,0.99271,22.974,99.271
12992,04/12/15 02:53:15 PM,1.01263,22.976,101.263
12993,04/12/15 02:53:16 PM,1.02659,22.977,102.659
12994,04/12/15 02:53:17 PM,1.04295,22.977,104.295
12995,04/12/15 02:53:18 PM,1.06477,22.979,106.477
12996,04/12/15 02:53:19 PM,1.08873,22.980,108.873
12997,04/12/15 02:53:20 PM,1.11089,22.982,111.089
12998,04/12/15 02:53:21 PM,1.12512,22.983,112.512
12999,04/12/15 02:53:22 PM,1.13088,22.985,113.088
13000,04/12/15 02:53:23 PM,1.13313,22.986,113.313
13001,04/12/15 02:53:24 PM,1.13703,22.988,113.703
13002,04/12/15 02:53:25 PM,1.14332,22.989,114.332
13003,04/12/15 02:53:26 PM,1.15263,22.991,115.263
13004,04/12/15 02:53:27 PM,1.16384,22.991,116.384
13005,04/12/15 02:53:28 PM,1.17597,22.994,117.597
13006,04/12/15 02:53:29 PM,1.18742,22.994,118.742
13007,04/12/15 02:53:30 PM,1.19902,22.995,119.902
13008,04/12/15 02:53:31 PM,1.20928,22.997,120.928
13009,04/12/15 02:53:32 PM,1.21511,22.998,121.511
13010,04/12/15 02:53:33 PM,1.21202,23.000,121.202
13011,04/12/15 02:53:34 PM,1.19898,23.000,119.898
13012,04/12/15 02:53:35 PM,1.17784,23.001,117.784
13013,04/12/15 02:53:36 PM,1.14992,23.003,114.992
13014,04/12/15 02:53:37 PM,1.11769,23.004,111.769
13015,04/12/15 02:53:38 PM,1.08343,23.004,108.343
13016,04/12/15 02:53:39 PM,1.04704,23.006,104.704
13017,04/12/15 02:53:40 PM,1.01362,23.007,101.362
13018,04/12/15 02:53:41 PM,0.99134,23.007,99.134
13019,04/12/15 02:53:42 PM,0.99123,23.009,99.123
13020,04/12/15 02:53:43 PM,1.01064,23.010,101.064
13021,04/12/15 02:53:44 PM,1.03857,23.012,103.857
13022,04/12/15 02:53:45 PM,1.06878,23.013,106.878
13023,04/12/15 02:53:46 PM,1.09846,23.015,109.846
13024,04/12/15 02:53:47 PM,1.12612,23.016,112.612
13025,04/12/15 02:53:48 PM,1.15095,23.019,115.095
13026,04/12/15 02:53:49 PM,1.17044,23.021,117.044
13027,04/12/15 02:53:50 PM,1.18601,23.022,118.601
13028,04/12/15 02:53:51 PM,1.19848,23.024,119.848
13029,04/12/15 02:53:52 PM,1.20855,23.025,120.855
13030,04/12/15 02:53:53 PM,1.21778,23.027,121.778
13031,04/12/15 02:53:54 PM,1.22717,23.030,122.717
13032,04/12/15 02:53:55 PM,1.23602,23.031,123.602
13033,04/12/15 02:53:56 PM,1.24495,23.033,124.495
13034,04/12/15 02:53:57 PM,1.25254,23.034,125.254
13035,04/12/15 02:53:58 PM,1.25963,23.036,125.963
13036,04/12/15 02:53:59 PM,1.26375,23.039,126.375
13037,04/12/15 02:54:00 PM,1.26726,23.040,126.726
13038,04/12/15 02:54:01 PM,1.26875,23.042,126.875
13039,04/12/15 02:54:02 PM,1.26890,23.043,126.890
13040,04/12/15 02:54:03 PM,1.26925,23.045,126.925
13041,04/12/15 02:54:04 PM,1.26825,23.046,126.825
13042,04/12/15 02:54:05 PM,1.26661,23.049,126.661
13043,04/12/15 02:54:06 PM,1.26402,23.051,126.402
13044,04/12/15 02:54:07 PM,1.26036,23.052,126.036
13045,04/12/15 02:54:08 PM,1.25647,23.054,125.647
13046,04/12/15 02:54:09 PM,1.25284,23.055,125.284
13047,04/12/15 02:54:10 PM,1.25315,23.057,125.315
13048,04/12/15 02:54:11 PM,1.25689,23.058,125.689
13049,04/12/15 02:54:12 PM,1.26390,23.061,126.390
13050,04/12/15 02:54:13 PM,1.27352,23.063,127.352
13051,04/12/15 02:54:14 PM,1.28374,23.064,128.374
13052,04/12/15 02:54:15 PM,1.29343,23.067,129.343
13053,04/12/15 02:54:16 PM,1.30182,23.069,130.182
13054,04/12/15 02:54:17 PM,1.30884,23.070,130.884
13055,04/12/15 02:54:18 PM,1.31544,23.072,131.544
13056,04/12/15 02:54:19 PM,1.31918,23.073,131.918
13057,04/12/15 02:54:20 PM,1.31750,23.075,131.750
13058,04/12/15 02:54:21 PM,1.30610,23.076,130.610
13059,04/12/15 02:54:22 PM,1.28443,23.078,128.443
13060,04/12/15 02:54:23 PM,1.25498,23.079,125.498
13061,04/12/15 02:54:24 PM,1.22244,23.081,122.244
13062,04/12/15 02:54:25 PM,1.19516,23.082,119.516
13063,04/12/15 02:54:26 PM,1.18254,23.084,118.254
13064,04/12/15 02:54:27 PM,1.18418,23.085,118.418
13065,04/12/15 02:54:28 PM,1.19150,23.087,119.150
13066,04/12/15 02:54:29 PM,1.19604,23.088,119.604
13067,04/12/15 02:54:30 PM,1.19581,23.090,119.581
13068,04/12/15 02:54:31 PM,1.19028,23.093,119.028
13069,04/12/15 02:54:32 PM,1.18193,23.094,118.193
13070,04/12/15 02:54:33 PM,1.17269,23.096,117.269
13071,04/12/15 02:54:34 PM,1.15915,23.097,115.915
13072,04/12/15 02:54:35 PM,1.14042,23.099,114.042
13073,04/12/15 02:54:36 PM,1.11624,23.100,111.624
13074,04/12/15 02:54:37 PM,1.08751,23.102,108.751
13075,04/12/15 02:54:38 PM,1.05589,23.102,105.589
13076,04/12/15 02:54:39 PM,1.02171,23.103,102.171
13077,04/12/15 02:54:40 PM,0.98878,23.105,98.878
13078,04/12/15 02:54:41 PM,0.95800,23.106,95.800
13079,04/12/15 02:54:42 PM,0.94301,23.108,94.301
13080,04/12/15 02:54:43 PM,0.95098,23.109,95.098
13081,04/12/15 02:54:44 PM,0.97097,23.111,97.097
13082,04/12/15 02:54:45 PM,0.99184,23.114,99.184
13083,04/12/15 02:54:46 PM,1.01190,23.115,101.190
13084,04/12/15 02:54:47 PM,1.03521,23.117,103.521
13085,04/12/15 02:54:48 PM,1.06321,23.118,106.321
13086,04/12/15 02:54:49 PM,1.09003,23.121,109.003
13087,04/12/15 02:54:50 PM,1.11025,23.123,111.025
13088,04/12/15 02:54:51 PM,1.12142,23.124,112.142
13089,04/12/15 02:54:52 PM,1.12848,23.126,112.848
13090,04/12/15 02:54:53 PM,1.13905,23.129,113.905
13091,04/12/15 02:54:54 PM,1.15427,23.130,115.427
13092,04/12/15 02:54:55 PM,1.16865,23.132,116.865
13093,04/12/15 02:54:56 PM,1.17716,23.133,117.716
13094,04/12/15 02:54:57 PM,1.17945,23.135,117.945
13095,04/12/15 02:54:58 PM,1.18215,23.136,118.215
13096,04/12/15 02:54:59 PM,1.18723,23.139,118.723
13097,04/12/15 02:55:00 PM,1.19692,23.141,119.692
13098,04/12/15 02:55:01 PM,1.21023,23.142,121.023
13099,04/12/15 02:55:02 PM,1.22580,23.145,122.580
13100,04/12/15 02:55:03 PM,1.24105,23.147,124.105
13101,04/12/15 02:55:04 PM,1.25536,23.148,125.536
13102,04/12/15 02:55:05 PM,1.26837,23.151,126.837
13103,04/12/15 02:55:06 PM,1.27909,23.153,127.909
13104,04/12/15 02:55:07 PM,1.28740,23.154,128.740
13105,04/12/15 02:55:08 PM,1.29431,23.157,129.431
13106,04/12/15 02:55:09 PM,1.29816,23.159,129.816
13107,04/12/15 02:55:10 PM,1.30037,23.160,130.037
13108,04/12/15 02:55:11 PM,1.30079,23.162,130.079
13109,04/12/15 02:55:12 PM,1.30179,23.165,130.179
13110,04/12/15 02:55:13 PM,1.30369,23.166,130.369
13111,04/12/15 02:55:14 PM,1.30701,23.169,130.701
13112,04/12/15 02:55:15 PM,1.31277,23.171,131.277
13113,04/12/15 02:55:16 PM,1.31903,23.172,131.903
13114,04/12/15 02:55:17 PM,1.32525,23.175,132.525
13115,04/12/15 02:55:18 PM,1.33089,23.177,133.089
13116,04/12/15 02:55:19 PM,1.33360,23.178,133.360
13117,04/12/15 02:55:20 PM,1.33532,23.181,133.532
13118,04/12/15 02:55:21 PM,1.33616,23.183,133.616
13119,04/12/15 02:55:22 PM,1.33604,23.184,133.604
13120,04/12/15 02:55:23 PM,1.33589,23.187,133.589
13121,04/12/15 02:55:24 PM,1.33494,23.189,133.494
13122,04/12/15 02:55:25 PM,1.33383,23.190,133.383
13123,04/12/15 02:55:26 PM,1.33291,23.192,133.291
13124,04/12/15 02:55:27 PM,1.33368,23.195,133.368
13125,04/12/15 02:55:28 PM,1.33700,23.196,133.700
13126,04/12/15 02:55:29 PM,1.33886,23.198,133.886
13127,04/12/15 02:55:30 PM,1.34260,23.201,134.260
13128,04/12/15 02:55:31 PM,1.34928,23.202,134.928
13129,04/12/15 02:55:32 PM,1.35843,23.205,135.843
13130,04/12/15 02:55:33 PM,1.36870,23.207,136.870
13131,04/12/15 02:55:34 PM,1.37831,23.210,137.831
13132,04/12/15 02:55:35 PM,1.38632,23.211,138.632
13133,04/12/15 02:55:36 PM,1.39250,23.214,139.250
13134,04/12/15 02:55:37 PM,1.39693,23.216,139.693
13135,04/12/15 02:55:38 PM,1.39994,23.219,139.994
13136,04/12/15 02:55:39 PM,1.40188,23.222,140.188
13137,04/12/15 02:55:40 PM,1.40345,23.223,140.345
13138,04/12/15 02:55:41 PM,1.40463,23.226,140.463
13139,04/12/15 02:55:42 PM,1.40543,23.228,140.543
13140,04/12/15 02:55:43 PM,1.40608,23.231,140.608
13141,04/12/15 02:55:44 PM,1.40635,23.232,140.635
13142,04/12/15 02:55:45 PM,1.40665,23.235,140.665
13143,04/12/15 02:55:46 PM,1.40677,23.237,140.677
13144,04/12/15 02:55:47 PM,1.40684,23.240,140.684
13145,04/12/15 02:55:48 PM,1.40681,23.241,140.681
13146,04/12/15 02:55:49 PM,1.40658,23.244,140.658
13147,04/12/15 02:55:50 PM,1.40639,23.247,140.639
13148,04/12/15 02:55:51 PM,1.40631,23.249,140.631
13149,04/12/15 02:55:52 PM,1.40639,23.252,140.639
13150,04/12/15 02:55:53 PM,1.40658,23.255,140.658
13151,04/12/15 02:55:54 PM,1.40692,23.256,140.692
13152,04/12/15 02:55:55 PM,1.40730,23.259,140.730
13153,04/12/15 02:55:56 PM,1.40761,23.261,140.761
13154,04/12/15 02:55:57 PM,1.40791,23.264,140.791
13155,04/12/15 02:55:58 PM,1.40829,23.267,140.829
13156,04/12/15 02:55:59 PM,1.40841,23.268,140.841
13157,04/12/15 02:56:00 PM,1.40848,23.271,140.848
13158,04/12/15 02:56:01 PM,1.40837,23.274,140.837
13159,04/12/15 02:56:02 PM,1.40818,23.276,140.818
13160,04/12/15 02:56:03 PM,1.40799,23.279,140.799
13161,04/12/15 02:56:04 PM,1.40787,23.280,140.787
13162,04/12/15 02:56:05 PM,1.40780,23.283,140.780
13163,04/12/15 02:56:06 PM,1.40780,23.286,140.780
13164,04/12/15 02:56:07 PM,1.40791,23.288,140.791
13165,04/12/15 02:56:08 PM,1.40803,23.291,140.803
13166,04/12/15 02:56:09 PM,1.40814,23.294,140.814
13167,04/12/15 02:56:10 PM,1.40837,23.295,140.837
13168,04/12/15 02:56:11 PM,1.40860,23.298,140.860
13169,04/12/15 02:56:12 PM,1.40879,23.301,140.879
13170,04/12/15 02:56:13 PM,1.40887,23.303,140.887
13171,04/12/15 02:56:14 PM,1.40894,23.306,140.894
13172,04/12/15 02:56:15 PM,1.40890,23.309,140.890
13173,04/12/15 02:56:16 PM,1.40890,23.310,140.890
13174,04/12/15 02:56:17 PM,1.40894,23.313,140.894
13175,04/12/15 02:56:18 PM,1.40902,23.315,140.902
13176,04/12/15 02:56:19 PM,1.40890,23.318,140.890
13177,04/12/15 02:56:20 PM,1.40883,23.321,140.883
13178,04/12/15 02:56:21 PM,1.40883,23.324,140.883
13179,04/12/15 02:56:22 PM,1.40879,23.325,140.879
13180,04/12/15 02:56:23 PM,1.40890,23.328,140.890
13181,04/12/15 02:56:24 PM,1.40906,23.330,140.906
13182,04/12/15 02:56:25 PM,1.40921,23.333,140.921
13183,04/12/15 02:56:26 PM,1.40932,23.336,140.932
13184,04/12/15 02:56:27 PM,1.40944,23.337,140.944
13185,04/12/15 02:56:28 PM,1.40959,23.340,140.959
13186,04/12/15 02:56:29 PM,1.40970,23.343,140.970
13187,04/12/15 02:56:30 PM,1.40990,23.346,140.990
13188,04/12/15 02:56:31 PM,1.41016,23.348,141.016
13189,04/12/15 02:56:32 PM,1.41043,23.351,141.043
13190,04/12/15 02:56:33 PM,1.41066,23.354,141.066
13191,04/12/15 02:56:34 PM,1.41085,23.355,141.085
13192,04/12/15 02:56:35 PM,1.41100,23.358,141.100
13193,04/12/15 02:56:36 PM,1.41108,23.360,141.108
13194,04/12/15 02:56:37 PM,1.41108,23.363,141.108
13195,04/12/15 02:56:38 PM,1.41123,23.366,141.123
13196,04/12/15 02:56:39 PM,1.41131,23.367,141.131
13197,04/12/15 02:56:40 PM,1.41142,23.370,141.142
13198,04/12/15 02:56:41 PM,1.41157,23.373,141.157
13199,04/12/15 02:56:42 PM,1.41169,23.375,141.169
13200,04/12/15 02:56:43 PM,1.41184,23.378,141.184
13201,04/12/15 02:56:44 PM,1.41196,23.381,141.196
13202,04/12/15 02:56:45 PM,1.41199,23.382,141.199
13203,04/12/15 02:56:46 PM,1.41207,23.385,141.207
13204,04/12/15 02:56:47 PM,1.41215,23.388,141.215
13205,04/12/15 02:56:48 PM,1.41230,23.390,141.230
13206,04/12/15 02:56:49 PM,1.41241,23.393,141.241
13207,04/12/15 02:56:50 PM,1.41253,23.396,141.253
13208,04/12/15 02:56:51 PM,1.41268,23.397,141.268
13209,04/12/15 02:56:52 PM,1.41283,23.400,141.283
13210,04/12/15 02:56:53 PM,1.41302,23.403,141.302
13211,04/12/15 02:56:54 PM,1.41318,23.406,141.318
13212,04/12/15 02:56:55 PM,1.41333,23.408,141.333
13213,04/12/15 02:56:56 PM,1.41344,23.411,141.344
13214,04/12/15 02:56:57 PM,1.41356,23.414,141.356
13215,04/12/15 02:56:58 PM,1.41363,23.417,141.363
13216,04/12/15 02:56:59 PM,1.41363,23.418,141.363
13217,04/12/15 02:57:00 PM,1.41367,23.421,141.367
13218,04/12/15 02:57:01 PM,1.41367,23.424,141.367
13219,04/12/15 02:57:02 PM,1.41367,23.427,141.367
13220,04/12/15 02:57:03 PM,1.41371,23.429,141.371
13221,04/12/15 02:57:04 PM,1.41375,23.432,141.375
13222,04/12/15 02:57:05 PM,1.41375,23.435,141.375
13223,04/12/15 02:57:06 PM,1.41379,23.438,141.379
13224,04/12/15 02:57:07 PM,1.41379,23.439,141.379
13225,04/12/15 02:57:08 PM,1.41382,23.442,141.382
13226,04/12/15 02:57:09 PM,1.41379,23.445,141.379
13227,04/12/15 02:57:10 PM,1.41371,23.448,141.371
13228,04/12/15 02:57:11 PM,1.41367,23.450,141.367
13229,04/12/15 02:57:12 PM,1.41360,23.453,141.360
13230,04/12/15 02:57:13 PM,1.41356,23.456,141.356
13231,04/12/15 02:57:14 PM,1.41348,23.459,141.348
13232,04/12/15 02:57:15 PM,1.41341,23.462,141.341
13233,04/12/15 02:57:16 PM,1.41337,23.463,141.337
13234,04/12/15 02:57:17 PM,1.41329,23.466,141.329
13235,04/12/15 02:57:18 PM,1.41325,23.469,141.325
13236,04/12/15 02:57:19 PM,1.41314,23.472,141.314
13237,04/12/15 02:57:20 PM,1.41310,23.475,141.310
13238,04/12/15 02:57:21 PM,1.41302,23.477,141.302
13239,04/12/15 02:57:22 PM,1.41299,23.480,141.299
13240,04/12/15 02:57:23 PM,1.41295,23.483,141.295
13241,04/12/15 02:57:24 PM,1.41279,23.484,141.279
13242,04/12/15 02:57:25 PM,1.41234,23.487,141.234
13243,04/12/15 02:57:26 PM,1.41131,23.489,141.131
13244,04/12/15 02:57:27 PM,1.40974,23.492,140.974
13245,04/12/15 02:57:28 PM,1.40806,23.493,140.806
13246,04/12/15 02:57:29 PM,1.40684,23.496,140.684
13247,04/12/15 02:57:30 PM,1.40631,23.499,140.631
13248,04/12/15 02:57:31 PM,1.40639,23.501,140.639
13249,04/12/15 02:57:32 PM,1.40684,23.504,140.684
13250,04/12/15 02:57:33 PM,1.40753,23.507,140.753
13251,04/12/15 02:57:34 PM,1.40829,23.509,140.829
13252,04/12/15 02:57:35 PM,1.40906,23.512,140.906
13253,04/12/15 02:57:36 PM,1.40978,23.515,140.978
13254,04/12/15 02:57:37 PM,1.41009,23.516,141.009
13255,04/12/15 02:57:38 PM,1.40959,23.519,140.959
13256,04/12/15 02:57:39 PM,1.40806,23.521,140.806
13257,04/12/15 02:57:40 PM,1.40528,23.522,140.528
13258,04/12/15 02:57:41 PM,1.40112,23.525,140.112
13259,04/12/15 02:57:42 PM,1.39746,23.527,139.746
13260,04/12/15 02:57:43 PM,1.39746,23.530,139.746
13261,04/12/15 02:57:44 PM,1.39914,23.533,139.914
13262,04/12/15 02:57:45 PM,1.40085,23.534,140.085
13263,04/12/15 02:57:46 PM,1.40234,23.537,140.234
13264,04/12/15 02:57:47 PM,1.40360,23.540,140.360
13265,04/12/15 02:57:48 PM,1.40463,23.542,140.463
13266,04/12/15 02:57:49 PM,1.40566,23.545,140.566
13267,04/12/15 02:57:50 PM,1.40658,23.548,140.658
13268,04/12/15 02:57:51 PM,1.40730,23.551,140.730
13269,04/12/15 02:57:52 PM,1.40803,23.552,140.803
13270,04/12/15 02:57:53 PM,1.40860,23.555,140.860
13271,04/12/15 02:57:54 PM,1.40921,23.558,140.921
13272,04/12/15 02:57:55 PM,1.40974,23.561,140.974
13273,04/12/15 02:57:56 PM,1.41016,23.563,141.016
13274,04/12/15 02:57:57 PM,1.41054,23.566,141.054
13275,04/12/15 02:57:58 PM,1.41096,23.569,141.096
13276,04/12/15 02:57:59 PM,1.41123,23.572,141.123
13277,04/12/15 02:58:00 PM,1.41150,23.573,141.150
13278,04/12/15 02:58:01 PM,1.41173,23.576,141.173
13279,04/12/15 02:58:02 PM,1.41184,23.579,141.184
13280,04/12/15 02:58:03 PM,1.41188,23.582,141.188
13281,04/12/15 02:58:04 PM,1.41192,23.584,141.192
13282,04/12/15 02:58:05 PM,1.41192,23.587,141.192
13283,04/12/15 02:58:06 PM,1.41188,23.590,141.188
13284,04/12/15 02:58:07 PM,1.41184,23.591,141.184
13285,04/12/15 02:58:08 PM,1.41180,23.594,141.180
13286,04/12/15 02:58:09 PM,1.41173,23.597,141.173
13287,04/12/15 02:58:10 PM,1.41165,23.600,141.165
13288,04/12/15 02:58:11 PM,1.41161,23.602,141.161
13289,04/12/15 02:58:12 PM,1.41157,23.605,141.157
13290,04/12/15 02:58:13 PM,1.41157,23.608,141.157
13291,04/12/15 02:58:14 PM,1.41161,23.609,141.161
13292,04/12/15 02:58:15 PM,1.41165,23.612,141.165
13293,04/12/15 02:58:16 PM,1.41169,23.615,141.169
13294,04/12/15 02:58:17 PM,1.41176,23.618,141.176
13295,04/12/15 02:58:18 PM,1.41184,23.620,141.184
13296,04/12/15 02:58:19 PM,1.41192,23.623,141.192
13297,04/12/15 02:58:20 PM,1.41203,23.626,141.203
13298,04/12/15 02:58:21 PM,1.41211,23.629,141.211
13299,04/12/15 02:58:22 PM,1.41218,23.630,141.218
13300,04/12/15 02:58:23 PM,1.41222,23.633,141.222
13301,04/12/15 02:58:24 PM,1.41226,23.636,141.226
13302,04/12/15 02:58:25 PM,1.41230,23.639,141.230
13303,04/12/15 02:58:26 PM,1.41230,23.641,141.230
13304,04/12/15 02:58:27 PM,1.41230,23.644,141.230
13305,04/12/15 02:58:28 PM,1.41238,23.647,141.238
13306,04/12/15 02:58:29 PM,1.41241,23.650,141.241
13307,04/12/15 02:58:30 PM,1.41249,23.651,141.249
13308,04/12/15 02:58:31 PM,1.41253,23.654,141.253
13309,04/12/15 02:58:32 PM,1.41253,23.657,141.253
13310,04/12/15 02:58:33 PM,1.41249,23.659,141.249
13311,04/12/15 02:58:34 PM,1.41241,23.662,141.241
13312,04/12/15 02:58:35 PM,1.41234,23.665,141.234
13313,04/12/15 02:58:36 PM,1.41218,23.666,141.218
13314,04/12/15 02:58:37 PM,1.41207,23.669,141.207
13315,04/12/15 02:58:38 PM,1.41192,23.672,141.192
13316,04/12/15 02:58:39 PM,1.41176,23.674,141.176
13317,04/12/15 02:58:40 PM,1.41161,23.677,141.161
13318,04/12/15 02:58:41 PM,1.41146,23.680,141.146
13319,04/12/15 02:58:42 PM,1.41135,23.681,141.135
13320,04/12/15 02:58:43 PM,1.41127,23.684,141.127
13321,04/12/15 02:58:44 PM,1.41115,23.687,141.115
13322,04/12/15 02:58:45 PM,1.41104,23.689,141.104
13323,04/12/15 02:58:46 PM,1.41093,23.692,141.093
13324,04/12/15 02:58:47 PM,1.41081,23.695,141.081
13325,04/12/15 02:58:48 PM,1.41085,23.696,141.085
13326,04/12/15 02:58:49 PM,1.41081,23.699,141.081
13327,04/12/15 02:58:50 PM,1.41085,23.702,141.085
13328,04/12/15 02:58:51 PM,1.41081,23.704,141.081
13329,04/12/15 02:58:52 PM,1.41077,23.707,141.077
13330,04/12/15 02:58:53 PM,1.41089,23.710,141.089
13331,04/12/15 02:58:54 PM,1.41093,23.713,141.093
13332,04/12/15 02:58:55 PM,1.41104,23.714,141.104
13333,04/12/15 02:58:56 PM,1.41123,23.717,141.123
13334,04/12/15 02:58:57 PM,1.41146,23.720,141.146
13335,04/12/15 02:58:58 PM,1.41169,23.723,141.169
13336,04/12/15 02:58:59 PM,1.41199,23.726,141.199
13337,04/12/15 02:59:00 PM,1.41230,23.729,141.230
13338,04/12/15 02:59:01 PM,1.41268,23.732,141.268
13339,04/12/15 02:59:02 PM,1.41314,23.735,141.314
13340,04/12/15 02:59:03 PM,1.41363,23.738,141.363
13341,04/12/15 02:59:04 PM,1.41409,23.741,141.409
13342,04/12/15 02:59:05 PM,1.41451,23.744,141.451
13343,04/12/15 02:59:06 PM,1.41485,23.746,141.485
13344,04/12/15 02:59:07 PM,1.41501,23.749,141.501
13345,04/12/15 02:59:08 PM,1.41493,23.752,141.493
13346,04/12/15 02:59:09 PM,1.41440,23.754,141.440
13347,04/12/15 02:59:10 PM,1.41329,23.757,141.329
13348,04/12/15 02:59:11 PM,1.41138,23.760,141.138
13349,04/12/15 02:59:12 PM,1.40841,23.761,140.841
13350,04/12/15 02:59:13 PM,1.40429,23.764,140.429
13351,04/12/15 02:59:14 PM,1.39967,23.766,139.967
13352,04/12/15 02:59:15 PM,1.39651,23.769,139.651
13353,04/12/15 02:59:16 PM,1.39479,23.770,139.479
13354,04/12/15 02:59:17 PM,1.39368,23.773,139.368
13355,04/12/15 02:59:18 PM,1.39319,23.776,139.319
13356,04/12/15 02:59:19 PM,1.39216,23.778,139.216
13357,04/12/15 02:59:20 PM,1.39059,23.781,139.059
13358,04/12/15 02:59:21 PM,1.38689,23.782,138.689
13359,04/12/15 02:59:22 PM,1.37976,23.785,137.976
13360,04/12/15 02:59:23 PM,1.36938,23.787,136.938
13361,04/12/15 02:59:24 PM,1.35519,23.790,135.519
13362,04/12/15 02:59:25 PM,1.33761,23.791,133.761
13363,04/12/15 02:59:26 PM,1.31807,23.794,131.807
13364,04/12/15 02:59:27 PM,1.29671,23.796,129.671
13365,04/12/15 02:59:28 PM,1.27752,23.799,127.752
13366,04/12/15 02:59:29 PM,1.26612,23.802,126.612
13367,04/12/15 02:59:30 PM,1.26688,23.803,126.688
13368,04/12/15 02:59:31 PM,1.27401,23.806,127.401
13369,04/12/15 02:59:32 PM,1.28138,23.809,128.138
13370,04/12/15 02:59:33 PM,1.28695,23.812,128.695
13371,04/12/15 02:59:34 PM,1.29507,23.815,129.507
13372,04/12/15 02:59:35 PM,1.30659,23.818,130.659
13373,04/12/15 02:59:36 PM,1.32227,23.821,132.227
13374,04/12/15 02:59:37 PM,1.33974,23.824,133.974
13375,04/12/15 02:59:38 PM,1.35695,23.827,135.695
13376,04/12/15 02:59:39 PM,1.36900,23.830,136.900
13377,04/12/15 02:59:40 PM,1.37728,23.833,137.728
13378,04/12/15 02:59:41 PM,1.38182,23.836,138.182
13379,04/12/15 02:59:42 PM,1.38548,23.841,138.548
13380,04/12/15 02:59:43 PM,1.38907,23.844,138.907
13381,04/12/15 02:59:44 PM,1.39254,23.847,139.254
13382,04/12/15 02:59:45 PM,1.39639,23.850,139.639
13383,04/12/15 02:59:46 PM,1.39937,23.851,139.937
13384,04/12/15 02:59:47 PM,1.40078,23.854,140.078
13385,04/12/15 02:59:48 PM,1.40116,23.857,140.116
13386,04/12/15 02:59:49 PM,1.40055,23.860,140.055
13387,04/12/15 02:59:50 PM,1.39952,23.863,139.952
13388,04/12/15 02:59:51 PM,1.39723,23.865,139.723
13389,04/12/15 02:59:52 PM,1.39250,23.868,139.250
13390,04/12/15 02:59:53 PM,1.38266,23.871,138.266
13391,04/12/15 02:59:54 PM,1.36484,23.872,136.484
13392,04/12/15 02:59:55 PM,1.33967,23.875,133.967
13393,04/12/15 02:59:56 PM,1.31308,23.877,131.308
13394,04/12/15 02:59:57 PM,1.29263,23.880,129.263
13395,04/12/15 02:59:58 PM,1.28462,23.883,128.462
13396,04/12/15 02:59:59 PM,1.28454,23.884,128.454
13397,04/12/15 03:00:00 PM,1.28614,23.887,128.614
13398,04/12/15 03:00:01 PM,1.28218,23.889,128.218
13399,04/12/15 03:00:02 PM,1.26959,23.892,126.959
13400,04/12/15 03:00:03 PM,1.24952,23.893,124.952
13401,04/12/15 03:00:04 PM,1.22335,23.896,122.335
13402,04/12/15 03:00:05 PM,1.19348,23.898,119.348
13403,04/12/15 03:00:06 PM,1.16140,23.901,116.140
13404,04/12/15 03:00:07 PM,1.12799,23.902,112.799
13405,04/12/15 03:00:08 PM,1.09537,23.905,109.537
13406,04/12/15 03:00:09 PM,1.06214,23.908,106.214
13407,04/12/15 03:00:10 PM,1.03029,23.910,103.029
