,lannum,lanvolt,lantemp_C,lanco_ppm
2015-04-12 11:25:04,501,0.00046,8.771,0.046
2015-04-12 11:25:05,502,0.00031,8.771,0.031
2015-04-12 11:25:06,503,0.00019,8.773,0.019
2015-04-12 11:25:07,504,0.00019,8.773,0.019
2015-04-12 11:25:08,505,0.00023,8.775,0.023
2015-04-12 11:25:09,506,0.00023,8.775,0.023
2015-04-12 11:25:10,507,8e-05,8.775,0.008
2015-04-12 11:25:11,508,0.00011,8.776,0.011
2015-04-12 11:25:12,509,0.00015,8.776,0.015
2015-04-12 11:25:13,510,0.00027,8.778,0.027
2015-04-12 11:25:14,511,0.00015,8.778,0.015
2015-04-12 11:25:15,512,0.00034,8.779,0.034
2015-04-12 11:25:16,513,0.00015,8.779,0.015
2015-04-12 11:25:17,514,0.00011,8.781,0.011
2015-04-12 11:25:18,515,0.00031,8.781,0.031
2015-04-12 11:25:19,516,0.00019,8.782,0.019
2015-04-12 11:25:20,517,0.00034,8.782,0.034
2015-04-12 11:25:21,518,0.00042,8.784,0.042
2015-04-12 11:25:22,519,0.00042,8.784,0.042
2015-04-12 11:25:23,520,0.00076,8.785,0.076
2015-04-12 11:25:24,521,0.0008,8.787,0.08
2015-04-12 11:25:25,522,0.00126,8.789,0.126
2015-04-12 11:25:26,523,0.00137,8.789,0.137
2015-04-12 11:25:27,524,0.00168,8.79,0.168
2015-04-12 11:25:28,525,0.00191,8.792,0.191
2015-04-12 11:25:29,526,0.00225,8.793,0.225
2015-04-12 11:25:30,527,0.00252,8.795,0.252
2015-04-12 11:25:31,528,0.00282,8.796,0.282
2015-04-12 11:25:32,529,0.0032,8.798,0.32
2015-04-12 11:25:33,530,0.0034,8.799,0.34
2015-04-12 11:25:34,531,0.00332,8.799,0.332
2015-04-12 11:25:35,532,0.0037,8.801,0.37
2015-04-12 11:25:36,533,0.00374,8.802,0.374
2015-04-12 11:25:37,534,0.00385,8.804,0.385
2015-04-12 11:25:38,535,0.00389,8.806,0.389
2015-04-12 11:25:39,536,0.00401,8.807,0.401
2015-04-12 11:25:40,537,0.00389,8.809,0.389
2015-04-12 11:25:41,538,0.00401,8.81,0.401
2015-04-12 11:25:42,539,0.00412,8.813,0.412
2015-04-12 11:25:43,540,0.00408,8.815,0.408
2015-04-12 11:25:44,541,0.00397,8.816,0.397
2015-04-12 11:25:45,542,0.00416,8.818,0.416
2015-04-12 11:25:46,543,0.00389,8.82,0.389
2015-04-12 11:25:47,544,0.00374,8.821,0.374
2015-04-12 11:25:48,545,0.00378,8.823,0.378
2015-04-12 11:25:49,546,0.00374,8.824,0.374
2015-04-12 11:25:50,547,0.00359,8.826,0.359
2015-04-12 11:25:51,548,0.00362,8.829,0.362
2015-04-12 11:25:52,549,0.00343,8.83,0.343
2015-04-12 11:25:53,550,0.00328,8.832,0.328
2015-04-12 11:25:54,551,0.00324,8.833,0.324
2015-04-12 11:25:55,552,0.00328,8.835,0.328
2015-04-12 11:25:56,553,0.00309,8.837,0.309
2015-04-12 11:25:57,554,0.00305,8.838,0.305
2015-04-12 11:25:58,555,0.00305,8.841,0.305
2015-04-12 11:25:59,556,0.00301,8.843,0.301
2015-04-12 11:26:00,557,0.00271,8.844,0.271
2015-04-12 11:26:01,558,0.00259,8.846,0.259
2015-04-12 11:26:02,559,0.00244,8.847,0.244
2015-04-12 11:26:03,560,0.00225,8.851,0.225
2015-04-12 11:26:04,561,0.00214,8.852,0.214
2015-04-12 11:26:05,562,0.00221,8.854,0.221
2015-04-12 11:26:06,563,0.00198,8.855,0.198
2015-04-12 11:26:07,564,0.00195,8.857,0.195
2015-04-12 11:26:08,565,0.00183,8.858,0.183
2015-04-12 11:26:09,566,0.00187,8.861,0.187
2015-04-12 11:26:10,567,0.00191,8.863,0.191
2015-04-12 11:26:11,568,0.00206,8.864,0.206
2015-04-12 11:26:12,569,0.00202,8.866,0.202
2015-04-12 11:26:13,570,0.00198,8.869,0.198
2015-04-12 11:26:14,571,0.00175,8.871,0.175
2015-04-12 11:26:15,572,0.00191,8.872,0.191
2015-04-12 11:26:16,573,0.00168,8.874,0.168
2015-04-12 11:26:17,574,0.00156,8.875,0.156
2015-04-12 11:26:18,575,0.0016,8.878,0.16
2015-04-12 11:26:19,576,0.00156,8.88,0.156
2015-04-12 11:26:20,577,0.0013,8.882,0.13
2015-04-12 11:26:21,578,0.0013,8.883,0.13
2015-04-12 11:26:22,579,0.00103,8.886,0.103
2015-04-12 11:26:23,580,0.00126,8.888,0.126
2015-04-12 11:26:24,581,0.00134,8.889,0.134
2015-04-12 11:26:25,582,0.00149,8.891,0.149
2015-04-12 11:26:26,583,0.00134,8.894,0.134
2015-04-12 11:26:27,584,0.0013,8.895,0.13
2015-04-12 11:26:28,585,0.00122,8.897,0.122
2015-04-12 11:26:29,586,0.00126,8.899,0.126
2015-04-12 11:26:30,587,0.00111,8.9,0.111
2015-04-12 11:26:31,588,0.00099,8.903,0.099
2015-04-12 11:26:32,589,0.00114,8.905,0.114
2015-04-12 11:26:33,590,0.00099,8.906,0.099
2015-04-12 11:26:34,591,0.00099,8.908,0.099
2015-04-12 11:26:35,592,0.00118,8.911,0.118
2015-04-12 11:26:36,593,0.00092,8.913,0.092
2015-04-12 11:26:37,594,0.00099,8.914,0.099
2015-04-12 11:26:38,595,0.00088,8.916,0.088
2015-04-12 11:26:39,596,0.00088,8.919,0.088
2015-04-12 11:26:40,597,0.0008,8.92,0.08
2015-04-12 11:26:41,598,0.00088,8.922,0.088
2015-04-12 11:26:42,599,0.00095,8.923,0.095
2015-04-12 11:26:43,600,0.00095,8.926,0.095
2015-04-12 11:26:44,601,0.00095,8.928,0.095
2015-04-12 11:26:45,602,0.00118,8.93,0.118
2015-04-12 11:26:46,603,0.00099,8.931,0.099
2015-04-12 11:26:47,604,0.00103,8.934,0.103
2015-04-12 11:26:48,605,0.00099,8.936,0.099
2015-04-12 11:26:49,606,0.00122,8.937,0.122
2015-04-12 11:26:50,607,0.00126,8.939,0.126
2015-04-12 11:26:51,608,0.00107,8.94,0.107
2015-04-12 11:26:52,609,0.00099,8.943,0.099
2015-04-12 11:26:53,610,0.00099,8.945,0.099
2015-04-12 11:26:54,611,0.00088,8.947,0.088
2015-04-12 11:26:55,612,0.00099,8.948,0.099
2015-04-12 11:26:56,613,0.0008,8.951,0.08
2015-04-12 11:26:57,614,0.00088,8.953,0.088
2015-04-12 11:26:58,615,0.00088,8.954,0.088
2015-04-12 11:26:59,616,0.00092,8.956,0.092
2015-04-12 11:27:00,617,0.0008,8.957,0.08
2015-04-12 11:27:01,618,0.00092,8.961,0.092
2015-04-12 11:27:02,619,0.00088,8.962,0.088
2015-04-12 11:27:03,620,0.00069,8.964,0.069
2015-04-12 11:27:04,621,0.0008,8.965,0.08
2015-04-12 11:27:05,622,0.0008,8.967,0.08
2015-04-12 11:27:06,623,0.00065,8.97,0.065
2015-04-12 11:27:07,624,0.00061,8.971,0.061
2015-04-12 11:27:08,625,0.0008,8.973,0.08
2015-04-12 11:27:09,626,0.00088,8.974,0.088
2015-04-12 11:27:10,627,0.00076,8.976,0.076
2015-04-12 11:27:11,628,0.00072,8.978,0.072
2015-04-12 11:27:12,629,0.00107,8.979,0.107
2015-04-12 11:27:13,630,0.00099,8.981,0.099
2015-04-12 11:27:14,631,0.00099,8.982,0.099
2015-04-12 11:27:15,632,0.00122,8.984,0.122
2015-04-12 11:27:16,633,0.00088,8.985,0.088
2015-04-12 11:27:17,634,0.00084,8.987,0.084
2015-04-12 11:27:18,635,0.00092,8.988,0.092
2015-04-12 11:27:19,636,0.00095,8.988,0.095
2015-04-12 11:27:20,637,0.00099,8.99,0.099
2015-04-12 11:27:21,638,0.00118,8.991,0.118
2015-04-12 11:27:22,639,0.00134,8.993,0.134
2015-04-12 11:27:23,640,0.00179,8.995,0.179
2015-04-12 11:27:24,641,0.00244,8.996,0.244
2015-04-12 11:27:25,642,0.00626,8.998,0.626
2015-04-12 11:27:26,643,0.00519,8.998,0.519
2015-04-12 11:27:27,644,0.00595,8.999,0.595
2015-04-12 11:27:28,645,0.00614,9.001,0.614
2015-04-12 11:27:29,646,0.00557,9.002,0.557
2015-04-12 11:27:30,647,0.00584,9.004,0.584
2015-04-12 11:27:31,648,0.00599,9.004,0.599
2015-04-12 11:27:32,649,0.00607,9.005,0.607
2015-04-12 11:27:33,650,0.00584,9.007,0.584
2015-04-12 11:27:34,651,0.00656,9.009,0.656
2015-04-12 11:27:35,652,0.00641,9.01,0.641
2015-04-12 11:27:36,653,0.0045,9.012,0.45
2015-04-12 11:27:37,654,0.00175,9.012,0.175
2015-04-12 11:27:38,655,0.0008,9.013,0.08
2015-04-12 11:27:39,656,0.00088,9.015,0.088
2015-04-12 11:27:40,657,0.00092,9.016,0.092
2015-04-12 11:27:41,658,0.00099,9.018,0.099
2015-04-12 11:27:42,659,0.00095,9.018,0.095
2015-04-12 11:27:43,660,0.00095,9.019,0.095
2015-04-12 11:27:44,661,0.00092,9.021,0.092
2015-04-12 11:27:45,662,0.00114,9.022,0.114
2015-04-12 11:27:46,663,0.00092,9.024,0.092
2015-04-12 11:27:47,664,0.00107,9.024,0.107
2015-04-12 11:27:48,665,0.00103,9.026,0.103
2015-04-12 11:27:49,666,0.00092,9.027,0.092
2015-04-12 11:27:50,667,0.00095,9.029,0.095
2015-04-12 11:27:51,668,0.00095,9.03,0.095
2015-04-12 11:27:52,669,0.00088,9.03,0.088
2015-04-12 11:27:53,670,0.00099,9.032,0.099
2015-04-12 11:27:54,671,0.00092,9.033,0.092
2015-04-12 11:27:55,672,0.00122,9.035,0.122
2015-04-12 11:27:56,673,0.00114,9.036,0.114
2015-04-12 11:27:57,674,0.00111,9.036,0.111
2015-04-12 11:27:58,675,0.00114,9.038,0.114
2015-04-12 11:27:59,676,0.00114,9.039,0.114
2015-04-12 11:28:00,677,0.00118,9.041,0.118
2015-04-12 11:28:01,678,0.00114,9.043,0.114
2015-04-12 11:28:02,679,0.00267,9.043,0.267
2015-04-12 11:28:03,680,0.00107,9.044,0.107
2015-04-12 11:28:04,681,0.00099,9.046,0.099
2015-04-12 11:28:05,682,0.00134,9.047,0.134
2015-04-12 11:28:06,683,0.00107,9.047,0.107
2015-04-12 11:28:07,684,0.00099,9.049,0.099
2015-04-12 11:28:08,685,0.00111,9.05,0.111
2015-04-12 11:28:09,686,0.0013,9.052,0.13
2015-04-12 11:28:10,687,0.00114,9.052,0.114
2015-04-12 11:28:11,688,0.00114,9.053,0.114
2015-04-12 11:28:12,689,0.00107,9.055,0.107
2015-04-12 11:28:13,690,0.00107,9.056,0.107
2015-04-12 11:28:14,691,0.00111,9.056,0.111
2015-04-12 11:28:15,692,0.00134,9.058,0.134
2015-04-12 11:28:16,693,0.00103,9.06,0.103
2015-04-12 11:28:17,694,0.00099,9.061,0.099
2015-04-12 11:28:18,695,0.00179,9.061,0.179
2015-04-12 11:28:19,696,0.00526,9.063,0.526
2015-04-12 11:28:20,697,0.00088,9.064,0.088
2015-04-12 11:28:21,698,0.0008,9.066,0.08
2015-04-12 11:28:22,699,0.00217,9.066,0.217
2015-04-12 11:28:23,700,0.00343,9.067,0.343
2015-04-12 11:28:24,701,0.00259,9.069,0.259
2015-04-12 11:28:25,702,0.00179,9.069,0.179
2015-04-12 11:28:26,703,0.00294,9.069,0.294
2015-04-12 11:28:27,704,0.0045,9.07,0.45
2015-04-12 11:28:28,705,0.00481,9.07,0.481
2015-04-12 11:28:29,706,0.00595,9.07,0.595
2015-04-12 11:28:30,707,0.00618,9.07,0.618
2015-04-12 11:28:31,708,0.00618,9.072,0.618
2015-04-12 11:28:32,709,0.00584,9.072,0.584
2015-04-12 11:28:33,710,0.0058,9.072,0.58
2015-04-12 11:28:34,711,0.00622,9.072,0.622
2015-04-12 11:28:35,712,0.00862,9.072,0.862
2015-04-12 11:28:36,713,0.00763,9.074,0.763
2015-04-12 11:28:37,714,0.00698,9.074,0.698
2015-04-12 11:28:38,715,0.00702,9.075,0.702
2015-04-12 11:28:39,716,0.0071,9.077,0.71
2015-04-12 11:28:40,717,0.00668,9.077,0.668
2015-04-12 11:28:41,718,0.0071,9.078,0.71
2015-04-12 11:28:42,719,0.00649,9.08,0.649
2015-04-12 11:28:43,720,0.00687,9.081,0.687
2015-04-12 11:28:44,721,0.00694,9.083,0.694
2015-04-12 11:28:45,722,0.00847,9.084,0.847
2015-04-12 11:28:46,723,0.00675,9.086,0.675
2015-04-12 11:28:47,724,0.00629,9.087,0.629
2015-04-12 11:28:48,725,0.00622,9.089,0.622
2015-04-12 11:28:49,726,0.00614,9.091,0.614
2015-04-12 11:28:50,727,0.00416,9.092,0.416
2015-04-12 11:28:51,728,0.00198,9.094,0.198
2015-04-12 11:28:52,729,0.00248,9.095,0.248
2015-04-12 11:28:53,730,0.00149,9.098,0.149
2015-04-12 11:28:54,731,0.00336,9.1,0.336
2015-04-12 11:28:55,732,0.00214,9.101,0.214
2015-04-12 11:28:56,733,0.00206,9.103,0.206
2015-04-12 11:28:57,734,0.00107,9.104,0.107
2015-04-12 11:28:58,735,0.00248,9.106,0.248
2015-04-12 11:28:59,736,0.00397,9.108,0.397
2015-04-12 11:29:00,737,0.00225,9.109,0.225
2015-04-12 11:29:01,738,0.00145,9.111,0.145
2015-04-12 11:29:02,739,0.00183,9.112,0.183
2015-04-12 11:29:03,740,0.00145,9.115,0.145
2015-04-12 11:29:04,741,0.00145,9.117,0.145
2015-04-12 11:29:05,742,0.00198,9.118,0.198
2015-04-12 11:29:06,743,0.00114,9.12,0.114
2015-04-12 11:29:07,744,0.00103,9.121,0.103
2015-04-12 11:29:08,745,0.00095,9.123,0.095
2015-04-12 11:29:09,746,0.00092,9.125,0.092
2015-04-12 11:29:10,747,0.00065,9.128,0.065
2015-04-12 11:29:11,748,0.00092,9.129,0.092
2015-04-12 11:29:12,749,0.00076,9.131,0.076
2015-04-12 11:29:13,750,0.00076,9.132,0.076
2015-04-12 11:29:14,751,0.00137,9.134,0.137
2015-04-12 11:29:15,752,0.00584,9.135,0.584
2015-04-12 11:29:16,753,0.00191,9.137,0.191
2015-04-12 11:29:17,754,0.00141,9.14,0.141
2015-04-12 11:29:18,755,0.0005,9.142,0.05
2015-04-12 11:29:19,756,0.00053,9.143,0.053
2015-04-12 11:29:20,757,0.00065,9.145,0.065
2015-04-12 11:29:21,758,0.00065,9.146,0.065
2015-04-12 11:29:22,759,0.00057,9.149,0.057
2015-04-12 11:29:23,760,0.00069,9.151,0.069
2015-04-12 11:29:24,761,0.00069,9.152,0.069
2015-04-12 11:29:25,762,0.00076,9.154,0.076
2015-04-12 11:29:26,763,0.00061,9.155,0.061
2015-04-12 11:29:27,764,0.00057,9.159,0.057
2015-04-12 11:29:28,765,0.00069,9.16,0.069
2015-04-12 11:29:29,766,0.0008,9.162,0.08
2015-04-12 11:29:30,767,0.00095,9.163,0.095
2015-04-12 11:29:31,768,0.00084,9.165,0.084
2015-04-12 11:29:32,769,0.00088,9.168,0.088
2015-04-12 11:29:33,770,0.00092,9.169,0.092
2015-04-12 11:29:34,771,0.00095,9.171,0.095
2015-04-12 11:29:35,772,0.00111,9.172,0.111
2015-04-12 11:29:36,773,0.00099,9.174,0.099
2015-04-12 11:29:37,774,0.00092,9.176,0.092
2015-04-12 11:29:38,775,0.00134,9.177,0.134
2015-04-12 11:29:39,776,0.0016,9.177,0.16
2015-04-12 11:29:40,777,0.00271,9.179,0.271
2015-04-12 11:29:41,778,0.00092,9.179,0.092
2015-04-12 11:29:42,779,0.00092,9.18,0.092
2015-04-12 11:29:43,780,0.00137,9.18,0.137
2015-04-12 11:29:44,781,0.00389,9.182,0.389
2015-04-12 11:29:45,782,0.00248,9.182,0.248
2015-04-12 11:29:46,783,0.00221,9.183,0.221
2015-04-12 11:29:47,784,0.00511,9.183,0.511
2015-04-12 11:29:48,785,0.00095,9.185,0.095
2015-04-12 11:29:49,786,0.00107,9.185,0.107
2015-04-12 11:29:50,787,0.00095,9.186,0.095
2015-04-12 11:29:51,788,0.00095,9.186,0.095
2015-04-12 11:29:52,789,0.00088,9.186,0.088
2015-04-12 11:29:53,790,0.00076,9.188,0.076
2015-04-12 11:29:54,791,0.00084,9.188,0.084
2015-04-12 11:29:55,792,0.00118,9.189,0.118
2015-04-12 11:29:56,793,0.00103,9.189,0.103
2015-04-12 11:29:57,794,0.00107,9.191,0.107
2015-04-12 11:29:58,795,0.00095,9.191,0.095
2015-04-12 11:29:59,796,0.00092,9.191,0.092
2015-04-12 11:30:00,797,0.00084,9.193,0.084
2015-04-12 11:30:01,798,0.00092,9.193,0.092
2015-04-12 11:30:02,799,0.00099,9.194,0.099
2015-04-12 11:30:03,800,0.00092,9.194,0.092
2015-04-12 11:30:04,801,0.00084,9.194,0.084
2015-04-12 11:30:05,802,0.00122,9.196,0.122
2015-04-12 11:30:06,803,0.00111,9.196,0.111
2015-04-12 11:30:07,804,0.00107,9.197,0.107
2015-04-12 11:30:08,805,0.00114,9.197,0.114
2015-04-12 11:30:09,806,0.00107,9.197,0.107
2015-04-12 11:30:10,807,0.00103,9.199,0.103
2015-04-12 11:30:11,808,0.00107,9.199,0.107
2015-04-12 11:30:12,809,0.00088,9.2,0.088
2015-04-12 11:30:13,810,0.00076,9.2,0.076
2015-04-12 11:30:14,811,0.00084,9.2,0.084
2015-04-12 11:30:15,812,0.00126,9.202,0.126
2015-04-12 11:30:16,813,0.00099,9.202,0.099
2015-04-12 11:30:17,814,0.00092,9.203,0.092
2015-04-12 11:30:18,815,0.00099,9.203,0.099
2015-04-12 11:30:19,816,0.00099,9.203,0.099
2015-04-12 11:30:20,817,0.00084,9.205,0.084
2015-04-12 11:30:21,818,0.00084,9.205,0.084
2015-04-12 11:30:22,819,0.0008,9.206,0.08
2015-04-12 11:30:23,820,0.00057,9.206,0.057
2015-04-12 11:30:24,821,0.00057,9.206,0.057
2015-04-12 11:30:25,822,0.00065,9.208,0.065
2015-04-12 11:30:26,823,0.0008,9.208,0.08
2015-04-12 11:30:27,824,0.0008,9.21,0.08
2015-04-12 11:30:28,825,0.0008,9.21,0.08
2015-04-12 11:30:29,826,0.00103,9.21,0.103
2015-04-12 11:30:30,827,0.00072,9.211,0.072
2015-04-12 11:30:31,828,0.00076,9.211,0.076
2015-04-12 11:30:32,829,0.00088,9.213,0.088
2015-04-12 11:30:33,830,0.00088,9.213,0.088
2015-04-12 11:30:34,831,0.00095,9.213,0.095
2015-04-12 11:30:35,832,0.00118,9.214,0.118
2015-04-12 11:30:36,833,0.00111,9.214,0.111
2015-04-12 11:30:37,834,0.00111,9.214,0.111
2015-04-12 11:30:38,835,0.00103,9.216,0.103
2015-04-12 11:30:39,836,0.00103,9.216,0.103
2015-04-12 11:30:40,837,0.00103,9.217,0.103
2015-04-12 11:30:41,838,0.00103,9.217,0.103
2015-04-12 11:30:42,839,0.00092,9.217,0.092
2015-04-12 11:30:43,840,0.00107,9.219,0.107
2015-04-12 11:30:44,841,0.00099,9.219,0.099
2015-04-12 11:30:45,842,0.00126,9.22,0.126
2015-04-12 11:30:46,843,0.00111,9.22,0.111
2015-04-12 11:30:47,844,0.00095,9.22,0.095
2015-04-12 11:30:48,845,0.00099,9.222,0.099
2015-04-12 11:30:49,846,0.00095,9.222,0.095
2015-04-12 11:30:50,847,0.00088,9.223,0.088
2015-04-12 11:30:51,848,0.00092,9.223,0.092
2015-04-12 11:30:52,849,0.0008,9.223,0.08
2015-04-12 11:30:53,850,0.00084,9.225,0.084
2015-04-12 11:30:54,851,0.00084,9.225,0.084
2015-04-12 11:30:55,852,0.00092,9.227,0.092
2015-04-12 11:30:56,853,0.00103,9.227,0.103
2015-04-12 11:30:57,854,0.00084,9.227,0.084
2015-04-12 11:30:58,855,0.00076,9.228,0.076
2015-04-12 11:30:59,856,0.00084,9.228,0.084
2015-04-12 11:31:00,857,0.00088,9.23,0.088
2015-04-12 11:31:01,858,0.00065,9.23,0.065
2015-04-12 11:31:02,859,0.00061,9.23,0.061
2015-04-12 11:31:03,860,0.00076,9.231,0.076
2015-04-12 11:31:04,861,0.00072,9.231,0.072
2015-04-12 11:31:05,862,0.00088,9.233,0.088
2015-04-12 11:31:06,863,0.00076,9.233,0.076
2015-04-12 11:31:07,864,0.00072,9.233,0.072
2015-04-12 11:31:08,865,0.0008,9.234,0.08
2015-04-12 11:31:09,866,0.00069,9.234,0.069
2015-04-12 11:31:10,867,0.00072,9.236,0.072
2015-04-12 11:31:11,868,0.00072,9.236,0.072
2015-04-12 11:31:12,869,0.0008,9.236,0.08
2015-04-12 11:31:13,870,0.00095,9.237,0.095
2015-04-12 11:31:14,871,0.00088,9.237,0.088
2015-04-12 11:31:15,872,0.00095,9.239,0.095
2015-04-12 11:31:16,873,0.00084,9.239,0.084
2015-04-12 11:31:17,874,0.00088,9.24,0.088
2015-04-12 11:31:18,875,0.00084,9.24,0.084
2015-04-12 11:31:19,876,0.00111,9.24,0.111
2015-04-12 11:31:20,877,0.00084,9.242,0.084
2015-04-12 11:31:21,878,0.00084,9.242,0.084
2015-04-12 11:31:22,879,0.00076,9.244,0.076
2015-04-12 11:31:23,880,0.00072,9.244,0.072
2015-04-12 11:31:24,881,0.00057,9.244,0.057
2015-04-12 11:31:25,882,0.00076,9.245,0.076
2015-04-12 11:31:26,883,0.00065,9.245,0.065
2015-04-12 11:31:27,884,0.00084,9.247,0.084
2015-04-12 11:31:28,885,0.00092,9.247,0.092
2015-04-12 11:31:29,886,0.00099,9.248,0.099
2015-04-12 11:31:30,887,0.00114,9.248,0.114
2015-04-12 11:31:31,888,0.00126,9.248,0.126
2015-04-12 11:31:32,889,0.00118,9.25,0.118
2015-04-12 11:31:33,890,0.00118,9.25,0.118
2015-04-12 11:31:34,891,0.00107,9.251,0.107
2015-04-12 11:31:35,892,0.00134,9.251,0.134
2015-04-12 11:31:36,893,0.00114,9.253,0.114
2015-04-12 11:31:37,894,0.00099,9.253,0.099
2015-04-12 11:31:38,895,0.00088,9.253,0.088
2015-04-12 11:31:39,896,0.00099,9.254,0.099
2015-04-12 11:31:40,897,0.00099,9.254,0.099
2015-04-12 11:31:41,898,0.00084,9.256,0.084
2015-04-12 11:31:42,899,0.00095,9.256,0.095
2015-04-12 11:31:43,900,0.00103,9.257,0.103
2015-04-12 11:31:44,901,0.00092,9.257,0.092
2015-04-12 11:31:45,902,0.00103,9.259,0.103
2015-04-12 11:31:46,903,0.00092,9.259,0.092
2015-04-12 11:31:47,904,0.00088,9.261,0.088
2015-04-12 11:31:48,905,0.0008,9.261,0.08
2015-04-12 11:31:49,906,0.00076,9.262,0.076
2015-04-12 11:31:50,907,0.00076,9.262,0.076
2015-04-12 11:31:51,908,0.00103,9.262,0.103
2015-04-12 11:31:52,909,0.00076,9.264,0.076
2015-04-12 11:31:53,910,0.00069,9.264,0.069
2015-04-12 11:31:54,911,0.00072,9.265,0.072
2015-04-12 11:31:55,912,0.00092,9.265,0.092
2015-04-12 11:31:56,913,0.00095,9.267,0.095
2015-04-12 11:31:57,914,0.00092,9.267,0.092
2015-04-12 11:31:58,915,0.00092,9.268,0.092
2015-04-12 11:31:59,916,0.00076,9.268,0.076
2015-04-12 11:32:00,917,0.00076,9.27,0.076
2015-04-12 11:32:01,918,0.00065,9.27,0.065
2015-04-12 11:32:02,919,0.00065,9.271,0.065
2015-04-12 11:32:03,920,0.00069,9.271,0.069
2015-04-12 11:32:04,921,0.00065,9.273,0.065
2015-04-12 11:32:05,922,0.00076,9.273,0.076
2015-04-12 11:32:06,923,0.00061,9.274,0.061
2015-04-12 11:32:07,924,0.00069,9.274,0.069
2015-04-12 11:32:08,925,0.00084,9.276,0.084
2015-04-12 11:32:09,926,0.00088,9.276,0.088
2015-04-12 11:32:10,927,0.00092,9.278,0.092
2015-04-12 11:32:11,928,0.00076,9.278,0.076
2015-04-12 11:32:12,929,0.00084,9.279,0.084
2015-04-12 11:32:13,930,0.0008,9.279,0.08
2015-04-12 11:32:14,931,0.00095,9.281,0.095
2015-04-12 11:32:15,932,0.00114,9.281,0.114
2015-04-12 11:32:16,933,0.00111,9.282,0.111
2015-04-12 11:32:17,934,0.00088,9.284,0.088
2015-04-12 11:32:18,935,0.00084,9.284,0.084
2015-04-12 11:32:19,936,0.00072,9.285,0.072
2015-04-12 11:32:20,937,0.00065,9.285,0.065
2015-04-12 11:32:21,938,0.00092,9.287,0.092
2015-04-12 11:32:22,939,0.00076,9.287,0.076
2015-04-12 11:32:23,940,0.00057,9.288,0.057
2015-04-12 11:32:24,941,0.0005,9.288,0.05
2015-04-12 11:32:25,942,0.00053,9.29,0.053
2015-04-12 11:32:26,943,0.00076,9.29,0.076
2015-04-12 11:32:27,944,0.00057,9.291,0.057
2015-04-12 11:32:28,945,0.00061,9.293,0.061
2015-04-12 11:32:29,946,0.00072,9.293,0.072
2015-04-12 11:32:30,947,0.00061,9.295,0.061
2015-04-12 11:32:31,948,0.00057,9.295,0.057
2015-04-12 11:32:32,949,0.0005,9.296,0.05
2015-04-12 11:32:33,950,0.00065,9.296,0.065
2015-04-12 11:32:34,951,0.00069,9.298,0.069
2015-04-12 11:32:35,952,0.00072,9.298,0.072
2015-04-12 11:32:36,953,0.00072,9.299,0.072
2015-04-12 11:32:37,954,0.00072,9.299,0.072
2015-04-12 11:32:38,955,0.00092,9.301,0.092
2015-04-12 11:32:39,956,0.00072,9.301,0.072
2015-04-12 11:32:40,957,0.00065,9.302,0.065
2015-04-12 11:32:41,958,0.00076,9.302,0.076
2015-04-12 11:32:42,959,0.00069,9.304,0.069
2015-04-12 11:32:43,960,0.00072,9.304,0.072
2015-04-12 11:32:44,961,0.00065,9.305,0.065
2015-04-12 11:32:45,962,0.00065,9.305,0.065
2015-04-12 11:32:46,963,0.00057,9.307,0.057
2015-04-12 11:32:47,964,0.00072,9.307,0.072
2015-04-12 11:32:48,965,0.00065,9.308,0.065
2015-04-12 11:32:49,966,0.00065,9.308,0.065
2015-04-12 11:32:50,967,0.00076,9.31,0.076
2015-04-12 11:32:51,968,0.00061,9.31,0.061
2015-04-12 11:32:52,969,0.00065,9.311,0.065
2015-04-12 11:32:53,970,0.00061,9.311,0.061
2015-04-12 11:32:54,971,0.00065,9.313,0.065
2015-04-12 11:32:55,972,0.00072,9.313,0.072
2015-04-12 11:32:56,973,0.00076,9.315,0.076
2015-04-12 11:32:57,974,0.00065,9.315,0.065
2015-04-12 11:32:58,975,0.00065,9.316,0.065
2015-04-12 11:32:59,976,0.00069,9.316,0.069
2015-04-12 11:33:00,977,0.00057,9.318,0.057
2015-04-12 11:33:01,978,0.0005,9.318,0.05
2015-04-12 11:33:02,979,0.00057,9.319,0.057
2015-04-12 11:33:03,980,0.00061,9.319,0.061
2015-04-12 11:33:04,981,0.00061,9.321,0.061
2015-04-12 11:33:05,982,0.0005,9.321,0.05
2015-04-12 11:33:06,983,0.00061,9.322,0.061
2015-04-12 11:33:07,984,0.00053,9.322,0.053
2015-04-12 11:33:08,985,0.0005,9.324,0.05
2015-04-12 11:33:09,986,0.00053,9.324,0.053
2015-04-12 11:33:10,987,0.00057,9.325,0.057
2015-04-12 11:33:11,988,0.00069,9.325,0.069
2015-04-12 11:33:12,989,0.00069,9.327,0.069
2015-04-12 11:33:13,990,0.00069,9.327,0.069
2015-04-12 11:33:14,991,0.00053,9.328,0.053
2015-04-12 11:33:15,992,0.00053,9.328,0.053
2015-04-12 11:33:16,993,0.00244,9.33,0.244
2015-04-12 11:33:17,994,0.00095,9.33,0.095
2015-04-12 11:33:18,995,0.00111,9.332,0.111
2015-04-12 11:33:19,996,0.00092,9.332,0.092
2015-04-12 11:33:20,997,0.00065,9.333,0.065
2015-04-12 11:33:21,998,0.00038,9.333,0.038
2015-04-12 11:33:22,999,0.00042,9.335,0.042
