,drxPM1,drxPM10,drxPM2.5,drxPM4,drxTPM
2015-04-12 15:40:09,0.055,0.055,0.055,0.055,0.055
2015-04-12 15:40:10,0.04,0.041,0.04,0.041,0.041
2015-04-12 15:40:11,0.031,0.031,0.031,0.031,0.031
2015-04-12 15:40:12,0.024,0.024,0.024,0.024,0.024
2015-04-12 15:40:13,0.02,0.02,0.02,0.02,0.02
2015-04-12 15:40:14,0.017,0.017,0.017,0.017,0.017
2015-04-12 15:40:15,0.016,0.016,0.016,0.016,0.016
2015-04-12 15:40:16,0.014,0.014,0.014,0.014,0.014
2015-04-12 15:40:17,0.014,0.015,0.014,0.014,0.015
2015-04-12 15:40:18,0.015,0.02,0.015,0.015,0.02
2015-04-12 15:40:19,0.014,0.02,0.014,0.015,0.02
2015-04-12 15:40:20,0.048,0.05,0.048,0.049,0.05
2015-04-12 15:40:21,0.559,0.559,0.559,0.559,0.559
2015-04-12 15:40:22,1.68,1.68,1.68,1.68,1.68
2015-04-12 15:40:23,3.48,3.48,3.48,3.48,3.48
2015-04-12 15:40:24,6.4,6.4,6.4,6.4,6.4
2015-04-12 15:40:25,7.73,7.73,7.73,7.73,7.73
2015-04-12 15:40:26,6.64,6.64,6.64,6.64,6.64
2015-04-12 15:40:27,7.94,7.94,7.94,7.94,7.94
2015-04-12 15:40:28,12.2,12.2,12.2,12.2,12.2
2015-04-12 15:40:29,13.3,13.3,13.3,13.3,13.3
2015-04-12 15:40:30,12.9,12.9,12.9,12.9,12.9
2015-04-12 15:40:31,11.3,11.3,11.3,11.3,11.3
2015-04-12 15:40:32,9.2,9.2,9.2,9.2,9.2
2015-04-12 15:40:33,8.34,8.34,8.34,8.34,8.34
2015-04-12 15:40:34,7.12,7.13,7.13,7.13,7.13
2015-04-12 15:40:35,5.95,5.95,5.95,5.95,5.95
2015-04-12 15:40:36,5.66,5.66,5.66,5.66,5.66
2015-04-12 15:40:37,6.29,6.29,6.29,6.29,6.29
2015-04-12 15:40:38,6.47,6.47,6.47,6.47,6.47
2015-04-12 15:40:39,7.27,7.27,7.27,7.27,7.27
2015-04-12 15:40:40,8.32,8.32,8.32,8.32,8.32
2015-04-12 15:40:41,7.41,7.41,7.41,7.41,7.41
2015-04-12 15:40:42,5.67,5.67,5.67,5.67,5.67
2015-04-12 15:40:43,4.46,4.46,4.46,4.46,4.46
2015-04-12 15:40:44,3.91,3.91,3.91,3.91,3.91
2015-04-12 15:40:45,3.85,3.85,3.85,3.85,3.85
2015-04-12 15:40:46,3.23,3.23,3.23,3.23,3.23
2015-04-12 15:40:47,2.15,2.15,2.15,2.15,2.15
2015-04-12 15:40:48,1.93,1.93,1.93,1.93,1.93
2015-04-12 15:40:49,2.16,2.16,2.16,2.16,2.16
2015-04-12 15:40:50,2.08,2.08,2.08,2.08,2.08
2015-04-12 15:40:51,1.56,1.57,1.56,1.56,1.57
2015-04-12 15:40:52,2.55,2.55,2.55,2.55,2.55
2015-04-12 15:40:53,6.55,6.55,6.55,6.55,6.55
2015-04-12 15:40:54,8.52,8.52,8.52,8.52,8.53
2015-04-12 15:40:55,6.7,6.7,6.7,6.7,6.73
2015-04-12 15:40:56,7.17,7.17,7.17,7.17,7.18
2015-04-12 15:40:57,8.66,8.66,8.66,8.66,8.66
2015-04-12 15:40:58,8.5,8.51,8.5,8.51,8.51
2015-04-12 15:40:59,9.78,9.78,9.78,9.78,9.78
2015-04-12 15:41:00,11.8,11.8,11.8,11.8,11.8
2015-04-12 15:41:01,10.1,10.1,10.1,10.1,10.1
2015-04-12 15:41:02,8.57,8.57,8.57,8.57,8.57
2015-04-12 15:41:03,7.6,7.6,7.6,7.6,7.6
2015-04-12 15:41:04,7.04,7.05,7.04,7.05,7.05
2015-04-12 15:41:05,7.41,7.42,7.41,7.41,7.42
2015-04-12 15:41:06,6.34,6.35,6.34,6.35,6.35
2015-04-12 15:41:07,7.87,7.88,7.87,7.87,7.88
2015-04-12 15:41:08,11.6,11.6,11.6,11.6,11.6
2015-04-12 15:41:09,12.2,12.2,12.2,12.2,12.2
2015-04-12 15:41:10,8.53,8.54,8.53,8.53,8.54
2015-04-12 15:41:11,4.46,4.46,4.46,4.46,4.46
2015-04-12 15:41:12,2.18,2.18,2.18,2.18,2.18
2015-04-12 15:41:13,1.22,1.22,1.22,1.22,1.22
2015-04-12 15:41:14,0.697,0.698,0.697,0.698,0.698
2015-04-12 15:41:15,0.782,0.782,0.782,0.782,0.782
2015-04-12 15:41:16,1.61,1.61,1.61,1.61,1.61
2015-04-12 15:41:17,2.66,2.66,2.66,2.66,2.66
2015-04-12 15:41:18,4.65,4.65,4.65,4.65,4.65
2015-04-12 15:41:19,9.95,9.95,9.95,9.95,9.95
2015-04-12 15:41:20,15.8,15.8,15.8,15.8,15.8
2015-04-12 15:41:21,15.6,15.6,15.6,15.6,15.6
2015-04-12 15:41:22,10.8,10.8,10.8,10.8,10.8
2015-04-12 15:41:23,6.16,6.17,6.16,6.17,6.17
2015-04-12 15:41:24,3.77,3.77,3.77,3.77,3.77
2015-04-12 15:41:25,2.65,2.65,2.65,2.65,2.65
2015-04-12 15:41:26,1.94,1.94,1.94,1.94,1.94
2015-04-12 15:41:27,1.59,1.59,1.59,1.59,1.59
2015-04-12 15:41:28,1.83,1.83,1.83,1.83,1.83
2015-04-12 15:41:29,2.34,2.34,2.34,2.34,2.34
2015-04-12 15:41:30,3.3,3.3,3.3,3.3,3.3
2015-04-12 15:41:31,6.68,6.68,6.68,6.68,6.68
2015-04-12 15:41:32,10.4,10.4,10.4,10.4,10.4
2015-04-12 15:41:33,12.2,12.2,12.2,12.2,12.2
2015-04-12 15:41:34,11.1,11.1,11.1,11.1,11.1
2015-04-12 15:41:35,9.04,9.05,9.05,9.05,9.05
2015-04-12 15:41:36,5.86,5.88,5.87,5.87,5.88
2015-04-12 15:41:37,2.9,2.91,2.9,2.9,2.91
2015-04-12 15:41:38,1.44,1.44,1.44,1.44,1.44
2015-04-12 15:41:39,0.652,0.653,0.652,0.653,0.653
2015-04-12 15:41:40,0.382,0.382,0.382,0.382,0.382
2015-04-12 15:41:41,0.539,0.539,0.539,0.539,0.539
2015-04-12 15:41:42,1.43,1.43,1.43,1.43,1.43
2015-04-12 15:41:43,4.3,4.3,4.3,4.3,4.3
2015-04-12 15:41:44,8.37,8.37,8.37,8.37,8.37
2015-04-12 15:41:45,8.63,8.64,8.63,8.64,8.64
2015-04-12 15:41:46,7.07,7.08,7.07,7.08,7.08
2015-04-12 15:41:47,6.93,6.93,6.93,6.93,6.95
2015-04-12 15:41:48,8.44,8.45,8.44,8.44,8.47
2015-04-12 15:41:49,10.7,10.7,10.7,10.7,10.7
2015-04-12 15:41:50,11.2,11.3,11.2,11.2,11.3
2015-04-12 15:41:51,9.53,9.54,9.53,9.53,9.54
2015-04-12 15:41:52,6.15,6.16,6.15,6.15,6.16
2015-04-12 15:41:53,3.6,3.61,3.61,3.61,3.61
2015-04-12 15:41:54,2.94,2.95,2.95,2.95,2.95
2015-04-12 15:41:55,3.63,3.63,3.63,3.63,3.63
2015-04-12 15:41:56,5.2,5.21,5.2,5.2,5.21
2015-04-12 15:41:57,6.74,6.75,6.74,6.74,6.75
2015-04-12 15:41:58,7.22,7.24,7.22,7.22,7.24
2015-04-12 15:41:59,6.17,6.18,6.17,6.17,6.18
2015-04-12 15:42:00,5.08,5.09,5.08,5.08,5.09
2015-04-12 15:42:01,4.35,4.36,4.35,4.35,4.36
2015-04-12 15:42:02,3.74,3.75,3.74,3.74,3.75
2015-04-12 15:42:03,2.73,2.74,2.73,2.74,2.74
2015-04-12 15:42:04,1.37,1.38,1.37,1.38,1.38
2015-04-12 15:42:05,0.619,0.622,0.62,0.62,0.622
2015-04-12 15:42:06,0.343,0.344,0.343,0.343,0.344
2015-04-12 15:42:07,0.425,0.426,0.425,0.425,0.426
2015-04-12 15:42:08,1.33,1.33,1.33,1.33,1.33
2015-04-12 15:42:09,5.45,5.45,5.45,5.45,5.45
2015-04-12 15:42:10,9.42,9.42,9.42,9.42,9.42
2015-04-12 15:42:11,7.05,7.05,7.05,7.05,7.05
2015-04-12 15:42:12,4.39,4.39,4.39,4.39,4.39
2015-04-12 15:42:13,2.87,2.87,2.87,2.87,2.87
2015-04-12 15:42:14,2.17,2.17,2.17,2.17,2.17
2015-04-12 15:42:15,2.01,2.01,2.01,2.01,2.01
2015-04-12 15:42:16,2.09,2.1,2.1,2.1,2.1
2015-04-12 15:42:17,2.21,2.21,2.21,2.21,2.21
2015-04-12 15:42:18,2.22,2.22,2.22,2.22,2.22
2015-04-12 15:42:19,2.05,2.05,2.05,2.05,2.05
2015-04-12 15:42:20,1.64,1.64,1.64,1.64,1.64
2015-04-12 15:42:21,1.4,1.4,1.4,1.4,1.4
2015-04-12 15:42:22,1.31,1.31,1.31,1.31,1.31
2015-04-12 15:42:23,1.3,1.3,1.3,1.3,1.3
2015-04-12 15:42:24,1.54,1.54,1.54,1.54,1.54
2015-04-12 15:42:25,2.45,2.45,2.45,2.45,2.45
2015-04-12 15:42:26,2.74,2.74,2.74,2.74,2.74
2015-04-12 15:42:27,1.96,1.96,1.96,1.96,1.96
2015-04-12 15:42:28,1.34,1.34,1.34,1.34,1.34
2015-04-12 15:42:29,1.26,1.26,1.26,1.26,1.26
2015-04-12 15:42:30,1.85,1.85,1.85,1.85,1.85
2015-04-12 15:42:31,2.33,2.33,2.33,2.33,2.33
2015-04-12 15:42:32,1.94,1.94,1.94,1.94,1.94
2015-04-12 15:42:33,1.4,1.41,1.4,1.4,1.41
2015-04-12 15:42:34,1.76,1.76,1.76,1.76,1.76
2015-04-12 15:42:35,3.96,3.96,3.96,3.96,3.96
2015-04-12 15:42:36,5.06,5.06,5.06,5.06,5.06
2015-04-12 15:42:37,3.45,3.45,3.45,3.45,3.45
2015-04-12 15:42:38,2.1,2.1,2.1,2.1,2.1
2015-04-12 15:42:39,1.63,1.63,1.63,1.63,1.63
2015-04-12 15:42:40,1.37,1.37,1.37,1.37,1.37
2015-04-12 15:42:41,1.11,1.11,1.11,1.11,1.11
2015-04-12 15:42:42,0.919,0.919,0.919,0.919,0.919
2015-04-12 15:42:43,0.851,0.851,0.851,0.851,0.851
2015-04-12 15:42:44,0.853,0.853,0.853,0.853,0.853
2015-04-12 15:42:45,1.14,1.14,1.14,1.14,1.14
2015-04-12 15:42:46,1.44,1.44,1.44,1.44,1.44
2015-04-12 15:42:47,1.32,1.32,1.32,1.32,1.32
2015-04-12 15:42:48,1.05,1.05,1.05,1.05,1.05
2015-04-12 15:42:49,0.679,0.679,0.679,0.679,0.679
2015-04-12 15:42:50,0.379,0.379,0.379,0.379,0.379
2015-04-12 15:42:51,0.228,0.228,0.228,0.228,0.228
2015-04-12 15:42:52,0.131,0.131,0.131,0.131,0.131
2015-04-12 15:42:53,0.083,0.083,0.083,0.083,0.083
2015-04-12 15:42:54,0.057,0.057,0.057,0.057,0.057
2015-04-12 15:42:55,0.038,0.038,0.038,0.038,0.038
2015-04-12 15:42:56,0.028,0.028,0.028,0.028,0.028
2015-04-12 15:42:57,0.021,0.021,0.021,0.021,0.021
2015-04-12 15:42:58,0.018,0.018,0.018,0.018,0.018
2015-04-12 15:42:59,0.016,0.016,0.016,0.016,0.016
2015-04-12 15:43:00,0.015,0.015,0.015,0.015,0.015
2015-04-12 15:43:01,0.015,0.015,0.015,0.015,0.015
2015-04-12 15:43:02,0.049,0.05,0.049,0.049,0.05
2015-04-12 15:43:03,1.15,1.15,1.15,1.15,1.15
2015-04-12 15:43:04,3.84,3.84,3.84,3.84,3.84
2015-04-12 15:43:05,5.29,5.29,5.29,5.29,5.29
2015-04-12 15:43:06,5.09,5.09,5.09,5.09,5.09
2015-04-12 15:43:07,4.73,4.73,4.73,4.73,4.73
2015-04-12 15:43:08,5.56,5.56,5.56,5.56,5.56
2015-04-12 15:43:09,5.28,5.28,5.28,5.28,5.28
2015-04-12 15:43:10,4.23,4.24,4.23,4.24,4.24
2015-04-12 15:43:11,2.97,2.97,2.97,2.97,2.97
2015-04-12 15:43:12,1.85,1.85,1.85,1.85,1.85
2015-04-12 15:43:13,0.998,0.998,0.998,0.998,0.998
2015-04-12 15:43:14,0.526,0.526,0.526,0.526,0.526
2015-04-12 15:43:15,0.295,0.295,0.295,0.295,0.295
2015-04-12 15:43:16,0.288,0.288,0.288,0.288,0.288
2015-04-12 15:43:17,0.449,0.449,0.449,0.449,0.449
2015-04-12 15:43:18,0.374,0.374,0.374,0.374,0.374
2015-04-12 15:43:19,0.322,0.322,0.322,0.322,0.322
2015-04-12 15:43:20,0.521,0.521,0.521,0.521,0.521
2015-04-12 15:43:21,0.759,0.759,0.759,0.759,0.759
2015-04-12 15:43:22,2.27,2.28,2.27,2.27,2.28
2015-04-12 15:43:23,6.34,6.34,6.34,6.34,6.34
2015-04-12 15:43:24,10.4,10.4,10.4,10.4,10.4
2015-04-12 15:43:25,12.1,12.1,12.1,12.1,12.1
2015-04-12 15:43:26,10.4,10.4,10.4,10.4,10.4
2015-04-12 15:43:27,8.77,8.77,8.77,8.77,8.77
2015-04-12 15:43:28,8.53,8.53,8.53,8.53,8.53
2015-04-12 15:43:29,7.69,7.69,7.69,7.69,7.69
2015-04-12 15:43:30,5.18,5.18,5.18,5.18,5.18
2015-04-12 15:43:31,3.26,3.26,3.26,3.26,3.26
2015-04-12 15:43:32,2.36,2.36,2.36,2.36,2.36
2015-04-12 15:43:33,1.66,1.66,1.66,1.66,1.66
2015-04-12 15:43:34,1.6,1.6,1.6,1.6,1.6
2015-04-12 15:43:35,2.07,2.07,2.07,2.07,2.07
2015-04-12 15:43:36,3.27,3.27,3.27,3.27,3.27
2015-04-12 15:43:37,4.94,4.94,4.94,4.94,4.94
2015-04-12 15:43:38,5.13,5.13,5.13,5.13,5.13
2015-04-12 15:43:39,4.61,4.61,4.61,4.61,4.61
2015-04-12 15:43:40,4.2,4.2,4.2,4.2,4.2
2015-04-12 15:43:41,4.23,4.23,4.23,4.23,4.23
2015-04-12 15:43:42,3.64,3.64,3.64,3.64,3.64
2015-04-12 15:43:43,2.56,2.56,2.56,2.56,2.56
2015-04-12 15:43:44,1.93,1.94,1.93,1.94,1.94
2015-04-12 15:43:45,1.79,1.79,1.79,1.79,1.79
2015-04-12 15:43:46,2.18,2.18,2.18,2.18,2.18
2015-04-12 15:43:47,2.28,2.28,2.28,2.28,2.28
2015-04-12 15:43:48,1.91,1.91,1.91,1.91,1.91
2015-04-12 15:43:49,1.32,1.32,1.32,1.32,1.32
2015-04-12 15:43:50,0.926,0.926,0.926,0.926,0.926
2015-04-12 15:43:51,0.607,0.607,0.607,0.607,0.607
2015-04-12 15:43:52,0.414,0.414,0.414,0.414,0.414
2015-04-12 15:43:53,0.345,0.345,0.345,0.345,0.345
2015-04-12 15:43:54,0.261,0.262,0.261,0.262,0.262
2015-04-12 15:43:55,0.19,0.19,0.19,0.19,0.19
2015-04-12 15:43:56,0.136,0.136,0.136,0.136,0.136
2015-04-12 15:43:57,0.09,0.09,0.09,0.09,0.09
2015-04-12 15:43:58,0.06,0.06,0.06,0.06,0.06
2015-04-12 15:43:59,0.044,0.045,0.044,0.045,0.045
2015-04-12 15:44:00,0.036,0.036,0.036,0.036,0.036
2015-04-12 15:44:01,0.028,0.028,0.028,0.028,0.028
2015-04-12 15:44:02,0.025,0.025,0.025,0.025,0.025
2015-04-12 15:44:03,0.507,0.507,0.507,0.507,0.507
2015-04-12 15:44:04,5.08,5.08,5.08,5.08,5.08
2015-04-12 15:44:05,15.4,15.4,15.4,15.4,15.4
2015-04-12 15:44:06,20.5,20.5,20.5,20.5,20.5
2015-04-12 15:44:07,16.1,16.1,16.1,16.1,16.1
2015-04-12 15:44:08,11.9,11.9,11.9,11.9,11.9
2015-04-12 15:44:09,8.39,8.4,8.39,8.4,8.4
2015-04-12 15:44:10,5.22,5.22,5.22,5.22,5.22
2015-04-12 15:44:11,2.91,2.91,2.91,2.91,2.91
2015-04-12 15:44:12,1.63,1.63,1.63,1.63,1.63
2015-04-12 15:44:13,1.02,1.02,1.02,1.02,1.02
2015-04-12 15:44:14,0.728,0.728,0.728,0.728,0.728
2015-04-12 15:44:15,0.592,0.592,0.592,0.592,0.592
2015-04-12 15:44:16,0.517,0.517,0.517,0.517,0.517
2015-04-12 15:44:17,0.472,0.472,0.472,0.472,0.472
2015-04-12 15:44:18,0.406,0.406,0.406,0.406,0.406
2015-04-12 15:44:19,0.336,0.336,0.336,0.336,0.336
2015-04-12 15:44:20,0.316,0.32,0.316,0.316,0.32
2015-04-12 15:44:21,0.404,0.406,0.405,0.405,0.406
2015-04-12 15:44:22,0.606,0.606,0.606,0.606,0.606
2015-04-12 15:44:23,0.842,0.843,0.843,0.843,0.843
2015-04-12 15:44:24,0.918,0.918,0.918,0.918,0.918
2015-04-12 15:44:25,0.824,0.824,0.824,0.824,0.824
2015-04-12 15:44:26,0.811,0.811,0.811,0.811,0.811
2015-04-12 15:44:27,1.53,1.53,1.53,1.53,1.53
2015-04-12 15:44:28,2.31,2.31,2.31,2.31,2.31
2015-04-12 15:44:29,2.98,2.98,2.98,2.98,2.98
2015-04-12 15:44:30,3.73,3.73,3.73,3.73,3.73
2015-04-12 15:44:31,3.55,3.55,3.55,3.55,3.55
2015-04-12 15:44:32,3.38,3.38,3.38,3.38,3.38
2015-04-12 15:44:33,4.5,4.5,4.5,4.5,4.5
2015-04-12 15:44:34,9.37,9.37,9.37,9.37,9.37
2015-04-12 15:44:35,16.0,16.0,16.0,16.0,16.0
2015-04-12 15:44:36,18.9,18.9,18.9,18.9,18.9
2015-04-12 15:44:37,16.6,16.6,16.6,16.6,16.6
2015-04-12 15:44:38,12.9,12.9,12.9,12.9,12.9
2015-04-12 15:44:39,9.03,9.03,9.03,9.03,9.03
2015-04-12 15:44:40,5.66,5.66,5.66,5.66,5.66
2015-04-12 15:44:41,3.41,3.41,3.41,3.41,3.41
2015-04-12 15:44:42,2.55,2.55,2.55,2.55,2.55
2015-04-12 15:44:43,2.13,2.13,2.13,2.13,2.13
2015-04-12 15:44:44,1.78,1.78,1.78,1.78,1.78
2015-04-12 15:44:45,1.51,1.51,1.51,1.51,1.51
2015-04-12 15:44:46,1.51,1.51,1.51,1.51,1.51
2015-04-12 15:44:47,1.71,1.71,1.71,1.71,1.71
2015-04-12 15:44:48,2.31,2.31,2.31,2.31,2.31
2015-04-12 15:44:49,2.98,2.98,2.98,2.98,2.98
2015-04-12 15:44:50,3.27,3.27,3.27,3.27,3.27
2015-04-12 15:44:51,2.97,2.97,2.97,2.97,2.97
2015-04-12 15:44:52,2.49,2.49,2.49,2.49,2.49
2015-04-12 15:44:53,2.36,2.36,2.36,2.36,2.36
2015-04-12 15:44:54,2.34,2.34,2.34,2.34,2.34
2015-04-12 15:44:55,2.33,2.33,2.33,2.33,2.33
2015-04-12 15:44:56,3.79,3.79,3.79,3.79,3.79
2015-04-12 15:44:57,8.19,8.19,8.19,8.19,8.19
2015-04-12 15:44:58,11.1,11.1,11.1,11.1,11.1
2015-04-12 15:44:59,9.19,9.19,9.19,9.19,9.19
2015-04-12 15:45:00,6.51,6.51,6.51,6.51,6.51
2015-04-12 15:45:01,4.51,4.51,4.51,4.51,4.51
2015-04-12 15:45:02,2.94,2.94,2.94,2.94,2.94
2015-04-12 15:45:03,2.49,2.49,2.49,2.49,2.49
2015-04-12 15:45:04,2.88,2.88,2.88,2.88,2.88
2015-04-12 15:45:05,3.19,3.19,3.19,3.19,3.19
2015-04-12 15:45:06,3.93,3.93,3.93,3.93,3.93
2015-04-12 15:45:07,4.12,4.12,4.12,4.12,4.12
2015-04-12 15:45:08,3.15,3.15,3.15,3.15,3.15
2015-04-12 15:45:09,2.05,2.05,2.05,2.05,2.05
2015-04-12 15:45:10,1.49,1.49,1.49,1.49,1.49
2015-04-12 15:45:11,1.44,1.44,1.44,1.44,1.44
2015-04-12 15:45:12,1.63,1.63,1.63,1.63,1.63
2015-04-12 15:45:13,1.58,1.58,1.58,1.58,1.58
2015-04-12 15:45:14,1.81,1.81,1.81,1.81,1.81
2015-04-12 15:45:15,4.48,4.48,4.48,4.48,4.48
2015-04-12 15:45:16,7.79,7.79,7.79,7.79,7.79
2015-04-12 15:45:17,7.32,7.32,7.32,7.32,7.32
2015-04-12 15:45:18,5.51,5.51,5.51,5.51,5.51
2015-04-12 15:45:19,5.27,5.27,5.27,5.27,5.27
2015-04-12 15:45:20,5.08,5.08,5.08,5.08,5.08
2015-04-12 15:45:21,4.17,4.17,4.17,4.17,4.17
2015-04-12 15:45:22,2.77,2.77,2.77,2.77,2.77
2015-04-12 15:45:23,1.75,1.75,1.75,1.75,1.75
2015-04-12 15:45:24,1.35,1.35,1.35,1.35,1.35
2015-04-12 15:45:25,1.11,1.11,1.11,1.11,1.11
2015-04-12 15:45:26,0.914,0.914,0.914,0.914,0.914
2015-04-12 15:45:27,0.853,0.853,0.853,0.853,0.853
2015-04-12 15:45:28,0.749,0.749,0.749,0.749,0.749
2015-04-12 15:45:29,0.687,0.687,0.687,0.687,0.687
2015-04-12 15:45:30,0.599,0.599,0.599,0.599,0.599
2015-04-12 15:45:31,0.533,0.533,0.533,0.533,0.533
2015-04-12 15:45:32,0.53,0.53,0.53,0.53,0.53
2015-04-12 15:45:33,0.505,0.505,0.505,0.505,0.505
2015-04-12 15:45:34,0.396,0.396,0.396,0.396,0.396
2015-04-12 15:45:35,0.291,0.291,0.291,0.291,0.291
2015-04-12 15:45:36,0.197,0.197,0.197,0.197,0.197
2015-04-12 15:45:37,0.147,0.147,0.147,0.147,0.147
2015-04-12 15:45:38,0.204,0.204,0.204,0.204,0.204
2015-04-12 15:45:39,0.598,0.598,0.598,0.598,0.598
2015-04-12 15:45:40,1.12,1.12,1.12,1.12,1.12
2015-04-12 15:45:41,1.11,1.11,1.11,1.11,1.11
2015-04-12 15:45:42,1.07,1.07,1.07,1.07,1.07
2015-04-12 15:45:43,1.04,1.04,1.04,1.04,1.04
2015-04-12 15:45:44,0.815,0.815,0.815,0.815,0.815
2015-04-12 15:45:45,0.931,0.931,0.931,0.931,0.931
2015-04-12 15:45:46,1.39,1.39,1.39,1.39,1.39
2015-04-12 15:45:47,2.03,2.03,2.03,2.03,2.03
2015-04-12 15:45:48,2.52,2.52,2.52,2.52,2.52
2015-04-12 15:45:49,2.92,2.92,2.92,2.92,2.92
2015-04-12 15:45:50,2.66,2.66,2.66,2.66,2.66
2015-04-12 15:45:51,2.37,2.37,2.37,2.37,2.37
2015-04-12 15:45:52,2.69,2.69,2.69,2.69,2.69
2015-04-12 15:45:53,3.45,3.45,3.45,3.45,3.45
2015-04-12 15:45:54,4.09,4.09,4.09,4.09,4.09
2015-04-12 15:45:55,3.94,3.94,3.94,3.94,3.94
2015-04-12 15:45:56,3.73,3.73,3.73,3.73,3.73
2015-04-12 15:45:57,3.49,3.49,3.49,3.49,3.49
2015-04-12 15:45:58,3.83,3.83,3.83,3.83,3.83
2015-04-12 15:45:59,4.97,4.97,4.97,4.97,4.97
2015-04-12 15:46:00,6.21,6.21,6.21,6.21,6.21
2015-04-12 15:46:01,6.18,6.18,6.18,6.18,6.18
2015-04-12 15:46:02,5.37,5.37,5.37,5.37,5.37
2015-04-12 15:46:03,4.65,4.65,4.65,4.65,4.65
2015-04-12 15:46:04,4.13,4.13,4.13,4.13,4.13
2015-04-12 15:46:05,2.89,2.89,2.89,2.89,2.89
2015-04-12 15:46:06,1.81,1.81,1.81,1.81,1.81
2015-04-12 15:46:07,1.46,1.46,1.46,1.46,1.46
2015-04-12 15:46:08,1.54,1.54,1.54,1.54,1.54
2015-04-12 15:46:09,1.87,1.87,1.87,1.87,1.87
2015-04-12 15:46:10,2.49,2.49,2.49,2.49,2.49
2015-04-12 15:46:11,4.68,4.68,4.68,4.68,4.68
2015-04-12 15:46:12,9.06,9.06,9.06,9.06,9.06
2015-04-12 15:46:13,10.6,10.6,10.6,10.6,10.6
2015-04-12 15:46:14,9.45,9.45,9.45,9.45,9.45
2015-04-12 15:46:15,8.09,8.09,8.09,8.09,8.09
2015-04-12 15:46:16,6.47,6.47,6.47,6.47,6.47
2015-04-12 15:46:17,6.49,6.49,6.49,6.49,6.49
2015-04-12 15:46:18,6.89,6.89,6.89,6.89,6.89
2015-04-12 15:46:19,5.71,5.71,5.71,5.71,5.71
2015-04-12 15:46:20,4.0,4.0,4.0,4.0,4.0
2015-04-12 15:46:21,3.4,3.4,3.4,3.4,3.4
2015-04-12 15:46:22,3.51,3.52,3.51,3.51,3.52
2015-04-12 15:46:23,4.17,4.17,4.17,4.17,4.17
2015-04-12 15:46:24,6.9,6.91,6.91,6.91,6.91
2015-04-12 15:46:25,10.6,10.6,10.6,10.6,10.6
2015-04-12 15:46:26,9.24,9.24,9.24,9.24,9.24
2015-04-12 15:46:27,6.5,6.5,6.5,6.5,6.5
2015-04-12 15:46:28,5.41,5.42,5.41,5.42,5.42
2015-04-12 15:46:29,5.31,5.32,5.31,5.31,5.32
2015-04-12 15:46:30,4.49,4.5,4.49,4.49,4.5
2015-04-12 15:46:31,3.61,3.61,3.61,3.61,3.61
2015-04-12 15:46:32,2.28,2.28,2.28,2.28,2.28
2015-04-12 15:46:33,1.2,1.2,1.2,1.2,1.2
2015-04-12 15:46:34,0.7,0.701,0.7,0.701,0.701
2015-04-12 15:46:35,0.41,0.41,0.41,0.41,0.41
2015-04-12 15:46:36,0.254,0.254,0.254,0.254,0.254
2015-04-12 15:46:37,0.172,0.172,0.172,0.172,0.172
2015-04-12 15:46:38,0.131,0.131,0.131,0.131,0.131
2015-04-12 15:46:39,0.177,0.177,0.177,0.177,0.177
2015-04-12 15:46:40,0.296,0.296,0.296,0.296,0.296
2015-04-12 15:46:41,0.445,0.445,0.445,0.445,0.445
2015-04-12 15:46:42,0.597,0.597,0.597,0.597,0.597
2015-04-12 15:46:43,0.698,0.698,0.698,0.698,0.698
2015-04-12 15:46:44,0.739,0.739,0.739,0.739,0.739
2015-04-12 15:46:45,0.701,0.701,0.701,0.701,0.701
2015-04-12 15:46:46,0.636,0.636,0.636,0.636,0.636
2015-04-12 15:46:47,0.605,0.605,0.605,0.605,0.605
2015-04-12 15:46:48,0.555,0.555,0.555,0.555,0.555
2015-04-12 15:46:49,0.537,0.537,0.537,0.537,0.537
2015-04-12 15:46:50,0.591,0.591,0.591,0.591,0.591
2015-04-12 15:46:51,0.618,0.618,0.618,0.618,0.618
2015-04-12 15:46:52,0.636,0.636,0.636,0.636,0.636
2015-04-12 15:46:53,0.683,0.683,0.683,0.683,0.683
2015-04-12 15:46:54,0.789,0.789,0.789,0.789,0.789
2015-04-12 15:46:55,0.86,0.86,0.86,0.86,0.86
2015-04-12 15:46:56,0.932,0.932,0.932,0.932,0.932
2015-04-12 15:46:57,1.01,1.01,1.01,1.01,1.01
2015-04-12 15:46:58,1.06,1.06,1.06,1.06,1.06
2015-04-12 15:46:59,1.04,1.04,1.04,1.04,1.04
2015-04-12 15:47:00,1.01,1.01,1.01,1.01,1.01
2015-04-12 15:47:01,0.936,0.936,0.936,0.936,0.936
2015-04-12 15:47:02,0.836,0.836,0.836,0.836,0.836
2015-04-12 15:47:03,0.758,0.758,0.758,0.758,0.758
2015-04-12 15:47:04,0.701,0.701,0.701,0.701,0.701
2015-04-12 15:47:05,0.642,0.642,0.642,0.642,0.642
2015-04-12 15:47:06,0.574,0.574,0.574,0.574,0.574
2015-04-12 15:47:07,0.511,0.512,0.511,0.512,0.512
2015-04-12 15:47:08,0.447,0.448,0.448,0.448,0.448
2015-04-12 15:47:09,0.39,0.39,0.39,0.39,0.39
2015-04-12 15:47:10,0.354,0.355,0.354,0.355,0.355
2015-04-12 15:47:11,0.326,0.326,0.326,0.326,0.326
