,vim_eng_fuel_rate,vim_eng_ground_spd,vim_eng_load,vim_eng_payload,vim_eng_rpm
2015-04-12 15:34:53,8.163,0.0,8.0,388.891,700.0
2015-04-12 15:34:54,8.163,0.0,8.0,388.891,700.0
2015-04-12 15:34:55,8.189,0.0,8.0,388.891,700.0
2015-04-12 15:34:56,8.163,0.0,8.0,388.891,700.0
2015-04-12 15:34:57,21.569,0.0,20.0,388.891,645.0
2015-04-12 15:34:58,22.666,0.0,20.0,388.891,679.5
2015-04-12 15:34:59,23.353,0.0,21.0,388.891,690.5
2015-04-12 15:35:00,23.26,0.0,21.0,388.891,700.0
2015-04-12 15:35:01,22.983,0.0,20.0,388.891,701.5
2015-04-12 15:35:02,22.917,0.0,20.0,388.891,701.0
2015-04-12 15:35:03,22.89,0.0,20.0,388.891,699.5
2015-04-12 15:35:04,22.917,0.0,20.0,388.891,700.0
2015-04-12 15:35:05,41.184,0.0,50.0,388.891,759.0
2015-04-12 15:35:06,54.749,0.0,52.0,388.891,953.5
2015-04-12 15:35:07,66.161,2.796,57.0,388.891,1061.0
2015-04-12 15:35:08,77.692,4.35,62.0,388.891,1154.5
2015-04-12 15:35:09,89.329,4.971,56.0,388.891,1337.0
2015-04-12 15:35:10,105.404,5.903,54.0,388.891,1578.0
2015-04-12 15:35:11,83.385,6.214,41.0,388.891,1619.5
2015-04-12 15:35:12,54.432,6.214,22.0,388.891,1799.5
2015-04-12 15:35:13,69.913,6.214,30.0,388.891,1772.5
2015-04-12 15:35:14,0.0,7.456,0.0,388.891,1717.5
2015-04-12 15:35:15,100.966,7.767,50.0,388.891,1588.5
2015-04-12 15:35:16,56.123,6.835,23.0,388.891,1643.5
2015-04-12 15:35:17,31.449,6.835,13.0,388.891,1425.0
2015-04-12 15:35:18,13.222,5.282,4.0,388.891,1425.0
2015-04-12 15:35:19,99.341,4.971,54.0,388.891,1373.5
2015-04-12 15:35:20,74.575,4.971,37.0,388.891,1316.0
2015-04-12 15:35:21,7.938,3.728,5.0,388.891,1260.5
2015-04-12 15:35:22,7.938,3.418,5.0,388.891,1033.5
2015-04-12 15:35:23,0.0,2.796,0.0,388.891,854.0
2015-04-12 15:35:24,4.781,2.485,0.0,388.891,745.0
2015-04-12 15:35:25,22.573,0.932,23.0,388.891,619.0
2015-04-12 15:35:26,25.572,0.0,26.0,388.891,663.0
2015-04-12 15:35:27,26.483,0.0,26.0,388.891,684.0
2015-04-12 15:35:28,42.333,0.0,51.0,388.891,766.5
2015-04-12 15:35:29,56.81,0.0,53.0,388.891,972.0
2015-04-12 15:35:30,69.728,2.485,59.0,388.891,1084.5
2015-04-12 15:35:31,81.074,3.418,63.0,388.891,1174.5
2015-04-12 15:35:32,91.548,4.35,60.0,388.891,1283.5
2015-04-12 15:35:33,11.003,5.282,7.0,388.891,1406.5
2015-04-12 15:35:34,46.93,5.282,25.0,388.891,1411.5
2015-04-12 15:35:35,53.402,4.971,30.0,388.891,1407.5
2015-04-12 15:35:36,42.611,4.971,23.0,388.891,1412.0
2015-04-12 15:35:37,74.668,4.971,41.0,388.891,1429.0
2015-04-12 15:35:38,37.869,4.971,21.0,388.891,1334.5
2015-04-12 15:35:39,73.664,4.971,41.0,388.891,1359.5
2015-04-12 15:35:40,22.758,4.35,14.0,388.891,1181.0
2015-04-12 15:35:41,0.0,4.971,0.0,388.891,1027.0
2015-04-12 15:35:42,27.698,4.35,19.0,388.891,987.5
2015-04-12 15:35:43,48.845,3.418,41.0,388.891,1057.0
2015-04-12 15:35:44,55.713,3.728,43.0,388.891,1125.0
2015-04-12 15:35:45,10.382,4.35,9.0,388.891,1112.5
2015-04-12 15:35:46,0.0,3.728,0.0,388.891,976.5
2015-04-12 15:35:47,0.0,3.728,0.0,388.891,864.5
2015-04-12 15:35:48,5.125,3.418,0.0,388.891,781.0
2015-04-12 15:35:49,1.413,2.796,0.0,388.891,719.0
2015-04-12 15:35:50,8.004,2.796,8.0,388.891,674.5
2015-04-12 15:35:51,22.798,1.864,22.0,388.891,638.5
2015-04-12 15:35:52,25.545,1.243,26.0,388.891,666.5
2015-04-12 15:35:53,25.981,0.932,25.0,388.891,692.0
2015-04-12 15:35:54,25.611,0.0,24.0,388.891,704.0
2015-04-12 15:35:55,24.7,0.0,22.0,388.891,709.5
2015-04-12 15:35:56,21.913,0.0,18.0,388.891,716.5
2015-04-12 15:35:57,21.451,0.0,18.0,388.891,706.0
2015-04-12 15:35:58,43.747,0.0,51.0,388.891,792.0
2015-04-12 15:35:59,57.285,0.0,53.0,388.891,977.5
2015-04-12 15:36:00,80.955,0.0,51.0,388.891,1303.5
2015-04-12 15:36:01,97.082,0.0,56.0,388.891,1584.5
2015-04-12 15:36:02,113.065,0.0,69.0,388.891,1886.0
2015-04-12 15:36:03,99.143,0.0,76.0,388.891,1958.5
2015-04-12 15:36:04,83.953,0.0,72.0,388.891,1966.0
2015-04-12 15:36:05,82.58,0.0,66.0,388.891,1961.0
2015-04-12 15:36:06,80.955,0.0,64.0,388.891,1961.5
2015-04-12 15:36:07,81.549,0.0,64.0,388.891,1960.5
2015-04-12 15:36:08,80.294,0.0,63.0,388.891,1960.5
2015-04-12 15:36:09,80.321,0.0,63.0,388.891,1960.5
2015-04-12 15:36:10,77.257,0.0,61.0,388.891,1961.0
2015-04-12 15:36:11,76.979,0.0,60.0,388.891,1961.0
2015-04-12 15:36:12,74.324,0.0,58.0,388.891,1962.0
2015-04-12 15:36:13,73.135,0.0,57.0,388.891,1961.5
2015-04-12 15:36:14,79.885,0.0,61.0,388.891,1957.0
2015-04-12 15:36:15,75.539,0.0,60.0,388.891,1962.0
2015-04-12 15:36:16,72.449,0.0,58.0,388.891,1962.5
2015-04-12 15:36:17,67.007,0.0,54.0,388.891,1963.5
2015-04-12 15:36:18,66.069,0.0,51.0,388.891,1960.0
2015-04-12 15:36:19,83.676,0.0,63.0,388.891,1953.5
2015-04-12 15:36:20,78.485,0.0,62.0,388.891,1962.0
2015-04-12 15:36:21,68.882,0.0,58.0,388.891,1966.0
2015-04-12 15:36:22,54.908,0.0,47.0,388.891,1969.5
2015-04-12 15:36:23,48.251,0.0,37.0,388.891,1965.0
2015-04-12 15:36:24,59.848,0.0,43.0,388.891,1948.0
2015-04-12 15:36:25,104.175,0.0,73.0,388.891,1947.0
2015-04-12 15:36:26,98.2928333333,0.0,70.5,388.891,1950.16666667
2015-04-12 15:36:27,92.4106666667,0.0,68.0,388.891,1953.33333333
2015-04-12 15:36:28,86.5285,0.0,65.5,388.891,1956.5
2015-04-12 15:36:29,80.6463333333,0.0,63.0,388.891,1959.66666667
2015-04-12 15:36:30,74.7641666667,0.0,60.5,388.891,1962.83333333
2015-04-12 15:36:31,68.882,0.0,58.0,388.891,1966.0
2015-04-12 15:36:32,54.908,0.0,47.0,388.891,1969.5
2015-04-12 15:36:33,48.251,0.0,37.0,388.891,1965.0
2015-04-12 15:36:34,59.848,0.0,43.0,388.891,1948.0
2015-04-12 15:36:35,104.175,0.0,73.0,388.891,1947.0
2015-04-12 15:36:36,92.327,0.0,77.0,388.891,1964.0
2015-04-12 15:36:37,0.0,0.0,0.0,388.891,1644.0
2015-04-12 15:36:38,0.0,0.0,0.0,388.891,1427.0
2015-04-12 15:36:39,0.0,0.0,0.0,388.891,1240.5
2015-04-12 15:36:40,0.0,0.0,0.0,388.891,1081.0
2015-04-12 15:36:41,0.0,0.0,0.0,388.891,947.5
2015-04-12 15:36:42,5.6,0.0,0.0,388.891,842.0
2015-04-12 15:36:43,4.874,0.0,0.0,388.891,766.0
2015-04-12 15:36:44,5.283,0.0,4.0,388.891,690.5
2015-04-12 15:36:45,9.312,0.0,9.0,388.891,682.5
2015-04-12 15:36:46,9.444,0.0,9.0,388.891,695.5
2015-04-12 15:36:47,7.885,0.0,7.0,388.891,709.0
2015-04-12 15:36:48,7.159,0.0,6.0,388.891,706.0
2015-04-12 15:36:49,7.225,0.0,7.0,388.891,700.5
2015-04-12 15:36:50,7.384,0.0,7.0,388.891,699.5
2015-04-12 15:36:51,7.502,0.0,7.0,388.891,699.0
2015-04-12 15:36:52,7.568,0.0,7.0,388.891,699.5
2015-04-12 15:36:53,7.687,0.0,7.0,0.0,700.0
2015-04-12 15:36:54,7.661,0.0,7.0,0.0,700.0
2015-04-12 15:36:55,7.912,0.0,7.0,0.0,698.0
2015-04-12 15:36:56,8.321,0.0,8.0,0.0,696.5
2015-04-12 15:36:57,8.572,0.0,8.0,0.0,699.0
2015-04-12 15:36:58,8.572,0.0,8.0,0.0,699.5
2015-04-12 15:36:59,22.89,0.0,21.0,0.0,663.0
2015-04-12 15:37:00,46.401,2.796,50.0,0.0,846.5
2015-04-12 15:37:01,61.472,3.728,54.0,0.0,1037.5
2015-04-12 15:37:02,80.321,4.971,50.0,0.0,1344.0
2015-04-12 15:37:03,51.09,5.282,22.0,0.0,1475.5
2015-04-12 15:37:04,48.739,5.282,20.0,0.0,1503.0
2015-04-12 15:37:05,58.725,5.903,25.0,0.0,1577.5
2015-04-12 15:37:06,91.825,5.903,41.0,0.0,1677.5
2015-04-12 15:37:07,0.0,5.903,0.0,0.0,1684.0
2015-04-12 15:37:08,36.244,5.903,14.0,0.0,1606.0
2015-04-12 15:37:09,0.0,6.214,0.0,0.0,1746.0
2015-04-12 15:37:10,67.76,7.456,30.0,0.0,1494.0
2015-04-12 15:37:11,67.76,7.456,30.0,0.0,1564.0
2015-04-12 15:37:12,89.052,7.456,44.0,0.0,1601.0
2015-04-12 15:37:13,6.75,7.767,0.0,0.0,1641.5
2015-04-12 15:37:14,40.524,7.456,16.0,0.0,1584.0
2015-04-12 15:37:15,52.596,7.456,22.0,0.0,1541.0
2015-04-12 15:37:16,121.756,7.767,62.0,0.0,1685.5
2015-04-12 15:37:17,132.138,8.699,62.0,0.0,1851.0
2015-04-12 15:37:18,136.734,9.321,71.0,0.0,1535.0
2015-04-12 15:37:19,72.752,10.874,32.0,0.0,1697.5
2015-04-12 15:37:20,28.702,11.495,10.0,0.0,1726.0
2015-04-12 15:37:21,87.77,11.495,39.0,0.0,1714.5
2015-04-12 15:37:22,79.542,11.495,35.0,0.0,1717.5
2015-04-12 15:37:23,40.643,10.874,16.0,0.0,1684.5
2015-04-12 15:37:24,85.208,10.253,38.0,0.0,1625.5
2015-04-12 15:37:25,100.715,10.874,50.0,0.0,1665.5
2015-04-12 15:37:26,77.045,11.495,34.0,0.0,1672.5
2015-04-12 15:37:27,43.403,10.874,17.0,0.0,1678.0
2015-04-12 15:37:28,44.869,10.874,18.0,0.0,1673.5
2015-04-12 15:37:29,122.258,10.874,58.0,0.0,1696.5
2015-04-12 15:37:30,61.789,10.874,26.0,0.0,1697.0
2015-04-12 15:37:31,100.305,10.874,49.0,0.0,1700.0
2015-04-12 15:37:32,145.109,11.495,69.0,0.0,1752.5
2015-04-12 15:37:33,75.288,11.806,33.0,0.0,1833.0
2015-04-12 15:37:34,70.573,11.806,31.0,0.0,1831.0
2015-04-12 15:37:35,48.739,11.806,19.0,0.0,1830.0
2015-04-12 15:37:36,58.566,11.806,24.0,0.0,1825.0
2015-04-12 15:37:37,39.427,11.806,15.0,0.0,1793.0
2015-04-12 15:37:38,66.28,11.495,28.0,0.0,1751.5
2015-04-12 15:37:39,126.379,11.495,58.0,0.0,1759.0
2015-04-12 15:37:40,78.419,11.495,34.0,0.0,1810.0
2015-04-12 15:37:41,78.947,11.806,35.0,0.0,1821.0
2015-04-12 15:37:42,0.0,11.806,0.0,0.0,1724.5
2015-04-12 15:37:43,113.686,12.738,58.0,0.0,1468.0
2015-04-12 15:37:44,41.924,12.738,17.0,0.0,1482.5
2015-04-12 15:37:45,36.495,12.738,14.0,0.0,1512.5
2015-04-12 15:37:46,6.842,12.738,1.0,0.0,1440.0
2015-04-12 15:37:47,0.0,12.427,0.0,0.0,1392.5
2015-04-12 15:37:48,10.567,11.495,3.0,0.0,1310.0
2015-04-12 15:37:49,85.763,9.942,43.0,0.0,1592.5
2015-04-12 15:37:50,119.841,10.253,61.0,0.0,1651.5
2015-04-12 15:37:51,153.588,11.495,79.0,0.0,1781.0
2015-04-12 15:37:52,0.0,12.738,0.0,0.0,1655.5
2015-04-12 15:37:53,137.672,12.738,72.0,0.0,1505.0
2015-04-12 15:37:54,168.752,14.292,88.0,0.0,1661.5
2015-04-12 15:37:55,183.783,15.224,87.0,0.0,1797.0
2015-04-12 15:37:56,0.0,16.466,0.0,0.0,1823.0
2015-04-12 15:37:57,159.836,16.777,86.0,0.0,1458.0
2015-04-12 15:37:58,97.267,17.709,45.0,0.0,1498.0
2015-04-12 15:37:59,0.0,17.398,0.0,0.0,1448.5
2015-04-12 15:38:00,0.0,16.466,0.0,0.0,1394.0
2015-04-12 15:38:01,0.0,16.466,0.0,0.0,1361.5
2015-04-12 15:38:02,18.981,15.845,7.0,0.0,1348.0
2015-04-12 15:38:03,81.351,15.845,40.0,0.0,1341.0
2015-04-12 15:38:04,91.297,16.466,44.0,0.0,1386.0
2015-04-12 15:38:05,55.502,16.466,25.0,0.0,1389.5
2015-04-12 15:38:06,61.287,15.224,30.0,0.0,1331.0
2015-04-12 15:38:07,104.123,15.845,57.0,0.0,1353.0
2015-04-12 15:38:08,108.93,16.466,58.0,0.0,1424.0
2015-04-12 15:38:09,72.567,17.398,34.0,0.0,1430.0
2015-04-12 15:38:10,39.995,16.777,17.0,0.0,1448.0
2015-04-12 15:38:11,7.819,16.466,1.0,0.0,1385.5
2015-04-12 15:38:12,90.24,16.466,43.0,0.0,1413.5
2015-04-12 15:38:13,120.184,16.777,64.0,0.0,1434.0
2015-04-12 15:38:14,93.173,17.398,43.0,0.0,1477.0
2015-04-12 15:38:15,79.013,17.398,36.0,0.0,1480.0
2015-04-12 15:38:16,133.261,17.398,67.0,0.0,1482.0
2015-04-12 15:38:17,113.025,17.709,57.0,0.0,1520.5
2015-04-12 15:38:18,120.25,17.709,60.0,0.0,1547.5
2015-04-12 15:38:19,93.833,18.33,42.0,0.0,1565.0
2015-04-12 15:38:20,89.897,18.33,40.0,0.0,1582.0
2015-04-12 15:38:21,106.157,18.33,53.0,0.0,1573.0
2015-04-12 15:38:22,142.89,18.952,70.0,0.0,1610.5
2015-04-12 15:38:23,16.009,18.952,5.0,0.0,1611.5
2015-04-12 15:38:24,23.485,18.33,9.0,0.0,1537.5
2015-04-12 15:38:25,80.361,17.709,37.0,0.0,1515.5
2015-04-12 15:38:26,117.186,17.709,59.0,0.0,1519.5
2015-04-12 15:38:27,136.259,17.709,68.0,0.0,1527.5
2015-04-12 15:38:28,94.295,17.709,47.0,0.0,1535.5
2015-04-12 15:38:29,45.583,17.709,19.0,0.0,1509.0
2015-04-12 15:38:30,68.605,16.777,31.0,0.0,1452.5
2015-04-12 15:38:31,100.649,16.777,48.0,0.0,1440.0
2015-04-12 15:38:32,114.306,17.398,58.0,0.0,1478.5
2015-04-12 15:38:33,138.702,17.398,70.0,0.0,1504.5
2015-04-12 15:38:34,118.626,17.709,57.0,0.0,1521.0
2015-04-12 15:38:35,109.247,17.709,56.0,0.0,1537.0
2015-04-12 15:38:36,95.048,18.33,43.0,0.0,1564.5
2015-04-12 15:38:37,81.919,18.952,37.0,0.0,1599.5
2015-04-12 15:38:38,108.93,18.952,54.0,0.0,1610.5
2015-04-12 15:38:39,114.346,18.952,56.0,0.0,1633.0
2015-04-12 15:38:40,50.523,18.952,21.0,0.0,1601.5
2015-04-12 15:38:41,34.078,18.33,13.0,0.0,1575.5
2015-04-12 15:38:42,33.576,17.398,13.0,0.0,1533.0
2015-04-12 15:38:43,42.426,17.398,17.0,0.0,1496.0
2015-04-12 15:38:44,86.45,17.398,40.0,0.0,1476.5
2015-04-12 15:38:45,89.461,17.398,44.0,0.0,1486.0
2015-04-12 15:38:46,82.738,17.398,38.0,0.0,1485.5
2015-04-12 15:38:47,91.456,17.709,42.0,0.0,1497.5
2015-04-12 15:38:48,97.584,17.709,45.0,0.0,1509.0
2015-04-12 15:38:49,69.82,17.709,31.0,0.0,1529.5
2015-04-12 15:38:50,0.0,17.398,0.0,0.0,1483.5
2015-04-12 15:38:51,0.0,17.398,0.0,0.0,1474.0
2015-04-12 15:38:52,0.0,16.777,0.0,0.0,1456.5
2015-04-12 15:38:53,15.044,16.777,5.0,0.0,1438.0
2015-04-12 15:38:54,0.0,16.777,0.0,0.0,1417.0
2015-04-12 15:38:55,0.0,16.466,0.0,0.0,1395.5
2015-04-12 15:38:56,0.0,16.466,0.0,0.0,1376.0
2015-04-12 15:38:57,70.441,16.466,33.0,0.0,1387.5
2015-04-12 15:38:58,28.887,16.777,11.0,0.0,1425.0
2015-04-12 15:38:59,0.0,16.777,0.0,0.0,1439.0
2015-04-12 15:39:00,24.832,16.777,9.0,0.0,1438.5
2015-04-12 15:39:01,0.0,16.777,0.0,0.0,1431.5
2015-04-12 15:39:02,0.0,16.777,0.0,0.0,1421.5
2015-04-12 15:39:03,0.0,16.466,0.0,0.0,1411.0
2015-04-12 15:39:04,0.0,16.466,0.0,0.0,1380.0
2015-04-12 15:39:05,0.0,16.466,0.0,0.0,1363.0
2015-04-12 15:39:06,0.0,15.845,0.0,0.0,1347.0
2015-04-12 15:39:07,0.0,15.224,0.0,0.0,1321.0
2015-04-12 15:39:08,81.8,15.224,42.0,0.0,1450.0
2015-04-12 15:39:09,0.0,15.224,0.0,0.0,1727.0
2015-04-12 15:39:10,0.0,14.913,0.0,0.0,1705.0
2015-04-12 15:39:11,0.0,14.913,0.0,0.0,1682.5
2015-04-12 15:39:12,37.671,14.292,14.0,0.0,1677.5
2015-04-12 15:39:13,108.653,14.913,54.0,0.0,1746.5
2015-04-12 15:39:14,0.0,14.913,0.0,0.0,1716.5
2015-04-12 15:39:15,0.0,14.913,0.0,0.0,1689.5
2015-04-12 15:39:16,95.18,14.913,42.0,0.0,1696.5
2015-04-12 15:39:17,8.625,14.913,0.0,0.0,1739.5
2015-04-12 15:39:18,0.0,14.913,0.0,0.0,1697.5
2015-04-12 15:39:19,0.0,14.913,0.0,0.0,1715.5
2015-04-12 15:39:20,0.0,14.292,0.0,0.0,1651.0
2015-04-12 15:39:21,0.0,14.292,0.0,0.0,1614.0
2015-04-12 15:39:22,28.134,13.981,10.0,0.0,1623.0
2015-04-12 15:39:23,39.771,14.292,16.0,0.0,1635.0
2015-04-12 15:39:24,25.228,14.292,9.0,0.0,1647.0
2015-04-12 15:39:25,0.0,14.292,0.0,0.0,1619.0
2015-04-12 15:39:26,6.565,13.981,0.0,0.0,1623.0
2015-04-12 15:39:27,24.541,13.981,9.0,0.0,1616.0
2015-04-12 15:39:28,27.196,14.292,10.0,0.0,1633.5
2015-04-12 15:39:29,75.79,14.292,34.0,0.0,1655.5
2015-04-12 15:39:30,0.0,14.292,0.0,0.0,1653.0
2015-04-12 15:39:31,0.0,13.981,0.0,0.0,1589.0
2015-04-12 15:39:32,0.0,13.981,0.0,0.0,1585.0
2015-04-12 15:39:33,60.31,14.292,26.0,0.0,1632.0
2015-04-12 15:39:34,80.136,14.292,36.0,0.0,1661.0
2015-04-12 15:39:35,60.719,14.913,26.0,0.0,1688.0
2015-04-12 15:39:36,41.831,15.224,15.0,0.0,1743.0
2015-04-12 15:39:37,31.793,15.224,11.0,0.0,1768.5
2015-04-12 15:39:38,15.256,15.224,3.0,0.0,1776.5
2015-04-12 15:39:39,0.0,15.224,0.0,0.0,1778.5
2015-04-12 15:39:40,26.325,15.224,9.0,0.0,1759.5
2015-04-12 15:39:41,25.017,15.224,8.0,0.0,1743.0
2015-04-12 15:39:42,0.0,15.224,0.0,0.0,1782.5
2015-04-12 15:39:43,0.0,15.224,0.0,0.0,1741.5
2015-04-12 15:39:44,0.0,15.224,0.0,0.0,1748.0
2015-04-12 15:39:45,0.0,14.913,0.0,0.0,1726.0
2015-04-12 15:39:46,5.257,14.913,0.0,0.0,1699.5
2015-04-12 15:39:47,102.366,15.224,51.0,0.0,1770.5
2015-04-12 15:39:48,54.908,15.845,22.0,0.0,1828.5
2015-04-12 15:39:49,0.0,15.845,0.0,0.0,1827.5
2015-04-12 15:39:50,110.41,16.777,59.0,0.0,1446.5
2015-04-12 15:39:51,60.218,17.398,26.0,0.0,1488.5
2015-04-12 15:39:52,9.444,17.398,0.0,0.0,1481.0
2015-04-12 15:39:53,15.692,17.398,5.0,0.0,1474.0
2015-04-12 15:39:54,97.703,17.398,51.0,0.0,1498.0
2015-04-12 15:39:55,67.192,18.33,29.0,0.0,1549.5
2015-04-12 15:39:56,0.0,18.33,0.0,0.0,1527.5
2015-04-12 15:39:57,102.683,18.33,52.0,0.0,1566.0
2015-04-12 15:39:58,76.266,18.33,34.0,0.0,1585.0
2015-04-12 15:39:59,78.049,18.952,35.0,0.0,1590.0
2015-04-12 15:40:00,83.385,18.952,37.0,0.0,1588.0
2015-04-12 15:40:01,101.56,18.952,50.0,0.0,1608.5
2015-04-12 15:40:02,77.917,18.952,35.0,0.0,1626.0
2015-04-12 15:40:03,65.224,18.952,28.0,0.0,1625.5
2015-04-12 15:40:04,0.0,18.952,0.0,0.0,1584.0
2015-04-12 15:40:05,47.022,18.33,19.0,0.0,1576.5
2015-04-12 15:40:06,63.348,18.952,27.0,0.0,1601.5
2015-04-12 15:40:07,83.042,18.952,37.0,0.0,1617.5
2015-04-12 15:40:08,0.0,19.262,0.0,0.0,1608.0
2015-04-12 15:40:09,0.0,18.952,0.0,0.0,1611.5
2015-04-12 15:40:10,39.11,18.952,15.0,0.0,1623.5
2015-04-12 15:40:11,40.114,19.262,16.0,0.0,1644.5
2015-04-12 15:40:12,0.0,19.262,0.0,0.0,1646.5
2015-04-12 15:40:13,0.0,19.262,0.0,0.0,1648.0
2015-04-12 15:40:14,3.632,19.262,0.0,0.0,1624.0
2015-04-12 15:40:15,0.0,18.952,0.0,0.0,1620.5
2015-04-12 15:40:16,0.0,18.952,0.0,0.0,1610.0
2015-04-12 15:40:17,0.0,18.952,0.0,0.0,1619.0
2015-04-12 15:40:18,0.0,18.952,0.0,0.0,1604.5
2015-04-12 15:40:19,0.0,18.952,0.0,0.0,1615.5
2015-04-12 15:40:20,0.0,18.33,0.0,0.0,1579.0
2015-04-12 15:40:21,0.0,18.33,0.0,0.0,1569.0
2015-04-12 15:40:22,0.0,18.33,0.0,0.0,1562.5
2015-04-12 15:40:23,0.0,18.33,0.0,0.0,1560.0
2015-04-12 15:40:24,0.0,18.33,0.0,0.0,1552.5
2015-04-12 15:40:25,0.0,18.33,0.0,0.0,1547.5
2015-04-12 15:40:26,0.0,18.33,0.0,0.0,1545.5
2015-04-12 15:40:27,0.0,18.33,0.0,0.0,1544.0
2015-04-12 15:40:28,10.105,17.709,2.0,0.0,1543.5
2015-04-12 15:40:29,34.646,18.33,13.0,0.0,1557.5
2015-04-12 15:40:30,77.64,18.952,35.0,0.0,1611.0
2015-04-12 15:40:31,0.0,18.952,0.0,0.0,1616.5
2015-04-12 15:40:32,0.0,18.952,0.0,0.0,1621.5
2015-04-12 15:40:33,0.0,18.952,0.0,0.0,1613.5
2015-04-12 15:40:34,14.569,18.952,4.0,0.0,1628.5
2015-04-12 15:40:35,104.902,19.262,53.0,0.0,1670.0
2015-04-12 15:40:36,86.674,20.505,38.0,0.0,1739.0
2015-04-12 15:40:37,10.065,19.884,1.0,0.0,1713.0
2015-04-12 15:40:38,0.0,19.884,0.0,0.0,1702.0
2015-04-12 15:40:39,17.316,20.505,5.0,0.0,1721.0
2015-04-12 15:40:40,0.0,19.884,0.0,0.0,1689.0
2015-04-12 15:40:41,0.0,19.884,0.0,0.0,1679.5
2015-04-12 15:40:42,51.619,19.884,21.0,0.0,1712.5
2015-04-12 15:40:43,16.194,19.884,5.0,0.0,1705.0
2015-04-12 15:40:44,3.632,19.884,0.0,0.0,1684.0
2015-04-12 15:40:45,26.8,19.884,10.0,0.0,1692.5
2015-04-12 15:40:46,53.191,20.505,21.0,0.0,1720.0
2015-04-12 15:40:47,0.0,19.884,0.0,0.0,1711.0
2015-04-12 15:40:48,0.0,19.884,0.0,0.0,1701.0
2015-04-12 15:40:49,0.0,20.505,0.0,0.0,1701.5
2015-04-12 15:40:50,0.0,20.505,0.0,0.0,1695.0
2015-04-12 15:40:51,0.0,19.884,0.0,0.0,1682.0
2015-04-12 15:40:52,9.286,20.505,2.0,0.0,1709.0
2015-04-12 15:40:53,24.977,20.505,9.0,0.0,1714.5
2015-04-12 15:40:54,0.0,19.884,0.0,0.0,1704.0
2015-04-12 15:40:55,0.0,19.884,0.0,0.0,1685.0
2015-04-12 15:40:56,58.316,19.884,24.0,0.0,1700.5
2015-04-12 15:40:57,0.0,20.505,0.0,0.0,1719.0
2015-04-12 15:40:58,9.906,20.505,1.0,0.0,1715.0
2015-04-12 15:40:59,29.072,20.505,10.0,0.0,1729.0
2015-04-12 15:41:00,0.0,20.505,0.0,0.0,1720.5
2015-04-12 15:41:01,30.168,20.505,11.0,0.0,1715.0
2015-04-12 15:41:02,9.22,20.505,1.0,0.0,1721.5
2015-04-12 15:41:03,0.0,19.884,0.0,0.0,1698.5
2015-04-12 15:41:04,0.0,19.884,0.0,0.0,1690.5
2015-04-12 15:41:05,0.0,19.884,0.0,0.0,1670.0
2015-04-12 15:41:06,0.0,19.884,0.0,0.0,1697.5
2015-04-12 15:41:07,0.0,19.884,0.0,0.0,1672.0
2015-04-12 15:41:08,0.0,19.884,0.0,0.0,1690.0
2015-04-12 15:41:09,0.0,19.262,0.0,0.0,1623.0
2015-04-12 15:41:10,0.0,18.952,0.0,0.0,1623.0
2015-04-12 15:41:11,0.0,18.952,0.0,0.0,1619.0
2015-04-12 15:41:12,0.0,18.952,0.0,0.0,1592.5
2015-04-12 15:41:13,0.0,18.33,0.0,0.0,1571.0
2015-04-12 15:41:14,0.0,18.33,0.0,0.0,1561.0
2015-04-12 15:41:15,0.0,18.33,0.0,0.0,1549.0
2015-04-12 15:41:16,0.0,18.33,0.0,0.0,1570.0
2015-04-12 15:41:17,0.0,18.33,0.0,0.0,1551.0
2015-04-12 15:41:18,0.0,16.777,0.0,0.0,1454.0
2015-04-12 15:41:19,0.0,15.224,0.0,0.0,1273.0
2015-04-12 15:41:20,0.0,14.292,0.0,0.0,1672.0
2015-04-12 15:41:21,0.0,13.981,0.0,0.0,1581.5
2015-04-12 15:41:22,0.0,13.359,0.0,0.0,1547.0
2015-04-12 15:41:23,0.0,12.738,0.0,0.0,1491.5
2015-04-12 15:41:24,0.0,12.738,0.0,0.0,1455.0
2015-04-12 15:41:25,0.0,12.427,0.0,0.0,1403.0
2015-04-12 15:41:26,86.423,12.738,45.0,0.0,1484.5
2015-04-12 15:41:27,106.593,13.981,54.0,0.0,1593.0
2015-04-12 15:41:28,61.723,13.981,27.0,0.0,1626.0
2015-04-12 15:41:29,44.737,14.913,21.0,0.0,1681.0
2015-04-12 15:41:30,33.299,14.292,13.0,0.0,1665.5
2015-04-12 15:41:31,0.0,14.292,0.0,0.0,1648.5
2015-04-12 15:41:32,91.799,14.292,41.0,0.0,1618.5
2015-04-12 15:41:33,75.605,14.292,34.0,0.0,1642.5
2015-04-12 15:41:34,63.506,14.292,28.0,0.0,1639.0
2015-04-12 15:41:35,9.008,13.359,0.0,0.0,1527.0
2015-04-12 15:41:36,109.617,13.359,57.0,0.0,1515.0
2015-04-12 15:41:37,126.353,13.359,66.0,0.0,1544.5
2015-04-12 15:41:38,141.106,13.359,73.0,0.0,1544.5
2015-04-12 15:41:39,130.658,14.292,64.0,0.0,1655.5
2015-04-12 15:41:40,0.0,13.981,0.0,0.0,1605.5
2015-04-12 15:41:41,77.455,13.981,34.0,0.0,1584.0
2015-04-12 15:41:42,46.309,13.981,19.0,0.0,1582.5
2015-04-12 15:41:43,36.799,13.981,14.0,0.0,1569.5
